id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO627267342,Linterna Recargable Led Tactica Alta Potencia Militar,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-627267342-linterna-recargable-led-tactica-alta-potencia-militar-_JM,buy_it_now,MCO,MCO47781,MCO-FLASHLIGHTS,110500,130000.0,150,,True,2041-05-20T04:00:00.000Z,False,[],,MCO1276,False,True,cross_docking,me2,['mandatory_free_shipping'],,,231067011,WWWECOMPRASCOLOMBIACOM,36.0,3069.44,0.0,COP,UltraFire
MCO607193323,Barra De Ejercicios 6 En 1 Dominadas + Chaleco De Peso 15k,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-607193323-barra-de-ejercicios-6-en-1-dominadas-chaleco-de-peso-15k-_JM,buy_it_now,MCO,MCO441672,MCO-GYM_BARS,170905,179900.0,250,,True,2041-02-07T04:00:00.000Z,False,[],,MCO1276,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,422678425,MULTIFORCETIENDADEPORTIVA,12.0,14242.08,0.0,COP,MultiForce
MCO2127538160,Luz Trasera Bicicleta Trasera Recargable Alta Luminosidad Color Rojo,new,MCO27482566,gold_special,https://www.mercadolibre.com.co/luz-trasera-bicicleta-trasera-recargable-alta-luminosidad-color-rojo/p/MCO27482566,buy_it_now,MCO,MCO158236,MCO-BICYCLE_LIGHTS,15752,17900.0,1,,True,2043-12-29T04:00:00.000Z,True,[],,MCO1276,False,False,cross_docking,me2,['self_service_in'],,,829311633,GEEKOSSAS,,,,,QIXUN
MCO811844089,Citrato De Potasio (500gr) 100% Puro - g a $64,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-811844089-citrato-de-potasio-500gr-100-puro-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,32205,33900.0,1,,True,2043-09-30T18:39:34.000Z,False,[],,MCO1276,False,False,cross_docking,me2,[],,,134025211,MADRETIERRA ONLINE,36.0,894.58,0.0,COP,Madre Tierra
MCO1394090385,Piñón Shimano Deore | Cs-m6100 | 12 Velocidades | 10-51t,new,MCO23494168,gold_special,https://www.mercadolibre.com.co/pinon-shimano-deore-cs-m6100-12-velocidades-10-51t/p/MCO23494168,buy_it_now,MCO,MCO169870,MCO-BICYCLE_CASSETTES,393990,,1,,True,2044-02-15T04:00:00.000Z,True,[],,MCO1276,False,True,cross_docking,me2,['mandatory_free_shipping'],,,53544979,VOY ENBICI,36.0,10944.17,0.0,COP,Shimano
MCO945172596,Planta Solar Portatil 3 Bombillas Casa Camping Usb Linterna,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-945172596-planta-solar-portatil-3-bombillas-casa-camping-usb-linterna-_JM,buy_it_now,MCO,MCO47740,MCO-ELECTRIC_CAMPING_LANTERNS,90000,,250,,True,2042-08-13T04:00:00.000Z,False,[],,MCO1276,False,True,cross_docking,me2,['mandatory_free_shipping'],,,1126283177,AVILESLINA20220520145727,36.0,2500.0,0.0,COP,Gdlite
MCO1790887794,Bandas Elasticas Resistencia Tela Estampada Fitnics Set X 3,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1790887794-bandas-elasticas-resistencia-tela-estampada-fitnics-set-x-3-_JM,buy_it_now,MCO,MCO179924,MCO-RESISTANCE_BANDS,19990,59990.0,50,,True,2043-08-11T04:00:00.000Z,False,[],,MCO1276,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,160820235,BUILDER CO,36.0,555.28,0.0,COP,Fitnics
MCO468317360,Boxer Mujer Badana Ciclismo 5d Gel Comodidad Mas Obsequio,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-468317360-boxer-mujer-badana-ciclismo-5d-gel-comodidad-mas-obsequio-_JM,buy_it_now,MCO,MCO158247,MCO-LEGGINGS,56900,,250,,True,2038-07-22T20:25:00.000Z,False,[],,MCO1276,False,False,cross_docking,me2,['self_service_in'],,,178840084,KORINTIO.COM,36.0,1580.56,0.0,COP,Mountain Bike Cloting
MCO585366257,Omega 3 Fish Oil Epa +dha Solgar X 120 Capsulas,new,MCO18734067,gold_special,https://articulo.mercadolibre.com.co/MCO-585366257-omega-3-fish-oil-epa-dha-solgar-x-120-capsulas-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,141450,,1,1287.0,True,2040-09-23T04:00:00.000Z,False,[],Locatel,MCO1276,False,True,fulfillment,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",,,280824856,LOCTATELADMIN,36.0,3929.17,0.0,COP,Solgar
MCO567230755,Bicicleta Estatica  Spinning Gimnasio ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-567230755-bicicleta-estatica-spinning-gimnasio-_JM,buy_it_now,MCO,MCO31049,MCO-STATIONARY_BICYCLES,499900,723412.0,250,2023.0,True,2042-04-28T20:42:06.000Z,False,[],MAGNUX,MCO1276,False,True,drop_off,me2,['mandatory_free_shipping'],,,212962423,WWW.BIG44SALE.COM,12.0,41658.33,0.0,COP,Magnux
