id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO2183146756,Cámara Deportiva 1080p/30 Fps Mini C100 Clip Sjcam Action,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-2183146756-camara-deportiva-1080p30-fps-mini-c100-clip-sjcam-action-_JM,buy_it_now,MCO,MCO8876,MCO-VIDEO_CAMERAS,241614,,150,True,2044-01-24T04:00:00.000Z,False,[],MCO1039,False,True,drop_off,me2,['mandatory_free_shipping'],,,744958750,ROSEMEECO,12.0,20134.5,0.0,COP,Genérica
MCO1133816947,Dji Matrice 30 (m30) 2 Baterías Y Cargador Entrega Inmediata,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1133816947-dji-matrice-30-m30-2-baterias-y-cargador-entrega-inmediata-_JM,buy_it_now,MCO,MCO430419,MCO-DRONES,43000000,,1,True,2042-12-05T04:00:00.000Z,False,[],MCO1039,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,150218447,COMUNICACIONESYSEGURIDAD,36.0,1194444.44,0.0,COP,DJI
MCO996418434,Camara Niños Video Fotos Digital Juegos + Sd 32gb,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-996418434-camara-ninos-video-fotos-digital-juegos-sd-32gb-_JM,buy_it_now,MCO,MCO1042,MCO-DIGITAL_CAMERAS,97641,104990.0,50,True,2042-10-12T04:00:00.000Z,False,[],MCO1039,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,480072686,TIENDAMURSASTECNOLOGIA,12.0,8136.75,0.0,COP,Mursas
MCO446211396,Tornillo Rosca 1/4 Hembra A 3/8 Espiga Convertir Adaptad,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-446211396-tornillo-rosca-14-hembra-a-38-espiga-convertir-adaptad-_JM,buy_it_now,MCO,MCO40736,MCO-CAMERA_TRIPODS,13650,,1,True,2037-06-30T03:05:03.000Z,False,[],MCO1039,False,False,cross_docking,me2,['self_service_in'],,,132499720,MUYBARATICOSS,,,,,Genérica
MCO1359192026,Herramienta De Limpieza De Drones Para Dji Fpv Air 2s,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1359192026-herramienta-de-limpieza-de-drones-para-dji-fpv-air-2s-_JM,buy_it_now,MCO,MCO414219,MCO-CAMERA_CLEANING_KITS,76000,80000.0,1,True,2043-03-20T04:00:00.000Z,False,[],MCO1039,False,True,fulfillment,me2,['fulfillment'],,,1108557445,IMPORTACIONES_BARSAL_SAS,36.0,2111.11,0.0,COP,Unbranded
MCO616102883,Gopro Luz Led Sumergible Buceo Camaras Acción 300 Lumens,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-616102883-gopro-luz-led-sumergible-buceo-camaras-accion-300-lumens-_JM,buy_it_now,MCO,MCO114644,MCO-PHOTOGRAPHY_ACCESSORIES_AND_SPARE_PARTS,109500,,1,True,2041-04-05T04:00:00.000Z,False,[],MCO1039,False,True,fulfillment,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",,,346148818,ACCESORIOS RIHNO,12.0,9125.0,0.0,COP,Shoot
MCO1913437922,"Cámara De Casco De Motocicleta Wzquisite, Cámara De Video De Color Black",new,MCO25584923,gold_special,https://www.mercadolibre.com.co/camara-de-casco-de-motocicleta-wzquisite-camara-de-video-de-color-black/p/MCO25584923,buy_it_now,MCO,MCO8876,MCO-VIDEO_CAMERAS,206900,,1,True,2043-09-13T04:00:00.000Z,True,[],MCO1039,False,True,cross_docking,me2,['mandatory_free_shipping'],,,179179763,IMPORTACIONESGOLD.,36.0,5747.22,0.0,COP,Wzquisite
MCO1301667899,Drone Wifi Gps Motor Brushless S130 Doble Camara Estuche,new,MCO26061251,gold_pro,https://articulo.mercadolibre.com.co/MCO-1301667899-drone-wifi-gps-motor-brushless-s130-doble-camara-estuche-_JM,buy_it_now,MCO,MCO156677,MCO-DRONES,538000,,50,True,2043-05-28T04:00:00.000Z,False,[],MCO1039,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,520109866,TECNOHOGARJS,12.0,44833.33,0.0,COP,S130
MCO1257046724,"Módulo De Cámara Usb, 5 Mp Px 96 Grados Ángulo De Visión Usb",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1257046724-modulo-de-camara-usb-5-mp-px-96-grados-angulo-de-vision-usb-_JM,buy_it_now,MCO,MCO1042,MCO-DIGITAL_CAMERAS,123499,129999.0,1,True,2043-02-19T04:00:00.000Z,False,[],MCO1039,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,83925006,MULTICOMPRAS WEB,36.0,3430.53,0.0,COP,Genérica
MCO608994810,Trípode Para Celular Cámara + Estuche 3540 A,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-608994810-tripode-para-celular-camara-estuche-3540-a-_JM,buy_it_now,MCO,MCO40736,MCO-CAMERA_TRIPODS,117990,,1,True,2041-02-20T04:00:00.000Z,False,[],MCO1039,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,514623283,HEPATECNOLOGIA,36.0,3277.5,0.0,COP,Zhero
