id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1938762534,Mouse Vertical Ergonómico Inalámbrico  Recargable Con Cable Miniusb,new,MCO20525877,gold_special,https://www.mercadolibre.com.co/mouse-vertical-ergonomico-inalambrico-recargable-con-cable-miniusb/p/MCO20525877,buy_it_now,MCO,MCO1714,MCO-COMPUTER_MICE,29200,,1,,True,2043-09-23T04:00:00.000Z,True,[],,MCO1648,False,False,cross_docking,me2,['self_service_in'],,,91896930,COMERTEC.CO,36.0,811.11,0.0,COP,Genérica
MCO1741693330,Mouse Gamer Redragon  Cobra White M711-w White,new,MCO16236118,gold_special,https://www.mercadolibre.com.co/mouse-gamer-redragon-cobra-white-m711-w-white/p/MCO16236118,buy_it_now,MCO,MCO1714,MCO-COMPUTER_MICE,79000,,1,,True,2043-12-09T21:25:32.969Z,True,[],,MCO1648,False,False,xd_drop_off,me2,['self_service_in'],,,339152330,JOSELONDONO_123,36.0,2194.44,0.0,COP,Redragon
MCO1386979339,iPad  Apple  Pro 6th Generation A2764 12.9  Con Red Móvil 256gb Gris Espacial Y 8gb De Memoria Ram,new,MCO21654486,gold_special,https://www.mercadolibre.com.co/ipad-apple-pro-6th-generation-a2764-129-con-red-movil-256gb-gris-espacial-y-8gb-de-memoria-ram/p/MCO21654486,buy_it_now,MCO,MCO82067,MCO-TABLETS,5854604,7139762.0,1,,True,2044-01-25T04:00:00.000Z,True,[],,MCO1648,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,406781619,TECHNOLOGYRIVER,36.0,162627.89,0.0,COP,Apple
MCO1915638166,Fuente De Poder Gigabyte P650g 80+ Gold 650w Gp-p650g-us,new,MCO23653879,gold_special,https://www.mercadolibre.com.co/fuente-de-poder-gigabyte-p650g-80-gold-650w-gp-p650g-us/p/MCO23653879,buy_it_now,MCO,MCO9913,MCO-DESKTOP_COMPUTER_POWER_SUPPLIES,355630,,1,,True,2043-11-02T18:25:21.000Z,True,[],,MCO1648,False,True,fulfillment,me2,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",,,1065612501,HITECH 2022,36.0,9878.61,0.0,COP,Gigabyte
MCO1333102207,Portátil Lenovo Thinkpad E16 G1 Intel Core I7 16gb 512gb ,new,MCO27779254,gold_special,https://articulo.mercadolibre.com.co/MCO-1333102207-portatil-lenovo-thinkpad-e16-g1-intel-core-i7-16gb-512gb-_JM,buy_it_now,MCO,MCO1652,MCO-NOTEBOOKS,4199900,6999900.0,1,56586.0,True,2044-02-14T22:38:59.932Z,False,[],ThinkPad,MCO1648,False,True,drop_off,me2,['mandatory_free_shipping'],,,526310449,LE1654129,36.0,116663.89,0.0,COP,Lenovo
MCO1202999570,Cámara Web Hikvision Ds-u02 Hd 1080p Negra,new,MCO20532643,gold_special,https://www.mercadolibre.com.co/camara-web-hikvision-ds-u02-hd-1080p-negra/p/MCO20532643,buy_it_now,MCO,MCO1667,MCO-WEBCAMS,127700,,1,,True,2043-01-20T04:00:00.000Z,True,[],,MCO1648,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,199217751,ASSVIRT,36.0,3547.22,0.0,COP,Hikvision
MCO1889724652,Mother Asrock B450m-pro4-f R2.0 Am4,new,MCO22733618,gold_special,https://www.mercadolibre.com.co/mother-asrock-b450m-pro4-f-r20-am4/p/MCO22733618,buy_it_now,MCO,MCO1692,MCO-COMPUTER_MOTHERBOARDS,376000,500500.0,1,,True,2043-09-02T04:00:00.000Z,True,[],,MCO1648,False,True,fulfillment,me2,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",,,61475170,LUOKKA TECHNOLOGY,36.0,10444.44,0.0,COP,ASRock
MCO1711994656,Mouse Inalámbrico Logitech  Signature M650 Medium Grafito,new,MCO19457581,gold_special,https://www.mercadolibre.com.co/mouse-inalambrico-logitech-signature-m650-medium-grafito/p/MCO19457581,buy_it_now,MCO,MCO1714,MCO-COMPUTER_MICE,141570,,1,,True,2043-07-08T04:00:00.000Z,True,[],,MCO1648,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,1240398017,FENIXTECUNILAGO,36.0,3932.5,0.0,COP,Logitech
MCO1318947259,Combo Teclado Y Mouse Usb Alambrico Weibo Fc-535 Color Del Teclado Negro,new,MCO19726386,gold_pro,https://www.mercadolibre.com.co/combo-teclado-y-mouse-usb-alambrico-weibo-fc-535-color-del-teclado-negro/p/MCO19726386,buy_it_now,MCO,MCO441771,MCO-KEYBOARD_AND_MOUSE_KITS,23000,25000.0,1,,True,2043-07-20T04:00:00.000Z,True,[],,MCO1648,False,False,cross_docking,me2,['self_service_in'],,,76085013,OFERTEYA.COM,12.0,1916.67,0.0,COP,Weibo
MCO1293046687,Laptop Msi Cyborg 15 Core I7 12th Rtx 4060 8gb 16gb 1tb,new,MCO27822831,gold_special,https://articulo.mercadolibre.com.co/MCO-1293046687-laptop-msi-cyborg-15-core-i7-12th-rtx-4060-8gb-16gb-1tb-_JM,buy_it_now,MCO,MCO1652,MCO-NOTEBOOKS,5603628,7899900.0,1,,True,2043-05-04T04:00:00.000Z,False,[],,MCO1648,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,73018043,PROFESSIONALWIRELESS,36.0,155656.33,0.0,COP,MSI
