id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO906850143,Kit Decoración Fiesta Infantil Spiderman Con Pendón Globos,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-906850143-kit-decoracion-fiesta-infantil-spiderman-con-pendon-globos-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,68000,,1,True,2042-06-05T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,160474158,DISTRIBUCIONESDACAM,12.0,5666.67,0.0,COP,Dacam
MCO1319061643,Botilito Sorpresa Niña X12 Unidades Fiesta Cumpleaños,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1319061643-botilito-sorpresa-nina-x12-unidades-fiesta-cumpleanos-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,75000,,1,True,2043-07-20T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,6250.0,0.0,COP,
MCO542425210,Burbujero Siliconado Pac X 48 Fiesta Bautizo Matrimonio  1,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-542425210-burbujero-siliconado-pac-x-48-fiesta-bautizo-matrimonio-1-_JM,buy_it_now,MCO,MCO441200,MCO-PARTY_SUPPLIES,69999,,500,True,2041-01-01T22:33:11.000Z,False,[],MCO118204,False,False,not_specified,not_specified,[],,,207125861,FIESTA ARLEQUIN1,12.0,5833.25,0.0,COP,
MCO1304605845,Globo Arco Animales De Selva Con Columnas Safari ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1304605845-globo-arco-animales-de-selva-con-columnas-safari-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,75900,,50,True,2043-06-05T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1026596468,GLOBOS_Y_PELUCHES_MASMELO,36.0,2108.33,0.0,COP,Genérica
MCO1365435641,Guante Hulk Lanza Discos Héroe Niños Hombre Increíble Verde,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1365435641-guante-hulk-lanza-discos-heroe-ninos-hombre-increible-verde-_JM,buy_it_now,MCO,MCO455861,MCO-TOY_GLOVES,23900,,50,True,2043-11-23T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,611117451,LOMASCHIMBA_,12.0,1991.67,0.0,COP,Marvel
MCO597441450,Bombas Carita Feliz Fiesta Arlequin Globos Hora Loca Piñata,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-597441450-bombas-carita-feliz-fiesta-arlequin-globos-hora-loca-pinata-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,12800,,500,True,2041-01-01T22:33:13.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,207125861,FIESTA ARLEQUIN1,,,,,Fiesta Arlequín
MCO1269426531,Blackpink Lightstick V2 Con Bluetooth Limited Editions Fans,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1269426531-blackpink-lightstick-v2-con-bluetooth-limited-editions-fans-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,329919,,50,True,2043-03-05T04:00:00.000Z,False,[],MCO118204,False,True,cross_docking,me2,['mandatory_free_shipping'],,,1272089187,CNRUINA-COR,12.0,27493.25,0.0,COP,
MCO969608731,Máscara Neón Conejo Media Disfraz Halloween Pg395neon,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-969608731-mascara-neon-conejo-media-disfraz-halloween-pg395neon-_JM,buy_it_now,MCO,MCO157459,MCO-PARTY_MASKS,29900,,1,True,2042-09-19T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,106449348,COMPRALOENCASATIENDA,12.0,2491.67,0.0,COP,Genérica
MCO1940579766,Antifaz Steampunk Vintage Tuerca Disfraz Halloween Mujer,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1940579766-antifaz-steampunk-vintage-tuerca-disfraz-halloween-mujer-_JM,buy_it_now,MCO,MCO430967,MCO-PARTY_SUPPLIES,19000,,1,True,2043-09-24T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,502197789,DLOKY VARIEDADES,,,,,Genérica
MCO1045592400,Globos Arco Bota Baston Regalo Navidad Rojo Blanco,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1045592400-globos-arco-bota-baston-regalo-navidad-rojo-blanco-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,59900,,50,True,2042-11-02T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,36.0,1663.89,0.0,COP,Genérica
