id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO877739097,Dvd La Era De Hielo 2- Ice Age 2  The Meltdown: El Deshielo ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-877739097-dvd-la-era-de-hielo-2-ice-age-2-the-meltdown-el-deshielo-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,24900,,1,True,2042-03-28T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36.0,691.67,0.0,COP,DVD
MCO875151959,Serie Completa Cuentos De La Cripta +peliculas Bluray Mkv Hd,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-875151959-serie-completa-cuentos-de-la-cripta-peliculas-bluray-mkv-hd-_JM,buy_it_now,MCO,MCO5633,MCO-TV_SERIES,79900,,1,True,2042-03-20T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,130852877,ANIME CINEMANEKI,36.0,2219.44,0.0,COP,
MCO916378588,Thalia - Grandes Éxitos,new,MCO23793720,gold_pro,https://articulo.mercadolibre.com.co/MCO-916378588-thalia-grandes-exitos-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,50000,,1,True,2042-06-23T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,4166.67,0.0,COP,
MCO619105173,Silvio Rodríguez - Grandes Éxitos,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-619105173-silvio-rodriguez-grandes-exitos-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,,1,True,2041-04-22T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,5000.0,0.0,COP,
MCO1684210084,Cd:i Might Be Wrong,new,MCO22447655,gold_pro,https://articulo.mercadolibre.com.co/MCO-1684210084-cdi-might-be-wrong-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,144660,,50,True,2043-06-25T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12.0,12055.0,0.0,COP,Xl Recordings
MCO447261901,"Lp Vinilo Guns,n Roses Apetite For Destruction Limitada 1989",used,MCO14385376,gold_special,https://articulo.mercadolibre.com.co/MCO-447261901-lp-vinilo-gunsn-roses-apetite-for-destruction-limitada-1989-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,500000,,1,True,2037-06-29T22:33:10.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,13888.89,0.0,COP,
MCO900414997,Pelicula El Ultimo Emperador - Dvd Video,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-900414997-pelicula-el-ultimo-emperador-dvd-video-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,35000,,1,True,2042-05-22T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,87550573,MARMAR13,36.0,972.22,0.0,COP,DVD
MCO530521378,Blackpink Álbum Kill This Love Black Version Cd + Photobook,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-530521378-blackpink-album-kill-this-love-black-version-cd-photobook-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,263304,,1,True,2041-12-05T19:41:31.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,263065566,DISRUPTIVOS,36.0,7314.0,0.0,COP,
MCO621866603,Los Fabulosos Cadillacs - Hola Chau,new,MCO23489213,gold_pro,https://articulo.mercadolibre.com.co/MCO-621866603-los-fabulosos-cadillacs-hola-chau-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,,1,True,2041-05-03T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,5000.0,0.0,COP,
MCO897693353,Lana Del Rey - Blue Banisters,new,MCO21963644,gold_pro,https://articulo.mercadolibre.com.co/MCO-897693353-lana-del-rey-blue-banisters-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,,1,True,2042-05-16T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,5833.33,0.0,COP,
