id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1320101035,Viaje Al Fondo Del Corazón,new,MCO21983061,gold_special,https://www.mercadolibre.com.co/viaje-al-fondo-del-corazon/p/MCO21983061,buy_it_now,MCO,MCO1196,MCO-BOOKS,119810,1,,True,2043-07-23T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3328.06,0,COP,Libros Libres
MCO1320537291,La Biblia Del Feng Shui: Guía Definitiva Para Practicar El F,new,MCO21983746,gold_special,https://www.mercadolibre.com.co/la-biblia-del-feng-shui-guia-definitiva-para-practicar-el-f/p/MCO21983746,buy_it_now,MCO,MCO1196,MCO-BOOKS,110849,1,,True,2043-07-25T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3079.14,0,COP,Gaia Ediciones
MCO1757144912,"Alegría De Vivir, La",new,MCO22052059,gold_special,https://www.mercadolibre.com.co/alegria-de-vivir-la/p/MCO22052059,buy_it_now,MCO,MCO1196,MCO-BOOKS,213299,1,,True,2043-07-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,5924.97,0,COP,Rigden Institut Gestalt
MCO1364437343,"Tarta Nupcial, De Sara Ballarín. Editorial Suma, Tapa Blanda En Inglés, 2023",new,MCO26492279,gold_special,https://www.mercadolibre.com.co/tarta-nupcial-de-sara-ballarin-editorial-suma-tapa-blanda-en-ingles-2023/p/MCO26492279,buy_it_now,MCO,MCO1196,MCO-BOOKS,117440,1,,True,2043-11-19T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3262.22,0,COP,"SUMA,EDITORIAL"
MCO1753836378,Psicología Del Despertar. ,new,MCO22129044,gold_special,https://www.mercadolibre.com.co/psicologia-del-despertar/p/MCO22129044,buy_it_now,MCO,MCO1196,MCO-BOOKS,117675,1,,True,2043-07-25T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3268.75,0,COP,Editorial Kairós SA
MCO1320551389,Quien Cree Que Gran Libro De Las Religiones Para Niños,new,MCO21386943,gold_special,https://www.mercadolibre.com.co/quien-cree-que-gran-libro-de-las-religiones-para-ninos/p/MCO21386943,buy_it_now,MCO,MCO1196,MCO-BOOKS,119365,1,,True,2043-07-25T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3315.69,0,COP,Maeva Ediciones
MCO1747875812,"Coaching De Equipos En La Práctica, De Carchak, Luis. Editorial Editorial Almuzara En Español",new,MCO24406464,gold_special,https://www.mercadolibre.com.co/coaching-de-equipos-en-la-practica-de-carchak-luis-editorial-editorial-almuzara-en-espanol/p/MCO24406464,buy_it_now,MCO,MCO1196,MCO-BOOKS,208834,1,,True,2043-07-23T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,5800.94,0,COP,EDITORIAL ALMUZARA
MCO1371474813,Así Es Mi Corazón,new,MCO20913472,gold_special,https://www.mercadolibre.com.co/asi-es-mi-corazon/p/MCO20913472,buy_it_now,MCO,MCO1196,MCO-BOOKS,151000,1,1278.0,True,2043-12-09T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,4194.44,0,COP,Alianza distribuidora de Colombia Ltda.
MCO2093252004,El Gran Libro De Las Runas Y Su Magia,new,MCO20591930,gold_special,https://www.mercadolibre.com.co/el-gran-libro-de-las-runas-y-su-magia/p/MCO20591930,buy_it_now,MCO,MCO1196,MCO-BOOKS,163900,1,1278.0,True,2043-12-08T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,4552.78,0,COP,Ediciones Gaviota
MCO1339148881,Libro Felices Pesadillas [ Mejores Relatos Terror Valdemar ],new,MCO21982731,gold_special,https://www.mercadolibre.com.co/libro-felices-pesadillas-mejores-relatos-terror-valdemar-/p/MCO21982731,buy_it_now,MCO,MCO1196,MCO-BOOKS,117675,1,,True,2043-09-12T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3268.75,0,COP,Valdemar
MCO1744261232,"Taller De Ho'oponopono, De María José Cabanillas Claramonte. Editorial Anaya En Español",new,MCO24550443,gold_special,https://www.mercadolibre.com.co/taller-de-hooponopono-de-maria-jose-cabanillas-claramonte-editorial-anaya-en-espanol/p/MCO24550443,buy_it_now,MCO,MCO1196,MCO-BOOKS,117675,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3268.75,0,COP,Anaya multimedia
