id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1319783061,Avena Quaker En Hojuelas Original 400 Gr X3 Uds,new,MCO25198783,gold_special,https://www.mercadolibre.com.co/avena-quaker-en-hojuelas-original-400-gr-x3-uds/p/MCO25198783,buy_it_now,MCO,MCO413165,MCO-OATMEAL,16055,16900.0,1,1443.0,Alimentos Polar,True,2043-07-23T04:00:00.000Z,True,[],MCO1403,False,False,cross_docking,me2,[],,,292583150,GARABATOS PAPELERIA,,,,,Quaker
MCO1348712749,Aguardiente Amarillo Sin Azucar Pack X 3 - mL a $78,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1348712749-aguardiente-amarillo-sin-azucar-pack-x-3-750-ml-_JM,buy_it_now,MCO,MCO442299,MCO-LIQUORS,176422,198700.0,1,,,True,2044-02-05T03:02:57.504Z,False,[],MCO1403,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,198879381,AMBROXIAJIWU,12.0,14701.83,0.0,COP,Amarillo de manzanares
MCO635814746,Semilla De Amaranto X1000g (1 Kilo) - Kg a $19,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-635814746-semilla-de-amaranto-x1000g-1-kilo-_JM,buy_it_now,MCO,MCO389309,MCO-EDIBLE_SEEDS,18905,19900.0,1,,,True,2041-12-31T15:42:59.000Z,False,[],MCO1403,False,False,cross_docking,me2,[],,,134025211,MADRETIERRA ONLINE,,,,,Madre Tierra
MCO1947685526,Mentas Masticables 350 U Chao - Kg A $77,new,MCO21630146,gold_special,https://www.mercadolibre.com.co/mentas-masticables-350-u-chao-kg-a-77/p/MCO21630146,buy_it_now,MCO,MCO177945,MCO-CANDIES,27900,,50,,,True,2043-09-30T04:00:00.000Z,True,[],MCO1403,False,False,xd_drop_off,me2,['self_service_in'],,,162624550,ORIGINAL1222,36.0,775.0,0.0,COP,Chao
MCO1201493800,Semilla De Calabaza X  1kg ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1201493800-semilla-de-calabaza-x-1kg-_JM,buy_it_now,MCO,MCO389309,MCO-EDIBLE_SEEDS,55707,59900.0,1,,,True,2043-01-19T04:00:00.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,[],,,533510092,VITAMENTO365,36.0,1547.42,0.0,COP,VITAMENTO
MCO1082272994,Tripa Sintetica Chorizo 15mt - m a $1660,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1082272994-tripa-sintetica-chorizo-15mt-_JM,buy_it_now,MCO,MCO416954,MCO-SAUSAGE_CASINGS,24900,,1,,,True,2042-11-15T04:00:00.000Z,False,[],MCO1403,False,False,cross_docking,me2,['self_service_in'],,,178562922,PYN COMPUSTAR,36.0,691.67,0.0,COP,Longaniza Chorizo Rellena
MCO1196410300,Doritos Mega Queso 34g X 10 Und,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1196410300-doritos-mega-queso-34g-x-10-und-_JM,buy_it_now,MCO,MCO410901,MCO-SALTY_SNACKS,18046,19900.0,1,57684.0,Quick Mart,True,2043-01-13T04:00:00.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,['self_service_in'],,,29289123,QUICKMART OFICIAL,,,,,Frito-Lay
MCO554401090,Colfibra X 400 Grs - Vital Life,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-554401090-colfibra-x-400-grs-vital-life-_JM,buy_it_now,MCO,MCO403667,MCO-FOODS_AND_DRINKS,51500,,1,569.0,Supermercado Naturista,True,2040-02-20T04:00:00.000Z,False,[],MCO1403,False,False,cross_docking,me2,['self_service_in'],,,155370924,MARAIEUGENIABOHORQUEZ,36.0,1430.56,0.0,COP,Colfibra
MCO1278341341,Carro De Servicio Acero Inoxidab - Unidad a $475000,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1278341341-carro-de-servicio-acero-inoxidable-triple-clean-_JM,buy_it_now,MCO,MCO410885,MCO-FOODS_AND_DRINKS,475000,,1,,,True,2043-03-26T04:00:00.000Z,False,[],MCO1403,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,394624141,TRIPLE CLEAN,12.0,39583.33,0.0,COP,Triple Clean
MCO1102279842,Absenta Fleur De Lis + Cuchara - mL a $227,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1102279842-absenta-fleur-de-lis-cuchara-_JM,buy_it_now,MCO,MCO442299,MCO-LIQUORS,159240,174990.0,1,,,True,2042-11-25T04:00:00.000Z,False,[],MCO1403,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,577118756,BODEGON-BAR,12.0,13270.0,0.0,COP,Absenta Fleur De Lis
