id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1949285516,Disco Sólido Ssd Interno Western Digital Wd Green Wds200t2g0a 2tb Negro,new,MCO22306623,gold_special,https://www.mercadolibre.com.co/disco-solido-ssd-interno-western-digital-wd-green-wds200t2g0a-2tb-negro/p/MCO22306623,buy_it_now,MCO,MCO1672,MCO-HARD_DRIVES_AND_SSDS,2050000,,1,957.0,Smart Buy,True,2043-09-30T04:00:00.000Z,True,[],MCO1648,False,True,cross_docking,me2,['mandatory_free_shipping'],,,470474833,RESELLER_AUTORIZADO,36.0,56944.44,0.0,COP,Western Digital
MCO1780334108,Maxell Memoria Usb Flix 16 Gb Ngr/rojo Color Negro,new,MCO25729701,gold_special,https://www.mercadolibre.com.co/maxell-memoria-usb-flix-16-gb-ngrrojo-color-negro/p/MCO25729701,buy_it_now,MCO,MCO5027,MCO-PENDRIVES,20064,22800.0,1,911.0,Maxell,True,2043-08-03T04:00:00.000Z,True,[],MCO1648,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,467853944,MA9750111,36.0,557.33,0.0,COP,Maxell
MCO1052148852,"Macbook Air M2 2022 Starlight 13.6 , Apple M2  8gb De Ram 256gb Ssd, Apple M2 10-core Gpu 2560x1664px Macos",new,MCO19563443,gold_special,https://www.mercadolibre.com.co/macbook-air-m2-2022-starlight-136-apple-m2-8gb-de-ram-256gb-ssd-apple-m2-10-core-gpu-2560x1664px-macos/p/MCO19563443,buy_it_now,MCO,MCO1652,MCO-NOTEBOOKS,5150000,,1,,,True,2042-11-05T04:00:00.000Z,True,[],MCO1648,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,44664184,SHOPC VIRTUAL,36.0,143055.56,0.0,COP,Apple
MCO1033341501,Memoria Usb 64 Gb Sandisk Ultra Fit Flash Drrive,new,MCO10034635,gold_special,https://www.mercadolibre.com.co/memoria-usb-64-gb-sandisk-ultra-fit-flash-drrive/p/MCO10034635,buy_it_now,MCO,MCO5027,MCO-PENDRIVES,32108,34900.0,50,184.0,SanDisk,True,2042-10-27T04:00:00.000Z,True,[],MCO1648,False,False,xd_drop_off,me2,['self_service_out'],,,264865901,TIENDAS.OFICIAL,36.0,891.89,0.0,COP,SanDisk
MCO1115876211,"Mouse Gamer Delux M800bu Rgb, Programable 6 Botones 12400dpi",new,MCO19846326,gold_special,https://www.mercadolibre.com.co/mouse-gamer-delux-m800bu-rgb-programable-6-botones-12400dpi/p/MCO19846326,buy_it_now,MCO,MCO1714,MCO-COMPUTER_MICE,56120,56120.0,1,,,True,2042-11-30T04:00:00.000Z,True,[],MCO1648,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,52392766,JD MARKET,36.0,1558.89,0.0,COP,Delux
MCO1740812356,Parlantes Genius Sp-q180 Naranja Usb Jack 3.5mm Audio 6w,new,MCO24526323,gold_special,https://www.mercadolibre.com.co/parlantes-genius-sp-q180-naranja-usb-jack-35mm-audio-6w/p/MCO24526323,buy_it_now,MCO,MCO3378,MCO-SPEAKERS,28900,,50,,,True,2043-07-21T04:00:00.000Z,True,[],MCO1648,False,False,cross_docking,me2,['self_service_in'],,,178562922,PYN COMPUSTAR,36.0,802.78,0.0,COP,Genius
MCO1341095347,Combo Gamer 4 En 1 Unitec Km18 Rgb Negro/azul,new,MCO27114781,gold_pro,https://www.mercadolibre.com.co/combo-gamer-4-en-1-unitec-km18-rgb-negroazul/p/MCO27114781,buy_it_now,MCO,MCO6263,MCO-KEYBOARD_AND_MOUSE_KITS,49600,80000.0,1,,,True,2043-09-28T17:01:11.000Z,True,[],MCO1648,False,False,cross_docking,me2,['self_service_in'],,,91896930,COMERTEC.CO,12.0,4133.33,0.0,COP,Unitec
MCO907959738,"Portátil Asus Vivobook X543ua Gris Oscura 15.6 , Intel Core I5 8250u  8gb De Ram 256gb Ssd, Intel Uhd Graphics 620 1920x1080px Windows 10 Home",new,MCO18522650,gold_special,https://www.mercadolibre.com.co/portatil-asus-vivobook-x543ua-gris-oscura-156-intel-core-i5-8250u-8gb-de-ram-256gb-ssd-intel-uhd-graphics-620-1920x1080px-windows-10-home/p/MCO18522650,buy_it_now,MCO,MCO1652,MCO-NOTEBOOKS,2020553,,1,,,True,2042-06-08T04:00:00.000Z,True,[],MCO1648,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,1082355855,JPLTECNOLOGIASASJPLTECNOLOG,36.0,56126.47,0.0,COP,Asus
MCO885226158,Memoria Ram Spectrix D41 Gamer Color Tungsten Grey 8gb 1 Xpg Ax4u320038g16a-st41,new,MCO16140170,gold_special,https://www.mercadolibre.com.co/memoria-ram-spectrix-d41-gamer-color-tungsten-grey-8gb-1-xpg-ax4u320038g16a-st41/p/MCO16140170,buy_it_now,MCO,MCO1694,MCO-RAM_MEMORY_MODULES,137000,,1,,,True,2042-04-17T04:00:00.000Z,True,[],MCO1648,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,207614226,CLONES YPERIFERICOS,36.0,3805.56,0.0,COP,XPG
MCO1801988756,Micrófono Razer Seiren Seiren Mini Condensador Supercardioide Color Negro Clásico,new,MCO16650276,gold_special,https://www.mercadolibre.com.co/microfono-razer-seiren-seiren-mini-condensador-supercardioide-color-negro-clasico/p/MCO16650276,buy_it_now,MCO,MCO441395,MCO-MICROPHONES,249900,333200.0,1,,,True,2043-08-14T04:00:00.000Z,True,[],MCO1648,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,52392766,JD MARKET,36.0,6941.67,0.0,COP,Razer
MCO1346793187,iPad  Apple  10th Generation 2022 A2696 10.9  256gb Azul,new,MCO20684374,gold_special,https://www.mercadolibre.com.co/ipad-apple-10th-generation-2022-a2696-109-256gb-azul/p/MCO20684374,buy_it_now,MCO,MCO82067,MCO-TABLETS,2808080,3191000.0,1,,,True,2043-10-05T04:00:00.000Z,True,[],MCO1648,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,2759290,TECNO-OUTLET2014,36.0,78002.22,0.0,COP,Apple
MCO825691367,Adaptador Usb Tipo C A Ethernet Gigabit Rj45 Lan Cable Red,new,MCO28869608,gold_special,https://articulo.mercadolibre.com.co/MCO-825691367-adaptador-usb-tipo-c-a-ethernet-gigabit-rj45-lan-cable-red-_JM,buy_it_now,MCO,MCO441764,MCO-NETWORK_CABLE_ADAPTERS,46194,,200,,,True,2043-10-29T23:12:44.000Z,False,[],MCO1648,False,False,fulfillment,me2,"['fulfillment', 'MCO-chg-threshold-Jan-23']",,,415311407,TIENDA COMPRALOONLINE,36.0,1283.17,0.0,COP,Qgeem
MCO1390201281,"Portátil Hp 14-fq1004la Plateada Natural 14 , Amd Ryzen 3 5300u  8gb De Ram 512gb Ssd, Amd Radeon Rx Vega 6 (ryzen 4000/5000) 1366x768px Windows 11 Home",new,MCO20950748,gold_special,https://www.mercadolibre.com.co/portatil-hp-14-fq1004la-plateada-natural-14-amd-ryzen-3-5300u-8gb-de-ram-512gb-ssd-amd-radeon-rx-vega-6-ryzen-40005000-1366x768px-windows-11-home/p/MCO20950748,buy_it_now,MCO,MCO1652,MCO-NOTEBOOKS,1599900,3049900.0,1,294.0,HP,True,2044-02-04T04:00:00.000Z,True,[],MCO1648,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,1182021516,TIENDAOFICIALHPCOL,36.0,44441.67,0.0,COP,HP
MCO1762572904,Control Joystick Inalámbrico Gamesir T4 Pro Negro,new,MCO18230768,gold_special,https://www.mercadolibre.com.co/control-joystick-inalambrico-gamesir-t4-pro-negro/p/MCO18230768,buy_it_now,MCO,MCO441782,MCO-GAMEPADS_AND_JOYSTICKS,175149,,1,,,True,2043-07-28T04:00:00.000Z,True,[],MCO1648,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,1048891806,FRAN PRODUCCIONES.COM,36.0,4865.25,0.0,COP,GameSir
MCO1383629409,Memoria Usb Kingston Data Traveler Exodia Onyx 64gb Negro Ónix,new,MCO25488741,gold_special,https://www.mercadolibre.com.co/memoria-usb-kingston-data-traveler-exodia-onyx-64gb-negro-onix/p/MCO25488741,buy_it_now,MCO,MCO5027,MCO-PENDRIVES,20526,20526.0,1,,,True,2044-01-15T04:00:00.000Z,True,[],MCO1648,False,False,cross_docking,me2,['self_service_in'],,,91896930,COMERTEC.CO,36.0,570.17,0.0,COP,Kingston
MCO1375742105,Velcro Cintas Organizadoras De Cables Autoadhesivas Color Negro X 50 Und,new,MCO26598409,gold_pro,https://www.mercadolibre.com.co/velcro-cintas-organizadoras-de-cables-autoadhesivas-color-negro-x-50-und/p/MCO26598409,buy_it_now,MCO,MCO414091,MCO-CABLE_ORGANIZERS,17100,18000.0,1,,,True,2043-12-23T04:00:00.000Z,True,[],MCO1648,False,False,xd_drop_off,me2,['self_service_in'],,,186425084,ESTILOS MYF,,,,,Estilos MyF
MCO1377618825,Portátil Asus X415ea Core I3 1115g4 8gb Ram 256g Ssd 14 Hd Gris,new,MCO28765289,gold_special,https://www.mercadolibre.com.co/portatil-asus-x415ea-core-i3-1115g4-8gb-ram-256g-ssd-14-hd-gris/p/MCO28765289,buy_it_now,MCO,MCO1652,MCO-NOTEBOOKS,1410000,1509000.0,1,,,True,2043-12-29T04:00:00.000Z,True,[],MCO1648,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,170421130,TECNOPLAZA COLOMBIA,36.0,39166.67,0.0,COP,Asus
