id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO652645633,"Logitech G Pro X, Diadema Gamer 7.1 Profesional, Pc Ps4 Xbox Color Negro",new,MCO23087296,gold_special,https://www.mercadolibre.com.co/logitech-g-pro-x-diadema-gamer-71-profesional-pc-ps4-xbox-color-negro/p/MCO23087296,buy_it_now,MCO,MCO3697,MCO-HEADPHONES,909900,1199660.0,1,957.0,Smart Buy,True,2041-07-29T04:00:00.000Z,True,[],MCO1000,False,True,cross_docking,me2,['mandatory_free_shipping'],,,470474833,RESELLER_AUTORIZADO,36.0,25275.0,0.0,COP,Logitech
MCO1684107072,Parlante Edifier R1280db Con Bluetooth Brown 100v/240v ,new,MCO9470212,gold_special,https://www.mercadolibre.com.co/parlante-edifier-r1280db-con-bluetooth-brown-100v240v/p/MCO9470212,buy_it_now,MCO,MCO3691,MCO-SPEAKERS,976900,,1,,,True,2043-06-25T04:00:00.000Z,True,[],MCO1000,False,True,cross_docking,me2,['mandatory_free_shipping'],,,24754567,INV. GAMEOS,36.0,27136.11,0.0,COP,Edifier
MCO1625076608,Televisor Samsung 55  Crystal Uhd 4k Cu8000,new,MCO24351973,gold_pro,https://articulo.mercadolibre.com.co/MCO-1625076608-televisor-samsung-55-crystal-uhd-4k-cu8000-_JM,buy_it_now,MCO,MCO14903,MCO-TELEVISIONS,1999900,,1,153.0,Samsung,True,2043-05-24T04:00:00.000Z,False,[],MCO1000,False,True,drop_off,me2,['mandatory_free_shipping'],,,1207093176,SAMSUNG COLOMBIA,12.0,166658.33,0.0,COP,Samsung
MCO609385471,Auriculares Szkoston Audífonos Deportivos Con Mic In Eart,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-609385471-auriculares-szkoston-audifonos-deportivos-con-mic-in-eart-_JM,buy_it_now,MCO,MCO3697,MCO-HEADPHONES,26800,,1,,,True,2042-04-05T20:47:02.000Z,False,[],MCO1000,False,False,fulfillment,me2,['fulfillment'],,,555646469,ZERO.7SHOP,36.0,744.44,0.0,COP,Szkoston
MCO2127657998,Cable Hdmi 30 Metros Con Doble Filtro Full Hd Mallado Oro Mt,new,MCO22305608,gold_special,https://www.mercadolibre.com.co/cable-hdmi-30-metros-con-doble-filtro-full-hd-mallado-oro-mt/p/MCO22305608,buy_it_now,MCO,MCO113156,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,74858,,1,,,True,2043-12-29T04:00:00.000Z,True,[],MCO1000,False,False,cross_docking,me2,['self_service_in'],,,829311633,GEEKOSSAS,36.0,2079.39,0.0,COP,Seisa
MCO2157187318,Megáfono Nia An-302bt 10w,new,MCO18714079,gold_special,https://www.mercadolibre.com.co/megafono-nia-an-302bt-10w/p/MCO18714079,buy_it_now,MCO,MCO420274,MCO-MEGAPHONES,44900,,1,,,True,2044-01-11T04:00:00.000Z,True,[],MCO1000,False,False,cross_docking,me2,['self_service_in'],,,659913138,WGLAM,36.0,1247.22,0.0,COP,NIA
MCO901904605,Apple Earpods Con Conector Lightning - Blanco,new,MCO6347967,gold_special,https://www.mercadolibre.com.co/apple-earpods-con-conector-lightning-blanco/p/MCO6347967,buy_it_now,MCO,MCO3697,MCO-HEADPHONES,140900,,1,,,True,2043-12-18T15:42:36.236Z,True,[],MCO1000,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,264061106,ABC-STORE-COLOMBIA,36.0,3913.89,0.0,COP,Apple
MCO1345474039,"Tv, Monitor, Televisor 24 Pulgadas, Full Hd, Tdt, 12 O 110v",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1345474039-tv-monitor-televisor-24-pulgadas-full-hd-tdt-12-o-110v-_JM,buy_it_now,MCO,MCO14903,MCO-TELEVISIONS,420000,,1,,,True,2043-10-01T04:00:00.000Z,False,[],MCO1000,False,True,drop_off,me2,['mandatory_free_shipping'],,,646362511,COLOMBIANADECOMERCIOCOLOMBIA,36.0,11666.67,0.0,COP,FLY TECNOLOGY
MCO598246071,Parlante Bluetooth / Radio / Mp3 / Recargable Oferta,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-598246071-parlante-bluetooth-radio-mp3-recargable-oferta-_JM,buy_it_now,MCO,MCO3691,MCO-SPEAKERS,42650,49900.0,1,,,True,2040-12-07T04:00:00.000Z,False,[],MCO1000,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,546421444,GRUPO COMERCIA1,12.0,3554.17,0.0,COP,1417
MCO1187634621,Control One Remote Bn59-01310c Samsung Original Smart Tv 4k,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1187634621-control-one-remote-bn59-01310c-samsung-original-smart-tv-4k-_JM,buy_it_now,MCO,MCO113161,MCO-TV_REMOTE_CONTROLS,66500,70000.0,50,,,True,2043-01-05T04:00:00.000Z,False,[],MCO1000,False,False,fulfillment,me2,['fulfillment'],,,117061692,OPERACIÓN SISTEMICA,36.0,1847.22,0.0,COP,Original Samsung
