id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO2036536046,Panelitas De Leche Pote X 36,new,MCO28214204,gold_special,https://www.mercadolibre.com.co/panelitas-de-leche-pote-x-36/p/MCO28214204,buy_it_now,MCO,MCO177945,MCO-CANDIES,15330,,1,,True,2043-11-15T04:00:00.000Z,True,[],,MCO1403,False,False,xd_drop_off,me2,['self_service_in'],,,216228153,OSLO CHOCOLATERIA,,,,,Panelitas
MCO1313656507,Te Stash Chai Ginger Jengibre Yerb - Unidad a $2111,new,MCO20387326,gold_special,https://www.mercadolibre.com.co/te-stash-chai-ginger-jengibre-yerba-mate-canela-vainilla/p/MCO20387326,buy_it_now,MCO,MCO409410,MCO-TEA,41790,43990.0,1,,True,2043-07-06T04:00:00.000Z,True,[],,MCO1403,False,False,xd_drop_off,me2,['self_service_in'],,,300836073,TIENDA306 BOGOTA,36.0,1160.83,0.0,COP,Stash
MCO980367088,Leche Evaporada Gloria Lata X 4 Unid - g a $145,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-980367088-leche-evaporada-gloria-lata-x-4-unid-_JM,buy_it_now,MCO,MCO417098,MCO-MILK,58000,,50,,True,2042-09-30T04:00:00.000Z,False,[],,MCO1403,False,False,xd_drop_off,me2,['self_service_in'],,,652390663,DISMARK.,12.0,4833.33,0.0,COP,Gloria
MCO918787343,Gomas Vidal Acidos X64 Sandia,new,MCO22653837,gold_pro,https://articulo.mercadolibre.com.co/MCO-918787343-gomas-vidal-acidos-x64-sandia-_JM,buy_it_now,MCO,MCO177945,MCO-CANDIES,12600,18000.0,1,,True,2042-06-27T04:00:00.000Z,False,[],,MCO1403,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,176000767,MACARENASTORE,,,,,Vidal
MCO1381971279,Té Surtido X24 / 200 Ml Hatsu - G - g a $9,new,MCO29531613,gold_special,https://www.mercadolibre.com.co/te-surtido-x24-200-ml-hatsu-g/p/MCO29531613,buy_it_now,MCO,MCO409410,MCO-TEA,44400,,1,,True,2044-01-11T04:00:00.000Z,True,[],,MCO1403,False,False,xd_drop_off,me2,[],,,606875577,MAGASA ONLINE,36.0,1233.33,0.0,COP,Hatsu
MCO1346965595,Whisky Johnnie Walker Red Label 1 Litro - mL a $128,new,MCO20599484,gold_special,https://www.mercadolibre.com.co/whisky-johnnie-walker-red-label-1-litro/p/MCO20599484,buy_it_now,MCO,MCO442298,MCO-WHISKEYS,95700,,1,1187.0,True,2043-10-05T04:00:00.000Z,True,[],La Lico,MCO1403,False,True,drop_off,me2,"['fs_threshold_mco_change_jul2021', 'mandatory_free_shipping']",,,303420096,1585 PORTALDELICORES,36.0,2658.33,0.0,COP,Jhonniewalker
MCO656609363,Maní Dulce Con Ajonjolí 500gr,new,MCO28850632,gold_special,https://articulo.mercadolibre.com.co/MCO-656609363-mani-dulce-con-ajonjoli-500gr-_JM,buy_it_now,MCO,MCO416536,MCO-PEANUTS,9974,10499.0,1,,True,2041-08-11T04:00:00.000Z,False,[],,MCO1403,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,19776514,FREDYFERNANDOC2007,,,,,D´ Antaño
MCO1312724965,Chocolates Kinder Bueno Ferrero Rocher Pack X 3 Unidades,new,MCO24207764,gold_special,https://www.mercadolibre.com.co/chocolates-kinder-bueno-ferrero-rocher-pack-x-3-unidades/p/MCO24207764,buy_it_now,MCO,MCO177942,MCO-CHOCOLATES,17900,,50,,True,2043-07-03T04:00:00.000Z,True,[],,MCO1403,False,False,xd_drop_off,me2,['self_service_in'],,,1062615264,LABODEGADEL LICOR,,,,,Kinder
MCO1277588727,Gomas Gigantes En Forma De Huevo Frito 1kg,new,MCO19940135,gold_special,https://www.mercadolibre.com.co/gomas-gigantes-en-forma-de-huevo-frito-1kg/p/MCO19940135,buy_it_now,MCO,MCO177945,MCO-CANDIES,44555,46900.0,1,,True,2043-03-25T04:00:00.000Z,True,[],,MCO1403,False,False,xd_drop_off,me2,[],,,1315232140,GARABATOS DISTRIBUCIONES,36.0,1237.64,0.0,COP,Fini
MCO902314001,Quinua 500g - g a $15,new,MCO29262465,gold_special,https://articulo.mercadolibre.com.co/MCO-902314001-quinua-500g-_JM,buy_it_now,MCO,MCO389309,MCO-EDIBLE_SEEDS,7353,8171.0,1,,True,2042-05-28T04:00:00.000Z,False,[],,MCO1403,False,False,fulfillment,me2,['fulfillment'],,,1131977345,LAGRANJA PAISA,,,,,La Granja Paisa
