id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO862911622,Moneda Francia 5 Céntimos De Euro 1999 Circulado,used,gold_special,https://articulo.mercadolibre.com.co/MCO-862911622-moneda-francia-5-centimos-de-euro-1999-circulado-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,5000,,1,True,2042-02-17T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO1319341081,Moneda De 20 Pesos Colombianos - 1985,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1319341081-moneda-de-20-pesos-colombianos-1985-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,120000,,1,True,2043-07-21T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,1398846169,PEREZJOSE20230614162743,36.0,3333.33,0.0,COP,
MCO599594118,Encendedor Earth Briquet Metálico Ref. 138 Recargable,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-599594118-encendedor-earth-briquet-metalico-ref-138-recargable-_JM,buy_it_now,MCO,MCO1885,MCO-ANTIQUES,28500,30000.0,1,True,2043-03-25T14:23:36.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,213839435,REGALOSEM,12.0,2375.0,0.0,COP,Earth
MCO1584822496,Billete 50000 Pesos 02/ago/2016 Colombia Unc Mariposa,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1584822496-billete-50000-pesos-02ago2016-colombia-unc-mariposa-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,1150000,,1,True,2043-05-10T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,156347552,CAROLN2014,12.0,95833.33,0.0,COP,
MCO920007380,Poster Banda  Metallica Juego De 6 Lienzos Rock N Roll 20*25,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-920007380-poster-banda-metallica-juego-de-6-lienzos-rock-n-roll-2025-_JM,buy_it_now,MCO,MCO168946,MCO-POSTERS,101724,101724.0,1,True,2042-06-30T04:00:00.000Z,False,[],MCO1367,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,63241146,DON GALI,12.0,8477.0,0.0,COP,Genérica
MCO1109685668,Dupla 2 Billetes Antiguos 500 + 1000 Pesos Oro Colección Cop,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1109685668-dupla-2-billetes-antiguos-500-1000-pesos-oro-coleccion-cop-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,99999,,1,True,2042-11-28T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,235610011,STOREOFFCOLOMBIA,12.0,8333.25,0.0,COP,
MCO941039283,Moneda Colombia 5 V Centavos 1935 Usada Circulada,used,gold_special,https://articulo.mercadolibre.com.co/MCO-941039283-moneda-colombia-5-v-centavos-1935-usada-circulada-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,15000,,1,True,2042-08-05T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO1026602108,Cinturón Táctico Correa Aviador Suelta Rápido,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1026602108-cinturon-tactico-correa-aviador-suelta-rapido-_JM,buy_it_now,MCO,MCO442233,MCO-TACTICAL_BELTS,41900,,1,True,2042-10-23T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,241914176,COMMANDER-BOGOTA,36.0,1163.89,0.0,COP,Ranger
MCO1350213301,Billete De 10 Pesos Oro Colombiano Buen Estado,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1350213301-billete-de-10-pesos-oro-colombiano-buen-estado-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,8000000,,1,True,2043-10-15T20:50:36.449Z,False,[],MCO1367,False,False,drop_off,me2,[],,,1519166090,JMARTINEZ78174,36.0,222222.22,0.0,COP,
MCO981502592,Moneda De Canadá 5 Centavos 2012 Unc Reina Isabel ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-981502592-moneda-de-canada-5-centavos-2012-unc-reina-isabel-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,12000,,1,True,2042-10-01T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
