id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1314211581,Finca En Venta En Calima Lago Calima. Cod 13928,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1314211581-finca-en-venta-en-calima-lago-calima-cod-13928-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,2900000000,1,False,2024-08-24T21:47:55.856Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBTDVlZGNi', 'name': 'Calima (El Darien)'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.931, 'longitude': -76.484}","{'contact': 'somosbrokersinmobiliarios', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,181627009,YAMILETHGARCIAOCHOA
MCO1955993994,"Super-oferta - Casa Campestre En Venta En El Condominio Barú, Villavicencio",used,gold_premium,https://casa.mercadolibre.com.co/MCO-1955993994-super-oferta-casa-campestre-en-venta-en-el-condominio-baru-villavicencio-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,1199000000,1,False,2024-04-07T04:00:00.000Z,"{'address_line': '3CX4+FC Villavicencio, Meta, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1ZJTDNiNzQ2', 'name': 'Villavicencio'}, 'state': {'id': 'TUNPUE1FVGExNzFjNQ', 'name': 'Meta'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.0986373, 'longitude': -73.5939758}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,129743901,VILLAVOVENDE
MCO2173434218,Venta Apartamento En Alsacia Occidental,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2173434218-venta-apartamento-en-alsacia-occidental-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,210000000,1,False,2024-07-22T04:00:00.000Z,"{'address_line': 'Calle 10 #86-90, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMUzQ0NTA5', 'name': 'Alsacia'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6510528, 'longitude': -74.1469991}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1391267899,ASESORIA_INMOBILIARIA_FL
MCO2090664180,El Mejor Precio En Sabaneta $330.000.000  Apartamento Piso Alto 271123-01,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2090664180-el-mejor-precio-en-sabaneta-330000000-apartamento-piso-alto-271123-01-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,330000000,1,False,2024-06-11T22:46:21.270Z,"{'address_line': 'Cra. 38 #75B Sur-115, Sabaneta, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTG9tYSBEZSBTYW4gSm9zZVRVTlBRMU5CU', 'name': 'Loma De San Jose'}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1437988, 'longitude': -75.6170978}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1532622470,INMOBILIARIOGAITANRIVERASAS
MCO2090677228,Casa Loma Del Escobero Construcion Tradicional 011123-03,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2090677228-casa-loma-del-escobero-construcion-tradicional-011123-03-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,629000000,1,False,2024-06-11T23:05:18.276Z,"{'address_line': 'Cl. 36d Sur #27-160, Ibiza, Envigado, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTG9tYSBEZWwgRXNjb2Jlcm9UVU5QUTBWT', 'name': 'Loma Del Escobero'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1636982, 'longitude': -75.5718125}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1532622470,INMOBILIARIOGAITANRIVERASAS
MCO1267160527,Hermosa Casa Para Estrenar,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1267160527-hermosa-casa-para-estrenar-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,450000000,1,False,2024-04-01T15:21:25.000Z,"{'address_line': 'Fusagasugá, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0ZVUzk1NGQ1', 'name': 'Fusagasugá'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.345152, 'longitude': -74.361823}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,185134617,SUINMUEBLEY
MCO1392874467,Finca Familiar Totalmente Privada - Ricaurte Girardot,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1392874467-finca-familiar-totalmente-privada-ricaurte-girardot-_JM,classified,MCO,MCO6402,MCO-FARM_HOUSES_FOR_RENT,600000,1,False,2024-03-19T04:00:00.000Z,"{'address_line': 'FINCA PRIVADA', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlJJQzUwNzk2OQ', 'name': 'Ricaurte'}, 'city': {'id': 'TUNPQ1JJQzVmOWRi', 'name': 'Ricaurte'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.277309, 'longitude': -74.772305}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,not_specified,not_specified,[],,,75938767,MARIA_KANO
MCO2153939110,Moderno Apartamento En Edificio De Lujo En Chico,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2153939110-moderno-apartamento-en-edificio-de-lujo-en-chico-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,3200000,1,False,2024-04-14T04:00:00.000Z,"{'address_line': 'Calle 95 #21-80, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMTc1NDc', 'name': 'El Chicó'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6832241, 'longitude': -74.0559828}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1305707780,WYNWOODHOUSE2023
MCO2029670620,Casa Quinta Con Piscina Privada En Carmen De Apicala Bbq Jacuzzi Cancha Baloncesto - Facilidad De Pago,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2029670620-casa-quinta-con-piscina-privada-en-carmen-de-apicala-bbq-jacuzzi-cancha-baloncesto-facilidad-de-pago-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,650000000,1,False,2024-05-14T22:29:49.047Z,"{'address_line': 'Via Vereda, El Mortino, Carmen de Apicalá, Tolima, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBUjY0Yzlm', 'name': 'Carmen De Apicalá'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.1329809, 'longitude': -74.7574543}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1552962380,PHOENIX_INMUEBLES
MCO1393979899,Lote Condominio Brisas De La Montaña 135m2 Nariño Cundinamarca,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1393979899-lote-condominio-brisas-de-la-montana-135m2-narino-cundinamarca-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,48000000,1,False,2024-03-21T04:00:00.000Z,"{'address_line': 'C52J+Q5 Nariño, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ05BUmFiYjYw', 'name': 'Nariño'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.398278, 'longitude': -74.828718}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,not_specified,not_specified,[],,,78400168,GOTARO18
