id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1292701157,Dvd Buscando A Nemo- Película 2003 Edc De Coleccion 2 Disc's,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1292701157-dvd-buscando-a-nemo-pelicula-2003-edc-de-coleccion-2-discs-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,59900,,1,True,2043-05-03T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,1663.89,0,COP,DVD
MCO1266623681,"Lp Ludwig Van Beethoven - Sinfonía 5 En Do Menor, Op. 67",used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1266623681-lp-ludwig-van-beethoven-sinfonia-5-en-do-menor-op-67-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,27900,,1,True,2043-02-26T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,775.0,0,COP,
MCO1277549005,Roberto Carlos - Tesoros Románticos,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1277549005-roberto-carlos-tesoros-romanticos-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,35000,,1,True,2043-03-25T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,2916.67,0,COP,
MCO1306536913,Vinyl Vinilo Lp Acetato Lo Mejor De Angeles Del Infierno,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1306536913-vinyl-vinilo-lp-acetato-lo-mejor-de-angeles-del-infierno-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,350000,,1,True,2043-06-12T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36,9722.22,0,COP,
MCO1310650033,"Lp Vinilo 12 Exitazos 1991-1992 - Joé Arroyo, Afrosound...",used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1310650033-lp-vinilo-12-exitazos-1991-1992-joe-arroyo-afrosound-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,44900,,1,True,2043-06-27T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,1247.22,0,COP,
MCO1312807172,Dvd+cd Farid Ortiz El Rey Del Sentimiento Combo,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1312807172-dvdcd-farid-ortiz-el-rey-del-sentimiento-combo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,39000,,1,True,2043-03-09T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,[],,,1103043220,MUSICA DISCOLASER,12,3250.0,0,COP,
MCO1294565327,Dvd Película El Exorcista / The Exorcist 1973 - Excelente ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1294565327-dvd-pelicula-el-exorcista-the-exorcist-1973-excelente-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,42900,,1,True,2043-05-07T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,1191.67,0,COP,DVD
MCO1372024175,Martillo Blackpink Lightstick Oficial V2 Kpop Con Bluetooth,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1372024175-martillo-blackpink-lightstick-oficial-v2-kpop-con-bluetooth-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,171135,,150,True,2043-12-11T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,1228615103,CNWEICHUANGYUNGOUWANGLU-COR,12,14261.25,0,COP,
MCO1675418414,Lp - Acetato - Bob Marley And The Wailers - Uprising - 1980,new,MCO22818242,gold_pro,https://articulo.mercadolibre.com.co/MCO-1675418414-lp-acetato-bob-marley-and-the-wailers-uprising-1980-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,237500,250000.0,1,True,2043-06-22T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,157583271,LIBRERIAFERIADELLIBRO,12,19791.67,0,COP,
MCO1905314450,Lp Vinilo Sexteto Juventud Éxitos 1976 - Macondo Records,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1905314450-lp-vinilo-sexteto-juventud-exitos-1976-macondo-records-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,39900,,1,True,2043-09-07T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,48918731,MACONDO_RECORDS,36,1108.33,0,COP,
