id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1947536704,Soporte Base Plegable Pared Para Control Audifonos Consola,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1947536704-soporte-base-plegable-pared-para-control-audifonos-consola-_JM,buy_it_now,MCO,MCO172552,MCO-VIDEO_PLAYER_AND_GAME_CONSOLE_STANDS,18900,,1,True,2043-09-29T04:00:00.000Z,False,[],MCO1144,False,False,fulfillment,me2,['fulfillment'],,,210202860,HEFECOL.MERCADOSHOPS.COM.CO,,,,,Oivo
MCO624145625,"Soporte Pared Control Xbox One, Xbox Serie",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-624145625-soporte-pared-control-xbox-one-xbox-serie-_JM,buy_it_now,MCO,MCO441256,MCO-GAME_CONSOLES_VIDEO_GAMES_AND_ARCADE_MACHINES,14000,,1,True,2041-05-11T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,85970667,JUTEVARI,,,,,Metal Fenix
MCO1952812150,Juegos Para Pc De Todo Tipo,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1952812150-juegos-para-pc-de-todo-tipo-_JM,buy_it_now,MCO,MCO163237,MCO-VIDEO_GAMES,13650,15000.0,1,True,2043-10-03T04:00:00.000Z,False,[],MCO1144,False,False,not_specified,not_specified,[],,,1402986270,CARGPM,,,,,
MCO500171180,Soporte Pared Base Nintendo Switch Dock,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-500171180-soporte-pared-base-nintendo-switch-dock-_JM,buy_it_now,MCO,MCO407561,MCO-GAME_CONSOLES_VIDEO_GAMES_AND_ARCADE_MACHINES,63900,,50,True,2039-01-03T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,37721104,YACRIL SAS,36.0,1775.0,0.0,COP,Yacril
MCO526496141,Cable Componente Para Play Station 2 Compatible,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-526496141-cable-componente-para-play-station-2-compatible-_JM,buy_it_now,MCO,MCO87074,MCO-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS,19900,,1,True,2039-10-18T00:32:39.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,449267836,VIDEOJUEGOS RAYMAN,36.0,552.78,0.0,COP,For Ps2
MCO595502079,Audifono Diadema Gamer Kotion Each G4000 Usb Microfono Azul,new,MCO11355710,gold_special,https://articulo.mercadolibre.com.co/MCO-595502079-audifono-diadema-gamer-kotion-each-g4000-usb-microfono-azul-_JM,buy_it_now,MCO,MCO31377,MCO-HEADPHONES,46554,,1,True,2041-05-05T21:20:20.000Z,False,[],MCO1144,False,False,cross_docking,me2,['self_service_in'],,,191222360,MEDELLINELECTRONICA,36.0,1293.17,0.0,COP,Kotion
MCO486960124,Dragon Ball Fighterz Nintendo Switch. Fisico. Sellado,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-486960124-dragon-ball-fighterz-nintendo-switch-fisico-sellado-_JM,buy_it_now,MCO,MCO163237,MCO-VIDEO_GAMES,179900,,1,True,2038-09-26T04:00:00.000Z,False,[],MCO1144,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,78429260,LEORTIZ000,36.0,4997.22,0.0,COP,Nintendo
MCO523257740,Control De Diseño God Of War Ps3+cable De Carga Compatible,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-523257740-control-de-diseno-god-of-war-ps3cable-de-carga-compatible-_JM,buy_it_now,MCO,MCO58405,MCO-GAMEPADS_AND_JOYSTICKS,57900,,1,True,2042-12-10T20:54:57.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,449267836,VIDEOJUEGOS RAYMAN,36.0,1608.33,0.0,COP,Noganet
MCO2207936406,"Micrófono De Pedestal T-21 Para Pc, Juegos P2, Calidad De Escritorio, Color Negro",new,MCO19845949,gold_pro,https://www.mercadolibre.com.co/microfono-de-pedestal-t-21-para-pc-juegos-p2-calidad-de-escritorio-color-negro/p/MCO19845949,buy_it_now,MCO,MCO441395,MCO-MICROPHONES,18950,37900.0,50,True,2044-02-09T04:00:00.000Z,True,[],MCO1144,False,False,cross_docking,me2,['self_service_in'],,,1113894288,AVILAVERONICA20220427142633,,,,,N&D
MCO597433472,Control Xbox Series X/s Carbon Black. + Regalo: Grips. Nuevo,new,MCO16268158,gold_special,https://articulo.mercadolibre.com.co/MCO-597433472-control-xbox-series-xs-carbon-black-regalo-grips-nuevo-_JM,buy_it_now,MCO,MCO455246,MCO-GAMEPADS_AND_JOYSTICKS,323300,,1,True,2040-11-30T04:00:00.000Z,False,[],MCO1144,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,78429260,LEORTIZ000,36.0,8980.56,0.0,COP,Xbox
