id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1616902546,Figura De Acción Spider-man Across The Spider Miles Morales,new,MCO20867256,gold_special,https://www.mercadolibre.com.co/figura-de-accion-spider-man-across-the-spider-miles-morales/p/MCO20867256,buy_it_now,MCO,MCO2978,MCO-ACTION_FIGURES,59920,74900.0,1,400.0,Hasbro,True,2043-05-21T04:00:00.000Z,True,[],MCO1132,False,False,fulfillment,me2,['fulfillment'],,,1182141517,HASBRO INSTANCE,36.0,1664.44,0.0,COP,Spider-Man
MCO891637710,Monopatin Scooter Para Niño Y Niña Ruedas Con Luces 2021,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-891637710-monopatin-scooter-para-nino-y-nina-ruedas-con-luces-2021-_JM,buy_it_now,MCO,MCO176686,MCO-KICK_SCOOTERS,139500,155000.0,500,,,True,2042-05-04T04:00:00.000Z,False,[],MCO1132,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,204941083,MULTIPLACECOLOMBIA.COM,12.0,11625.0,0.0,COP,Foxer
MCO1780082170,Muñeca Baby Alive Chapoteos Y Abrazos Bebé Cabello Castaña,new,MCO25825213,gold_special,https://www.mercadolibre.com.co/muneca-baby-alive-chapoteos-y-abrazos-bebe-cabello-castana/p/MCO25825213,buy_it_now,MCO,MCO176611,MCO-DOLLS,62929,89900.0,1,400.0,Hasbro,True,2043-08-03T04:00:00.000Z,True,[],MCO1132,False,False,fulfillment,me2,['fulfillment'],,,1182141517,HASBRO INSTANCE,36.0,1748.03,0.0,COP,Baby Alive
MCO656647427,Cubo Rubik 5x5 Qiyi Stickerless Speed Cube Original,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-656647427-cubo-rubik-5x5-qiyi-stickerless-speed-cube-original-_JM,buy_it_now,MCO,MCO170729,MCO-PUZZLE_CUBES,29900,,1,,,True,2041-08-11T04:00:00.000Z,False,[],MCO1132,False,False,fulfillment,me2,['fulfillment'],,,741216217,DENIX COMERCIALIZADORA,36.0,830.56,0.0,COP,Qiyi
MCO1969794306,Kit Lego Star Wars 75363 Caza Estelar The Mandalorian 88pz Cantidad De Piezas 88,new,MCO25927200,gold_special,https://www.mercadolibre.com.co/kit-lego-star-wars-75363-caza-estelar-the-mandalorian-88pz-cantidad-de-piezas-88/p/MCO25927200,buy_it_now,MCO,MCO176638,MCO-TOY_BUILDING_SETS,118900,,1,,,True,2043-10-13T04:00:00.000Z,True,[],MCO1132,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1506819371,DIGITALRMM,36.0,3302.78,0.0,COP,Lego
MCO2149701444,Set 2 Naipes Español Fournier N°12 Baraja 40 Cartas ,new,MCO24459670,gold_special,https://www.mercadolibre.com.co/set-2-naipes-espanol-fournier-n12-baraja-40-cartas/p/MCO24459670,buy_it_now,MCO,MCO435704,MCO-PLAYING_CARDS,12900,,50,,,True,2044-01-08T04:00:00.000Z,True,[],MCO1132,False,False,cross_docking,me2,['self_service_in'],,,178562922,PYN COMPUSTAR,,,,,Fournier Cards
MCO593394304,"Patineta, Monopatín Scooter, Aluminio, 4 Ruedas Escualizable",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-593394304-patineta-monopatin-scooter-aluminio-4-ruedas-escualizable-_JM,buy_it_now,MCO,MCO176686,MCO-KICK_SCOOTERS,90000,,1,,,True,2043-12-09T17:55:15.857Z,False,[],MCO1132,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,66208468,52 BITS,36.0,2500.0,0.0,COP,Scooter
MCO1351236535,Fisher-price Gimnasio Deluxe Piano Pataditas Rosa,new,MCO27703646,gold_special,https://www.mercadolibre.com.co/fisher-price-gimnasio-deluxe-piano-pataditas-rosa/p/MCO27703646,buy_it_now,MCO,MCO420412,MCO-BABY_ACTIVITY_CENTERS_AND_GYMS,446103,459900.0,1,771.0,FisherPrice,True,2043-10-18T04:00:00.000Z,True,[],MCO1132,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,664154025,MATTEL COLOMBIA,36.0,12391.75,0.0,COP,Fisher-Price
MCO1199012903,Figura De Acción  Tiranosaurio Rex Daño Extremo Camp Cretaceous Gwn26 De Mattel,new,MCO18939188,gold_special,https://www.mercadolibre.com.co/figura-de-accion-tiranosaurio-rex-dano-extremo-camp-cretaceous-gwn26-de-mattel/p/MCO18939188,buy_it_now,MCO,MCO2978,MCO-ACTION_FIGURES,162058,199900.0,1,,,True,2043-01-16T04:00:00.000Z,True,[],MCO1132,False,True,drop_off,me2,['mandatory_free_shipping'],,,137350780,TINY_BABIES_OUTLET,36.0,4501.61,0.0,COP,Jurassic World
MCO563014164,Tablero Acrílico Blanco Borrable 120 X 60cm + Portaborrador,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-563014164-tablero-acrilico-blanco-borrable-120-x-60cm-portaborrador-_JM,buy_it_now,MCO,MCO168370,MCO-CHALKBOARDS_AND_WHITEBOARDS,102900,,1,,,True,2040-05-14T04:00:00.000Z,False,[],MCO1132,False,True,fulfillment,me2,"['fulfillment', 'fs_threshold_mco_change_apr2021', 'self_service_out', 'mandatory_free_shipping']",,,178166103,DIACRILICOS,12.0,8575.0,0.0,COP,Diacrilicos
MCO967619409,Piano Organeta Teclado Juguete Diactico Niños Niñas,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-967619409-piano-organeta-teclado-juguete-diactico-ninos-ninas-_JM,buy_it_now,MCO,MCO189402,MCO-TOY_KEYBOARDS_AND_PIANOS,59308,64900.0,50,,,True,2042-09-17T04:00:00.000Z,False,[],MCO1132,False,False,xd_drop_off,me2,['self_service_in'],,,239470185,NELLYMARCELASUAREZBORDA,36.0,1647.44,0.0,COP,Genérica
MCO2124923942,Cry Babies Bebés Llorones Lágrimas Mágica Golden Dorados,new,MCO19831286,gold_special,https://www.mercadolibre.com.co/cry-babies-bebes-llorones-lagrimas-magica-golden-dorados/p/MCO19831286,buy_it_now,MCO,MCO176611,MCO-DOLLS,69900,,1,,,True,2043-12-27T04:00:00.000Z,True,[],MCO1132,False,False,cross_docking,me2,['MCO-chg-threshold-Jan-23'],,,164342333,TOYS EMPIRE,36.0,1941.67,0.0,COP,IMC Toys
MCO1821871200,Tarjetas Pokemon Cartas 55ud Metalizadas En Español Original,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1821871200-tarjetas-pokemon-cartas-55ud-metalizadas-en-espanol-original-_JM,buy_it_now,MCO,MCO244743,MCO-PLAYING_CARDS,37638,45900.0,1,,,True,2043-08-21T04:00:00.000Z,False,[],MCO1132,False,False,xd_drop_off,me2,['self_service_out'],,,241419485,ORMACCESORIOS,36.0,1045.5,0.0,COP,Pokémon edicion español
MCO1384054053,Hot Wheels Track Builder Pista Tramos C/ Auto - Original ,new,MCO22021471,gold_special,https://www.mercadolibre.com.co/hot-wheels-track-builder-pista-tramos-c-auto-original/p/MCO22021471,buy_it_now,MCO,MCO425059,MCO-TOY_VEHICLE_TRACKS_AND_BLAST_LAUNCHERS,239900,,1,,,True,2044-01-17T04:00:00.000Z,True,[],MCO1132,False,True,cross_docking,me2,['mandatory_free_shipping'],,,94904012,COMPRATELO SAS,36.0,6663.89,0.0,COP,Hot Wheels
MCO590761971,Guitarras Para Niños De 5 A 13 Años De La Mas Alta Calidad. ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-590761971-guitarras-para-ninos-de-5-a-13-anos-de-la-mas-alta-calidad-_JM,buy_it_now,MCO,MCO270122,MCO-TOY_GUITARS,135000,,200,,,True,2042-05-04T22:10:33.000Z,False,[],MCO1132,False,True,cross_docking,me2,['mandatory_free_shipping'],,,528743523,INSTRUMENTOSGUANE,36.0,3750.0,0.0,COP,Guane
MCO1390076247,Yoshi Figura Super Mario Let's Go 30 Centímetros Interactiva,new,MCO23596166,gold_special,https://www.mercadolibre.com.co/yoshi-figura-super-mario-lets-go-30-centimetros-interactiva/p/MCO23596166,buy_it_now,MCO,MCO2978,MCO-ACTION_FIGURES,319920,399900.0,1,,,True,2044-02-04T04:00:00.000Z,True,[],MCO1132,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,25344303,COMPRA.VIRTUAL,36.0,8886.67,0.0,COP,Nintendo
MCO1354606825,Fundas 44x68 Mm - Small Para Catan X 50 Arcane Tinmen,new,MCO27616681,gold_special,https://www.mercadolibre.com.co/fundas-44x68-mm-small-para-catan-x-50-arcane-tinmen/p/MCO27616681,buy_it_now,MCO,MCO3390,MCO-TRADING_CARD_GAMES,19900,,1,1258.0,songeniales,True,2043-10-26T04:00:00.000Z,True,[],MCO1132,False,False,xd_drop_off,me2,['self_service_in'],,,275549853,SONGENIALES,36.0,552.78,0.0,COP,Arcana Tinmen
MCO1339202435,Piano Organeta Teclado Para Niños 61 Teclas,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1339202435-piano-organeta-teclado-para-ninos-61-teclas-_JM,buy_it_now,MCO,MCO189402,MCO-TOY_KEYBOARDS_AND_PIANOS,73186,73186.0,100,,,True,2043-09-12T04:00:00.000Z,False,[],MCO1132,False,False,xd_drop_off,me2,['self_service_in'],,,1330354697,DAZAMANUEL20230314092302,36.0,2032.94,0.0,COP,Genérica
MCO1830637054,Puzzle Clementoni 500 Piezas Harry Potter Wizarding World,new,MCO21095422,gold_pro,https://www.mercadolibre.com.co/puzzle-clementoni-500-piezas-harry-potter-wizarding-world/p/MCO21095422,buy_it_now,MCO,MCO436800,MCO-PUZZLES,70110,77900.0,1,,,True,2043-08-23T04:00:00.000Z,True,[],MCO1132,False,False,xd_drop_off,me2,['self_service_in'],,,415446870,BIOSUMINISTROSSAS,12.0,5842.5,0.0,COP,Clementoni
MCO1301608959,Raqueta De Ping Pong Butterfly Addoy 2000  Negra Y Roja Fl (cóncavo),new,MCO15488758,gold_pro,https://www.mercadolibre.com.co/raqueta-de-ping-pong-butterfly-addoy-2000-negra-y-roja-fl-concavo/p/MCO15488758,buy_it_now,MCO,MCO177116,MCO-TABLE_TENNIS_RACKETS,93000,,1,,,True,2043-05-28T04:00:00.000Z,True,[],MCO1132,False,True,xd_drop_off,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'self_service_in', 'mandatory_free_shipping']",,,300409402,GLOBALSPORT1,12.0,7750.0,0.0,COP,Butterfly
MCO1352095953,7 Wonders Juego De Mesa,new,MCO22798422,gold_special,https://www.mercadolibre.com.co/7-wonders-juego-de-mesa/p/MCO22798422,buy_it_now,MCO,MCO1161,MCO-BOARD_GAMES,230900,,1,,,True,2043-10-20T04:00:00.000Z,True,[],MCO1132,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,420454174,SGGENIAL,36.0,6413.89,0.0,COP,Asmodee
