id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1389901589,"Bodega En Arriendo Fontibón, Cerca Al Aeropuerto, Área Libre De Trabajo 700 Mts2. ",used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1389901589-bodega-en-arriendo-fontibon-cerca-al-aeropuerto-area-libre-de-trabajo-700-mts2-_JM,classified,MCO,MCO50565,MCO-WAREHOUSES_FOR_RENT,19000000,1,,False,2025-02-07T04:00:00.000Z,"{'address_line': 'Cra. 96 #24c94, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNPRjYyODYy', 'name': 'Cofradia'}, 'city': {'id': 'TUNPQ0ZPTjcyNzAz', 'name': 'Fontibón'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6809937, 'longitude': -74.1276669}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1124836594,MONTENEGROBIENESRAICES
MCO1347474931,Apartamento De Tus Sueños En Venta En El Refugio,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1347474931-apartamento-de-tus-suenos-en-venta-en-el-refugio-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,820000000,1,,False,2024-04-09T04:00:00.000Z,"{'address_line': 'Transversal 5 #86-91, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMOTI4Nzk', 'name': 'El Refugio'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6663469, 'longitude': -74.0451134}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1099139720,CLAUPRORAIZ
MCO2080202014,Apartamento Nuevo En Altos De Ciudad Jardin Sur Cali En Venta (j.p),used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2080202014-apartamento-nuevo-en-altos-de-ciudad-jardin-sur-cali-en-venta-jp-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,890000000,1,,False,2024-06-02T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBBTjg3ODU3OA', 'name': 'Pance'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.3658012, 'longitude': -76.5365982}","{'contact': 'MAKALAN  INMOBILIARIA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1224248414,PICL7239010
MCO2208922960,"Terraza 360º Con Bbq, Antigüedad 8 Años, Piso 2, Interior, Cerca Unicentro Y Usaquén, Habitación Principal Con Balcón",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2208922960-terraza-360-con-bbq-antiguedad-8-anos-piso-2-interior-cerca-unicentro-y-usaquen-habitacion-principal-con-balcon-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,505000000,1,,False,2024-03-16T04:00:00.000Z,"{'address_line': 'Calle 126 #7-64', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjcyOTYw', 'name': 'Santa Bárbara'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7011468, 'longitude': -74.0296665}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,81965384,JUANBROKER1
MCO1920440702,"Venta Local Cable, Manizales Codigo 5652389",used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1920440702-venta-local-cable-manizales-codigo-5652389-_JM,classified,MCO,MCO50561,MCO-RETAIL_SPACE_FOR_SALE,550000000,1,1696.0,False,2024-09-20T23:47:09.941Z,"{'address_line': 'El Cable', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01BTmMwNDc4', 'name': 'Manizales'}, 'state': {'id': 'TUNPUENBTHNjODY4', 'name': 'Caldas'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.0554791, 'longitude': -75.4850735}","{'contact': 'Inmobiliaria Lucia Prada', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Inmobiliaria Lucia Prada,MCO1459,False,False,,not_specified,[],,,725675797,INFO_INMOBILIARIA_LUCIA PRADA
MCO1351228575,Venta Hermosa Casa Campestre En Condominio Condina Pereira,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1351228575-venta-hermosa-casa-campestre-en-condominio-condina-pereira-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,1350000000,1,,False,2024-04-20T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ29uZGluYVRVTlBRMUJGVW1Nd01qSms', 'name': 'Condina'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7934436, 'longitude': -75.7475785}","{'contact': 'Grupo Momento Zero SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,232541369,MOMENTOZEROSASGRUPO
MCO1390636659,Deposito Y Ferreteria,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1390636659-deposito-y-ferreteria-_JM,classified,MCO,MCO50530,MCO-RETAIL_SPACE_FOR_SALE,130000000,1,,False,2024-03-12T04:00:00.000Z,"{'address_line': 'Cl. 27 Sur #12h-97, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdVUzI5Njc1Mg', 'name': 'Gustavo Restrepo'}, 'city': {'id': 'TUNPQ1JBRjkyNTA2', 'name': 'Rafael Uribe Uribe'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5775619, 'longitude': -74.1053796}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,347629438,RODA1299861
MCO1389861889,"Apartamento En Novatera Cipres, Mosquera,  Libre De Gravamenes ",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1389861889-apartamento-en-novatera-cipres-mosquera-libre-de-gravamenes-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,235000000,1,,False,2024-08-06T04:00:00.000Z,"{'address_line': 'Cl. 17 S #6-22, guayacan, Mosquera, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01PUzRiMGY3', 'name': 'Mosquera'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6970651, 'longitude': -74.2348991}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1124836594,MONTENEGROBIENESRAICES
MCO1388448131,Apartamento En Arriendo En Envigado Sector Las Antillas,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1388448131-apartamento-en-arriendo-en-envigado-sector-las-antillas-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,4000000,1,,False,2024-05-06T13:55:50.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTGFzIEFudGlsbGFzVFVOUFEwVk9WalU1W', 'name': 'Las Antillas'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1553974, 'longitude': -75.5927862}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO2206707742,Excelente Oportunidad De Inversión En La Ceja - Cesión De Derechos,new,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2206707742-excelente-oportunidad-de-inversion-en-la-ceja-cesion-de-derechos-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,408000000,1,,False,2024-03-13T04:00:00.000Z,"{'address_line': 'Circunvalar 27, km 0-600, La Ceja, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0xBWjI0NTNl', 'name': 'La Ceja'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.0355871, 'longitude': -75.4354182}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1459,False,False,,not_specified,[],,,477773696,FINA_FELINA
