id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1395775437,Apartamento En Venta Loma Del Indio,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1395775437-apartamento-en-venta-loma-del-indio-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,325000000,1,False,2024-08-22T04:00:00.000Z,"{'address_line': 'Loma Del Indio', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2267368, 'longitude': -75.5592883}","{'contact': 'VIVA INMOBILIARIA ASOCIADOS SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1460148565,VIVAVIVA20230825110301
MCO1395851517,Apartamento En Venta Sabaneta ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1395851517-apartamento-en-venta-sabaneta-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,550000000,1,False,2024-08-22T04:00:00.000Z,"{'address_line': 'Aves Marias', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1499182, 'longitude': -75.6176746}","{'contact': 'VIVA INMOBILIARIA ASOCIADOS SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1460148565,VIVAVIVA20230825110301
MCO1395775153,Apartamento En Venta San Germán ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1395775153-apartamento-en-venta-san-german-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,485000000,1,False,2024-08-22T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjY0MjA1NA', 'name': 'San Germán'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2686935, 'longitude': -75.5897367}","{'contact': 'VIVA INMOBILIARIA ASOCIADOS SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1460148565,VIVAVIVA20230825110301
MCO2221599184,Oficinas En Arriendo La Esmeralda 1177-187,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2221599184-oficinas-en-arriendo-la-esmeralda-1177-187-_JM,classified,MCO,MCO6399,MCO-OFFICES_FOR_RENT,2250000,1,False,2025-02-21T04:00:00.000Z,"{'address_line': 'LA ESMERALDA', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lUQThkMzc5', 'name': 'Itaguí'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1796133, 'longitude': -75.5960552}","{'contact': 'ELENA PÉREZ BARRENECHE', 'other_info': 'calle 9 # 43a - 31 ofc 218', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1688880555,PROPIEDADES_MEDELLIN
MCO2217900078,"Venta: Apto Remodelado. 113 M2, Norte De Barranquilla ",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2217900078-venta-apto-remodelado-113-m2-norte-de-barranquilla-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,487000000,1,False,2024-03-21T04:02:47.000Z,"{'address_line': 'Calle 98 # 50 - 50, Riomar, Barranquilla, Atlántico, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDgyNzYwMA', 'name': 'Villa Santos'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.0103553, 'longitude': -74.8289863}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,239766323,EUGENIASVANIDZE
MCO1394661177,Apartamento En Arriendo Maria Auxiliadora 1177-218,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1394661177-apartamento-en-arriendo-maria-auxiliadora-1177-218-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,1700000,1,False,2024-05-21T04:00:00.000Z,"{'address_line': 'MARIA AUXILIADORA', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1515053, 'longitude': -75.6001572}","{'contact': 'DAIRO DAGUER DAVID', 'other_info': 'calle 9 # 43a - 31 ofc 218', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1688880555,PROPIEDADES_MEDELLIN
MCO2219638396,"El Carmen, 3.400 M2, Hermoso Lote En Venta",used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2219638396-el-carmen-3400-m2-hermoso-lote-en-venta-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,170000000,1,False,2025-02-20T04:00:00.000Z,"{'address_line': 'El Carmen, Dagua, Valle del Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTG9ibyBHdWVycmVyb1RVTlBRMFJCUjJKb', 'name': 'Lobo Guerrero'}, 'city': {'id': 'TUNPQ0RBR2JmNzc', 'name': 'Dagua'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.551996, 'longitude': -76.652125}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,358961161,FINCASDELVALLEINMOBILIARIA
MCO2215767562,"Lote 95 M2 Para Casas De Hasta 230 M2, En Urbanizacion Nattura En Barro Blanco, Rionegro,  Antioquia",used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2215767562-lote-95-m2-para-casas-de-hasta-230-m2-en-urbanizacion-nattura-en-barro-blanco-rionegro-antioquia-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,285000000,1,False,2025-02-18T04:00:00.000Z,"{'address_line': 'Cl. 40c #87 -105, Rionegro, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1JJTzNmYmVk', 'name': 'Rionegro'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1491468, 'longitude': -75.3991225}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1686993601,DUNIA_PROPIEDAD_RAIZ
MCO2217929298,"Apto En Bosques De Zuñiga - 95 M2 - 3 Hab, 1 Parq, Patio, Util - Envigado, Ant",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2217929298-apto-en-bosques-de-zuniga-95-m2-3-hab-1-parq-patio-util-envigado-ant-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,547000000,1,False,2024-08-18T04:00:00.000Z,"{'address_line': 'Cra. 46 #19 Sur100, Zona 2, Envigado, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQm9zcXVlcyBkZSBadcOxaWdhVFVOUFEwV', 'name': 'Bosques de Zuñiga'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1856116, 'longitude': -75.5809712}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1686993601,DUNIA_PROPIEDAD_RAIZ
MCO1393206837,Apartamento  Tercer Piso Interno Bien Iluminado A 4 Cuadras Del Parque,new,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1393206837-apartamento-tercer-piso-interno-bien-iluminado-a-4-cuadras-del-parque-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,148000000,1,False,2024-08-16T04:00:00.000Z,"{'address_line': 'Barrio San José', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01BUjdjNWY5', 'name': 'Marinilla'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.175265, 'longitude': -75.3328546}","{'contact': 'www.casafincaraiz.co ""OTRO LA TIENE. OTRO LA QUIERE, NOSOTROS SE LA UBICAMOS""', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,272720151,CASAFINCARAIZCASAFINCARAIZ
