id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO573914680,"Banderas Bordadas De Los Países Del Mundo, Con O Sin Nombre",new,gold_special,https://articulo.mercadolibre.com.co/MCO-573914680-banderas-bordadas-de-los-paises-del-mundo-con-o-sin-nombre-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,10000,,100,True,2043-09-16T20:42:05.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_out'],,,128503783,GRAFICACONSTRUCCION,,,,,
MCO852478084,Colección 25 Billetes De Diferentes Países Del Mundo  Nuevos,new,gold_special,https://articulo.mercadolibre.com.co/MCO-852478084-coleccion-25-billetes-de-diferentes-paises-del-mundo-nuevos-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,89990,,1,True,2042-01-19T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,"['MCO-chg-threshold-Jan-23', 'self_service_in']",,,677273495,MATHGTSTORE,36.0,2499.72,0.0,COP,
MCO1259754516,Capsulas X 96 Monedas De 46mm + Estuche Y Espumas Incluidas,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1259754516-capsulas-x-96-monedas-de-46mm-estuche-y-espumas-incluidas-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,220000,,1,True,2043-02-21T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,191567994,ARTILUJOS,36.0,6111.11,0.0,COP,
MCO1336643199,Monstruos Marinos Muñecos * Unidad 2023 Drácula Crem Helado,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1336643199-monstruos-marinos-munecos-unidad-2023-dracula-crem-helado-_JM,buy_it_now,MCO,MCO1885,MCO-ANTIQUES,6800,,250,True,2043-09-26T02:37:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,99780261,COLECCIONES-PANINI-COLOMBIA,,,,,Dracula Crem Helado
MCO1660606376,Colombia 1000 Pesos  27 Agosto 2014,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1660606376-colombia-1000-pesos-27-agosto-2014-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,21000,,1,True,2043-06-14T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,583.33,0.0,COP,
MCO1326659855,Monedas Didacticas * 50 Unidades,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1326659855-monedas-didacticas-50-unidades-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,7505,7900.0,500,True,2043-08-10T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,225670024,ESTRUCTURASHIDALGOSANCHEZOSC,,,,,Genérica
MCO805226122,Perfumero Atomizador Recargable Para Perfume 5ml,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-805226122-perfumero-atomizador-recargable-para-perfume-5ml-_JM,buy_it_now,MCO,MCO430308,MCO-DECORATIVE_PERFUME_BOTTLES,10500,,250,True,2041-09-02T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,761969967,DIANAPATRICIACASTANOSALAZAR,,,,,jmj
MCO831339244,Bitcoin Moneda Conmemorativa Trading Trader Marco Flotante,new,gold_special,https://articulo.mercadolibre.com.co/MCO-831339244-bitcoin-moneda-conmemorativa-trading-trader-marco-flotante-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,76000,,1,True,2041-11-08T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_in']",,,572547717,ECONATION3000COM,36.0,2111.11,0.0,COP,Bitcoin
MCO1990185676,Colombia 20000 Pesos 2 De Septiembre 2008,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1990185676-colombia-20000-pesos-2-de-septiembre-2008-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,69900,,1,True,2043-10-22T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,179783507,LEONZ146,36.0,1941.67,0.0,COP,Genérica
MCO452267896,"Pan De La Palabra. Fichas Para Bendecir La Mesa, Mader",new,gold_special,https://articulo.mercadolibre.com.co/MCO-452267896-pan-de-la-palabra-fichas-para-bendecir-la-mesa-mader-_JM,buy_it_now,MCO,MCO442063,MCO-COLLECTIBLE_TOKENS,34500,,1,True,2037-07-09T23:46:09.000Z,False,[],MCO1367,False,False,cross_docking,me2,[],,,216484233,ALMACEN LITURGICO,36.0,958.33,0.0,COP,SP
