id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1368682221,Porter - Atemahawke - Cd Versión Del Álbum Estándar,new,MCO24840098,gold_pro,https://www.mercadolibre.com.co/porter-atemahawke-cd-version-del-album-estandar/p/MCO24840098,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-11-30T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1379104855,Vinilo Oracular Spectacular Mgmt,new,MCO23763175,gold_special,https://www.mercadolibre.com.co/mgmt-oracular-spectacular-vinilo-2021-producido-por-columbia/p/MCO23763175,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,252900,1,True,2044-01-03T04:00:00.000Z,True,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,10247077,DIFERO82,36,7025.0,0,COP,
MCO545000475,Pelicula Xmen Origins Bluray Usado,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-545000475-pelicula-xmen-origins-bluray-usado-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,29900,1,True,2039-12-02T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,203720688,DIBOW_HOBBIES_STORE,36,830.56,0,COP,Blu-Ray
MCO1380573225,Diego El Cigala - Obras Maestras - Cd Versión Del Álbum Estándar,new,MCO26832934,gold_pro,https://www.mercadolibre.com.co/diego-el-cigala-obras-maestras-cd-version-del-album-estandar/p/MCO26832934,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2044-01-07T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1389495081,The Smiths The Sound Of The Smiths Cd  Album Importado,new,MCO23479800,gold_pro,https://www.mercadolibre.com.co/the-smiths-the-sound-of-the-smiths-cd-album-importado/p/MCO23479800,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2044-02-02T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO1390092167,Céline: Une Seule Fois Live 2013 Cd+dvd,new,MCO22810411,gold_pro,https://www.mercadolibre.com.co/celine-une-seule-fois-live-2013-cddvd/p/MCO22810411,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2044-02-04T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1649062108,Raphael. 6.o. Cd Nuevo/sellado. Universal,new,MCO22700233,gold_pro,https://www.mercadolibre.com.co/raphael-6o-cd-nuevosellado-universal/p/MCO22700233,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,1,True,2043-06-08T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5000.0,0,COP,
MCO1698419672,Cd U2 No Line On The Horizon,new,MCO22664936,gold_pro,https://www.mercadolibre.com.co/cd-u2-no-line-on-the-horizon/p/MCO22664936,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,50000,1,True,2043-07-03T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,4166.67,0,COP,
MCO593964660,Harry Potter: The Complete 8-film Collection [blu-ray],new,,gold_special,https://articulo.mercadolibre.com.co/MCO-593964660-harry-potter-the-complete-8-film-collection-blu-ray-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,279900,1,True,2040-11-05T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,638220670,SAJUVA-COLOMBIA,36,7775.0,0,COP,Blu-Ray
MCO1711991670,Radiohead - Amnesiac,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1711991670-radiohead-amnesiac-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-07-08T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,560197401,SEBASDAHM,36,1944.44,0,COP,
MCO1721248506,The Thrill Of It All - Sam Smith - Disco Cd Con 13 Canciones,new,MCO21970145,gold_pro,https://www.mercadolibre.com.co/the-thrill-of-it-all-sam-smith-disco-cd-con-13-canciones/p/MCO21970145,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,1,True,2043-07-12T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5000.0,0,COP,
MCO1902336980,Soft Cell Say Hello Wave Goodbye 2 Cd + Dvd Importado Nuevo,new,MCO23062910,gold_pro,https://www.mercadolibre.com.co/soft-cell-say-hello-wave-goodbye-2-cd-dvd-importado-nuevo/p/MCO23062910,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2043-09-06T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO1915472898,Seal Soul Cd Nuevo Sellado ,new,MCO25824597,gold_pro,https://www.mercadolibre.com.co/seal-soul-cd-nuevo-sellado/p/MCO25824597,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,40000,1,True,2043-09-15T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,3333.33,0,COP,
MCO1915553356,Rihanna - Talk That Talk - Disco Cd (11 Canciones),new,MCO26132301,gold_pro,https://www.mercadolibre.com.co/rihanna-talk-that-talk-disco-cd-11-canciones/p/MCO26132301,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-09-15T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1965100248,Soundtrack From The Imax Film The Living Sea Cd,new,MCO22847232,gold_pro,https://www.mercadolibre.com.co/soundtrack-from-the-imax-film-the-living-sea-cd/p/MCO22847232,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,50000,1,True,2043-10-09T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,4166.67,0,COP,
MCO643404374,Tarzán - Juego Disney - Dvd -  Película Disney,used,,gold_pro,https://articulo.mercadolibre.com.co/MCO-643404374-tarzan-juego-disney-dvd-pelicula-disney-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,90000,1,True,2041-07-01T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,157583271,LIBRERIAFERIADELLIBRO,12,7500.0,0,COP,
MCO2044305184,Vinilo: The Groove,new,MCO26796251,gold_pro,https://www.mercadolibre.com.co/vinilo-the-groove/p/MCO26796251,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,145000,1,True,2043-11-17T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,181939816,HITMUSICAL DISCOTIENDA,12,12083.33,0,COP,
MCO2080209346,José José - Mujeriego - Cd Versión Del Álbum Estándar,new,MCO23768830,gold_pro,https://www.mercadolibre.com.co/jose-jose-mujeriego-cd-version-del-album-estandar/p/MCO23768830,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,40000,1,True,2043-11-30T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,3333.33,0,COP,
MCO2080403454,Pulp - His N Hers - Cd Versión Del Álbum Estándar,new,MCO22872183,gold_pro,https://www.mercadolibre.com.co/pulp-his-n-hers-cd-version-del-album-estandar/p/MCO22872183,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-11-30T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO2082950662,Pepe Aguilar Mtv Unplugged Cd + Dvd,new,MCO21994425,gold_pro,https://www.mercadolibre.com.co/pepe-aguilar-mtv-unplugged-cd-dvd/p/MCO21994425,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,50000,1,True,2043-12-01T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,4166.67,0,COP,
MCO2148123460,Coldplay - Live In Buenos Aires - 2 Discos Cd 's Versión Del Álbum Estándar,new,MCO28085723,gold_pro,https://www.mercadolibre.com.co/coldplay-live-in-buenos-aires-2-discos-cd-s-version-del-album-estandar/p/MCO28085723,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2044-01-07T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO650567449,Película En Vhs El Jorobado De Notre Dame,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-650567449-pelicula-en-vhs-el-jorobado-de-notre-dame-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,50000,1,True,2041-07-22T04:00:00.000Z,False,[],MCO1168,False,False,not_specified,not_specified,[],,,31746316,MARSILVAMORENO,36,1388.89,0,COP,
MCO2149668318,Black Sabbath Technical Ecstasy Lp Vinyl,new,MCO24567706,gold_pro,https://www.mercadolibre.com.co/black-sabbath-technical-ecstasy-lp-vinyl/p/MCO24567706,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,185000,1,True,2044-01-08T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,181939816,HITMUSICAL DISCOTIENDA,12,15416.67,0,COP,
MCO2204098182,"Cd - Miles Davis - Kind Of Blue (mono+estéreo) Importado, Lac",new,MCO24993837,gold_pro,https://www.mercadolibre.com.co/cd-miles-davis-kind-of-blue-monoestereo-importado-lac/p/MCO24993837,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,75000,1,True,2044-02-04T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6250.0,0,COP,
MCO2212911774,Guns N Roses - Apetitte For Destruction Vinilo Nue Importado,new,MCO23079193,gold_pro,https://www.mercadolibre.com.co/guns-n-roses-apetitte-for-destruction-vinilo-nue-importado/p/MCO23079193,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,175000,1,True,2044-02-12T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,181939816,HITMUSICAL DISCOTIENDA,12,14583.33,0,COP,
MCO2223853972,Mägo De Oz - Alicia En El Metalverso- Cd Versión Estándar 2024,new,MCO30395523,gold_pro,https://www.mercadolibre.com.co/mgo-de-oz-alicia-en-el-metalverso-cd-version-estandar-2024/p/MCO30395523,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,75000,1,True,2044-02-18T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6250.0,0,COP,
MCO450519016,Lp Vinilo Curtis Mayfield Super Fly Banda Sonora Pri Usa1972,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-450519016-lp-vinilo-curtis-mayfield-super-fly-banda-sonora-pri-usa1972-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,100000,1,True,2037-06-30T12:45:37.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,2777.78,0,COP,
MCO658484804,Pelicula Pinocho - Dvd Video,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-658484804-pelicula-pinocho-dvd-video-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,50000,1,True,2041-08-19T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,87550573,MARMAR13,36,1388.89,0,COP,DVD
MCO454125078,Lp Vinilo Harold Yo So Yo Harold Los Mas Grandes Exitos 1972,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-454125078-lp-vinilo-harold-yo-so-yo-harold-los-mas-grandes-exitos-1972-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,120000,1,True,2037-08-07T23:19:19.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,3333.33,0,COP,
MCO455473642,El Disco Del Año Vol 28 Salsa Merengue Vallenato 1996 Nuevo,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-455473642-el-disco-del-ano-vol-28-salsa-merengue-vallenato-1996-nuevo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,100000,1,True,2037-08-27T19:04:07.000Z,False,[],MCO1168,False,True,drop_off,me2,"['MCO-chg-threshold-Jan-23', 'mandatory_free_shipping']",,,132184821,VINYL SHOP,36,2777.78,0,COP,
MCO467308035,Disco Vinilo Elvis Presley  Dont N  I Beg 45 Rpm Print Usa ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-467308035-disco-vinilo-elvis-presley-dont-n-i-beg-45-rpm-print-usa-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2038-03-19T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,1944.44,0,COP,
MCO468226773,Vinyl Vinilo Lp Acetato Rock En Español Toreros Muertos  ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-468226773-vinyl-vinilo-lp-acetato-rock-en-espanol-toreros-muertos-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2038-04-04T21:45:20.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36,2222.22,0,COP,
MCO495092957,Vinyl Vinilo Lp Acetato The Beatles  Early Years 2 Rock,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-495092957-vinyl-vinilo-lp-acetato-the-beatles-early-years-2-rock-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2038-11-23T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36,2222.22,0,COP,
MCO801354009,Pelicula Shrek Tercero - Dvd Video,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-801354009-pelicula-shrek-tercero-dvd-video-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,50000,1,True,2041-08-25T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,87550573,MARMAR13,36,1388.89,0,COP,DVD
MCO527186249,Vinyl Vinilo Lp Acetato Luis Y Javier 2x1 Pasarela De Lunas ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-527186249-vinyl-vinilo-lp-acetato-luis-y-javier-2x1-pasarela-de-lunas-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2039-07-25T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36,2222.22,0,COP,
MCO538478943,Lp Vinilo Hector Lavoe Strikes Back Edicion  Colombia 1988,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-538478943-lp-vinilo-hector-lavoe-strikes-back-edicion-colombia-1988-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,120000,1,True,2039-10-12T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,3333.33,0,COP,
MCO551845259,Lp Vinilo Afrosound La Danza De Los Mirlos Fuentes 1973,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-551845259-lp-vinilo-afrosound-la-danza-de-los-mirlos-fuentes-1973-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,250000,1,True,2040-02-02T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,6944.44,0,COP,
MCO555270002,Lp Vinilo Juan Gabriel En El Palacio De Bellas Artes Col1991,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-555270002-lp-vinilo-juan-gabriel-en-el-palacio-de-bellas-artes-col1991-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,350000,1,True,2040-02-29T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,9722.22,0,COP,
MCO598811848,Taylor Swift - Evermore - Importado Usa,new,MCO24264703,gold_special,https://articulo.mercadolibre.com.co/MCO-598811848-taylor-swift-evermore-importado-usa-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,84900,1,True,2040-12-12T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,['MCO-chg-threshold-Jan-23'],,,45078463,TELOCOMPROUSA,36,2358.33,0,COP,
MCO600632736,Iron Maiden Live After Death Deluxe ,new,MCO21963726,gold_special,https://articulo.mercadolibre.com.co/MCO-600632736-iron-maiden-live-after-death-deluxe-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,275000,1,True,2041-01-02T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,489322202,JUIV2266616,36,7638.89,0,COP,
