id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1584793742,Billete 20000 Pesos 29/ago/2017 Colombia Unc Mariposa,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-1584793742-billete-20000-pesos-29ago2017-colombia-unc-mariposa-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,1100000,,1,True,2043-05-10T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['self_service_in'],,,156347552,CAROLN2014,12.0,91666.67,0.0,COP,
MCO1364680242,Colombia Moneda 2 Centavos 1935,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1364680242-colombia-moneda-2-centavos-1935-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,55000,,1,True,2043-03-22T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,1527.78,0.0,COP,
MCO1200511940,"Nostalgia. Maquina De Escribir Remington, Antigua. ",used,gold_pro,https://articulo.mercadolibre.com.co/MCO-1200511940-nostalgia-maquina-de-escribir-remington-antigua-_JM,buy_it_now,MCO,MCO442097,MCO-TYPEWRITERS,430000,,1,True,2043-09-24T13:31:34.316Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,91208358,NETORICO2009,12.0,35833.33,0.0,COP,Remington
MCO1656805904,Colombia Billete De 50000 Pesos  6 De Febrero Del 2006,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-1656805904-colombia-billete-de-50000-pesos-6-de-febrero-del-2006-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,94900,,1,True,2043-07-28T23:52:08.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,179783507,LEONZ146,12.0,7908.33,0.0,COP,Alana
MCO1422808686,Israel Grupo De 9 Monedas,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1422808686-israel-grupo-de-9-monedas-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,90000,,1,True,2043-04-01T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,143141724,WORLD COLLECTIONS100,36.0,2500.0,0.0,COP,
MCO453234685,Silla Antigua Deco Italiana Madera Cedro Tapizado Beige,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-453234685-silla-antigua-deco-italiana-madera-cedro-tapizado-beige-_JM,buy_it_now,MCO,MCO442117,MCO-ANTIQUE_CHAIRS,400000,,1,True,2041-06-12T16:01:53.000Z,False,[],MCO1367,False,False,custom,custom,[],,,142560917,PULGUEROPERSACALI,12.0,33333.33,0.0,COP,ANTIQUES
MCO595998076,Tazos 75 Aniversario Sabritas Mexico ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-595998076-tazos-75-aniversario-sabritas-mexico-_JM,buy_it_now,MCO,MCO413011,MCO-POGS,180000,,1,True,2040-11-21T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,202989042,ROJU1773839,36.0,5000.0,0.0,COP,
MCO1452479958,"Moneda Colombia 10 Centavos 1956 Calarca, Usado I5",used,gold_special,https://articulo.mercadolibre.com.co/MCO-1452479958-moneda-colombia-10-centavos-1956-calarca-usado-i5-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,6500,,1,True,2043-04-09T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO2174859744,Colombia 20 Pesos Oro 1947 Excelente Estado,new,gold_special,https://articulo.mercadolibre.com.co/MCO-2174859744-colombia-20-pesos-oro-1947-excelente-estado-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,619900,,1,True,2044-01-20T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,179783507,LEONZ146,36.0,17219.44,0.0,COP,No aplica
MCO613482918,Hermosa Tela Tull  Por Metros Ancho 1.50,new,gold_special,https://articulo.mercadolibre.com.co/MCO-613482918-hermosa-tela-tull-por-metros-ancho-150-_JM,buy_it_now,MCO,MCO1885,MCO-ANTIQUES,13500,,1,True,2041-03-20T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,411707056,ROAL2486417,,,,,Kairos Styles
