id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO865439422,Colección Monedas Extranjeras Y Colombianas,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-865439422-coleccion-monedas-extranjeras-y-colombianas-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,249900,,50,True,2042-02-25T12:41:12.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,270612542,JOSEMARTINCONTRERASSANABRIA,12.0,20825.0,0.0,COP,Genérica
MCO915946254,Bandera Corea Del Sur 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-915946254-bandera-corea-del-sur-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,50,True,2043-11-16T00:13:04.213Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,391868900,STTRIKER.CO,36.0,1388.61,0.0,COP,
MCO915352912,Bandera Chile Nacional 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-915352912-bandera-chile-nacional-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,1,True,2043-11-16T17:51:13.303Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,391868900,STTRIKER.CO,36.0,1388.61,0.0,COP,
MCO899061158,"Moneda Venezuela 50 Centimos Bolivar Año 2012, Condicion: Au",new,gold_special,https://articulo.mercadolibre.com.co/MCO-899061158-moneda-venezuela-50-centimos-bolivar-ano-2012-condicion-au-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,6000,,1,True,2042-05-20T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO824397096,Colombia 50000 Pesos 8 Septiembre 2013,new,gold_special,https://articulo.mercadolibre.com.co/MCO-824397096-colombia-50000-pesos-8-septiembre-2013-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,200000,,1,True,2041-10-19T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,91086457,NIKY6919,36.0,5555.56,0.0,COP,
MCO802427563,Genshin Impact Llavero Vision Electro Mondstadt Métalico,new,gold_special,https://articulo.mercadolibre.com.co/MCO-802427563-genshin-impact-llavero-vision-electro-mondstadt-metalico-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,36100,38000.0,1,True,2041-08-27T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,342366381,ONIANIMESTORE,36.0,1002.78,0.0,COP,China
MCO1245229961,1 Peso 1975 Sin Circular,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1245229961-1-peso-1975-sin-circular-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,24000,,1,True,2043-02-13T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,65616184,WORLD COLLECTIONS200,36.0,666.67,0.0,COP,
MCO1361940159,Fajo De Billetes 2 Dolares. (100 Und) Sin Circulación. ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1361940159-fajo-de-billetes-2-dolares-100-und-sin-circulacion-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,1400000,,1,True,2043-11-13T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,760855399,PEVA2725437,36.0,38888.89,0.0,COP,Dollar
MCO1259716523,1000 Pesos 2021 Error: Girada,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1259716523-1000-pesos-2021-error-girada-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,80000,,1,True,2043-02-21T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,65616184,WORLD COLLECTIONS200,36.0,2222.22,0.0,COP,
MCO980311415,Bandera Grecia 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-980311415-bandera-grecia-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,1,True,2043-11-16T17:15:27.158Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,391868900,STTRIKER.CO,36.0,1388.61,0.0,COP,
MCO937488948,Billete Radar Colombia 2000 Pesos 2019 Capicúa Excelente 9.5,new,gold_special,https://articulo.mercadolibre.com.co/MCO-937488948-billete-radar-colombia-2000-pesos-2019-capicua-excelente-95-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,39900,,1,True,2042-07-29T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,572547717,ECONATION3000COM,36.0,1108.33,0.0,COP,
MCO459108090,Colombia Moneda 5 Pesos 1981,used,gold_special,https://articulo.mercadolibre.com.co/MCO-459108090-colombia-moneda-5-pesos-1981-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,10000,,1,True,2037-11-09T18:18:51.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO841180870,Genshin Impact Llavero Vision Geo Inazuma Metálico Brilla,new,gold_special,https://articulo.mercadolibre.com.co/MCO-841180870-genshin-impact-llavero-vision-geo-inazuma-metalico-brilla-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,34644,38000.0,1,True,2041-12-06T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,342366381,ONIANIMESTORE,36.0,962.33,0.0,COP,
MCO879693921,Billetes De 1000 Dólares Dinero Realista Juego 100 Unidades,new,gold_special,https://articulo.mercadolibre.com.co/MCO-879693921-billetes-de-1000-dolares-dinero-realista-juego-100-unidades-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,59700,,1,True,2042-04-02T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['MCO-chg-threshold-Jan-23'],,,166877629,GETITO.CO,36.0,1658.33,0.0,COP,Getito
MCO483476215,Moneda Mexico Bimetalica 10 Pesos 1998,used,gold_special,https://articulo.mercadolibre.com.co/MCO-483476215-moneda-mexico-bimetalica-10-pesos-1998-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,10000,,1,True,2038-08-29T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO915890813,Bandera Canada 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-915890813-bandera-canada-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,1,True,2043-11-18T16:26:39.183Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,499836100,FARSSI_LA_BARBA,36.0,1388.61,0.0,COP,
