id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2151111826,Casa Moderna De Un Nivel Con Piscina Llano Grande Para Estrenar,new,gold_premium,https://casa.mercadolibre.com.co/MCO-2151111826-casa-moderna-de-un-nivel-con-piscina-llano-grande-para-estrenar-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,6200000000,1,False,2024-07-12T04:00:00.000Z,"{'address_line': 'Llano Grande', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1JJTzNmYmVk', 'name': 'Rionegro'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1536166, 'longitude': -75.3741691}","{'contact': 'urbanraiz', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,238426987,URBANRAIZ
MCO1390428653,"Casa Campestre Queremal, Cali, Colombia",used,gold_premium,https://casa.mercadolibre.com.co/MCO-1390428653-casa-campestre-queremal-cali-colombia-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,590000000,1,False,2024-03-11T04:00:00.000Z,"{'address_line': 'La Sonora, Dagua, Valle del Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTG9ibyBHdWVycmVyb1RVTlBRMFJCUjJKb', 'name': 'Lobo Guerrero'}, 'city': {'id': 'TUNPQ0RBR2JmNzc', 'name': 'Dagua'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.5265311, 'longitude': -76.7162738}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,537770783,CAED8930642
MCO1300232529,Lote En El Mejor Punto De Sajonia,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1300232529-lote-en-el-mejor-punto-de-sajonia-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,15000,1,False,2024-05-30T09:08:36.071Z,"{'address_line': '5GGX+J9 Rionegro, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1JJTzNmYmVk', 'name': 'Rionegro'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1766188, 'longitude': -75.451519}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,not_specified,not_specified,[],,,425427609,INMOBILIARIALOSPREDIOS
MCO2209027304,Casa Carmen De Viboral,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2209027304-casa-carmen-de-viboral-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,280000000,1,False,2024-03-16T04:00:00.000Z,"{'address_line': 'Carmen de Viboral, El Carmen de Viboral, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VMQzY3MDg2Nw', 'name': 'El Carmen de Viboral'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.083056, 'longitude': -75.335278}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,45718910,DJMADRID82
MCO2196462478,Lotes Totalmente Planos En Guarne,not_specified,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2196462478-lotes-totalmente-planos-en-guarne-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,160000000,1,False,2025-02-02T15:06:15.060Z,"{'address_line': 'guarne  yolombal', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ2VudHJvIEd1YXJuZVRVTlBRMGRWUVRWa', 'name': 'Centro Guarne'}, 'city': {'id': 'TUNPQ0dVQTVkOTk0', 'name': 'Guarne'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.3058597, 'longitude': -75.4171917}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,493740792,VIVAMOSORIENTE
MCO1382620217,Vendo Hermosa Casa En El Municipio De La Ceja,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1382620217-vendo-hermosa-casa-en-el-municipio-de-la-ceja-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,820000000,1,False,2024-07-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0xBWjI0NTNl', 'name': 'La Ceja'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.0298998, 'longitude': -75.4305712}","{'contact': 'INMOBILIARIA EN PUNTO', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,707779560,INMOBILIARIA ENPUNTO
MCO2145014208,Venta De Casa En Condominio En Circasia Quindío,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2145014208-venta-de-casa-en-condominio-en-circasia-quindio-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,360000000,1,False,2024-07-09T04:00:00.000Z,"{'address_line': 'Circasia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NJUjRjMWE5', 'name': 'Circasia'}, 'state': {'id': 'TUNPUFFVSW9kYmZm', 'name': 'Quindio'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6229043, 'longitude': -75.6342374}","{'contact': 'Inmobiliaria Franco', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,422452111,INMOBILIARIA_FRANCO
MCO2207516374,"Venta Espectacular Casa De Urbanización En Álamos, 3 Niveles, 3 Habitaciones, 3 Baños, Esquinera",used,gold_premium,https://casa.mercadolibre.com.co/MCO-2207516374-venta-espectacular-casa-de-urbanizacion-en-alamos-3-niveles-3-habitaciones-3-banos-esquinera-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,310000000,1,False,2024-08-11T04:00:00.000Z,"{'address_line': 'Cra. 99 #63-54, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMQTI3NzAw', 'name': 'Alamos'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6952884, 'longitude': -74.1228102}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1038107096,RICOMERCIO_VIVIENDAS
MCO1319701621,Se Venpermutan Parcelas En Cazadores Resort,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1319701621-se-venpermutan-parcelas-en-cazadores-resort-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,189000000,1,False,2024-08-24T15:22:01.598Z,"{'address_line': '4QMQ+JPW, Lebrija, Santander, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0xFQmFlODU1', 'name': 'Lebrija'}, 'state': {'id': 'TUNPUFNBTnJlMjMw', 'name': 'Santander'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 7.134719, 'longitude': -73.2115424}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,403440383,CARDINAL INMOBILIARIA
MCO1501486300,Se Vende Casalote Con Espectacular Ubicacion,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1501486300-se-vende-casalote-con-espectacular-ubicacion-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,750000000,1,False,2024-05-09T07:52:40.000Z,"{'address_line': 'Cra. 24B #1f-22, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNJVTU1ODA0', 'name': 'Ciudad Berna'}, 'city': {'id': 'TUNPQ0FOVDMyNjIx', 'name': 'Antonio Nariño'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5962784, 'longitude': -74.0966388}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1350269451,GHQINMOBILIA
MCO2176991896,Hermosa Cabaña En Sanjeronimo,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2176991896-hermosa-cabana-en-sanjeronimo-_JM,classified,MCO,MCO6402,MCO-FARM_HOUSES_FOR_RENT,950000,1,False,2024-02-25T04:00:00.000Z,"{'address_line': 'Calle 27 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBTjEyMGQ3', 'name': 'San Jerónimo'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.4428257, 'longitude': -75.7277669}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,not_specified,not_specified,[],,,308964801,ARCA4980055
MCO1361866243,Venta Apartamento 4 Piso Villa Del Prado ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1361866243-venta-apartamento-4-piso-villa-del-prado-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,198000000,1,False,2024-05-16T04:00:00.000Z,"{'address_line': 'Los Guayacanes, Cali, Valle del Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxPUzE5MDI2Ng', 'name': 'Los Guayacanes'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4737993, 'longitude': -76.4895637}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1540594085,CLAUDIAGONZALEZFINCARAIZ_
MCO2215259696,Lote En Condominio Guaduas Cundinamarca,not_specified,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2215259696-lote-en-condominio-guaduas-cundinamarca-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,108000000,1,False,2024-03-20T04:00:00.000Z,"{'address_line': 'carrera 17  2-01 sur', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0dVQWU0NGNl', 'name': 'Guaduas'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.060368, 'longitude': -74.607559}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,183890134,MUDA1024457
MCO2212641640,"Venta De Cesión De Derechos. Lote En La Ceja, Cataluña, Etapa 1, Oportunidad.",used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2212641640-venta-de-cesion-de-derechos-lote-en-la-ceja-cataluna-etapa-1-oportunidad-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,520000000,1,False,2024-03-18T04:00:00.000Z,"{'address_line': '2H59+MH La Ceja, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0xBWjI0NTNl', 'name': 'La Ceja'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.0298998, 'longitude': -75.4305712}","{'contact': '', 'other_info': '51762183', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,51762183,BIKESTIENDA
