id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1384963947,Espectacular Apartamento Con Super Vista $2.390 Millones,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1384963947-espectacular-apartamento-con-super-vista-2390-millones-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,2390000000,1,False,2024-07-22T21:53:35.000Z,"{'address_line': 'Avenida Calle 24 #72, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMNDgyODI', 'name': 'El Salitre'}, 'city': {'id': 'TUNPQ1RFVTY1OTk1', 'name': 'Teusaquillo'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.662124, 'longitude': -74.1164114}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1400714867,MÓNICA URIBE
MCO2160838492,"Apartamento En La Boquilla Uso Turistico, 90 M2, 2 Habitaciones",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2160838492-apartamento-en-la-boquilla-uso-turistico-90-m2-2-habitaciones-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,750000000,1,False,2024-07-16T13:44:11.000Z,"{'address_line': 'La Boquilla, Provincia de Cartagena, Bolívar, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNPUjg2NDMyMA', 'name': 'Corregimiento La Boquilla'}, 'city': {'id': 'TUNPQ0NBUjcwNTYz', 'name': 'Cartagena De Indias'}, 'state': {'id': 'TUNPUEJPTHI1Mzlk', 'name': 'Bolívar'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.471126, 'longitude': -75.49687}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,215011495,FLAN6773111
MCO1380089051,Vendo Hermoso Lote En Santa Fe De Antioquia,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1380089051-vendo-hermoso-lote-en-santa-fe-de-antioquia-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,500000000,1,False,2025-01-10T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': 'INMOBILIARIA EN PUNTO', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,707779560,INMOBILIARIA ENPUNTO
MCO1381605723,Moderno Apartamento En Edificio En La Cabrera - Bogotá,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1381605723-moderno-apartamento-en-edificio-en-la-cabrera-bogota-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,4200000,1,False,2024-04-14T04:00:00.000Z,"{'address_line': 'Calle 80 #10-23, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMODQxMDI', 'name': 'El Nogal'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6637618, 'longitude': -74.0534386}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1305707780,WYNWOODHOUSE2023
MCO1391769821,"Lote Veredad La Porquera, San Vicente Antioquia",new,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1391769821-lote-veredad-la-porquera-san-vicente-antioquia-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,209000000,1,False,2024-03-15T04:00:00.000Z,"{'address_line': '6JVC+6M San Vicente, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBTjNhNGY4', 'name': 'San Vicente'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.243068, 'longitude': -75.3783272}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,151384552,FABIOAHENAO
MCO1875849494,Venta Casa Campestre Con Piscina En Cerritos Pereira,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1875849494-venta-casa-campestre-con-piscina-en-cerritos-pereira-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,1600000000,1,False,2024-03-03T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ2Vycml0b3NUVU5QUTFCRlVtTXdNakpr', 'name': 'Cerritos'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8056599, 'longitude': -75.84813}","{'contact': 'Grupo Momento Zero SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,232541369,MOMENTOZEROSASGRUPO
MCO1391231965,Finca En Copacabana Con Excelente Ubicación En Una Maravillosa Parcelación. Finca A 3 Minutos De La Autopista. Finca En El Noral. Finca En La Veta. Finca En El Zarzal. Finca Cerca A Medellín,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1391231965-finca-en-copacabana-con-excelente-ubicacion-en-una-maravillosa-parcelacion-finca-a-3-minutos-de-la-autopista-finca-en-el-noral-finca-en-la-veta-finca-en-el-zarzal-finca-cerca-a-medellin-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,1400000000,1,False,2025-02-11T04:00:00.000Z,"{'address_line': 'Cl. 49 #50-1, Copacabana, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NPUDhkMjM1', 'name': 'Copacabana'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.3460098, 'longitude': -75.5082323}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,200322166,TÚ.CASA.SOÑADA.YOUR.DREAMHAUSE
MCO2032283748,Apartamento En Venta En Sabaneta Sector Las Lomitas,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2032283748-apartamento-en-venta-en-sabaneta-sector-las-lomitas-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,440000000,1,False,2024-06-04T08:21:59.244Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTGFzIExvbWl0YXNUVU5QUTFOQlFqbGlaa', 'name': 'Las Lomitas'}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1504856, 'longitude': -75.6168786}","{'contact': 'Grupo Respaldo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1194088518,GRUPORESPALDOINMOBILIARIOSA
MCO1380076147,¡ Oportunidad De Inversion! Vendo Hermosa Casa En El Retiro ,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1380076147--oportunidad-de-inversion-vendo-hermosa-casa-en-el-retiro-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,699000000,1,False,2024-07-09T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1JFVDlmMzgz', 'name': 'Retiro'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.060955, 'longitude': -75.502582}","{'contact': 'INMOBILIARIA EN PUNTO', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,707779560,INMOBILIARIA ENPUNTO
MCO1896730412,Casa En Venta En Cali Urbanización Colseguros. Cod 15499,used,gold_premium,https://casa.mercadolibre.com.co/MCO-1896730412-casa-en-venta-en-cali-urbanizacion-colseguros-cod-15499-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,520000000,1,False,2024-04-18T01:13:29.963Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlVSQjk4ODc1MA', 'name': 'Urbanización Colseguros'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.431, 'longitude': -76.532}","{'contact': 'somosbrokersinmobiliarios', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,181627009,YAMILETHGARCIAOCHOA
