id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1374933675,Lubricante En Gel Duo,new,MCO27181638,gold_special,https://www.mercadolibre.com.co/lubricante-en-gel-duo/p/MCO27181638,buy_it_now,MCO,MCO180840,MCO-PERSONAL_LUBRICANTS_AND_GELS,22900,,50,1385.0,La Rebaja,True,2043-12-21T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,[],,,507646494,COPSERVIR LTDA,36.0,636.11,0.0,COP,Duo
MCO1321974029,Aceite Trifasico Cuerpo Producto Natura Ekos Maracuyá 200ml,new,MCO20763863,gold_special,https://www.mercadolibre.com.co/aceite-trifasico-cuerpo-producto-natura-ekos-maracuya-200ml/p/MCO20763863,buy_it_now,MCO,MCO180916,MCO-BODY_SKIN_CARE_PRODUCTS,46900,,1,,,True,2043-07-29T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,['self_service_in'],,,162380212,BEAUTY_CARE23,36.0,1302.78,0.0,COP,Natura
MCO1541561046,Crespo Inteligente Crema Peinar - mL a $92,new,MCO20534139,gold_special,https://www.mercadolibre.com.co/crespo-inteligente-crema-peinar/p/MCO20534139,buy_it_now,MCO,MCO1266,MCO-HAIR_TREATMENTS,25000,,1,,,True,2043-04-30T23:50:07.000Z,True,[],MCO1246,False,False,drop_off,me2,[],,,176050428,DUAN5918992,36.0,694.44,0.0,COP,Herbacol
MCO1608039176,Panti Protectores Con Aniones Airiz - Unidad a $19,new,MCO20658048,gold_special,https://www.mercadolibre.com.co/panti-protectores-con-aniones-airiz-tiens/p/MCO20658048,buy_it_now,MCO,MCO181019,MCO-PADS,259000,,1,,,True,2043-05-18T04:00:00.000Z,True,[],MCO1246,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,427497049,EXPLORADORES.JAIRO.Y.CARO,36.0,7194.44,0.0,COP,Airiz
MCO1318231465,Afeitadora Eléctrica Inalámbrica Xiaomi Mijia S300,new,MCO20543788,gold_special,https://www.mercadolibre.com.co/afeitadora-electrica-inalambrica-xiaomi-mijia-s300/p/MCO20543788,buy_it_now,MCO,MCO441193,MCO-HAIR_CLIPPERS_ELECTRIC_SHAVERS_AND_HAIR_TRIMMERS,129900,,1,,,True,2043-07-18T04:00:00.000Z,True,[],MCO1246,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,41548700,ALLEPP,36.0,3608.33,0.0,COP,Xiaomi
MCO1347145829,Uriage Hyseac Gel Limpiador X 500 Ml Tipo De Piel Grasa,new,MCO21019941,gold_special,https://www.mercadolibre.com.co/uriage-hyseac-gel-limpiador-x-500-ml-tipo-de-piel-grasa/p/MCO21019941,buy_it_now,MCO,MCO180917,MCO-FACIAL_SKIN_CARE_PRODUCTS,130900,159600.0,1,2031.0,Dermatologica,True,2043-10-06T04:00:00.000Z,True,[],MCO1246,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,1278528188,DERMATOLOGICADERMATOLOGICA2023,36.0,3636.11,0.0,COP,Uriage
MCO1327078521,Halloween Man X Edt 125 ml Para  Homb - mL a $1744,new,MCO17341468,gold_special,https://www.mercadolibre.com.co/halloween-man-x-edt-125ml-para-hombre/p/MCO17341468,buy_it_now,MCO,MCO1271,MCO-PERFUMES,220000,,1,,,True,2043-09-22T14:13:13.000Z,True,[],MCO1246,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,137038283,URREGOJOSE03,36.0,6111.11,0.0,COP,Halloween
MCO2217912412,Máquina Afeitadora Vgr V-332 Plateada 100v/240v,new,MCO19787051,gold_special,https://www.mercadolibre.com.co/maquina-afeitadora-vgr-v-332-plateada-100v240v/p/MCO19787051,buy_it_now,MCO,MCO5411,MCO-HAIR_CLIPPERS_ELECTRIC_SHAVERS_AND_HAIR_TRIMMERS,86592,98400.0,1,,,True,2044-02-15T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,209052967,INVERSIONES JPA,36.0,2405.33,0.0,COP,VGR
MCO2204220658,Gel Rolda Morada 1000 G Babaria,new,MCO29830211,gold_special,https://www.mercadolibre.com.co/gel-rolda-morada-1000-g-babaria/p/MCO29830211,buy_it_now,MCO,MCO388015,MCO-HAIR_FIXATIVES,23990,,50,,,True,2044-02-04T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,['self_service_in'],,,799244692,BARBA RIZOS,36.0,666.39,0.0,COP,Babaria
MCO1342698205,Protector Solar Aloe Vera Facia - mL a $193,new,MCO25443920,gold_special,https://www.mercadolibre.com.co/protector-solar-aloe-vera-facia/p/MCO25443920,buy_it_now,MCO,MCO167689,MCO-SUNSCREENS,11140,,1,,,True,2043-09-21T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,['self_service_in'],,,613586546,LUNERASTOREBOGOTA,,,,,Karite
MCO1071580386,Shampoo Tío Nacho Herbolaria Milenaria De Jalea Real En Botella De 415ml Por 1 Unidad,new,MCO19518283,gold_special,https://www.mercadolibre.com.co/shampoo-tio-nacho-herbolaria-milenaria-de-jalea-real-en-botella-de-415ml-por-1-unidad/p/MCO19518283,buy_it_now,MCO,MCO180951,MCO-HAIR_SHAMPOOS_AND_CONDITIONERS,31850,,100,1287.0,Locatel,True,2042-11-11T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,280824856,LOCTATELADMIN,36.0,884.72,0.0,COP,Tío Nacho
MCO536198472,Perfume Dorsay + Nitro Negra + Winner S - mL a $481,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-536198472-perfume-dorsay-nitro-negra-winner-sport-esika-original-_JM,buy_it_now,MCO,MCO1271,MCO-PERFUMES,129900,,1,,,True,2039-09-26T04:00:00.000Z,False,[],MCO1246,False,True,cross_docking,me2,"['fs_threshold_mco_change_apr2021', 'mandatory_free_shipping']",,,140402349,AMBARBOUTIQUE,36.0,3608.33,0.0,COP,Ésika
MCO1205269081,30 Condones Surtidos De Usa - Unidad a $45000,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1205269081-30-condones-surtidos-de-usa-_JM,buy_it_now,MCO,MCO180839,MCO-CONDOMS,45000,,1,,,True,2043-01-22T04:00:00.000Z,False,[],MCO1246,False,False,xd_drop_off,me2,['self_service_out'],,,62872656,IMPORTACIONES WEST,36.0,1250.0,0.0,COP,lifestyles One Crown
MCO1316305803,Serum Facial Colágeno Perlado - Ml A $413 Tipo De Piel Todo Tipo De Piel,new,MCO24412243,gold_special,https://www.mercadolibre.com.co/serum-facial-colageno-perlado-ml-a-413-tipo-de-piel-todo-tipo-de-piel/p/MCO24412243,buy_it_now,MCO,MCO180917,MCO-FACIAL_SKIN_CARE_PRODUCTS,15990,,1,,,True,2043-07-13T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,256718370,BEAUTYEYESTORE.COM,,,,,Nevada
MCO1322733951,Cepillo Secador Aguacate One Px,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1322733951-cepillo-secador-aguacate-one-px-_JM,buy_it_now,MCO,MCO455869,MCO-HAIR_APPLIANCE_KITS,37990,,1,,,True,2043-07-31T04:00:00.000Z,False,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,263335107,VENTASBOGOTAOFICIAL,12.0,3165.83,0.0,COP,One Pixel
MCO1376950022,Jabon Dove Baby Liquido Humectacion Sens - mL a $74,new,MCO20537184,gold_special,https://www.mercadolibre.com.co/jabon-dove-baby-liquido-humectacion-sensible-x-400ml/p/MCO20537184,buy_it_now,MCO,MCO411151,MCO-LIQUID_HAND_AND_BODY_SOAPS,31081,,200,467.0,MaxPharma,True,2043-03-24T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,355230026,DROXIVIRTUAL,36.0,863.36,0.0,COP,Dove
MCO1383060341,Mascarilla Capilar Garnier Hair Food Sa - mL a $103,new,MCO28183852,gold_special,https://www.mercadolibre.com.co/mascarilla-capilar-garnier-hair-food-sandia-cabello-normal/p/MCO28183852,buy_it_now,MCO,MCO1266,MCO-HAIR_TREATMENTS,34105,35900.0,1,,,True,2044-01-14T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,[],,,114652262,ISANDSOTIENDAVIRTUAL,36.0,947.36,0.0,COP,Garnier
MCO551065532,Totalblock Jumbo 140g X2 - g a $414,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-551065532-totalblock-jumbo-140g-x2-_JM,buy_it_now,MCO,MCO167689,MCO-SUNSCREENS,115805,121900.0,1,,,True,2041-06-23T00:49:13.000Z,False,[],MCO1246,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,301118591,YANBAL_COLOMBIA,36.0,3216.81,0.0,COP,Yanbal
MCO1317929573,Jean Paul Gaultier Scandal Le Parfum Ed - L a $4500,new,MCO23367115,gold_pro,https://www.mercadolibre.com.co/jean-paul-gaultier-scandal-le-parfum-edp-100ml-para-hombre-recargable/p/MCO23367115,buy_it_now,MCO,MCO1271,MCO-PERFUMES,450000,,1,,,True,2043-07-17T04:00:00.000Z,True,[],MCO1246,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,304291379,FACEBOOKVENTASCOM,12.0,37500.0,0.0,COP,Jean Paul Gaultier
MCO1320917241,Máquina Afeitadora My Huevos Waterproof 3.0 Negra 110v/220v,new,MCO21610441,gold_pro,https://www.mercadolibre.com.co/maquina-afeitadora-my-huevos-waterproof-30-negra-110v220v/p/MCO21610441,buy_it_now,MCO,MCO441193,MCO-HAIR_CLIPPERS_ELECTRIC_SHAVERS_AND_HAIR_TRIMMERS,269990,,1,,,True,2043-07-26T04:00:00.000Z,True,[],MCO1246,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,1176524401,SHOPYLIBRECOLOMBIASASSHOPYLI,12.0,22499.17,0.0,COP,My Huevos
MCO1389195587, Acondicionador Konzil Seda Liquido Suavidad Brillo 650 Ml,new,MCO30080272,gold_special,https://www.mercadolibre.com.co/acondicionador-konzil-seda-liquido-suavidad-brillo-650-ml/p/MCO30080272,buy_it_now,MCO,MCO180951,MCO-HAIR_SHAMPOOS_AND_CONDITIONERS,32000,,1,1385.0,La Rebaja,True,2044-02-01T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,[],,,507646494,COPSERVIR LTDA,36.0,888.89,0.0,COP,Konzil
MCO1616892498,Crema Natural Moisturizing + Ha | The Ordinary | 30ml Tipo De Piel Todo Tipo De Piel,new,MCO24367159,gold_special,https://www.mercadolibre.com.co/crema-natural-moisturizing-ha-the-ordinary-30ml-tipo-de-piel-todo-tipo-de-piel/p/MCO24367159,buy_it_now,MCO,MCO180917,MCO-FACIAL_SKIN_CARE_PRODUCTS,58999,,1,,,True,2043-05-21T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,['self_service_in'],,,459688801,ALEJA201016,36.0,1638.86,0.0,COP,The Ordinary
MCO1337408945,Jabon Antibacteriano 150g Heno De Pravia,new,MCO26603031,gold_special,https://www.mercadolibre.com.co/jabon-antibacteriano-150g-heno-de-pravia/p/MCO26603031,buy_it_now,MCO,MCO411152,MCO-BAR_SOAPS,6300,,1,,,True,2043-09-07T04:00:00.000Z,True,[],MCO1246,False,False,drop_off,me2,[],,,147339186,CATALINAGOMEZ,,,,,Heno de Pravia
MCO1394521143,Perfume Desirade Aubusson Para Mujer 100ml Edt - Original,new,MCO20277017,gold_special,https://www.mercadolibre.com.co/perfume-desirade-aubusson-para-mujer-100ml-edt-original/p/MCO20277017,buy_it_now,MCO,MCO1271,MCO-PERFUMES,233550,,1,,,True,2044-02-16T04:00:00.000Z,True,[],MCO1246,False,True,cross_docking,me2,['mandatory_free_shipping'],,,218237182,SIMARO.CO,36.0,6487.5,0.0,COP,Aubusson
MCO1316746387,"Para Peluquería Profesional, Inalámbrica Km-  1132 Color Negra",new,MCO24250998,gold_special,https://www.mercadolibre.com.co/para-peluqueria-profesional-inalambrica-km-1132-color-negra/p/MCO24250998,buy_it_now,MCO,MCO5411,MCO-HAIR_CLIPPERS_ELECTRIC_SHAVERS_AND_HAIR_TRIMMERS,84900,,50,,,True,2043-07-14T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,310122679,BOLDUTIENDA,36.0,2358.33,0.0,COP,Kemei
MCO1311568757,Duston Gel Original 100ml - mL a $1238,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1311568757-duston-gel-original-100ml-_JM,buy_it_now,MCO,MCO180916,MCO-BODY_SKIN_CARE_PRODUCTS,123750,165000.0,50,,,True,2043-06-30T04:00:00.000Z,False,[],MCO1246,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,639923208,STORECOLOMBIANAT,12.0,10312.5,0.0,COP,Duston Gel
MCO484636881,Gimnasia Pasiva 4 Electrodos Masajeador Muscular Terapia ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-484636881-gimnasia-pasiva-4-electrodos-masajeador-muscular-terapia-_JM,buy_it_now,MCO,MCO431639,MCO-ESTHETIC_ELECTRIC_DEVICES,28000,,1,,,True,2038-09-08T04:00:00.000Z,False,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,353979889,MUNDOC.DISTRIBUCIONESONLINE,36.0,777.78,0.0,COP,gimnasia
MCO1172324946,Mascarilla Nutritive Alfaparf - Ml A $2 - mL a $332,new,MCO20923871,gold_pro,https://www.mercadolibre.com.co/mascarilla-nutritive-alfaparf-ml-a-287/p/MCO20923871,buy_it_now,MCO,MCO1266,MCO-HAIR_TREATMENTS,169200,188000.0,1,,,True,2042-12-28T04:00:00.000Z,True,[],MCO1246,False,True,cross_docking,me2,"['self_service_out', 'mandatory_free_shipping']",,,149996738,MAGIC MECHAS,12.0,14100.0,0.0,COP,Alfaparf
MCO1357615233,Sheglam Pout-perfect Shine Lip Color Pink Flamingo,new,MCO28023525,gold_pro,https://www.mercadolibre.com.co/sheglam-pout-perfect-shine-lip-color-pink-flamingo/p/MCO28023525,buy_it_now,MCO,MCO118191,MCO-LIP_GLOSSES,47500,,1,,,True,2043-11-03T04:00:00.000Z,True,[],MCO1246,False,False,drop_off,me2,[],,,392737339,MARIA CAMILAG,12.0,3958.33,0.0,COP,Sheglam
MCO1211149232,Jabon De Limpieza Facial Para Todo Tipo De Piel Face Natura,new,MCO20545304,gold_special,https://www.mercadolibre.com.co/jabon-de-limpieza-facial-para-todo-tipo-de-piel-face-natura/p/MCO20545304,buy_it_now,MCO,MCO180917,MCO-FACIAL_SKIN_CARE_PRODUCTS,23700,,1,,,True,2043-01-25T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,[],,,140402349,AMBARBOUTIQUE,36.0,658.33,0.0,COP,Natura
MCO1327032817,Perfume Joy Christian Dior Edp - Ml - mL a $4778,new,MCO25883578,gold_pro,https://www.mercadolibre.com.co/perfume-joy-christian-dior-edp-ml/p/MCO25883578,buy_it_now,MCO,MCO1271,MCO-PERFUMES,430000,,1,,,True,2043-08-11T04:00:00.000Z,True,[],MCO1246,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,304291379,FACEBOOKVENTASCOM,12.0,35833.33,0.0,COP,Dior
MCO1956656392,Cera En Crema Osis+ Flexwax 85g Ml Sch - mL a $1000,new,MCO20883045,gold_special,https://www.mercadolibre.com.co/cera-en-crema-osis-flexwax-85g-ml-schwarzkopf-fijacion/p/MCO20883045,buy_it_now,MCO,MCO388015,MCO-HAIR_FIXATIVES,120000,,1,,,True,2043-10-06T04:00:00.000Z,True,[],MCO1246,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,88409902,MOCHIBUY,36.0,3333.33,0.0,COP,Schwarzkopf Professional
MCO1781374126,Fijador De Maquillaje 80ml Samy Tono Del Primer Natural,new,MCO25843285,gold_special,https://www.mercadolibre.com.co/fijador-de-maquillaje-80ml-samy-tono-del-primer-natural/p/MCO25843285,buy_it_now,MCO,MCO181092,MCO-MAKEUP_PRIMERS,40642,,1,,,True,2043-08-03T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,[],,,704972535,MERKA DANTY,36.0,1128.94,0.0,COP,Samy
MCO1387123547,Vaseline Crema Corporal Cocoa Radiant Intensive Care Grande,new,MCO21177072,gold_special,https://www.mercadolibre.com.co/vaseline-crema-corporal-cocoa-radiant-intensive-care-grande/p/MCO21177072,buy_it_now,MCO,MCO180916,MCO-BODY_SKIN_CARE_PRODUCTS,59393,89990.0,1,,,True,2044-01-25T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,[],,,235000974,GABREDISHOP,36.0,1649.81,0.0,COP,Vaseline
MCO2169315668,"Cortapelos Profesional De Color Dorado, Color Little Buddha, 110 V/240 V",new,MCO19936139,gold_special,https://www.mercadolibre.com.co/cortapelos-profesional-de-color-dorado-color-little-buddha-110-v240-v/p/MCO19936139,buy_it_now,MCO,MCO5411,MCO-HAIR_CLIPPERS_ELECTRIC_SHAVERS_AND_HAIR_TRIMMERS,25600,,1,,,True,2044-01-17T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,659913138,WGLAM,36.0,711.11,0.0,COP,WS
MCO2055188882,Perfume Musk Marine Avon Hombre - Ml,new,MCO24824836,gold_pro,https://www.mercadolibre.com.co/perfume-musk-marine-avon-hombre-ml/p/MCO24824836,buy_it_now,MCO,MCO1271,MCO-PERFUMES,34900,,1,,,True,2043-11-22T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,['self_service_in'],,,266439005,ROBINSON YESID,12.0,2908.33,0.0,COP,Avon
MCO2204046650,Cera Agiva Fijación Media 08 - mL a $138,new,MCO21323832,gold_pro,https://www.mercadolibre.com.co/cera-agiva-fijacion-media-08/p/MCO21323832,buy_it_now,MCO,MCO388015,MCO-HAIR_FIXATIVES,22600,,1,,,True,2044-02-04T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,[],,,19173545,MIBELLEZASHOP,12.0,1883.33,0.0,COP,Agiva
MCO1393020185,Eucerin Anti Pigment Contorno De Ojos 15ml,new,MCO24526142,gold_special,https://www.mercadolibre.com.co/eucerin-anti-pigment-contorno-de-ojos-15ml/p/MCO24526142,buy_it_now,MCO,MCO180917,MCO-FACIAL_SKIN_CARE_PRODUCTS,301990,,1,,,True,2044-02-13T04:00:00.000Z,True,[],MCO1246,False,True,drop_off,me2,['mandatory_free_shipping'],,,1646764138,ELITEMPERIUSHOP,36.0,8388.61,0.0,COP,Eucerin
MCO595161900,Glicerina Natural Vegetal Usp 500 Ml ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-595161900-glicerina-natural-vegetal-usp-500-ml-_JM,buy_it_now,MCO,MCO411151,MCO-LIQUID_HAND_AND_BODY_SOAPS,18900,,1,,,True,2041-06-01T09:12:15.000Z,False,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,432439187,MCKENNAGROUP S.A.S,,,,,Mckg
MCO604974476,"Cepillo De Dientes Bambú, Caja - Unidad a $1720",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-604974476-cepillo-de-dientes-bambu-caja-_JM,buy_it_now,MCO,MCO181049,MCO-TOOTHBRUSHES,8600,10000.0,5000,,,True,2042-08-12T15:12:38.000Z,False,[],MCO1246,False,False,drop_off,me2,[],,,478038662,BEMEDELLIN,,,,,Bambú
MCO1938464984,Cepillo Dental Pro Profile 1000 Du - Unidad a $7556,new,MCO25805233,gold_special,https://www.mercadolibre.com.co/cepillo-dental-pro-profile-1000-duro-2-uds/p/MCO25805233,buy_it_now,MCO,MCO181049,MCO-TOOTHBRUSHES,14708,,100,467.0,MaxPharma,True,2043-09-23T04:00:00.000Z,True,[],MCO1246,False,False,cross_docking,me2,['self_service_in'],,,355230026,DROXIVIRTUAL,,,,,Oral-B
MCO2214004508,Fotoprotector Isdin Spf 30 Hydro Oil Bi - mL a $465,new,MCO19504522,gold_pro,https://www.mercadolibre.com.co/fotoprotector-isdin-spf-30-hydro-oil-bifafico-protege-y-broncea-protector-solar-piel-sensible/p/MCO19504522,buy_it_now,MCO,MCO167689,MCO-SUNSCREENS,78137,,1,,,True,2044-02-13T04:00:00.000Z,True,[],MCO1246,False,False,xd_drop_off,me2,['self_service_in'],,,1415464933,TIENDA ALFHA,12.0,6511.42,0.0,COP,Isdin
MCO1197331008, Perfume Banderas Black Seduction Edt Para Hombre Edt 100 ml Para  Hombre,new,MCO19035350,gold_pro,https://www.mercadolibre.com.co/perfume-banderas-black-seduction-edt-para-hombre-edt-100ml-para-hombre/p/MCO19035350,buy_it_now,MCO,MCO1271,MCO-PERFUMES,110869,,1,,,True,2043-01-14T04:00:00.000Z,True,[],MCO1246,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,137038283,URREGOJOSE03,12.0,9239.08,0.0,COP,Banderas
