id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO581556983,2 Bases Fijas Para Fuentes Volcanes - Bases Pirotecnia ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-581556983-2-bases-fijas-para-fuentes-volcanes-bases-pirotecnia-_JM,buy_it_now,MCO,MCO3530,MCO-UNCLASSIFIED_PRODUCTS,115999,,1,,True,2040-09-03T04:00:00.000Z,False,[],,MCO1953,False,False,not_specified,not_specified,[],,,228426070,SPINSUMINISTROS,12.0,9666.58,0.0,COP,Spin
MCO917030824,Encendedor De Arco Eléctrico Recargabl - g a $30900,new,MCO25532476,gold_pro,https://articulo.mercadolibre.com.co/MCO-917030824-encendedor-de-arco-electrico-recargable-usb-_JM,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,30900,,50,,True,2042-06-24T04:00:00.000Z,False,[],,MCO1953,False,False,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_in']",,,209466937,MIREYA BERMUDEZ,12.0,2575.0,0.0,COP,Genérica
MCO873253486,Bandeja De Liar O Enrollar Metálica,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-873253486-bandeja-de-liar-o-enrollar-metalica-_JM,buy_it_now,MCO,MCO417902,MCO-CIGARETTE_PAPERS,14900,,1,,True,2042-03-17T04:00:00.000Z,False,[],,MCO1953,False,False,xd_drop_off,me2,['self_service_in'],,,610185240,SONIARAQUELROJASORTIZ,,,,,redskinSHOP4:20
MCO1397196462,"Incienso Liturgico En Grano, 1 Libra 500 Gramos",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1397196462-incienso-liturgico-en-grano-1-libra-500-gramos-_JM,buy_it_now,MCO,MCO387586,MCO-INCENSES,39900,,500,,True,2043-03-27T04:00:00.000Z,False,[],,MCO1953,False,False,cross_docking,me2,['self_service_in'],,,225670024,ESTRUCTURASHIDALGOSANCHEZOSC,12.0,3325.0,0.0,COP,Productos Naturales
MCO590714781,Grinder Rascador Trillador De Metal 2 Partes,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-590714781-grinder-rascador-trillador-de-metal-2-partes-_JM,buy_it_now,MCO,MCO413500,MCO-HERB_GRINDERS,7900,,1,,True,2040-10-16T04:00:00.000Z,False,[],,MCO1953,False,False,cross_docking,me2,['self_service_in'],,,31369700,TIENDA ROCOCÓ,,,,,
MCO560576915,Papel Hectografico Plantilla De Tatuar X 5 Hojas Manual,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-560576915-papel-hectografico-plantilla-de-tatuar-x-5-hojas-manual-_JM,buy_it_now,MCO,MCO412100,MCO-UNCLASSIFIED_PRODUCTS,25500,,500,,True,2040-04-24T04:00:00.000Z,False,[],,MCO1953,False,False,cross_docking,me2,['self_service_in'],,,51926984,INKSUMOS-COM,36.0,708.33,0.0,COP,Spirit
MCO1212794597,Carbón Premium Kernel  X 3  Cilindros  De  10 Pastillas ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1212794597-carbon-premium-kernel-x-3-cilindros-de-10-pastillas-_JM,buy_it_now,MCO,MCO116987,MCO-ESOTERIC_PRODUCTS,27500,,1,,True,2043-01-26T04:00:00.000Z,False,[],,MCO1953,False,False,cross_docking,me2,[],,,216484233,ALMACEN LITURGICO,36.0,763.89,0.0,COP,
MCO621868528,Fluido Combustible Gasolina Zippo Premium 4oz Original Pqño,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-621868528-fluido-combustible-gasolina-zippo-premium-4oz-original-pqno-_JM,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,28490,,1,,True,2041-05-03T04:00:00.000Z,False,[],,MCO1953,False,False,custom,custom,['is_flammable'],,,492751534,TIENDALAELEGANCIACOM,12.0,2374.17,0.0,COP,Zippo
MCO807864053,Vela Velón #7 - 15 Cm De Altura ( Unidad ),new,,gold_special,https://articulo.mercadolibre.com.co/MCO-807864053-vela-velon-7-15-cm-de-altura-unidad--_JM,buy_it_now,MCO,MCO387587,MCO-CANDLES,12000,,500,,True,2041-09-08T04:00:00.000Z,False,[],,MCO1953,False,False,xd_drop_off,me2,[],,,133579457,GRUPO-EMPRESARIAL-VELAY,,,,,
MCO904766656,Tarot Astral Oráculo Del Universo + Avanzado Que Rider ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-904766656-tarot-astral-oraculo-del-universo-avanzado-que-rider-_JM,buy_it_now,MCO,MCO414133,MCO-TAROT_CARDS,90000,,1,,True,2042-06-02T04:00:00.000Z,False,[],,MCO1953,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,372118717,TUSDECRETOS,12.0,7500.0,0.0,COP,Tus Decretos
