id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1569658338,Estuche Semiduro 14p Redoblante Lona Morral - Forro,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1569658338-estuche-semiduro-14p-redoblante-lona-morral-forro-_JM,buy_it_now,MCO,MCO442093,MCO-PERCUSSION_COVERS_AND_BAGS,81990,,1,,True,2043-05-06T04:00:00.000Z,False,[],,MCO1182,False,False,xd_drop_off,me2,['self_service_out'],,,339652635,ELACCESORIOMUSICALCN,36.0,2277.5,0.0,COP,E.A.M.
MCO1932096950,Mv10c Encordadura Para Vihuela Tensión Alta Daddario,new,MCO26907895,gold_special,https://www.mercadolibre.com.co/mv10c-encordadura-para-vihuela-tension-alta-daddario/p/MCO26907895,buy_it_now,MCO,MCO168380,MCO-STRING_INSTRUMENT_STRINGS,42900,,1,,True,2043-09-21T04:00:00.000Z,True,[],,MCO1182,False,False,fulfillment,me2,['fulfillment'],,,4946180,TIENDADELMUSICO,36.0,1191.67,0.0,COP,D'Addario
MCO963677572,De 8 Cordones Elásticos De Repuesto Para Sillón,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-963677572-de-8-cordones-elasticos-de-repuesto-para-sillon-_JM,buy_it_now,MCO,MCO4275,MCO-ELECTRIC_GUITARS,68867,,1,,True,2042-09-14T04:00:00.000Z,False,[],,MCO1182,False,True,drop_off,me2,['mandatory_free_shipping'],,,776430334,SEGOLIKECO,12.0,5738.92,0.0,COP,Other
MCO1316415409,Guitarra Acústica Ibanez Artwood Aw84ce Para Diestros Weathered Black Open Pore,new,MCO18606749,gold_special,https://www.mercadolibre.com.co/guitarra-acustica-ibanez-artwood-aw84ce-para-diestros-weathered-black-open-pore/p/MCO18606749,buy_it_now,MCO,MCO29465,MCO-ACOUSTIC_GUITARS,2189000,,1,,True,2043-07-13T04:00:00.000Z,True,[],,MCO1182,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,580840212,TIENDAMUSICAL.COM.CO,36.0,60805.56,0.0,COP,Ibanez
MCO1311859505,Teclado Digital Kmise De 88 Teclas Semipesado Con Atril,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1311859505-teclado-digital-kmise-de-88-teclas-semipesado-con-atril-_JM,buy_it_now,MCO,MCO442189,MCO-DIGITAL_PIANOS,913550,,1,,True,2043-07-01T04:00:00.000Z,False,[],,MCO1182,False,True,not_specified,not_specified,[],,,218237182,SIMARO.CO,36.0,25376.39,0.0,COP,Kmise
MCO971209993, Campana Maracas Guiro Kit  Profesional Negro  Envío Gratis,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-971209993-campana-maracas-guiro-kit-profesional-negro-envio-gratis-_JM,buy_it_now,MCO,MCO413431,MCO-GUIROS,298900,,1,,True,2043-06-08T19:06:56.000Z,False,[],,MCO1182,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,78543267,IMPORTSHOPCALI,12.0,24908.33,0.0,COP,Nacional
MCO1329550657,Parlante Wave 3 20w Bluetooth Pulse Sp608 Color Negro,new,MCO26006423,gold_pro,https://www.mercadolibre.com.co/parlante-wave-3-20w-bluetooth-pulse-sp608-color-negro/p/MCO26006423,buy_it_now,MCO,MCO3691,MCO-SPEAKERS,169900,,1,,True,2043-08-17T04:00:00.000Z,True,[],,MCO1182,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,186651567,COMMAGIC SAS,12.0,14158.33,0.0,COP,Pulse
MCO955116493,Micrófono Condensador Cardioide Audio-technica At2035 Color Negro,new,MCO15573158,gold_pro,https://www.mercadolibre.com.co/microfono-condensador-cardioide-audio-technica-at2035-color-negro/p/MCO15573158,buy_it_now,MCO,MCO4633,MCO-MICROPHONES,796000,,1,200.0,True,2043-10-29T20:47:41.000Z,True,[],AudioTechnica,MCO1182,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,1105124864,AVCOMCOLOMBIA,12.0,66333.33,0.0,COP,Audio-Technica
MCO2093285074,Bocina Inalambrica Harman Kardon Go + Play 3 - Negro,new,MCO27831848,gold_special,https://www.mercadolibre.com.co/bocina-inalambrica-harman-kardon-go-play-3-negro/p/MCO27831848,buy_it_now,MCO,MCO3691,MCO-SPEAKERS,1355826,1523400.0,1,,True,2043-12-08T04:00:00.000Z,True,[],,MCO1182,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,191392564,TECNOOPTIMA.COM,36.0,37661.83,0.0,COP,Harman Kardon
MCO1341478977,Cuerdas Ernie Ball Para Guitarra Electrica Burly Slinky 2226,new,MCO21692754,gold_special,https://www.mercadolibre.com.co/cuerdas-ernie-ball-para-guitarra-electrica-burly-slinky-2226/p/MCO21692754,buy_it_now,MCO,MCO168380,MCO-STRING_INSTRUMENT_STRINGS,42750,45000.0,1,,True,2043-12-21T16:58:57.000Z,True,[],,MCO1182,False,False,xd_drop_off,me2,['self_service_in'],,,88496171,AMVAR MUSICALES,36.0,1187.5,0.0,COP,Ernie Ball
