id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1744218580,El Hombre De Tiza / The Chalk Man (spanish Edition),new,MCO22231002,gold_special,https://www.mercadolibre.com.co/el-hombre-de-tiza-the-chalk-man-spanish-edition/p/MCO22231002,buy_it_now,MCO,MCO1196,MCO-BOOKS,120608,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3350.22,0.0,COP,PLAZA & JANES
MCO1889260860,El Puzle De Cristal (la Chica Invisible 2). Blue Jeans,new,MCO20772059,gold_special,https://www.mercadolibre.com.co/el-puzle-de-cristal-la-chica-invisible-2-blue-jeans/p/MCO20772059,buy_it_now,MCO,MCO1196,MCO-BOOKS,39200,1,,True,2043-09-02T04:00:00.000Z,True,[],,MCO3025,False,False,xd_drop_off,me2,['self_service_in'],,,41202381,MERCADOLIBROS2008,36.0,1088.89,0.0,COP,Planeta
MCO1371484147,Neuroeducación Y Lectura,new,MCO21304109,gold_special,https://www.mercadolibre.com.co/neuroeducacion-y-lectura/p/MCO21304109,buy_it_now,MCO,MCO1196,MCO-BOOKS,120800,1,1278.0,True,2043-12-09T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36.0,3355.56,0.0,COP,Alianza distribuidora de Colombia Ltda.
MCO1783625614,Biblia Ntv Edicion Ziper Letra Grande Sentipiel Turquesa ,new,MCO22238264,gold_pro,https://www.mercadolibre.com.co/biblia-ntv-edicion-ziper-letra-grande-sentipiel-turquesa/p/MCO22238264,buy_it_now,MCO,MCO1196,MCO-BOOKS,155997,1,,True,2043-08-05T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,702052164,VAMA8993855,12.0,12999.75,0.0,COP,
MCO1808524920,Responsabilidad Del Estado Y Sus Regímenes (sil),new,MCO21735827,gold_special,https://www.mercadolibre.com.co/responsabilidad-del-estado-y-sus-regimenes-sil/p/MCO21735827,buy_it_now,MCO,MCO1196,MCO-BOOKS,42750,1,2064.0,True,2043-08-17T04:00:00.000Z,True,[],El Bibliotecologo Libros,MCO3025,False,True,cross_docking,me2,['self_service_in'],,,213566545,ELBIBLIOTECOLOGO,36.0,1187.5,0.0,COP,Ecoe Ediciones
MCO1321319557,"Manual De Medicina Legal Y Ciencias Forenses Para Médicos Rurales, De Varios Autores. Editorial U. Antonio Nariño, Tapa Blanda, Edición 2017 En Español",new,MCO25366293,gold_special,https://www.mercadolibre.com.co/manual-de-medicina-legal-y-ciencias-forenses-para-medicos-rurales-de-varios-autores-editorial-u-antonio-narino-tapa-blanda-edicion-2017-en-espanol/p/MCO25366293,buy_it_now,MCO,MCO1196,MCO-BOOKS,120000,1,1278.0,True,2043-07-27T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36.0,3333.33,0.0,COP,U. Antonio Nariño
MCO1321290967,Descodificación Bio-transgeneracional,new,MCO22171763,gold_special,https://www.mercadolibre.com.co/descodificacion-bio-transgeneracional/p/MCO22171763,buy_it_now,MCO,MCO1196,MCO-BOOKS,119810,1,,True,2043-07-27T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3328.06,0.0,COP,Natural Ediciones
MCO1757056354,"Metamorfosis, La Traduccion Jorge Luis Borges",new,MCO21373735,gold_special,https://www.mercadolibre.com.co/metamorfosis-la-traduccion-jorge-luis-borges/p/MCO21373735,buy_it_now,MCO,MCO1196,MCO-BOOKS,119810,1,,True,2043-07-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3328.06,0.0,COP,Losada
MCO1748148288,"El Ciclo Del Amor Marica, De Martín, Gabriel J.. Roca Editorial, Tapa Blanda En Español",new,MCO22223305,gold_special,https://www.mercadolibre.com.co/el-ciclo-del-amor-marica-de-martin-gabriel-j-roca-editorial-tapa-blanda-en-espanol/p/MCO22223305,buy_it_now,MCO,MCO1196,MCO-BOOKS,119599,1,,True,2043-07-23T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3322.19,0.0,COP,Roca Editorial
MCO1321619873,"Libro: Ortodoxia. Chesterton, G.k. Rialp",new,MCO21258373,gold_special,https://www.mercadolibre.com.co/libro-ortodoxia-chesterton-gk-rialp/p/MCO21258373,buy_it_now,MCO,MCO1196,MCO-BOOKS,119810,1,,True,2043-07-28T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3328.06,0.0,COP,EDICIONES RIALP S.A.
MCO1391035929,Miles Morales Spiderman Vol. 1 - Bendis,new,MCO20934591,gold_special,https://www.mercadolibre.com.co/miles-morales-spiderman-vol-1-bendis/p/MCO20934591,buy_it_now,MCO,MCO1196,MCO-BOOKS,120900,1,279.0,True,2044-02-07T04:00:00.000Z,True,[],Panini,MCO3025,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,244943571,CONTINENTE SAS,36.0,3358.33,0.0,COP,
MCO1337989447,Tomate Un Respiro - Mario Alonso Puig - Y Original,new,MCO21739657,gold_special,https://www.mercadolibre.com.co/tomate-un-respiro-mario-alonso-puig-y-original/p/MCO21739657,buy_it_now,MCO,MCO1196,MCO-BOOKS,119365,1,,True,2043-09-09T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3315.69,0.0,COP,Espasa
MCO1339913665,Libro Capitalismo Y Libertad - Milton Friedman,new,MCO20082674,gold_special,https://www.mercadolibre.com.co/libro-capitalismo-y-libertad-milton-friedman/p/MCO20082674,buy_it_now,MCO,MCO1196,MCO-BOOKS,119587,1,,True,2043-09-14T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3321.86,0.0,COP,Deusto
MCO2096512740,Crisis - ¿ Estás Preparado Para Crecer ? - Enric Corbera,new,MCO19952087,gold_special,https://www.mercadolibre.com.co/crisis-estas-preparado-para-crecer-enric-corbera/p/MCO19952087,buy_it_now,MCO,MCO1196,MCO-BOOKS,120000,1,1278.0,True,2043-12-09T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36.0,3333.33,0.0,COP,Editorial Oceano de Colombia S.A.S
MCO1744288410,Libro Los Patitos Feos - Boris Cyrulnik - Gedisa Editorial,new,MCO19820979,gold_special,https://www.mercadolibre.com.co/libro-los-patitos-feos-boris-cyrulnik-gedisa-editorial/p/MCO19820979,buy_it_now,MCO,MCO1196,MCO-BOOKS,221039,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,6139.97,0.0,COP,GEDISA
MCO1339588145,"El Mundo De Los Prodigios, De Robertson Davies. Editorial Libros Del Asteroide En Español",new,MCO23801928,gold_special,https://www.mercadolibre.com.co/el-mundo-de-los-prodigios-de-robertson-davies-editorial-libros-del-asteroide-en-espanol/p/MCO23801928,buy_it_now,MCO,MCO1196,MCO-BOOKS,119944,1,,True,2043-09-13T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3331.78,0.0,COP,Libros del Asteroide S.L.U.
MCO1321250785,Asesino De Brujas. Volumen 3: Dioses & Monstruos ,new,MCO21452793,gold_special,https://www.mercadolibre.com.co/asesino-de-brujas-volumen-3-dioses-monstruos/p/MCO21452793,buy_it_now,MCO,MCO1196,MCO-BOOKS,120289,1,,True,2043-07-27T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36.0,3341.36,0.0,COP,Puck
