id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO859831102,Ácido Glicólico 50%  30 Ml - mL a $643,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-859831102-acido-glicolico-50-30-ml-_JM,buy_it_now,MCO,MCO180917,MCO-FACIAL_SKIN_CARE_PRODUCTS,19300,,1,,True,2043-02-07T03:31:45.000Z,False,[],,MCO1246,False,False,cross_docking,me2,['self_service_in'],,,432439187,MCKENNAGROUP S.A.S,,,,,MCKENNA GROUP
MCO1672099348,Cortadora De Pelo Eléctrica Hombres Afeitadora Recargable ,new,MCO27724859,gold_special,https://articulo.mercadolibre.com.co/MCO-1672099348-cortadora-de-pelo-electrica-hombres-afeitadora-recargable-_JM,buy_it_now,MCO,MCO5411,MCO-HAIR_CLIPPERS_ELECTRIC_SHAVERS_AND_HAIR_TRIMMERS,27300,,500,,True,2043-06-20T04:00:00.000Z,False,[],,MCO1246,False,False,xd_drop_off,me2,['self_service_in'],,,2752967,TEKNOCENTROCOLOMBIA,36.0,758.33,0.0,COP,Daling
MCO1115990405,Keratina Elixir Diamante Con Glikoprote - mL a $462,new,MCO19825812,gold_special,https://www.mercadolibre.com.co/keratina-elixir-diamante-con-glikoproteina-260ml-sin-formol/p/MCO19825812,buy_it_now,MCO,MCO1266,MCO-HAIR_TREATMENTS,120000,,1,,True,2042-11-30T04:00:00.000Z,True,[],,MCO1246,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,304779348,MECHU2PELUQUERIA,36.0,3333.33,0.0,COP,Elixir
MCO1171877073,Gel Della Cera Efecto Humedo Tec Italy 2 - g a $182,new,MCO20900957,gold_special,https://www.mercadolibre.com.co/gel-della-cera-efecto-humedo-tec-italy-280grs/p/MCO20900957,buy_it_now,MCO,MCO388015,MCO-HAIR_FIXATIVES,66000,,1,,True,2042-12-28T04:00:00.000Z,True,[],,MCO1246,False,False,xd_drop_off,me2,[],,,268747088,PELUQUERIAARTEYDISENO,36.0,1833.33,0.0,COP,Tec Italy
MCO1275162565,Neutrogena  Facial Sin Aceite - Ml A $1250,new,MCO21728398,gold_special,https://www.mercadolibre.com.co/neutrogena-facial-sin-aceite-ml-a-1250/p/MCO21728398,buy_it_now,MCO,MCO167689,MCO-SUNSCREENS,62952,,1,,True,2043-04-08T13:41:46.000Z,True,[],,MCO1246,False,False,cross_docking,me2,['self_service_in'],,,545180103,WHIMCO,36.0,1748.67,0.0,COP,Neutrogena
MCO2222074618,Paco Rabanne Lady Million Edp 80 ml Para  Mujer,new,MCO6093371,gold_pro,https://www.mercadolibre.com.co/paco-rabanne-lady-million-edp-80ml-para-mujer/p/MCO6093371,buy_it_now,MCO,MCO1271,MCO-PERFUMES,111600,310000.0,1,,True,2044-02-17T04:00:00.000Z,True,[],,MCO1246,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,80026241,MCNEILUS,12.0,9300.0,0.0,COP,Paco Rabanne
MCO1374389691,Toallas Nosotras Natural Invisible Cla - Und a $540,new,MCO29271728,gold_special,https://www.mercadolibre.com.co/toallas-nosotras-natural-invisible-cla-und/p/MCO29271728,buy_it_now,MCO,MCO181019,MCO-PADS,3900,,250,1385.0,True,2043-12-19T04:00:00.000Z,True,[],La Rebaja,MCO1246,False,False,cross_docking,me2,[],,,507646494,COPSERVIR LTDA,,,,,Nosotras
MCO1897064654,Contorno De Ojos Yerba Mate Wake Up Ey - mL a $5000,new,MCO20545010,gold_special,https://www.mercadolibre.com.co/contorno-de-ojos-yerba-mate-wake-up-eye-gel-good-molecules/p/MCO20545010,buy_it_now,MCO,MCO180917,MCO-FACIAL_SKIN_CARE_PRODUCTS,77900,,1,,True,2043-09-04T04:00:00.000Z,True,[],,MCO1246,False,True,xd_drop_off,me2,[],,,1030816907,CARDOSODA20220303131652,36.0,2163.89,0.0,COP,Good Molecules
MCO859276711,Tonico Cubre Canas Herbacol - mL a $138,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-859276711-tonico-cubre-canas-herbacol-_JM,buy_it_now,MCO,MCO180942,MCO-HAIR_AND_FACE_DYES_AND_BLEACHES,33155,34900.0,500,,True,2042-02-07T04:00:00.000Z,False,[],,MCO1246,False,False,cross_docking,me2,['self_service_in'],,,207789702,KROMA SPACE,36.0,920.97,0.0,COP,Herbacol
MCO1116369273,Crema De Tratamiento Skala Óleo De Coco P - g a $37,new,MCO19201169,gold_special,https://www.mercadolibre.com.co/crema-de-tratamiento-skala-oleo-de-coco-pote-1kg/p/MCO19201169,buy_it_now,MCO,MCO1266,MCO-HAIR_TREATMENTS,30000,,1,,True,2042-11-30T04:00:00.000Z,True,[],,MCO1246,False,False,cross_docking,me2,['self_service_in'],,,361704833,DISTRICOSMETICOS COM,36.0,833.33,0.0,COP,Skala
