id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1277553699,Reloj De Arena 30 Minutos Temporizador Decoraciòn,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1277553699-reloj-de-arena-30-minutos-temporizador-decoracin-_JM,buy_it_now,MCO,MCO164713,MCO-TABLE_AND_ALARM_CLOCKS,39900,,150,True,2043-03-25T04:00:00.000Z,False,[],MCO3937,False,False,xd_drop_off,me2,['self_service_in'],,,706673549,TURELOJS,12.0,3325.0,0.0,COP,Dayoshop
MCO932034087,Reloj Inteligente D20 Pro + Audífonos In-ear Bluetooth Led,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-932034087-reloj-inteligente-d20-pro-audifonos-in-ear-bluetooth-led-_JM,buy_it_now,MCO,MCO118449,MCO-SMARTWATCHES,76499,89999.0,1,True,2042-07-21T04:00:00.000Z,False,[],MCO3937,False,False,fulfillment,me2,"['fulfillment', 'MCO-chg-threshold-Jan-23']",,,177739182,STEGY STORE,12.0,6374.92,0.0,COP,Genérica
MCO942987444,Reloj De Pared Análogo Casio Iq-05,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-942987444-reloj-de-pared-analogo-casio-iq-05-_JM,buy_it_now,MCO,MCO442085,MCO-WALL_CLOCKS,90000,,1,True,2042-08-07T04:00:00.000Z,False,[],MCO3937,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,603052909,LUZMERYDECELY,36.0,2500.0,0.0,COP,Casio
MCO571955508,Anillo Set Para 15 Años En Plata Ley 925 Y Lamina De Oro,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-571955508-anillo-set-para-15-anos-en-plata-ley-925-y-lamina-de-oro-_JM,buy_it_now,MCO,MCO116329,MCO-RINGS,159900,,250,True,2040-07-15T04:00:00.000Z,False,[],MCO3937,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,453436476,BRILLOJOYERIAS GALERIAS,12.0,13325.0,0.0,COP,Brillo joyerias
MCO590926583,Maquinaria Reloj Pin Corto 13 Mm + Juego Números X 2 Unidade,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-590926583-maquinaria-reloj-pin-corto-13-mm-juego-numeros-x-2-unidade-_JM,buy_it_now,MCO,MCO164712,MCO-WALL_CLOCKS,18810,19800.0,50,True,2040-10-17T04:00:00.000Z,False,[],MCO3937,False,False,cross_docking,me2,['self_service_in'],,,388449772,VENTASEXPRESS-2010,,,,,Ventasexpress
MCO1785686500,Reloj Digital Led De Pared O Mesa Calendario Y Temperatura ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1785686500-reloj-digital-led-de-pared-o-mesa-calendario-y-temperatura-_JM,buy_it_now,MCO,MCO442084,MCO-TABLE_AND_ALARM_CLOCKS,79900,,1,True,2043-08-06T04:00:00.000Z,False,[],MCO3937,False,False,xd_drop_off,me2,['self_service_in'],,,581634854,HEWI3884763,36.0,2219.44,0.0,COP,Genérica
MCO886246771,Anillo Cubo De Metatron Amuleto Protección Acero Inoxidable,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-886246771-anillo-cubo-de-metatron-amuleto-proteccion-acero-inoxidable-_JM,buy_it_now,MCO,MCO116329,MCO-RINGS,31081,,50,True,2042-04-20T04:00:00.000Z,False,[],MCO3937,False,False,cross_docking,me2,[],,,339404762,VANAHEIM CO,12.0,2590.08,0.0,COP,Vanaheim
MCO1930392250,Reloj De Teléfono Celular Dz09 Smart Smartwatch Chip,new,MCO9083334,gold_pro,https://articulo.mercadolibre.com.co/MCO-1930392250-reloj-de-telefono-celular-dz09-smart-smartwatch-chip-_JM,buy_it_now,MCO,MCO118449,MCO-SMARTWATCHES,95003,,50,True,2043-09-20T04:00:00.000Z,False,[],MCO3937,False,True,drop_off,me2,['mandatory_free_shipping'],,,1266359710,CNSIZHOUMARKET-COR,12.0,7916.92,0.0,COP,Genérica
MCO2145523796,Ivation Enorme Reloj Grande Digital Grande De Gran Tamaño Co,new,MCO28742560,gold_pro,https://www.mercadolibre.com.co/ivation-enorme-reloj-grande-digital-grande-de-gran-tamano-co/p/MCO28742560,buy_it_now,MCO,MCO442085,MCO-WALL_CLOCKS,637900,,1,True,2044-01-06T04:00:00.000Z,True,[],MCO3937,False,True,cross_docking,me2,['mandatory_free_shipping'],,,738767370,WWWEASYBUYSHOPCOMCO,12.0,53158.33,0.0,COP,Genérica
MCO966288779,Correa Para Reloj Skmei 1251 1250,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-966288779-correa-para-reloj-skmei-1251-1250-_JM,buy_it_now,MCO,MCO417313,MCO-SMARTWATCH_AND_WATCH_BANDS,24900,,1,True,2042-09-16T04:00:00.000Z,False,[],MCO3937,False,False,xd_drop_off,me2,['self_service_in'],,,159630012,GRUPOELITEMARKETING,36.0,691.67,0.0,COP,Skmei
MCO506642231,Reloj Pared Mesa Kadio Digital Hora Fecha Alarma Termometro,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-506642231-reloj-pared-mesa-kadio-digital-hora-fecha-alarma-termometro-_JM,buy_it_now,MCO,MCO164712,MCO-WALL_CLOCKS,37900,,100,True,2039-03-10T04:00:00.000Z,False,[],MCO3937,False,False,cross_docking,me2,['self_service_in'],,,48092884,UNIVENTASPRO,36.0,1052.78,0.0,COP,Kadio
MCO1109688406,Reloj Inteligente Smart Watch Active 2,new,MCO23934647,gold_pro,https://articulo.mercadolibre.com.co/MCO-1109688406-reloj-inteligente-smart-watch-active-2-_JM,buy_it_now,MCO,MCO118449,MCO-SMARTWATCHES,169900,,50,True,2042-11-28T04:00:00.000Z,False,[],MCO3937,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,265213021,CASTROLAURA19980512,12.0,14158.33,0.0,COP,Genérica
MCO1581207778,Smart Band Reloj Inteligente Pulsera Sport Fitness Watch M7,new,MCO20538969,gold_pro,https://articulo.mercadolibre.com.co/MCO-1581207778-smart-band-reloj-inteligente-pulsera-sport-fitness-watch-m7-_JM,buy_it_now,MCO,MCO414225,MCO-SMARTWATCHES,34900,,50,True,2043-05-10T04:00:00.000Z,False,[],MCO3937,False,False,xd_drop_off,me2,['self_service_in'],,,213665461,COLMETECNO COM,12.0,2908.33,0.0,COP,Genérica
