id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1992258154,Kit Teclado Mouse Gamer Redragon K552rgb-ba-w-sp Kumara Griffin Rgb Color Blanco,new,MCO20908074,gold_special,https://www.mercadolibre.com.co/kit-teclado-mouse-gamer-redragon-k552rgb-ba-w-sp-kumara-griffin-rgb-color-blanco/p/MCO20908074,buy_it_now,MCO,MCO6263,MCO-KEYBOARD_AND_MOUSE_KITS,270900,,1,,True,2043-12-09T21:31:32.925Z,True,[],,MCO1648,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,339152330,JOSELONDONO_123,36.0,7525.0,0.0,COP,Redragon
MCO1371432753,Audífonos Gamer Inalámbricos Corsair Hs70 Pro Wireless Carbon,new,MCO15315834,gold_special,https://www.mercadolibre.com.co/audifonos-gamer-inalambricos-corsair-hs70-pro-wireless-carbon/p/MCO15315834,buy_it_now,MCO,MCO31377,MCO-HEADPHONES,453105,,1,,True,2043-12-09T04:00:00.000Z,True,[],,MCO1648,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1476145668,TECNO_FLASH23,36.0,12586.25,0.0,COP,Corsair
MCO523977592,Protector De Voltaje 120v 10a Refrimatic Para Nevera Congela,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-523977592-protector-de-voltaje-120v-10a-refrimatic-para-nevera-congela-_JM,buy_it_now,MCO,MCO113017,MCO-STABILIZERS_AND_UPS,26800,,1,,True,2039-07-10T04:00:00.000Z,False,[],,MCO1648,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,252434718,SENNET COLOMBIA,36.0,744.44,0.0,COP,Powest
MCO813030142,Switch Tp-link T2600g-28ts,new,MCO15449309,gold_special,https://www.mercadolibre.com.co/switch-tp-link-t2600g-28ts/p/MCO15449309,buy_it_now,MCO,MCO1708,MCO-NETWORK_SWITCHES,920000,,1,,True,2041-09-19T04:00:00.000Z,True,[],,MCO1648,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,261823200,MIP LTDA,36.0,25555.56,0.0,COP,TP-Link
MCO1072531641,Adaptador Cable Splitter Micrófono Audífono 2 Macho 1 Hembra,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1072531641-adaptador-cable-splitter-microfono-audifono-2-macho-1-hembra-_JM,buy_it_now,MCO,MCO16558,MCO-DATA_CABLES_AND_ADAPTERS,12900,,1,,True,2042-11-11T04:00:00.000Z,False,[],,MCO1648,False,False,fulfillment,me2,"['fulfillment', 'self_service_out']",,,586695153,AATECHNOLOGY SAS,,,,,Green Audio
MCO1708867980,Lapiz Pencil Tactil Linkon Stylus Para Apple iPad Palm Rejec,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1708867980-lapiz-pencil-tactil-linkon-stylus-para-apple-ipad-palm-rejec-_JM,buy_it_now,MCO,MCO112747,MCO-STYLUSES,104990,149990.0,100,,True,2043-07-07T04:00:00.000Z,False,[],,MCO1648,False,True,fulfillment,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",,,160820235,BUILDER CO,36.0,2916.39,0.0,COP,Apple
MCO1390118733,Mesa Plegable Para Portátil Wattana Wt-eri-01 Eris,new,MCO32434945,gold_special,https://www.mercadolibre.com.co/wattana-wt-eri-01/p/MCO32434945,buy_it_now,MCO,MCO418042,MCO-COMPUTER_MONITOR_RISER_STANDS,50900,,1,209.0,True,2044-02-04T04:00:00.000Z,True,[],Teknopolis,MCO1648,False,False,cross_docking,me2,['self_service_in'],,,205606809,TEKNOPOLISCOLOMBIA,36.0,1413.89,0.0,COP,Wattana
MCO1722393204,Disco Sólido Ssd Interno Western Digital Wd Green Wds480g2g0b 480gb Verde,new,MCO14661340,gold_special,https://www.mercadolibre.com.co/disco-solido-ssd-interno-western-digital-wd-green-wds480g2g0b-480gb-verde/p/MCO14661340,buy_it_now,MCO,MCO1672,MCO-HARD_DRIVES_AND_SSDS,186426,,1,,True,2043-07-13T04:00:00.000Z,True,[],,MCO1648,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,625179398,MENDEZ 10,36.0,5178.5,0.0,COP,Western Digital
MCO1507751688,Control Joystick Inalámbrico Ipega Pg-9087s Negro,new,MCO15238026,gold_special,https://www.mercadolibre.com.co/control-joystick-inalambrico-ipega-pg-9087s-negro/p/MCO15238026,buy_it_now,MCO,MCO441782,MCO-GAMEPADS_AND_JOYSTICKS,88628,,500,737.0,True,2043-04-22T04:00:00.000Z,True,[],Schaffhausen,MCO1648,False,True,xd_drop_off,me2,['self_service_in'],,,415203317,CENTRALMAYORISTADECOMERCIO,36.0,2461.89,0.0,COP,Ipega
MCO2168869490,Mouse Gamer De Juego Inalámbrico Logitech G  Serie G Lightspeed G305 Verde,new,MCO19524126,gold_special,https://www.mercadolibre.com.co/mouse-gamer-de-juego-inalambrico-logitech-g-serie-g-lightspeed-g305-verde/p/MCO19524126,buy_it_now,MCO,MCO1714,MCO-COMPUTER_MICE,158890,,1,,True,2044-01-17T04:00:00.000Z,True,[],,MCO1648,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,93797920,COROS SHOP,36.0,4413.61,0.0,COP,Logitech G
