id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO643121778,Vinyl Vinilo Lp Acetato Double Platinum Kiss Rock,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-643121778-vinyl-vinilo-lp-acetato-double-platinum-kiss-rock-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,170000,1,True,2041-06-30T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36,4722.22,0,COP,
MCO644631276,"Disco De Vinilo De Mysteriis Dom Sathanas, Mayhem",new,MCO22784499,gold_special,https://articulo.mercadolibre.com.co/MCO-644631276-disco-de-vinilo-de-mysteriis-dom-sathanas-mayhem-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,242550,1,True,2041-07-04T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,218237182,SIMARO.CO,36,6737.5,0,COP,
MCO2091109076,Spider-man No Way Home Blu-ray +dvd + Código Digital,used,,gold_pro,https://articulo.mercadolibre.com.co/MCO-2091109076-spider-man-no-way-home-blu-ray-dvd-codigo-digital-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,70000,1,True,2043-12-07T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,542030849,INGRYDCHITIVA,12,5833.33,0,COP,
MCO849203308,Hombres G - Esquina Rowland - Lp + Cd + Postal Autografiada,new,MCO26390754,gold_special,https://articulo.mercadolibre.com.co/MCO-849203308-hombres-g-esquina-rowland-lp-cd-postal-autografiada-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,239900,1,True,2042-01-06T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,"['mandatory_free_shipping', 'self_service_out']",,,87840522,REPUBLIKA RECORDS,36,6663.89,0,COP,
MCO899373516,Kpop Álbum Twice Formula Of Love:o+t=3 + Photocards,new,MCO21990524,gold_special,https://articulo.mercadolibre.com.co/MCO-899373516-kpop-album-twice-formula-of-loveot3-photocards-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,186000,1,True,2042-05-20T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,174578153,A.KEKAN,36,5166.67,0,COP,
MCO979836230,Lp Vinilo Farid Ortiz Emilio Oviedo Internacionales 1993,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-979836230-lp-vinilo-farid-ortiz-emilio-oviedo-internacionales-1993-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,150000,1,True,2042-09-30T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,4166.67,0,COP,
MCO1103613902,Disco Vinilo Metal Priestess Plasmatics,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1103613902-disco-vinilo-metal-priestess-plasmatics-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,113550,1,True,2042-11-26T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,218237182,SIMARO.CO,36,3154.17,0,COP,
MCO1238430380,Vinilo: Coldplay X&y Importado Lp Vinilo,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1238430380-vinilo-coldplay-xy-importado-lp-vinilo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,181232,50,True,2043-02-09T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12,15102.67,0,COP,Parlophone
MCO820971188,Pelicula Charlie Y La Fabrica De Chocolates - Dvd Video,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-820971188-pelicula-charlie-y-la-fabrica-de-chocolates-dvd-video-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,50000,1,True,2041-10-09T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,87550573,MARMAR13,36,1388.89,0,COP,DVD
MCO1274909323,Cd: Deep Alpha: Música De Entrenamiento De Ondas Cerebrales,new,MCO22729441,gold_pro,https://articulo.mercadolibre.com.co/MCO-1274909323-cd-deep-alpha-musica-de-entrenamiento-de-ondas-cerebrales-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,145244,50,True,2043-03-19T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12,12103.67,0,COP,OEM
MCO1390452365,Lp Vinilo Disco Julio Jaramillo  Balada ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1390452365-lp-vinilo-disco-julio-jaramillo-balada-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,35000,1,True,2044-02-05T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,140794196,CALIROCK,36,972.22,0,COP,
MCO1717867758,Niños Callejeros Stay Lightstick Oficial 2019 Con Bluetooth,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1717867758-ninos-callejeros-stay-lightstick-oficial-2019-con-bluetooth-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,213533,1,True,2043-07-11T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,1279111963,CNYOUPAI-COR,12,17794.42,0,COP,
MCO2011635536,"Cd House On Fire - Technotronic, The Sacados / Muy Bueno ",used,,gold_special,https://articulo.mercadolibre.com.co/MCO-2011635536-cd-house-on-fire-technotronic-the-sacados-muy-bueno-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,39900,1,True,2043-11-02T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,1108.33,0,COP,
MCO577599121,Dragon Ball Z Temporada 1 Blu-ray,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-577599121-dragon-ball-z-temporada-1-blu-ray-_JM,buy_it_now,MCO,MCO5633,MCO-TV_SERIES,266900,1,True,2040-08-12T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36,7413.89,0,COP,
MCO805508378,Lp Vinilo Willie Colon Hector Lavoe  La Gran Fuga Usa 1972,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-805508378-lp-vinilo-willie-colon-hector-lavoe-la-gran-fuga-usa-1972-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,150000,1,True,2041-09-03T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,4166.67,0,COP,
MCO862027971,Dvd Película Perfume De Mujer - Scent Of A Woman - Excelente,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-862027971-dvd-pelicula-perfume-de-mujer-scent-of-a-woman-excelente-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,23900,1,True,2042-02-13T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,663.89,0,COP,DVD
MCO873297564,Juan Gabriel Y Ana Gabriel - Simplemente Amigos,new,MCO22642400,gold_pro,https://articulo.mercadolibre.com.co/MCO-873297564-juan-gabriel-y-ana-gabriel-simplemente-amigos-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,45000,1,True,2042-03-17T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,3750.0,0,COP,
MCO1285066267,Vinyl Vinilo Lp Acetato Diomedes Diaz Colacho Mendoza Mundo,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1285066267-vinyl-vinilo-lp-acetato-diomedes-diaz-colacho-mendoza-mundo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,50000,1,True,2043-04-12T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36,1388.89,0,COP,
MCO1348288727,Cd Michael Jackson - Number Ones Nuevo Y Sellado Obivinilos,new,MCO23517749,gold_special,https://www.mercadolibre.com.co/cd-michael-jackson-number-ones-nuevo-y-sellado-obivinilos/p/MCO23517749,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,77000,1,True,2043-10-09T04:00:00.000Z,True,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,1051999950,MELOMANIACSTIENDADEDISCOS,36,2138.89,0,COP,
MCO1391115397,Cd Michael Jackson - Bad ( Edición Especial) / Made In Usa ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1391115397-cd-michael-jackson-bad-edicion-especial-made-in-usa-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,59900,1,True,2044-02-07T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,1663.89,0,COP,
MCO1394317443,Lana Del Rey Lust For Live Vinilo Nuevo Eu Musicovinyl,new,MCO28233515,gold_special,https://www.mercadolibre.com.co/lana-del-rey-lust-for-live-vinilo-nuevo-eu-musicovinyl/p/MCO28233515,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,270000,1,True,2044-02-16T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,389886108,MUSICCLUBSHOP,36,7500.0,0,COP,
MCO910987003, Iron Maiden  ( Live After Death ) Tour 1985 Vhs Original,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-910987003-iron-maiden-live-after-death-tour-1985-vhs-original-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,150000,1,True,2042-06-13T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,78543267,IMPORTSHOPCALI,36,4166.67,0,COP,Original
MCO1785780056,Cd:magic Honey,new,MCO28266345,gold_pro,https://articulo.mercadolibre.com.co/MCO-1785780056-cdmagic-honey-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,139720,50,True,2043-08-06T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12,11643.33,0,COP,RUF
MCO487963641,Vinyl Vinilo Lp Acetato El Super Disco Del Año Vol 2 Tropica,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-487963641-vinyl-vinilo-lp-acetato-el-super-disco-del-ano-vol-2-tropica-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,45000,1,True,2038-10-05T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36,1250.0,0,COP,
MCO595285781, Los Yetis - Historia Musical ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-595285781-los-yetis-historia-musical-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,35000,1,True,2040-11-13T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,2916.67,0,COP,
MCO854170881,Bruno Mars / Anderson - Silk Sonic,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-854170881-bruno-mars-anderson-silk-sonic-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,1,True,2042-01-24T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5000.0,0,COP,
MCO1277325084,Air58 Azul Místico,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1277325084-air58-azul-mistico-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,5937990,1,True,2043-02-27T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,151735213,EMMISHOP,36,164944.17,0,COP,Finalmouse
MCO928886167,Dvd Película El Aviador - Edición Especial 2 Discos - ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-928886167-dvd-pelicula-el-aviador-edicion-especial-2-discos--_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,29900,1,True,2042-07-15T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,830.56,0,COP,DVD
MCO1344268005,Cd Crecimos Juntos Violeta,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1344268005-cd-crecimos-juntos-violeta-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,39000,1,True,2043-09-27T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,[],,,444239607,DISCOLASERMUSICENTERTAINMENT,12,3250.0,0,COP,
MCO1369312227,Michael Jackson - Thriller - Cd,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1369312227-michael-jackson-thriller-cd-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,1,True,2043-12-02T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5000.0,0,COP,
MCO1661995046,Stemco 650-0610 Hubodmetro (522),new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1661995046-stemco-650-0610-hubodmetro-522-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,480275,1,True,2043-06-14T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,69272063,SAORI.STORE,36,13340.97,0,COP,Stemco
MCO1759797956,Lp Vinyl  Willie Colon Y Ruben Blades - Siembra 1978 Venez,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1759797956-lp-vinyl-willie-colon-y-ruben-blades-siembra-1978-venez-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,120000,1,True,2043-07-27T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,652232174,SONERO COLOMBIA,36,3333.33,0,COP,
MCO1838337630,Doja Cat - Planet Her,new,MCO21989494,gold_pro,https://articulo.mercadolibre.com.co/MCO-1838337630-doja-cat-planet-her-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-08-25T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO955616256,Dvd Película V De Vendetta / V De Venganza - Como Nuevo,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-955616256-dvd-pelicula-v-de-vendetta-v-de-venganza-como-nuevo-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,34900,1,True,2042-08-30T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36,969.44,0,COP,DVD
MCO506143622,Soda Estereo - Canción Animal - Cd Nuevo Ed. Argentina,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-506143622-soda-estereo-cancion-animal-cd-nuevo-ed-argentina-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,1,True,2039-03-04T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,499571,DISIDENCIA STORE,36,1666.67,0,COP,
MCO566239049,Lp Vinilo The Beatles Sgt Pepper's Lonely Hearts Club Band 3,used,MCO14515523,gold_special,https://articulo.mercadolibre.com.co/MCO-566239049-lp-vinilo-the-beatles-sgt-peppers-lonely-hearts-club-band-3-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,250000,1,True,2040-06-07T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,6944.44,0,COP,
MCO618736806,Amy Winehouse - Back To Black,new,MCO22700692,gold_pro,https://articulo.mercadolibre.com.co/MCO-618736806-amy-winehouse-back-to-black-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2041-04-19T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO633922104,Eddie Palmieri And Is Conjunto -  La Perfecta - Lp,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-633922104-eddie-palmieri-and-is-conjunto-la-perfecta-lp-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,140000,1,True,2041-06-04T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,181939816,HITMUSICAL DISCOTIENDA,12,11666.67,0,COP,
MCO833940867,Lp Vinilo Diomedes Diaz Juancho Rois La Locura 1978,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-833940867-lp-vinilo-diomedes-diaz-juancho-rois-la-locura-1978-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,150000,1,True,2041-11-15T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36,4166.67,0,COP,
MCO1348917622,Disco 7 PuLG La Pizza Nostra Vol 1 / Rock En Español,used,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1348917622-disco-7-pulg-la-pizza-nostra-vol-1-rock-en-espanol-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,79000,1,True,2043-05-19T10:49:13.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,1189846437,RECORD_LANDIA,12,6583.33,0,COP,
