id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO843474839,Kiki: Entregas A Domicilio Llavero Jiji 3d Studio Ghibli,new,gold_special,https://articulo.mercadolibre.com.co/MCO-843474839-kiki-entregas-a-domicilio-llavero-jiji-3d-studio-ghibli-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,31889,35000.0,1,True,2041-12-15T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,342366381,ONIANIMESTORE,36.0,885.81,0.0,COP,
MCO883343483,500 Bolsas Para Proteger Billetes,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-883343483-500-bolsas-para-proteger-billetes-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,85500,90000.0,1,True,2042-04-13T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['self_service_out'],,,379921863,TODOENCOLECCIONES,12.0,7125.0,0.0,COP,
MCO2093283254,Moneda Mordida Y Restaurada 50c (50 Céntimos De Euro Coin,new,gold_special,https://articulo.mercadolibre.com.co/MCO-2093283254-moneda-mordida-y-restaurada-50c-50-centimos-de-euro-coin-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,409200,,1,True,2043-12-08T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,300671696,EMY_STORE,36.0,11366.67,0.0,COP,Nuevo
MCO832838832,Hojas Para Albumes De Billetes 2 Compartimentos X 10 Uds,new,gold_special,https://articulo.mercadolibre.com.co/MCO-832838832-hojas-para-albumes-de-billetes-2-compartimentos-x-10-uds-_JM,buy_it_now,MCO,MCO441114,MCO-ANTIQUES,38000,,1,True,2041-11-12T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,572547717,ECONATION3000COM,36.0,1055.56,0.0,COP,Econation3000
MCO1257045832,Mapamundi Para Raspar Mapa Sratch 82*59cm Banderas Poster,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1257045832-mapamundi-para-raspar-mapa-sratch-8259cm-banderas-poster-_JM,buy_it_now,MCO,MCO168946,MCO-POSTERS,59000,,50,True,2043-02-19T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,244018195,VIAJEROS DYD,12.0,4916.67,0.0,COP,Viajeros DyD
MCO499746999,1 Peso 1967 + 5 Pesos 1968 Y 1971 Nuevas,new,gold_special,https://articulo.mercadolibre.com.co/MCO-499746999-1-peso-1967-5-pesos-1968-y-1971-nuevas-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,140000,,1,True,2038-12-29T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'mandatory_free_shipping']",,,65616184,WORLD COLLECTIONS200,36.0,3888.89,0.0,COP,
MCO1638719104,"Juego Falso De 300 Dólares Con Dinero De Utilería, Réplica D",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1638719104-juego-falso-de-300-dolares-con-dinero-de-utileria-replica-d-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,75413,,150,True,2043-06-01T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,751836541,FASHIONSHOWCO,12.0,6284.42,0.0,COP,Genérica
MCO454453966,Colombia 2000 Pesos 1 Julio De 1993,new,gold_special,https://articulo.mercadolibre.com.co/MCO-454453966-colombia-2000-pesos-1-julio-de-1993-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,56000,,1,True,2037-08-12T01:45:25.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,1555.56,0.0,COP,
MCO1202094571,Genshin Impact Llavero Vision Pyro Sumeru Métalico Brilla,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1202094571-genshin-impact-llavero-vision-pyro-sumeru-metalico-brilla-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,38000,,1,True,2043-01-19T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,342366381,ONIANIMESTORE,36.0,1055.56,0.0,COP,China
MCO1246488794,20 Centavos 1956 Sin Circular,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1246488794-20-centavos-1956-sin-circular-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,40000,,1,True,2043-02-14T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,65616184,WORLD COLLECTIONS200,36.0,1111.11,0.0,COP,
