id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1644888692,Globo Pinguino Navidad Hielo Polar 45x60cm,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1644888692-globo-pinguino-navidad-hielo-polar-45x60cm-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,6200,,1,True,2043-06-05T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1026596468,GLOBOS_Y_PELUCHES_MASMELO,,,,,Genérica
MCO1584951124,Globos Metalizados Números 40 Cm Negros X1unidad,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1584951124-globos-metalizados-numeros-40-cm-negros-x1unidad-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,4400,,250,True,2043-10-10T23:29:50.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,,,,,Premium
MCO1983064352,Kit Decoración Cumpleaños Ciclista,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1983064352-kit-decoracion-cumpleanos-ciclista-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,25900,,1,True,2043-10-19T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,688266578,PROODASTORE,12.0,2158.33,0.0,COP,De Fiesta con Lyly
MCO1584873742,Globos Burbujas De 45cm R18 Con Confeti X1 Unidades,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1584873742-globos-burbujas-de-45cm-r18-con-confeti-x1-unidades-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,5700,,250,True,2043-10-10T23:29:29.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,,,,,Premium
MCO1349884766,Set Globos Novia Bride To Be Despedida De Soltera Oro Rosa,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1349884766-set-globos-novia-bride-to-be-despedida-de-soltera-oro-rosa-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,25990,,1,True,2043-03-18T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,688266578,PROODASTORE,12.0,2165.83,0.0,COP,de fiesta con lyly
MCO1482101126,"Paquete De 28 Lentes Led, 5 Colores Nen, 3 Modos De Luz, Bar",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1482101126-paquete-de-28-lentes-led-5-colores-nen-3-modos-de-luz-bar-_JM,buy_it_now,MCO,MCO430966,MCO-PARTY_GLASSES,175585,,1,True,2043-04-16T04:00:00.000Z,False,[],MCO118204,False,True,drop_off,me2,['mandatory_free_shipping'],,,1028612918,TIENDA.SHADAY,36.0,4877.36,0.0,COP,FathiSooc
MCO1295201559,Cortinas Metalizadas De Flecos Verde 1x2m Cumpleaños ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1295201559-cortinas-metalizadas-de-flecos-verde-1x2m-cumpleanos-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,5990,,150,True,2043-10-10T23:29:46.035Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,,,,,Premium
MCO1584852088,Globos De Whiskey  Negro Oro Rosa Feliz Cumpleaños,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1584852088-globos-de-whiskey-negro-oro-rosa-feliz-cumpleanos-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,5700,,250,True,2043-10-10T23:29:43.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,,,,,Premium
MCO1669629836,Oferta Tarjeta De Invitacion Video Skye Niña Paw Patrol,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1669629836-oferta-tarjeta-de-invitacion-video-skye-nina-paw-patrol-_JM,buy_it_now,MCO,MCO181207,MCO-CARDS_AND_INVITATIONS,18000,,1,True,2043-06-18T04:00:00.000Z,False,[],MCO118204,False,False,not_specified,not_specified,[],,,153862284,AUDUL2XX5,,,,,PAW PATROL SKYE
MCO880066084,12 Cajitas Para Sorpresas Mickey Y Minnie Mouse Día Del Niño,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-880066084-12-cajitas-para-sorpresas-mickey-y-minnie-mouse-dia-del-nino-_JM,buy_it_now,MCO,MCO432047,MCO-PARTY_SUPPLY_KITS,19000,,1,True,2042-04-03T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,213240054,POMA9044861,,,,,Happymaikdeco
