id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO546322835,Today Condones Lubricado 3 Und,new,MCO29970690,gold_special,https://articulo.mercadolibre.com.co/MCO-546322835-today-condones-lubricado-3-und-_JM,buy_it_now,MCO,MCO181036,MCO-CONDOMS,10760,13450.0,200,1083.0,Farmatodo,True,2039-12-14T04:00:00.000Z,False,[],MCO180800,False,False,cross_docking,me2,[],,,467743684,FARMATODOCOLOMBIASA,,,,,Today
MCO844390853,Fonendoscopio Estetoscopio Littmann 3m Classic Iii ®ciruela ,new,MCO24529904,gold_special,https://articulo.mercadolibre.com.co/MCO-844390853-fonendoscopio-estetoscopio-littmann-3m-classic-iii-ciruela-_JM,buy_it_now,MCO,MCO166744,MCO-STETHOSCOPES,606000,,1,2041.0,MEDICOLSA,True,2041-12-18T04:00:00.000Z,False,[],MCO180800,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,132114424,MEDICOLSA.COM.CO,36.0,16833.33,0.0,COP,Littmann
MCO1176905832,Ovaboost Para Mujer X 120 - Unidad a $2494,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1176905832-ovaboost-para-mujer-x-120-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,299250,315000.0,1,,,True,2042-12-31T04:00:00.000Z,False,[],MCO180800,False,True,cross_docking,me2,['mandatory_free_shipping'],,,545180103,WHIMCO,12.0,24937.5,0.0,COP,Fairhaven Health
MCO871874966,Kit  Pinzas Y Varilla De Succion De Lentes De Contacto,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-871874966-kit-pinzas-y-varilla-de-succion-de-lentes-de-contacto-_JM,buy_it_now,MCO,MCO442284,MCO-NON_CORRECTIVE_CONTACT_LENSES,10999,,1,,,True,2042-03-13T04:00:00.000Z,False,[],MCO180800,False,False,xd_drop_off,me2,[],,,545760766,INGRIDVIVIANARANGELMARIN,,,,,pinzas y chupa lentes contacto
MCO630571656,Biotina 10.000 Mcg Americana - Unidad a $485,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-630571656-biotina-10000-mcg-americana-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,48500,,50,,,True,2041-10-29T17:21:38.000Z,False,[],MCO180800,False,False,cross_docking,me2,[],,,151505021,VITALICA OFICIAL,36.0,1347.22,0.0,COP,Biotina: 10.000 Mcg - Americana - 100 Sofgels - Mountain Valley
MCO2097321520,Creatina 250 G + Whey 500 G - Unidad a $135900,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-2097321520-creatina-250-g-whey-500-g-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,135900,,1,,,True,2044-02-01T10:59:16.877Z,False,[],MCO180800,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,204811782,GIIV4529461,36.0,3775.0,0.0,COP,Arla Foods
MCO1968605308,Bolsa  Térmica De Agua Caliente O Fría Cólicos O Dolores 1l,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1968605308-bolsa-termica-de-agua-caliente-o-fria-colicos-o-dolores-1l-_JM,buy_it_now,MCO,MCO180826,MCO-HOT_WATER_BOTTLES,31592,35900.0,250,,,True,2043-10-12T04:00:00.000Z,False,[],MCO180800,False,False,cross_docking,me2,['self_service_in'],,,28701622,COMPRASDE VERDAD,12.0,2632.67,0.0,COP,Compras de Verdad
MCO506689733,Plantillas Ortopedicas Taloneras Silicona Espolon + Envios,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-506689733-plantillas-ortopedicas-taloneras-silicona-espolon-envios-_JM,buy_it_now,MCO,MCO180866,MCO-HEEL_CUPS,24980,,500,,,True,2043-11-10T03:02:01.433Z,False,[],MCO180800,False,False,xd_drop_off,me2,['self_service_in'],,,136861849,AMERICANSTORES,12.0,2081.67,0.0,COP,LIU
MCO570757558,Te Verde Goslim Repuesto X30 Tisanas 100% Original Liu ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-570757558-te-verde-goslim-repuesto-x30-tisanas-100-original-liu-_JM,buy_it_now,MCO,MCO8830,MCO-SUPPLEMENTS,34900,,500,,,True,2040-07-09T04:00:00.000Z,False,[],MCO180800,False,False,cross_docking,me2,['self_service_in'],,,84875219,MERKAPI_,36.0,969.44,0.0,COP,LIU
MCO1026683454, Retardante Sexual Rino Spray X3 | Lubricante Intimo Hombre,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1026683454-retardante-sexual-rino-spray-x3-lubricante-intimo-hombre-_JM,buy_it_now,MCO,MCO180840,MCO-PERSONAL_LUBRICANTS_AND_GELS,30000,,500,,,True,2042-10-23T04:00:00.000Z,False,[],MCO180800,False,False,xd_drop_off,me2,['self_service_in'],,,574163744,TECNOYVIDA,36.0,833.33,0.0,COP,Sen Intimo
