id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO2118778792,Ventilador De Techo Altezza Vento Café 56  Cantidad De Aspas 3 Diámetro 142 Cm Material De Las Aspas Metálico 110v,new,MCO25972616,gold_special,https://www.mercadolibre.com.co/ventilador-de-techo-altezza-vento-cafe-56-cantidad-de-aspas-3-diametro-142-cm-material-de-las-aspas-metalico-110v/p/MCO25972616,buy_it_now,MCO,MCO115346,MCO-FANS,242900,242900.0,500,1414.0,Altezza,True,2043-12-22T04:00:00.000Z,True,[],MCO5726,False,True,drop_off,me2,['mandatory_free_shipping'],,,668830542,MEICO SA,36.0,6747.22,0.0,COP,Altezza
MCO882722988,Nevera Mabe Diseño Rmu210nacg Silver 210l 110v,new,MCO16594328,gold_special,https://www.mercadolibre.com.co/nevera-mabe-diseno-rmu210nacg-silver-210l-110v/p/MCO16594328,buy_it_now,MCO,MCO115334,MCO-REFRIGERATORS,1659900,,1,,,True,2042-04-11T04:00:00.000Z,True,[],MCO5726,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,793886213,MAVI HOGAR,36.0,46108.33,0.0,COP,Mabe
MCO1290961537,Rizador  Innova Spirale Marca Gama,new,MCO22856239,gold_special,https://www.mercadolibre.com.co/rizador-innova-spirale-marca-gama/p/MCO22856239,buy_it_now,MCO,MCO166643,MCO-CURLING_IRONS,58000,,1,,,True,2043-10-14T00:18:24.000Z,True,[],MCO5726,False,False,cross_docking,me2,[],,,265049907,ELECTROCOMPRASONLINE,36.0,1611.11,0.0,COP,GA.MA Italy
MCO1897008714,Hervidor Eléctrico Calentador De Agua 2 Litros Scarlett Color Plateado 220v,new,MCO23742006,gold_special,https://www.mercadolibre.com.co/hervidor-electrico-calentador-de-agua-2-litros-scarlett-color-plateado-220v/p/MCO23742006,buy_it_now,MCO,MCO420467,MCO-ELECTRIC_JUGS,53184,,50,,,True,2043-09-04T04:00:00.000Z,True,[],MCO5726,False,False,cross_docking,me2,['self_service_in'],,,170121574,HOME_STORE_HOME,36.0,1477.33,0.0,COP,Scarlett
MCO1348227225,Lavadora Semiautomática Sa Oasis Haceb 7 Kilogramos Blanca Color Blanco 110v,new,MCO22272136,gold_special,https://www.mercadolibre.com.co/lavadora-semiautomatica-sa-oasis-haceb-7-kilogramos-blanca-color-blanco-110v/p/MCO22272136,buy_it_now,MCO,MCO159881,MCO-WASHING_MACHINES,974717,1350000.0,1,,,True,2044-02-03T01:39:39.523Z,True,[],MCO5726,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,523688840,L-D-M-M,36.0,27075.47,0.0,COP,Haceb
MCO1377626145,Nevecón Frigobar Frigidaire Efr331 Negro 91l 110v - 120v,new,MCO19051345,gold_special,https://www.mercadolibre.com.co/nevecon-frigobar-frigidaire-efr331-negro-91l-110v-120v/p/MCO19051345,buy_it_now,MCO,MCO160450,MCO-REFRIGERATORS,1183550,,1,,,True,2043-12-29T04:00:00.000Z,True,[],MCO5726,False,True,not_specified,not_specified,[],,,218237182,SIMARO.CO,36.0,32876.39,0.0,COP,Frigidaire
MCO1342954047,Aspiradora Inalámbrica Vertical Xiaomi Mi Vacuum Cleaner G10 0.6l  Blanca ,new,MCO17812222,gold_special,https://www.mercadolibre.com.co/aspiradora-inalambrica-vertical-xiaomi-mi-vacuum-cleaner-g10-06l-blanca/p/MCO17812222,buy_it_now,MCO,MCO115340,MCO-VACUUM_AND_STEAM_CLEANERS,1289900,,1,,,True,2043-09-22T04:00:00.000Z,True,[],MCO5726,False,True,fulfillment,me2,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",,,178562922,PYN COMPUSTAR,36.0,35830.56,0.0,COP,Xiaomi
MCO1360949231,Licuadora De Inmersion 3 En 1 Batir Licuar Y Picar Ps Plus,new,MCO24079921,gold_special,https://www.mercadolibre.com.co/licuadora-de-inmersion-3-en-1-batir-licuar-y-picar-ps-plus/p/MCO24079921,buy_it_now,MCO,MCO441143,MCO-HAND_BLENDERS,170000,,50,,,True,2043-11-11T04:00:00.000Z,True,[],MCO5726,False,True,cross_docking,me2,['mandatory_free_shipping'],,,172734554,HOMEANDLIFE,36.0,4722.22,0.0,COP,Plus Solutions
MCO973979567,Nevera Whirlpool Top Mount De 284lts Wrw27cktww,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-973979567-nevera-whirlpool-top-mount-de-284lts-wrw27cktww-_JM,buy_it_now,MCO,MCO115334,MCO-REFRIGERATORS,1899900,2869900.0,1,145.0,Whirlpool,True,2042-11-06T19:06:59.000Z,False,[],MCO5726,False,True,drop_off,me2,['mandatory_free_shipping'],,,206703904,WHIRLPOOL COLOMBIA,12.0,158325.0,0.0,COP,Whirlpool
MCO2026664180,Abanico Ventilador Kdk De Techo De 56 En Cobre Y Balinera ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-2026664180-abanico-ventilador-kdk-de-techo-de-56-en-cobre-y-balinera-_JM,buy_it_now,MCO,MCO115346,MCO-FANS,174000,,1,,,True,2043-11-10T04:00:00.000Z,False,[],MCO5726,False,True,drop_off,me2,['mandatory_free_shipping'],,,1102153248,GRANTECHNOLOGY,36.0,4833.33,0.0,COP,KDK
