id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO529626617,Moneda Italia 1994 200 Liras Conmemorativa Carabinieri  ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-529626617-moneda-italia-1994-200-liras-conmemorativa-carabinieri-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,17996,18944.0,1,,True,2042-11-16T18:16:04.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,95325698,RONCESVALLES2010,,,,,
MCO1332405613,Billete De 2000 Pesos De Colombia Año 2009 Sin Circular,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1332405613-billete-de-2000-pesos-de-colombia-ano-2009-sin-circular-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,120000,,1,,True,2043-08-23T04:00:00.000Z,False,[],,MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,219882285,MONTI.S.A,36.0,3333.33,0.0,COP,BILLETE
MCO555692687,Moneda De Colombia  50 Pesos 2009  Escasa  Y Con Error -l 64,used,gold_special,https://articulo.mercadolibre.com.co/MCO-555692687-moneda-de-colombia-50-pesos-2009-escasa-y-con-error-l-64-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,45000,,1,,True,2040-03-04T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,228533497,MANUEL19111,36.0,1250.0,0.0,COP,
MCO624050145,Higo No Kami Cromado Cuchillo Acero Xl 120 Mm Importado De J,new,gold_special,https://articulo.mercadolibre.com.co/MCO-624050145-higo-no-kami-cromado-cuchillo-acero-xl-120-mm-importado-de-j-_JM,buy_it_now,MCO,MCO416694,MCO-ANTIQUE_KNIVES,107553,,1,,True,2041-05-11T04:00:00.000Z,False,[],,MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,274774802,JESUSHERNANDORIZOGALVIS,36.0,2987.58,0.0,COP,kanekoma
MCO1370354816,Colombia Reposición 20000 Pesos 1 Mayo 2000,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1370354816-colombia-reposicion-20000-pesos-1-mayo-2000-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,280000,,1,,True,2043-03-23T04:00:00.000Z,False,[],,MCO1367,False,True,drop_off,me2,[],,,91086457,NIKY6919,36.0,7777.78,0.0,COP,
MCO591350488,Colombia Moneda 10 Centavos 1964,new,gold_special,https://articulo.mercadolibre.com.co/MCO-591350488-colombia-moneda-10-centavos-1964-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,12000,,1,,True,2040-10-19T04:00:00.000Z,False,[],,MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO1360917673,Campana De Bronce De 38 Mm De Cobre Con Forma De Cascabel Pa,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1360917673-campana-de-bronce-de-38-mm-de-cobre-con-forma-de-cascabel-pa-_JM,buy_it_now,MCO,MCO392531,MCO-ANTIQUE_BELLS,51849,76856.0,1,,True,2043-11-11T04:00:00.000Z,False,[],,MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,1111037232,CNDARYL-COR,12.0,4320.75,0.0,COP,Genérica
MCO817207189,Llavero Resorte / Espiral Con Mosqueton Plastico X12 Und,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-817207189-llavero-resorte-espiral-con-mosqueton-plastico-x12-und-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,52900,,1,,True,2041-09-29T04:00:00.000Z,False,[],,MCO1367,False,False,drop_off,me2,[],,,517772044,FERRELECTRICOSPASTO.COM,12.0,4408.33,0.0,COP,Genérica
MCO829506263,Moneda Colombia 10 Centavos Con Giro 1881 B Excelente Estado,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-829506263-moneda-colombia-10-centavos-con-giro-1881-b-excelente-estado-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,700000,,1,,True,2041-11-02T04:00:00.000Z,False,[],,MCO1367,False,True,xd_drop_off,me2,[],,,285275226,IJGU IJGU,12.0,58333.33,0.0,COP,
MCO452658516,Colombia Reposición 2 Peso Oro 1 Julio 1977,used,gold_special,https://articulo.mercadolibre.com.co/MCO-452658516-colombia-reposicion-2-peso-oro-1-julio-1977-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,35000,,1,,True,2037-07-16T15:18:57.000Z,False,[],,MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,972.22,0.0,COP,
MCO1351218665,"2 Correas De Seguridad Para Tv, Correas Antivuelco Para",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1351218665-2-correas-de-seguridad-para-tv-correas-antivuelco-para-_JM,buy_it_now,MCO,MCO442101,MCO-PADLOCKS,54681,,1,,True,2043-10-18T04:00:00.000Z,False,[],,MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,751836581,FFITYLECO,12.0,4556.75,0.0,COP,Other
MCO841981935,Moneda Bimetalica Venezuela 1 Bolivar 2007 Primera Fecha,used,gold_special,https://articulo.mercadolibre.com.co/MCO-841981935-moneda-bimetalica-venezuela-1-bolivar-2007-primera-fecha-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,6000,,1,,True,2041-12-09T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO890089394,Guayana 20 Dollars,new,gold_special,https://articulo.mercadolibre.com.co/MCO-890089394-guayana-20-dollars-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,10000,,1,,True,2042-04-30T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,748264739,COLECCIONES PRODUCTOSBOGOTA,,,,,
MCO477256882,Baraja Bicycle Archangels Playing Cards,new,gold_special,https://articulo.mercadolibre.com.co/MCO-477256882-baraja-bicycle-archangels-playing-cards-_JM,buy_it_now,MCO,MCO1885,MCO-ANTIQUES,55000,,1,,True,2038-07-07T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,239511451,BLACKJACKIMPORTACIONES SAS,36.0,1527.78,0.0,COP,
MCO1372363497,"Moneda De Plata Elizabeth Ii Australia 2016, 1/2 Oz, 50 Cent",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1372363497-moneda-de-plata-elizabeth-ii-australia-2016-12-oz-50-cent-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,150000,,1,,True,2043-12-12T04:00:00.000Z,False,[],,MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,760855399,PEVA2725437,12.0,12500.0,0.0,COP,
MCO890783495,Argentina 1000 Pesos,new,gold_special,https://articulo.mercadolibre.com.co/MCO-890783495-argentina-1000-pesos-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,10000,,1,,True,2042-05-01T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,748264739,COLECCIONES PRODUCTOSBOGOTA,,,,,
MCO1436239892,Merchandising Llavero Carro F1 7711782320 Renault 7711782320,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1436239892-merchandising-llavero-carro-f1-7711782320-renault-7711782320-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,21563,,1,2057.0,True,2043-04-05T04:00:00.000Z,False,[],Renault,MCO1367,False,True,cross_docking,me2,[],,,1300543897,TIENDARENAULTCO,36.0,598.97,0.0,COP,Renault
MCO1429070248,Moneda  Una Peseta 1975 España,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1429070248-moneda-una-peseta-1975-espana-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,10000,,1,,True,2043-04-02T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,795900867,MUSEOVANGUARDISTA,,,,,
MCO1299335659,Billete 1000 Pesos Serial Radar 89777798 02/ago/2016 Unc,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1299335659-billete-1000-pesos-serial-radar-89777798-02ago2016-unc-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,180000,,1,,True,2043-05-21T04:00:00.000Z,False,[],,MCO1367,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,156347552,CAROLN2014,12.0,15000.0,0.0,COP,
MCO1424914042,Botella De Spray De Perfume Vacía De Vidrio De 5 Ml Recargab,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1424914042-botella-de-spray-de-perfume-vacia-de-vidrio-de-5-ml-recargab-_JM,buy_it_now,MCO,MCO430308,MCO-DECORATIVE_PERFUME_BOTTLES,54172,,1,,True,2043-04-01T04:00:00.000Z,False,[],,MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,1147949627,CNAURORA8-COR,12.0,4514.33,0.0,COP,Genérica
MCO601272783,Set X 2 One Dollar 2012 Sacagawea Or Native American Dollar,new,gold_special,https://articulo.mercadolibre.com.co/MCO-601272783-set-x-2-one-dollar2012-sacagawea-or-native-american-dollar-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,65900,,1,,True,2041-01-06T04:00:00.000Z,False,[],,MCO1367,False,True,xd_drop_off,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021']",,,56510798,THECONTAINER ESHOP,36.0,1830.56,0.0,COP,
MCO1309027875,100 Tarjetas/tags/etiquetas. Tamaño 8x5. En Kraft Y Blanco. ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1309027875-100-tarjetastagsetiquetas-tamano-8x5-en-kraft-y-blanco-_JM,buy_it_now,MCO,MCO1885,MCO-ANTIQUES,36270,39000.0,1,,True,2043-06-22T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,336307996,BECOPACKPRODUCTOSPAPEL,36.0,1007.5,0.0,COP,Becopack
MCO1197009310,Moneda Antigua De Dos Pesos Colombianos ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1197009310-moneda-antigua-de-dos-pesos-colombianos-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,79000,,1,,True,2043-01-14T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,31746316,MARSILVAMORENO,36.0,2194.44,0.0,COP,
MCO453266667,Colombia Reposición 100 Pesos Oro 20 Julio 1974,used,gold_special,https://articulo.mercadolibre.com.co/MCO-453266667-colombia-reposicion-100-pesos-oro-20-julio-1974-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,72000,,1,,True,2037-07-25T22:19:45.000Z,False,[],,MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,2000.0,0.0,COP,
MCO1365620581,"Campana De Navidad Con Forma De Campana Dorada, 36 Unidades",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1365620581-campana-de-navidad-con-forma-de-campana-dorada-36-unidades-_JM,buy_it_now,MCO,MCO392531,MCO-ANTIQUE_BELLS,52288,65370.0,1,,True,2043-11-23T04:00:00.000Z,False,[],,MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,1095736110,CNFODEN-COR,12.0,4357.33,0.0,COP,Genérica
MCO1201090595,1 Centavo 1938 Filadelfia Sin Circular,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1201090595-1-centavo-1938-filadelfia-sin-circular-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,80000,,1,,True,2043-01-19T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,65616184,WORLD COLLECTIONS200,36.0,2222.22,0.0,COP,
MCO1359376455,Colombia Duo Consecutivos 200 Pesos Oro 1979  Sin Circular,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1359376455-colombia-duo-consecutivos-200-pesos-oro-1979-sin-circular-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,119900,,1,,True,2043-11-07T04:00:00.000Z,False,[],,MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,179783507,LEONZ146,12.0,9991.67,0.0,COP,Genérica
MCO1628581836,Mapa Raspable De Cundinamarca,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1628581836-mapa-raspable-de-cundinamarca-_JM,buy_it_now,MCO,MCO168946,MCO-POSTERS,51720,,1,,True,2043-05-25T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,374671499,DEPUEBLOENPUEBLOSTORE,12.0,4310.0,0.0,COP,De Pueblo En Pueblo Store
MCO1649053932,Colombia Moneda 5 Centavos 1886 Barra Larga,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1649053932-colombia-moneda-5-centavos-1886-barra-larga-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,12500,,1,,True,2043-06-08T04:00:00.000Z,False,[],,MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO1723712790,Colombia 500 Pesos Oro 7 Agosto 1973,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1723712790-colombia-500-pesos-oro-7-agosto-1973-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,555000,,1,,True,2043-07-14T04:00:00.000Z,False,[],,MCO1367,False,True,drop_off,me2,[],,,91086457,NIKY6919,36.0,15416.67,0.0,COP,
MCO1355546693,Placa Poster Decorativa Metálica Vintage ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1355546693-placa-poster-decorativa-metalica-vintage-_JM,buy_it_now,MCO,MCO168946,MCO-POSTERS,15000,,500,,True,2043-10-28T20:34:13.835Z,False,[],,MCO1367,False,False,cross_docking,me2,['self_service_out'],,,211971273,LOS VICTORINOS,,,,,Genérica
MCO1804068060,Cuartillo Macuquino 1 Cuarto De Real Ca. 1651 Nuevo Reino,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1804068060-cuartillo-macuquino-1-cuarto-de-real-ca-1651-nuevo-reino-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,1500000,,1,,True,2043-08-15T04:00:00.000Z,False,[],,MCO1367,False,True,xd_drop_off,me2,[],,,143141724,WORLD COLLECTIONS100,36.0,41666.67,0.0,COP,
MCO483852483,Billete 100 Sucres Ecuador 1986,not_specified,gold_special,https://articulo.mercadolibre.com.co/MCO-483852483-billete-100-sucres-ecuador-1986-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,41000,,1,,True,2038-09-01T14:31:28.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,250141974,SAJO9137908,36.0,1138.89,0.0,COP,
MCO573328264,Alcancía Marranito Recordatorio Mediano Pack X 10,new,gold_special,https://articulo.mercadolibre.com.co/MCO-573328264-alcancia-marranito-recordatorio-mediano-pack-x-10-_JM,buy_it_now,MCO,MCO1885,MCO-ANTIQUES,46000,,1,,True,2041-08-19T13:27:03.000Z,False,[],,MCO1367,False,False,drop_off,me2,[],,,477057933,MATERASYPLANTASROCKETFY,36.0,1277.78,0.0,COP,Marranito
MCO482893619,"Trio Monedas España 2 Céntimos Euro Año 2000, 2001, 2004",used,gold_pro,https://articulo.mercadolibre.com.co/MCO-482893619-trio-monedas-espana-2-centimos-euro-ano-2000-2001-2004-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,4000,,1,,True,2041-07-11T17:32:12.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO1171048564,"Mini Pintura De Bordes De Cuero, Latón Duradero, De Alta Res",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1171048564-mini-pintura-de-bordes-de-cuero-laton-duradero-de-alta-res-_JM,buy_it_now,MCO,MCO416694,MCO-ANTIQUE_KNIVES,53208,70297.0,150,,True,2042-12-27T04:00:00.000Z,False,[],,MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,761182234,VICSTARCO,12.0,4434.0,0.0,COP,Genérica
MCO577318680,Colombia Reposición 5 Pesos Oro 20 Julio 1975,used,gold_special,https://articulo.mercadolibre.com.co/MCO-577318680-colombia-reposicion-5-pesos-oro-20-julio-1975-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,150000,,1,,True,2040-08-10T04:00:00.000Z,False,[],,MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,4166.67,0.0,COP,
MCO487159320,1953 B Calarca Moneda  Colombia 10 Centavos ,used,gold_special,https://articulo.mercadolibre.com.co/MCO-487159320-1953-b-calarca-moneda-colombia-10-centavos-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,9166,,1,,True,2042-11-16T18:16:05.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,95325698,RONCESVALLES2010,,,,,
MCO521262280,Llavero Pilot Piloto + Avión Bordado Ingeniero Y Tripulación,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-521262280-llavero-pilot-piloto-avion-bordado-ingeniero-y-tripulacion-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,44400,,1,,True,2042-07-07T20:27:21.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,[],,,87667704,CRAVINGS4UCOM,12.0,3700.0,0.0,COP,Genérica
MCO1960598370,Bandera De Israel De 140 X 90 Exteriores  ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1960598370-bandera-de-israel-de-140-x-90-exteriores-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,46929,49399.0,1,,True,2043-10-07T04:00:00.000Z,False,[],,MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,1103242719,BARRIOSLAURA20220408162419,12.0,3910.75,0.0,COP,
