id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO944146897,"Estaño Para Soldadura Baku + Pasta Para Reballing, Baku 50 G",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-944146897-estano-para-soldadura-baku-pasta-para-reballing-baku-50-g-_JM,buy_it_now,MCO,MCO380652,MCO-ELECTRIC_SOLDERING_IRONS,25500,,1,,True,2042-08-10T04:00:00.000Z,False,[],,MCO175794,False,False,xd_drop_off,me2,['self_service_in'],,,829653457,SOI4.ACCESORIOS.CONEC,12.0,2125.0,0.0,COP,Baku
MCO1323102589,"Paquete De 60 Imanes, Imanes Para Pizarra Blanca, Imanes Par",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1323102589-paquete-de-60-imanes-imanes-para-pizarra-blanca-imanes-par-_JM,buy_it_now,MCO,MCO372028,MCO-COMBINED_TOOL_KITS,71791,78332.0,1,,True,2043-08-02T04:00:00.000Z,False,[],,MCO175794,False,True,drop_off,me2,['mandatory_free_shipping'],,,1242365542,VENUSEHUIZHOUSHININGJIARIY-COR,12.0,5982.58,0.0,COP,Genérica
MCO1938768748,"Trituradora De Hojas Madera Superhandy, Electrica Con Cable,",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1938768748-trituradora-de-hojas-madera-superhandy-electrica-con-cable-_JM,buy_it_now,MCO,MCO455282,MCO-TOOL_AND_CONSTRUCTION_SUPPLIES,1335900,,1,,True,2043-09-23T04:00:00.000Z,False,[],,MCO175794,False,False,custom,custom,[],,,738767370,WWWEASYBUYSHOPCOMCO,12.0,111325.0,0.0,COP,SuperHandy
MCO531216108,Bolsa De Herramientas Stanley 12 PuLG Con Cierre Stst512114,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-531216108-bolsa-de-herramientas-stanley-12-pulg-con-cierre-stst512114-_JM,buy_it_now,MCO,MCO434738,MCO-TOOL_ACCESSORIES_AND_SPARES,67355,70900.0,1,515.0,True,2039-08-14T04:00:00.000Z,False,[],Belltec,MCO175794,False,False,cross_docking,me2,['self_service_in'],,,205607103,BELLTEC SAS,36.0,1870.97,0.0,COP,Stanley
MCO1574826370,"Sierra Acolilladora 10   110v, (incluye Banco) - 4300808",new,MCO19917429,gold_special,https://articulo.mercadolibre.com.co/MCO-1574826370-sierra-acolilladora-10-110v-incluye-banco-4300808-_JM,buy_it_now,MCO,MCO371912,MCO-MITER_SAWS,1044905,1099900.0,1,62882.0,True,2043-05-07T04:00:00.000Z,False,[],MAQUITEC,MCO175794,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,549604849,MAQUITEC_DE_COLOMBIA_SAS,36.0,29025.14,0.0,COP,Einhell
MCO950664815,Pistola De Chorro De Arena  Cuarzo Verlich Sandblasting,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-950664815-pistola-de-chorro-de-arena-cuarzo-verlich-sandblasting-_JM,buy_it_now,MCO,MCO371970,MCO-SANDBLASTERS,112900,,1,,True,2042-08-21T04:00:00.000Z,False,[],,MCO175794,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,178562922,PYN COMPUSTAR,36.0,3136.11,0.0,COP,pistola de chorro de arena
MCO589429116,Sierra Acolilladora 10  1600 Watts Dewalt Dw714-b3,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-589429116-sierra-acolilladora-10-1600-watts-dewalt-dw714-b3-_JM,buy_it_now,MCO,MCO113524,MCO-ELECTRIC_CIRCULAR_SAWS,1274970,1274970.0,1,1960.0,True,2040-10-10T04:00:00.000Z,False,[],Almacenes HJ,MCO175794,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,311862503,ALMACENESHJ SAS,36.0,35415.83,0.0,COP,DeWalt
MCO1322001701,Pintura Acrílico Vallejo- Game Color Amarillo Soleado ,new,MCO25551992,gold_special,https://www.mercadolibre.com.co/pintura-acrilico-vallejo-game-color-amarillo-soleado/p/MCO25551992,buy_it_now,MCO,MCO166615,MCO-AIRBRUSHES,24900,,1,1258.0,True,2043-07-29T04:00:00.000Z,True,[],songeniales,MCO175794,False,False,xd_drop_off,me2,['self_service_in'],,,275549853,SONGENIALES,36.0,691.67,0.0,COP,Vallejo
MCO1525345584,Anbull Gato Eléctrico 5 Ton Automovil Afloja Pernos Kit4in1 ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1525345584-anbull-gato-electrico-5-ton-automovil-afloja-pernos-kit4in1-_JM,buy_it_now,MCO,MCO455536,MCO-ELECTRIC_TOOL_KITS,809100,899000.0,1,,True,2043-05-07T16:54:43.000Z,False,[],,MCO175794,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,151600314,NICOLAY EHCOL,12.0,67425.0,0.0,COP,Dongya Tools
MCO1497044038,Juego Dellaves Bristol En T Por 9pzmm 9118 Sata,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1497044038-juego-dellaves-bristol-en-t-por-9pzmm-9118-sata-_JM,buy_it_now,MCO,MCO372028,MCO-COMBINED_TOOL_KITS,280900,,1,1349.0,True,2043-04-20T04:00:00.000Z,False,[],Sumatec,MCO175794,False,True,cross_docking,me2,['mandatory_free_shipping'],,,530164254,SUMATEC SAS,36.0,7802.78,0.0,COP,Sata
