id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO950606662,5 Dvds Coleccion Los Mundiales Del Futbol El Tiempo,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-950606662-5-dvds-coleccion-los-mundiales-del-futbol-el-tiempo-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,25000,,1,True,2042-08-21T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,1073852697,JORGEVILLABONA20220213220258,36.0,694.44,0.0,COP,
MCO1301082267,Vinilo Lp 14 Superexitos Bailables Vol 10. / Nuevo Sellado ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1301082267-vinilo-lp-14-superexitos-bailables-vol-10-nuevo-sellado-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,56905,59900.0,1,True,2043-05-26T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36.0,1580.69,0.0,COP,
MCO1308792751,Vinilo: En La Cafetería (remasterizado),new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1308792751-vinilo-en-la-cafeteria-remasterizado-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,185699,,50,True,2043-06-21T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12.0,15474.92,0.0,COP,EPITAPH
MCO1310623979,Cd: Strauss [7 Cd],new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1310623979-cd-strauss-7-cd-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,259163,,50,True,2043-06-27T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12.0,21596.92,0.0,COP,OEM
MCO1355414176,Vinilo: Sacred Hearts Club,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1355414176-vinilo-sacred-hearts-club-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,187338,,50,True,2043-03-19T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12.0,15611.5,0.0,COP,COLUMBIA RECORDS GROUP
MCO1369780331,Vinyl Vinilo Lp Acetato Black Box Dreamland,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1369780331-vinyl-vinilo-lp-acetato-black-box-dreamland-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,65000,,1,True,2043-12-03T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36.0,1805.56,0.0,COP,
MCO975147892,Dragon Ball Z / Goku Es Un Super Saiyajin 4 Dvd,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-975147892-dragon-ball-z-goku-es-un-super-saiyajin-4-dvd-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,69900,,1,True,2042-09-24T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,412618357,MASMEGATIENDAS,12.0,5825.0,0.0,COP,DVD
MCO1640014926,Lp Vinilo Michael Jackson Black Or White Edición Usa 1991,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1640014926-lp-vinilo-michael-jackson-black-or-white-edicion-usa-1991-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,250000,,1,True,2043-06-02T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,6944.44,0.0,COP,
MCO1661443598,Smartpool Pe23 Pooleye Agig Inmersion De Alarma Con Recepto,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1661443598-smartpool-pe23-pooleye-agig-inmersion-de-alarma-con-recepto-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,728159,,1,True,2043-06-14T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,69272063,SAORI.STORE,36.0,20226.64,0.0,COP,PoolEye
MCO1661443810,Canal 418  6000 2 En Extensor De Tuberia Pvc,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1661443810-canal-418-6000-2-en-extensor-de-tuberia-pvc-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,98121,,1,True,2043-06-14T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,69272063,SAORI.STORE,36.0,2725.58,0.0,COP,Water Way
MCO1786122304,Vinyl Vinilo Lp Acetato Carlos Vives Clasicos De La Provinci,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1786122304-vinyl-vinilo-lp-acetato-carlos-vives-clasicos-de-la-provinci-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,50000,,1,True,2043-08-07T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36.0,1388.89,0.0,COP,
MCO2044266552,Vinilo Michael Jackson - Thriller / Excelente ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-2044266552-vinilo-michael-jackson-thriller-excelente-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,112900,,1,True,2043-11-17T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36.0,3136.11,0.0,COP,
MCO1128181230,Película 4k + Blu-ray Original Tenet Nolan Pattinson Caine,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1128181230-pelicula-4k-blu-ray-original-tenet-nolan-pattinson-caine-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,161910,179900.0,1,True,2044-01-19T05:40:19.517Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,665460382,ARTEMANIA-OFICIAL,12.0,13492.5,0.0,COP,4K UHD
MCO492145211,Bts Love Yourself Answer [l Ver] 2cd+photobook+mini Book+pho,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-492145211-bts-love-yourself-answer-l-ver-2cdphotobookmini-bookpho-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,225545,,1,True,2042-08-24T18:23:39.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,263065566,DISRUPTIVOS,36.0,6265.14,0.0,COP,
MCO547291407," Fundas Externas Para Discos De Vinilo,  Lp  ¡claro Com...",new,MCO22493413,gold_special,https://articulo.mercadolibre.com.co/MCO-547291407-fundas-externas-para-discos-de-vinilo-lp-claro-com-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,204300,,1,True,2043-05-21T03:24:05.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,446378949,DE-TODO-PARA-TODOS,36.0,5675.0,0.0,COP,
MCO616103495,Dua Lipa ,new,MCO22657511,gold_pro,https://articulo.mercadolibre.com.co/MCO-616103495-dua-lipa-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,90000,,1,True,2041-04-05T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,181939816,HITMUSICAL DISCOTIENDA,12.0,7500.0,0.0,COP,
MCO618539265,Metallica - Ride The Lightning,new,MCO22847269,gold_pro,https://articulo.mercadolibre.com.co/MCO-618539265-metallica-ride-the-lightning-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,,1,True,2041-04-18T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,5000.0,0.0,COP,
MCO619717512,"Ariana Grande - Thank U, Next ",new,MCO25060826,gold_pro,https://articulo.mercadolibre.com.co/MCO-619717512-ariana-grande-thank-u-next-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,65000,,1,True,2041-04-25T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,5416.67,0.0,COP,
MCO1188654804,Película Blu-ray Original Dvd Shooter ( Tirador ) Steelbook,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1188654804-pelicula-blu-ray-original-dvd-shooter-tirador-steelbook-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,109900,,1,True,2043-01-06T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,665460382,ARTEMANIA-OFICIAL,12.0,9158.33,0.0,COP,
MCO843993975,Cd Cds Varios Oferta Varios .bandas Sonoras Oferta,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-843993975-cd-cds-varios-oferta-varios-bandas-sonoras-oferta-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,10000,,1,True,2041-12-16T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,144233416,VINILOSMAOMIX,,,,,
