id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1393622653,San Antonio Norte Usaquén Apto Duplex Arriendo + Parqueadero Propio  Fontana De Capri Conjunto Residencial,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1393622653-san-antonio-norte-usaquen-apto-duplex-arriendo-parqueadero-propio-fontana-de-capri-conjunto-residencial-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,1700000,1,False,2024-05-19T04:00:00.000Z,"{'address_line': 'Cl. 181a #7-28, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkyNDYy', 'name': 'San Antonio Norte'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7583128, 'longitude': -74.0261957}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1442235714,CACERESDANIEL20230808135232
MCO1393421695,Se Vende Lindo Apartamento En Cedritos De 3 Alcobas,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1393421695-se-vende-lindo-apartamento-en-cedritos-de-3-alcobas-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,394000000,1,False,2024-08-17T04:00:00.000Z,"{'address_line': 'Calle 145a #13a-90, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNFRDEzNzQw', 'name': 'Cedritos'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7268959, 'longitude': -74.0401792}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1684726665,INMOBILIARIAULTRAESPACIOS
MCO2215906118,Apartamento En Venta La Alameda,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2215906118-apartamento-en-venta-la-alameda-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,450000000,1,False,2024-08-17T04:00:00.000Z,"{'address_line': 'Cl. 175 #15-20, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBNzE0ODc', 'name': 'La Alameda'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7553061, 'longitude': -74.0373278}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1465969440,IVÁN.VELÁSQUEZ BIENES.RAÍCES
MCO2215481318,"Penthouse En Sector Exclusivo, A Una Cuadra De La Avenida El Poblado. Varias Vías De Acceso. Amplios Espacios. ",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2215481318-penthouse-en-sector-exclusivo-a-una-cuadra-de-la-avenida-el-poblado-varias-vias-de-acceso-amplios-espacios-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,1500000000,1,False,2024-08-17T04:00:00.000Z,"{'address_line': 'Transversal 5d, El Poblado, Medellín, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2058014, 'longitude': -75.5697919}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,701684031,LUISH BORBON
MCO1395141139,Apartamento En Venta Sur  Cali Barrio Valle Del Lili Unidad Turqueza,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1395141139-apartamento-en-venta-sur-cali-barrio-valle-del-lili-unidad-turqueza-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,178500000,1,False,2024-08-20T04:00:00.000Z,"{'address_line': 'Sur', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.3704066, 'longitude': -76.5053344}","{'contact': 'Red Inmobiliaria', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,808087474,RED INMOBILIARIA.
MCO1394360521,"Venta Espectacular Apartamento Con Parqueadero En El Ensueño, 3 Habitaciones.",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1394360521-venta-espectacular-apartamento-con-parqueadero-en-el-ensueno-3-habitaciones-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,242000000,1,False,2024-08-18T04:00:00.000Z,"{'address_line': 'Transversal 70 #67b-80 Sur, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMTEyODY', 'name': 'El Ensueño'}, 'city': {'id': 'TUNPQ0NJVTQ0NjQx', 'name': 'Ciudad Bolívar'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5837754, 'longitude': -74.1585484}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1038107096,RICOMERCIO_VIVIENDAS
MCO2217414192,Se Vende Amplio Apartamento Clásico En Cedro Golf,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2217414192-se-vende-amplio-apartamento-clasico-en-cedro-golf-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,290000000,1,False,2024-08-18T04:00:00.000Z,"{'address_line': 'Carrera 8a #151-83, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNFRDg4MTEy', 'name': 'Cedro Golf'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7292442, 'longitude': -74.0314792}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1684726665,INMOBILIARIAULTRAESPACIOS
MCO1394767317,Casa En Venta Luxury Los Colores Medellín,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1394767317-casa-en-venta-luxury-los-colores-medellin-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,1800000000,1,False,2024-08-19T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TG9zIENvbG9yZXNUVU5QUTAxRlJHUmpOamM0', 'name': 'Los Colores'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2649846, 'longitude': -75.5933619}","{'contact': 'MYE Propiedad Raiz', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1205739771,PROPIEDADMYE
MCO2221291484,Venta Hermoso Apartamento 3 Hab En Downtown Cajicá Cundinamarca,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2221291484-venta-hermoso-apartamento-3-hab-en-downtown-cajica-cundinamarca-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,296609754,1,False,2024-08-20T04:00:00.000Z,"{'address_line': 'Centro', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBSmUwZTcz', 'name': 'Cajicá'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.917378, 'longitude': -74.0239206}","{'contact': 'METRO 51 INMOBILIARIA SAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,743465075,METRO_51_INMOBILIARIA
MCO2219651954,Hermosa Finca En Venta De 3.000m2 Santa Elena El Cerrito Valle,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2219651954-hermosa-finca-en-venta-de-3000m2-santa-elena-el-cerrito-valle-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,1450000000,1,False,2025-02-20T04:00:00.000Z,"{'address_line': 'Santa Elena', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VMWmMwNjhh', 'name': 'El Cerrito'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.6585794, 'longitude': -76.2462117}","{'contact': 'Isabel Cristina Escobar Espinosa', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1009610648,ISABELESCOBAR20211030151049
