id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1958418148,Alas De Ángel + Veladora,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1958418148-alas-de-angel-veladora-_JM,buy_it_now,MCO,MCO387587,MCO-CANDLES,29000,,1,True,2043-10-06T04:00:00.000Z,False,[],MCO1953,False,False,xd_drop_off,me2,[],,,256630100,LIBSAGRADAFAMILIA,36.0,805.56,0.0,COP,Produvelas
MCO1847984644,Caja X50 Rolling Papers Cueros Smoking Cafe Brown King Size,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1847984644-caja-x50-rolling-papers-cueros-smoking-cafe-brown-king-size-_JM,buy_it_now,MCO,MCO417902,MCO-CIGARETTE_PAPERS,125000,,500,True,2043-09-18T02:43:21.000Z,False,[],MCO1953,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,18730357,FIX ME,12.0,10416.67,0.0,COP,Smoking
MCO1307669147,Grinder Moledor Trillador Metal 4 Piezas Grinder 40mm,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1307669147-grinder-moledor-trillador-metal-4-piezas-grinder-40mm-_JM,buy_it_now,MCO,MCO413500,MCO-HERB_GRINDERS,25900,,1,True,2043-06-17T04:00:00.000Z,False,[],MCO1953,False,False,xd_drop_off,me2,['self_service_in'],,,682270333,IMPORTACIONESREDSKINSHOP420,12.0,2158.33,0.0,COP,importaciones redskin SHOP 4:20
MCO2103459728,Encendedor Zippo Dragon Ace Design 29840,new,MCO20468716,gold_pro,https://www.mercadolibre.com.co/encendedor-zippo-dragon-ace-design-29840/p/MCO20468716,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,117900,,1,True,2043-12-13T04:00:00.000Z,True,[],MCO1953,False,False,not_specified,not_specified,['is_flammable'],,,70087856,APRECIOSDEREMATE,12.0,9825.0,0.0,COP,Zippo
MCO1917122538,X5 Tatuajes Temporales Resistente Para Hombre,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1917122538-x5-tatuajes-temporales-resistente-para-hombre-_JM,buy_it_now,MCO,MCO412101,MCO-TEMPORARY_TATTOOS,24900,,1,True,2043-09-16T04:00:00.000Z,False,[],MCO1953,False,False,drop_off,me2,[],,,630836288,LOURDESMARIMON,12.0,2075.0,0.0,COP,Genérica
MCO1370817475,Regalo De Kit De Maquillaje Temporal Con Purpurina For Niños,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1370817475-regalo-de-kit-de-maquillaje-temporal-con-purpurina-for-ninos-_JM,buy_it_now,MCO,MCO412101,MCO-TEMPORARY_TATTOOS,135502,,250,True,2043-12-07T04:00:00.000Z,False,[],MCO1953,False,True,drop_off,me2,['mandatory_free_shipping'],,,1328296690,CNMEISHENGGUOJI-COR,12.0,11291.83,0.0,COP,Genéric
MCO1380066121,Silicona Para Moldes * Kilo,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1380066121-silicona-para-moldes-kilo-_JM,buy_it_now,MCO,MCO3530,MCO-UNCLASSIFIED_PRODUCTS,129000,,50,True,2044-01-06T04:00:00.000Z,False,[],MCO1953,False,False,not_specified,not_specified,[],,,426779448,ROCIPAOOSPINA,12.0,10750.0,0.0,COP,RACACIOS
MCO566692514,San Gabriel Arcángel Infantil En Porcelana 12 Cm,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-566692514-san-gabriel-arcangel-infantil-en-porcelana-12-cm-_JM,buy_it_now,MCO,MCO116987,MCO-ESOTERIC_PRODUCTS,32000,,1,True,2040-06-11T04:00:00.000Z,False,[],MCO1953,False,False,xd_drop_off,me2,[],,,256630100,LIBSAGRADAFAMILIA,12.0,2666.67,0.0,COP,
MCO535863112,"Virgen De Chiquinquira Mini 7,5 Cm En Porcelana Italiana",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-535863112-virgen-de-chiquinquira-mini-75-cm-en-porcelana-italiana-_JM,buy_it_now,MCO,MCO116987,MCO-ESOTERIC_PRODUCTS,32000,,1,True,2039-09-24T04:00:00.000Z,False,[],MCO1953,False,False,xd_drop_off,me2,[],,,256630100,LIBSAGRADAFAMILIA,12.0,2666.67,0.0,COP,
MCO640050788,Encendedores - Encendedor Eléctrico De Doble Arco Encendedor,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-640050788-encendedores-encendedor-electrico-de-doble-arco-encendedor-_JM,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,178000,,1,True,2041-06-21T04:00:00.000Z,False,[],MCO1953,False,False,not_specified,not_specified,['is_flammable'],,,666167877,MERA NATURAL,36.0,4944.44,0.0,COP,Genérica
MCO559360235,Botella Recordatorio Empaque Envase Plastica Crema Gel ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-559360235-botella-recordatorio-empaque-envase-plastica-crema-gel-_JM,buy_it_now,MCO,MCO3530,MCO-UNCLASSIFIED_PRODUCTS,15000,,1,True,2040-04-15T04:00:00.000Z,False,[],MCO1953,False,False,not_specified,not_specified,[],,,117759656,GLORIAJJW,,,,,studio.g
MCO1325455697,Árbol Turmalina Protección Prosperidad Con Pirita ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1325455697-arbol-turmalina-proteccion-prosperidad-con-pirita-_JM,buy_it_now,MCO,MCO442293,MCO-ENERGETIC_STONES,35900,,50,True,2043-08-07T04:00:00.000Z,False,[],MCO1953,False,False,xd_drop_off,me2,['self_service_in'],,,1443175058,RUEDASANDRES20230805162217,12.0,2991.67,0.0,COP,Dayoshop
MCO871899911,Papel De Liar Conos Hornet King Size Organi 3pack X9unds C/u,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-871899911-papel-de-liar-conos-hornet-king-size-organi-3pack-x9unds-cu-_JM,buy_it_now,MCO,MCO417902,MCO-CIGARETTE_PAPERS,28900,,1,True,2042-03-13T04:00:00.000Z,False,[],MCO1953,False,False,xd_drop_off,me2,['self_service_in'],,,682270333,IMPORTACIONESREDSKINSHOP420,12.0,2408.33,0.0,COP,Hornet
MCO595283847,Pipa Importada Ref. 5525 Madera Sintética Boquilla Desmontab,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-595283847-pipa-importada-ref-5525-madera-sintetica-boquilla-desmontab-_JM,buy_it_now,MCO,MCO442272,MCO-TOBACCO_PIPES,27472,30000.0,1,True,2043-03-25T14:23:35.000Z,False,[],MCO1953,False,False,xd_drop_off,me2,[],,,213839435,REGALOSEM,12.0,2289.33,0.0,COP,Changfeng
MCO1315539085,Combo De 2 Cajitas De Rolling Paper Cueros De Sabor Raro #9,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1315539085-combo-de-2-cajitas-de-rolling-paper-cueros-de-sabor-raro-9-_JM,buy_it_now,MCO,MCO417902,MCO-CIGARETTE_PAPERS,18985,19900.0,1,True,2043-07-10T04:00:00.000Z,False,[],MCO1953,False,False,fulfillment,me2,['fulfillment'],,,269100027,WITOTO1,,,,,RARO
MCO1342495377,Encendedor De Plasma Tg A Prueba De Viento  Impermeable  Rec,new,MCO27277322,gold_special,https://www.mercadolibre.com.co/encendedor-de-plasma-tg-a-prueba-de-viento-impermeable-rec/p/MCO27277322,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,113000,,1,True,2043-09-21T04:00:00.000Z,True,[],MCO1953,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,265577657,TIENDA PANDAR,36.0,3138.89,0.0,COP,Tg
MCO526628960,Cartas De Tarot Favole Fournier,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-526628960-cartas-de-tarot-favole-fournier-_JM,buy_it_now,MCO,MCO414133,MCO-TAROT_CARDS,115000,,1,True,2040-07-28T04:25:47.000Z,False,[],MCO1953,False,True,xd_drop_off,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'self_service_in', 'mandatory_free_shipping']",,,239511451,BLACKJACKIMPORTACIONES SAS,12.0,9583.33,0.0,COP,Fournier
MCO1854581454,Caja X50 Rolling Papers Cueros Smoking Red #8,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1854581454-caja-x50-rolling-papers-cueros-smoking-red-8-_JM,buy_it_now,MCO,MCO417902,MCO-CIGARETTE_PAPERS,125000,,500,True,2043-09-18T02:49:26.000Z,False,[],MCO1953,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,18730357,FIX ME,12.0,10416.67,0.0,COP,Smoking
