id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1238181835,Cobertura Cordillera Blanco - g a $39,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1238181835-cobertura-cordillera-blanco-_JM,buy_it_now,MCO,MCO455503,MCO-FOODS_AND_DRINKS,39300,,1,1667.0,Nutresa,True,2043-02-09T04:00:00.000Z,False,[],MCO1403,False,False,fulfillment,me2,['fulfillment'],,,473503347,COCO6229418,36.0,1091.67,0.0,COP,Cordillera
MCO580114132,100 Cajas De Pizza En Carton  27cm - Unidad a $1314,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-580114132-100-cajas-de-pizza-en-carton-27cm-_JM,buy_it_now,MCO,MCO177940,MCO-FOODS_AND_DRINKS,131413,,1,,,True,2040-08-26T04:00:00.000Z,False,[],MCO1403,False,True,drop_off,me2,['mandatory_free_shipping'],,,88232684,ARIEL122US_DRC,36.0,3650.36,0.0,COP,
MCO1270745711,Salsa Pescado Sunlee 720ml - mL a $31,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1270745711-salsa-pescado-sunlee-720ml-_JM,buy_it_now,MCO,MCO389310,MCO-SAUCES_AND_DRESSINGS,22500,,1,,,True,2043-03-08T04:00:00.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,[],,,1179583908,MEXICO DIDIMEX,36.0,625.0,0.0,COP,Sunlee
MCO1422807198,Salsa De Queso Cheddar Usa - g a $22990,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1422807198-salsa-de-queso-cheddar-usa-_JM,buy_it_now,MCO,MCO389310,MCO-SAUCES_AND_DRESSINGS,68970,72600.0,1,,,True,2043-03-31T04:00:00.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,['self_service_out'],,,755116009,FRESITASGIFT,36.0,1915.83,0.0,COP,Member's Selection
MCO454520426,Dulces Americanos Importados Wrigleys® Life Savers Gomas,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-454520426-dulces-americanos-importados-wrigleys-life-savers-gomas-_JM,buy_it_now,MCO,MCO177945,MCO-CANDIES,30500,,1,,,True,2037-08-13T02:28:26.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,[],,,152368688,SWEET_HOUSE,36.0,847.22,0.0,COP,Warheads
MCO600188577,Soya Grano Natural X1 Arroba (25 Libras) - g a $8,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-600188577-soya-grano-natural-x1-arroba-25-libras-_JM,buy_it_now,MCO,MCO389309,MCO-EDIBLE_SEEDS,98500,,1,,,True,2041-09-30T18:59:27.000Z,False,[],MCO1403,False,True,cross_docking,me2,"['fs_threshold_mco_change_apr2021', 'mandatory_free_shipping']",,,687144571,ROBER JIMENEZ,12.0,8208.33,0.0,COP,Pronat
MCO950554685,Ron Dictador 20 Años 700ml - mL a $499,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-950554685-ron-dictador-20-anos-700ml-_JM,buy_it_now,MCO,MCO442303,MCO-RUM,349000,,1,1187.0,La Lico,True,2042-08-21T04:00:00.000Z,False,[],MCO1403,False,True,drop_off,me2,['mandatory_free_shipping'],,,303420096,1585 PORTALDELICORES,36.0,9694.44,0.0,COP,Dictador
MCO578094381,Vino Lambrusco Rosso - mL a $48,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-578094381-vino-lambrusco-rosso-_JM,buy_it_now,MCO,MCO442295,MCO-WINES,36000,,1,,,True,2040-08-15T04:00:00.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,['self_service_in'],,,398469374,LABODEGA DEVINO,36.0,1000.0,0.0,COP,Medeci Ermete
MCO1607476302,Esencia Prodia Comestible Coco X 60ml - mL a $100,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1607476302-esencia-prodia-comestible-coco-x-60ml-_JM,buy_it_now,MCO,MCO417550,MCO-FOOD_AND_DRINK_EXTRACTS,6000,,1,,,True,2043-05-18T04:00:00.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,['self_service_in'],,,90575067,MANOWAR918,,,,,
MCO464091314,"Chocolate Alemán, Importado Mondelez® Milka® Oreo 100g",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-464091314-chocolate-aleman-importado-mondelez-milka-oreo-100g-_JM,buy_it_now,MCO,MCO177942,MCO-CHOCOLATES,16900,,1,,,True,2038-01-31T04:00:00.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,[],,,152368688,SWEET_HOUSE,,,,,
MCO2119453810,Pasqua Chardonnay Di Puglia 750 - Ml - mL a $64,new,MCO28563135,gold_special,https://www.mercadolibre.com.co/pasqua-chardonnay-di-puglia-750-ml/p/MCO28563135,buy_it_now,MCO,MCO442295,MCO-WINES,48100,,1,1187.0,La Lico,True,2043-12-23T04:00:00.000Z,True,[],MCO1403,False,False,drop_off,me2,[],,,303420096,1585 PORTALDELICORES,36.0,1336.11,0.0,COP,Pasqua
MCO1643375592,Infusion Frutal Frutos Verdes Hindu - Unidad a $478,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1643375592-infusion-frutal-frutos-verdes-hindu-caja-x20-bolsitas-_JM,buy_it_now,MCO,MCO409406,MCO-FOODS_AND_DRINKS,9558,,1,54122.0,Te Hindu Bitaco,True,2043-06-04T04:00:00.000Z,False,[],MCO1403,False,False,fulfillment,me2,['fulfillment'],,,1393376737,AGRICOLA HIMALAYA,,,,,Hindú
MCO1380004629,Crema De Caramelo Delight 1.4 L - mL a $32,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1380004629-crema-de-caramelo-delight-14-l-_JM,buy_it_now,MCO,MCO417550,MCO-FOOD_AND_DRINK_EXTRACTS,45000,,250,,,True,2044-01-06T04:00:00.000Z,False,[],MCO1403,False,False,cross_docking,me2,['self_service_in'],,,178562922,PYN COMPUSTAR,36.0,1250.0,0.0,COP,International Delight
MCO570198161,Desayuno Sorpresa Con Ramo De Flores Y Fotos Bogota,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-570198161-desayuno-sorpresa-con-ramo-de-flores-y-fotos-bogota-_JM,buy_it_now,MCO,MCO442311,MCO-BREAKFAST_AND_AFTERNOON_TEA_GIFT_BASKETS,120000,,1,,,True,2041-05-21T15:11:44.000Z,False,[],MCO1403,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,179085534,DANICO IMPORTACIONES,12.0,10000.0,0.0,COP,
MCO1685994636,Soju Bebida Más Fideos Coreanos - L a $275,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1685994636-soju-bebida-mas-fideos-coreanos-_JM,buy_it_now,MCO,MCO442299,MCO-LIQUORS,99000,,1,,,True,2043-06-26T04:00:00.000Z,False,[],MCO1403,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,295492273,ASIAPARAISO,12.0,8250.0,0.0,COP,JINRO SOJU
MCO944660980,Nuez De Pecan 100% Natural 250g,new,MCO28559248,gold_special,https://articulo.mercadolibre.com.co/MCO-944660980-nuez-de-pecan-100-natural-250g-_JM,buy_it_now,MCO,MCO442340,MCO-DRIED_FRUITS,35999,,1,,,True,2042-08-11T04:00:00.000Z,False,[],MCO1403,False,False,xd_drop_off,me2,[],,,533510092,VITAMENTO365,36.0,999.97,0.0,COP,Vitamento
MCO599989971,Semilla De Amaranto Natural 1 Kilo (2 - Kg a $18990,new,MCO31014356,gold_special,https://articulo.mercadolibre.com.co/MCO-599989971-semilla-de-amaranto-natural-1-kilo-2-libras-frutos-secos-_JM,buy_it_now,MCO,MCO389309,MCO-EDIBLE_SEEDS,18990,,1,,,True,2041-09-23T14:07:36.000Z,False,[],MCO1403,False,False,cross_docking,me2,['self_service_in'],,,19776514,FREDYFERNANDOC2007,,,,,D´ Antaño
