id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO626679371,"Candados De Bronce, Cerrojos Para Armario, Maleta, Puerta,",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-626679371-candados-de-bronce-cerrojos-para-armario-maleta-puerta-_JM,buy_it_now,MCO,MCO442101,MCO-PADLOCKS,39495,87718.0,1,True,2041-05-19T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,"['fs_threshold_mco_change_jul2021', 'mandatory_free_shipping']",,,751842483,LUDACO2,12.0,3291.25,0.0,COP,Other
MCO478419283,Moneda Reino Unido 2 Nuevos Peniques Two Pences 1994,used,gold_special,https://articulo.mercadolibre.com.co/MCO-478419283-moneda-reino-unido-2-nuevos-peniques-two-pences-1994-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,7000,,1,True,2038-07-16T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO862948513,Argolla Plana Para Llaveros Y Llaves / 1 Pulgada / X 100 Und,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-862948513-argolla-plana-para-llaveros-y-llaves-1-pulgada-x-100-und-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,35900,,1,True,2042-02-17T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,517772044,FERRELECTRICOSPASTO.COM,12.0,2991.67,0.0,COP,Genérica
MCO1431445432,Colombia Duo Consecutivos 20 Pesos 1965 Sin Circular  Unc.,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1431445432-colombia-duo-consecutivos-20-pesos-1965-sin-circular-unc-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,499900,,1,True,2043-04-04T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,179783507,LEONZ146,36.0,13886.11,0.0,COP,
MCO578052735,100 Cápsulas Plásticas Para Almacenar Monedas.,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-578052735-100-capsulas-plasticas-para-almacenar-monedas-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,139900,,1,True,2040-08-15T00:57:31.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,122302741,NICMHAN NUEVAS-TECNOLOGIAS,12.0,11658.33,0.0,COP,
MCO1362901947,"Pegatinas Con Banderas Del Mundo, 7 Hojas",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1362901947-pegatinas-con-banderas-del-mundo-7-hojas-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,43839,56831.0,50,True,2043-11-16T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,813277819,SUPERSTORECO,12.0,3653.25,0.0,COP,Genérica
MCO842942426,Moneda Venezuela 1 Bolivar Digital 2021 Sin Circular,new,gold_special,https://articulo.mercadolibre.com.co/MCO-842942426-moneda-venezuela-1-bolivar-digital-2021-sin-circular-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,10000,,1,True,2041-12-12T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO1502462680,100  Billetes  Zimbabwe  Gold  100 Trillones,used,gold_special,https://articulo.mercadolibre.com.co/MCO-1502462680-100-billetes-zimbabwe-gold-100-trillones-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,1450000,,50,True,2043-04-21T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,[],,,26392150,NUMISMATICS INT,36.0,40277.78,0.0,COP,
MCO1763609914,Bandera De De Serpiente Color Negra Amarilla Revolucióne,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1763609914-bandera-de-de-serpiente-color-negra-amarilla-revolucione-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,58262,96017.0,1,True,2043-07-29T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,751842483,LUDACO2,12.0,4855.17,0.0,COP,Other
MCO1193120709,Colombia Moneda 50 Centavos 1971,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1193120709-colombia-moneda-50-centavos-1971-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,12000,,1,True,2043-01-09T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
