id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1346767983,Gafas Feid- Ferxxo,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1346767983-gafas-feid-ferxxo-_JM,buy_it_now,MCO,MCO430966,MCO-PARTY_GLASSES,15500,,1,True,2043-10-05T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,688266578,PROODASTORE,,,,,de fiesta con lyly
MCO807053652,Globo R36 Pastel Mate Sempertex X2,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-807053652-globo-r36-pastel-mate-sempertex-x2-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,14300,,1,True,2041-09-06T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,457215089,BONSURU,,,,,Sempertex
MCO924760397,Festones Plásticos X 50 Mts. Personalizados,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-924760397-festones-plasticos-x-50-mts-personalizados-_JM,buy_it_now,MCO,MCO430968,MCO-DECORATIVE_PENNANTS_AND_GARLANDS,60000,,250,True,2043-01-29T18:48:34.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,144580632,JULIANAALARCN,12.0,5000.0,0.0,COP,Alegrias en Colores
MCO463881286,Decoración Para Cup Cake Toper  Por 12,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-463881286-decoracion-para-cup-cake-toper-por-12-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,18000,,50,True,2041-11-20T19:28:43.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,131139548,SPONKEVENTOS,,,,,
MCO1584951306,Banderin Feston Feliz Cumpleaños Rosa Mate Letras Doradas,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1584951306-banderin-feston-feliz-cumpleanos-rosa-mate-letras-doradas-_JM,buy_it_now,MCO,MCO430968,MCO-DECORATIVE_PENNANTS_AND_GARLANDS,6999,,1,True,2043-10-10T23:29:34.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,,,,,Premium
MCO820968753,Piñata Estrella De Colores 6 Puntas Multicolor Cumpleaños,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-820968753-pinata-estrella-de-colores-6-puntas-multicolor-cumpleanos-_JM,buy_it_now,MCO,MCO118212,MCO-PINATAS,35000,,500,True,2041-10-09T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,167434573,FIESTAS ARLEQUIN04,12.0,2916.67,0.0,COP,Fiesta Arlequín Piñatas
MCO869359853,Decoracion Arco Globos Verde Negro Balon Futbol Hombre ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-869359853-decoracion-arco-globos-verde-negro-balon-futbol-hombre-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,49900,,50,True,2042-03-06T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,36.0,1386.11,0.0,COP,Genérica
MCO1075735933,Caja Recordatorio Bautizo Baby Shower Cumpleaños Cotización,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1075735933-caja-recordatorio-bautizo-baby-shower-cumpleanos-cotizacion-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,27000,,1,True,2042-11-12T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,129042011,SUSYZUSTORE,36.0,750.0,0.0,COP,
MCO863079168,Vasos De Plásticos Kirkland Signature Chinet 240 Unidades,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-863079168-vasos-de-plasticos-kirkland-signature-chinet-240-unidades-_JM,buy_it_now,MCO,MCO413643,MCO-DISPOSABLE_CUPS,132905,139900.0,1,True,2042-02-17T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,223493630,LADYBUGSTORE7,36.0,3691.81,0.0,COP,Kirkland Signature
MCO2019512846,Bombas Globos Satin Surtida R12 X50 Unidades Premium,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-2019512846-bombas-globos-satin-surtida-r12-x50-unidades-premium-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,11000,,1,True,2043-11-06T04:00:00.000Z,False,[],MCO118204,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,455536115,FOCUS,,,,,Premium
