id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO853939144,Pipa De Tabaco Para Fumar De Polisandro + Kit De Accesorios,new,MCO27222886,gold_special,https://articulo.mercadolibre.com.co/MCO-853939144-pipa-de-tabaco-para-fumar-de-polisandro-kit-de-accesorios-_JM,buy_it_now,MCO,MCO442272,MCO-TOBACCO_PIPES,195900,,1,,True,2042-01-23T04:00:00.000Z,False,[],,MCO1953,False,True,cross_docking,me2,['mandatory_free_shipping'],,,179179763,IMPORTACIONESGOLD.,36.0,5441.67,0.0,COP,FIREDOG
MCO946346688,Encendedor Usb Recargable Elect - g a $32000,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-946346688-encendedor-usb-recargable-elect-_JM,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,32000,,1,,True,2042-08-14T04:00:00.000Z,False,[],,MCO1953,False,False,custom,custom,['is_flammable'],,,138609710,NOVA ONLINECOL,36.0,888.89,0.0,COP,shoprammemrocyali
MCO1307299839,Banger Terp  Macho 14mm En Cuarzo Bong,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1307299839-banger-terp-macho-14mm-en-cuarzo-bong-_JM,buy_it_now,MCO,MCO417908,MCO-BONGS,68600,,1,,True,2043-06-15T04:00:00.000Z,False,[],,MCO1953,False,False,xd_drop_off,me2,['self_service_in'],,,1388587919,ARTEFACTOS DIVERSOS,36.0,1905.56,0.0,COP,Banger terp para extraciones en cuarzo entrada 14 mm
MCO636276008,Riser Mineria Pci Express 1x A 16x Para Mas Tarjetas Grafica,new,MCO27380357,gold_special,https://articulo.mercadolibre.com.co/MCO-636276008-riser-mineria-pci-express-1x-a-16x-para-mas-tarjetas-grafica-_JM,buy_it_now,MCO,MCO416801,MCO-RISER_CARDS,40918,49900.0,1,,True,2041-06-10T04:00:00.000Z,False,[],,MCO1953,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,135355438,IMPORTACIONESTRIPOD,36.0,1136.61,0.0,COP,Duaitek
MCO637123677,Maquina Tattoo Bifuncional 10 Vueltas Bobina Estuche,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-637123677-maquina-tattoo-bifuncional-10-vueltas-bobina-estuche-_JM,buy_it_now,MCO,MCO417336,MCO-UNCLASSIFIED_PRODUCTS,129900,,1,,True,2041-06-13T04:00:00.000Z,False,[],,MCO1953,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,134346335,USAIMPORTACIONESUSA,36.0,3608.33,0.0,COP,tree star
MCO892507472,Clases Virtuales Y Presenciales #1 Caucho Silicona Moldes ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-892507472-clases-virtuales-y-presenciales-1-caucho-silicona-moldes-_JM,buy_it_now,MCO,MCO387587,MCO-CANDLES,125000,,50,,True,2042-05-06T04:00:00.000Z,False,[],,MCO1953,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,36413721,MOLDERIADEL VALLE,36.0,3472.22,0.0,COP,
MCO954771199,El Tarot De Las Letras Hebraicas,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-954771199-el-tarot-de-las-letras-hebraicas-_JM,buy_it_now,MCO,MCO414133,MCO-TAROT_CARDS,168000,,1,,True,2042-08-28T04:00:00.000Z,False,[],,MCO1953,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,512146939,ZULUPRINTS SAS,36.0,4666.67,0.0,COP,SINCRONIA
MCO1252909371,Encendedor De Piedra Kit Completo - g a $2000,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1252909371-encendedor-de-piedra-kit-completo-_JM,buy_it_now,MCO,MCO172908,MCO-LIGHTERS,99999,,1,,True,2043-02-17T16:12:11.000Z,False,[],,MCO1953,False,False,not_specified,not_specified,['is_flammable'],,,301821319,RONE7079917,12.0,8333.25,0.0,COP,Eartho
MCO1376557803,"Cartas Tarot Numeros De Angeles En Español, 44 Cartas",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1376557803-cartas-tarot-numeros-de-angeles-en-espanol-44-cartas-_JM,buy_it_now,MCO,MCO414133,MCO-TAROT_CARDS,51516,54000.0,1,,True,2043-12-25T04:00:00.000Z,False,[],,MCO1953,False,False,xd_drop_off,me2,[],,,1021886489,BUBUCOL,12.0,4293.0,0.0,COP,Genérica
MCO989434136,Juego Red De Niebla 12m Y Soportes Para Red De 3m,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-989434136-juego-red-de-niebla-12m-y-soportes-para-red-de-3m-_JM,buy_it_now,MCO,MCO3530,MCO-UNCLASSIFIED_PRODUCTS,330000,,1,,True,2042-10-08T04:00:00.000Z,False,[],,MCO1953,False,False,custom,custom,[],,,12228313,MANDALA VERDE,36.0,9166.67,0.0,COP,Mandala Verde
