id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO487939388,Lp-099a Multi All Region Code Zone Free Pal / Ntsc Hd Dvd Pl,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-487939388-lp-099a-multi-all-region-code-zone-free-pal-ntsc-hd-dvd-pl-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,220900,,1,True,2038-12-07T06:50:20.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,68924692,GLOBALMARKTRADINGSERVICES,36.0,6136.11,0.0,COP,LP
MCO455602841,Lp Vinilo Los Corraleros De Majagual Al Son De La Corralejas,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-455602841-lp-vinilo-los-corraleros-de-majagual-al-son-de-la-corralejas-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,90000,,1,True,2037-08-30T23:29:53.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,2500.0,0.0,COP,
MCO504241180,"Dinastía Tropical- Diomedes Diaz, Poncho Zuleta, Jorge Oñate",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-504241180-dinastia-tropical-diomedes-diaz-poncho-zuleta-jorge-onate-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,38000,,1,True,2040-11-08T15:41:41.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,45078463,TELOCOMPROUSA,36.0,1055.56,0.0,COP,
MCO572051285,Simple Plan - Get Your Heart On - Cd Nuevo Original,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-572051285-simple-plan-get-your-heart-on-cd-nuevo-original-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,,1,True,2040-07-16T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,499571,DISIDENCIA STORE,36.0,1944.44,0.0,COP,
MCO612892674,The Beatles - Please Please Me - Lp Vinilo Nuevo Alemán,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-612892674-the-beatles-please-please-me-lp-vinilo-nuevo-aleman-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,220000,,1,True,2041-03-15T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,499571,DISIDENCIA STORE,36.0,6111.11,0.0,COP,
MCO620996012,Caja Musical - Shingeki No Kyojin Attack On Titan 3 Melodías,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-620996012-caja-musical-shingeki-no-kyojin-attack-on-titan-3-melodias-_JM,buy_it_now,MCO,MCO5633,MCO-TV_SERIES,120000,,1,True,2041-04-29T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,98539951,MI JOBBY,12.0,10000.0,0.0,COP,
MCO563438120,"Attack On Titan, Parte 2 Combo De Blu-ray / Dvd",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-563438120-attack-on-titan-parte-2-combo-de-blu-ray-dvd-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,213900,,1,True,2040-05-17T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36.0,5941.67,0.0,COP,
MCO888284598,14 Cañonazos Bailables Vol. 22 - Varios Artistas - Lp Vinilo,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-888284598-14-canonazos-bailables-vol-22-varios-artistas-lp-vinilo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,15900,,1,True,2042-04-25T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,48918731,MACONDO_RECORDS,,,,,
MCO922667117,Vinyl Vinilo Lp Acetato The Immaculate Collection Madonna,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-922667117-vinyl-vinilo-lp-acetato-the-immaculate-collection-madonna-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,150000,,1,True,2042-07-04T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36.0,4166.67,0.0,COP,
MCO1021565006,Funko Pop Harry Potter - Luna Lovegood With Glasses 41,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1021565006-funko-pop-harry-potter-luna-lovegood-with-glasses-41-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,119248,,500,True,2042-10-21T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,1094085416,CNHANDLIST-COR,12.0,9937.33,0.0,COP,
