id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1344090721,Ps1 Classic Mini + 128 Gb Con Juegos - Sony Play Station ,used,MCO14023753,gold_special,https://articulo.mercadolibre.com.co/MCO-1344090721-ps1-classic-mini-128-gb-con-juegos-sony-play-station-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,545000,1,True,2043-09-26T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,37141607,HENAOSH,36,15138.89,0,COP,Sony
MCO1226420320,Consola Xbox One,used,MCO6304210,gold_special,https://articulo.mercadolibre.com.co/MCO-1226420320-consola-xbox-one-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,919900,1,True,2043-02-01T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,22523628,DIEMI_2009,36,25552.78,0,COP,Microsoft
MCO2207906850,Consola Psp3000 Playstation Sony Portable Negro Piano + Mem,used,MCO16176745,gold_special,https://articulo.mercadolibre.com.co/MCO-2207906850-consola-psp3000-playstation-sony-portable-negro-piano-mem-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,649999,1,True,2044-02-09T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,18055.53,0,COP,Sony
MCO506199500,Vendo O Cambio Xbox 360 3.0 10 Juego Físicos ,used,MCO6311925,gold_pro,https://articulo.mercadolibre.com.co/MCO-506199500-vendo-o-cambio-xbox-360-30-10-juego-fisicos-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,631000,1,True,2039-03-05T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,11660247,PRESS_STAR_STORE,12,52583.33,0,COP,Microsoft
MCO1678874370,Consola Nintendo Ds Lite,used,MCO6107942,gold_special,https://articulo.mercadolibre.com.co/MCO-1678874370-consola-nintendo-ds-lite-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,249900,1,True,2043-06-23T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,22523628,DIEMI_2009,36,6941.67,0,COP,Nintendo
MCO1875873028,Consola Nintendo Switch Lite Amarillo Usado + Caja,used,MCO15191028,gold_special,https://articulo.mercadolibre.com.co/MCO-1875873028-consola-nintendo-switch-lite-amarillo-usado-caja-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,729900,1,True,2043-08-31T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,203720688,DIBOW_HOBBIES_STORE,36,20275.0,0,COP,Nintendo
MCO1628464902,Consola Ps2 Slim Con Caja Original Playstation 2 Usada ,used,MCO6454377,gold_special,https://articulo.mercadolibre.com.co/MCO-1628464902-consola-ps2-slim-con-caja-original-playstation-2-usada-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,579900,1,True,2043-05-25T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,[],,,50025643,DIEGO__CHAVEZ,36,16108.33,0,COP,Sony
MCO1282754951,Sony Playstation 4 Cuh-10 500gb Standard   Negro Azabache,used,MCO6454403,gold_special,https://articulo.mercadolibre.com.co/MCO-1282754951-sony-playstation-4-cuh-10-500gb-standard-negro-azabache-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,1259000,1,True,2043-04-07T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,55808895,VIDEOJUEGOS CAR,36,34972.22,0,COP,Sony
MCO901096605,Playstation Portable (psp) Edicion Limitada,used,MCO16176745,gold_special,https://articulo.mercadolibre.com.co/MCO-901096605-playstation-portable-psp-edicion-limitada-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,720000,1,True,2042-05-26T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,728737438,RETROGAMEBITS.STORE,36,20000.0,0,COP,Sony
MCO2033882840,Consola Sony Playstation 4 Ps4 Slim 1tb,used,MCO6454377,gold_special,https://articulo.mercadolibre.com.co/MCO-2033882840-consola-sony-playstation-4-ps4-slim-1tb-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,1200000,1,True,2043-11-13T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,22523628,DIEMI_2009,36,33333.33,0,COP,Sony
MCO2183265094,"Xbox One S 1 Tera Con Un Control ,cables Caja",used,,gold_special,https://articulo.mercadolibre.com.co/MCO-2183265094-xbox-one-s-1-tera-con-un-control-cables-caja-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,999900,1,True,2044-01-24T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,201110656,SALI3500047,36,27775.0,0,COP,Microsoft
MCO1143084531,Ps Vita Fat Original 9/10 Con 3 Juegos Físicos Y Estuche,used,MCO20546042,gold_special,https://articulo.mercadolibre.com.co/MCO-1143084531-ps-vita-fat-original-910-con-3-juegos-fisicos-y-estuche-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,940000,1,True,2042-12-10T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,[],,,66426475,JUEGOSYA COLOMBIA,36,26111.11,0,COP,Sony
MCO1433299706,Nintendo 64 - N64 Original + 1 Juego Original,used,MCO5325838,gold_special,https://articulo.mercadolibre.com.co/MCO-1433299706-nintendo-64-n64-original-1-juego-original-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,350000,1,True,2043-04-05T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,40043140,JGAMES1991,36,9722.22,0,COP,Nintendo
MCO1344911425,Psvita Sony Playstation Vita Oled Pch-1010 Negra + Juegos,used,MCO6454414,gold_special,https://articulo.mercadolibre.com.co/MCO-1344911425-psvita-sony-playstation-vita-oled-pch-1010-negra-juegos-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,999999,1,True,2043-09-29T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,27777.75,0,COP,Sony
MCO2089312770,Xbox One S 1tb,used,MCO6483219,gold_special,https://articulo.mercadolibre.com.co/MCO-2089312770-xbox-one-s-1tb-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,899900,1,True,2043-12-06T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,211086759,GO2 PLAY_,36,24997.22,0,COP,Microsoft
MCO2131400214,Nintendo Switch Oled 64gb Edicion Zelda,used,MCO27876312,gold_pro,https://articulo.mercadolibre.com.co/MCO-2131400214-nintendo-switch-oled-64gb-edicion-zelda-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,1200000,1,True,2044-02-08T01:30:17.811Z,False,[],MCO1144,False,False,drop_off,me2,[],,,1423477584,IMPORTACIONESFRAGANCIA,12,100000.0,0,COP,Nintendo
MCO1787529300,Consola Xbox Clásico Lleno De Emuladores - Xbox Forza ,used,MCO5325825,gold_special,https://articulo.mercadolibre.com.co/MCO-1787529300-consola-xbox-clasico-lleno-de-emuladores-xbox-forza-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,342000,1,True,2043-08-09T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,37141607,HENAOSH,36,9500.0,0,COP,Microsoft
MCO980456117,Consola Sony Playstation Ps2 Fat + 1 Control Original ,used,MCO18618885,gold_special,https://articulo.mercadolibre.com.co/MCO-980456117-consola-sony-playstation-ps2-fat-1-control-original-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,849999,1,True,2042-09-30T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,23611.08,0,COP,Sony
MCO2122174368,Xbox 360 Arcade Jasper 20.5gb + 4 Juegos Aaa Originales,used,MCO6107989,gold_pro,https://articulo.mercadolibre.com.co/MCO-2122174368-xbox-360-arcade-jasper-205gb-4-juegos-aaa-originales-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,349900,1,True,2044-02-13T18:14:09.457Z,False,[],MCO1144,False,True,xd_drop_off,me2,[],,,1245623735,CANOLINA20221122164417,12,29158.33,0,COP,Xbox
MCO1826506190,Consola Playstation 4 Pro ( Ps4 Pro),used,MCO23723179,gold_special,https://articulo.mercadolibre.com.co/MCO-1826506190-consola-playstation-4-pro-ps4-pro-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,1680000,1,True,2043-08-23T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,728737438,RETROGAMEBITS.STORE,36,46666.67,0,COP,Sony
MCO1344836437,Consola Xbox One X 1tb + Control + Caja + 1 Cuenta De Juegos,used,MCO13790619,gold_special,https://articulo.mercadolibre.com.co/MCO-1344836437-consola-xbox-one-x-1tb-control-caja-1-cuenta-de-juegos-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,1599999,1,True,2043-09-29T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,44444.42,0,COP,Microsoft
MCO1758183752,Consola Sony Playstation 2 Ps2,used,MCO5325920,gold_special,https://articulo.mercadolibre.com.co/MCO-1758183752-consola-sony-playstation-2-ps2-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,349900,1,True,2043-07-26T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,22523628,DIEMI_2009,36,9719.44,0,COP,Sony
MCO1439276120,Nintendo 64 +1 Control Gen+memoria Expansion+ Mario Kart 64,used,MCO5325834,gold_special,https://articulo.mercadolibre.com.co/MCO-1439276120-nintendo-64-1-control-genmemoria-expansion-mario-kart-64-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,499900,1,True,2043-04-06T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,397642985,COMERCIALIZAORA JYC,36,13886.11,0,COP,Nintendo
MCO1708870822,Xbox 360 Azul Edición Limitada Call Of Duty Ghost Original,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1708870822-xbox-360-azul-edicion-limitada-call-of-duty-ghost-original-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,680000,1,True,2043-11-04T02:17:46.941Z,False,[],MCO1144,False,True,xd_drop_off,me2,[],,,63018654,MASTERTENMON,36,18888.89,0,COP,Microsoft
MCO2201203602,Consola Psp Go Playstation Sony Portable Blanco + Juegos,used,MCO14329775,gold_special,https://articulo.mercadolibre.com.co/MCO-2201203602-consola-psp-go-playstation-sony-portable-blanco-juegos-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,649999,1,True,2044-02-01T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,18055.53,0,COP,Sony
MCO826878948,Consola Sony Playstation Ps3 Sslim 500gb +10juegos +2control,used,MCO6106602,gold_special,https://articulo.mercadolibre.com.co/MCO-826878948-consola-sony-playstation-ps3-sslim-500gb-10juegos-2control-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,1799999,1,True,2041-10-25T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,49999.97,0,COP,Sony
MCO1784282238,Microsoft Xbox Clasico + Control Y Caja Original + Juegos,used,MCO5325825,gold_special,https://articulo.mercadolibre.com.co/MCO-1784282238-microsoft-xbox-clasico-control-y-caja-original-juegos-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,999999,1,True,2043-08-05T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,27777.75,0,COP,Microsoft
MCO1246521084, Sony Playstation Ps4 Slim 1tb Titanio Edicion Days Of Play,used,MCO14548546,gold_special,https://articulo.mercadolibre.com.co/MCO-1246521084-sony-playstation-ps4-slim-1tb-titanio-edicion-days-of-play-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,1899999,1,True,2043-02-14T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,52777.75,0,COP,Sony
MCO1259682862,Consola Psp 3000 Playstation Sony Portable Azul +juegos+16gb,used,MCO16176745,gold_special,https://articulo.mercadolibre.com.co/MCO-1259682862-consola-psp-3000-playstation-sony-portable-azul-juegos16gb-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,699999,1,True,2043-02-21T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,19444.42,0,COP,Sony
MCO1305534697,Consola Play Station 2 ( Ps2) Con Juegos En Memoria ,used,MCO5325921,gold_special,https://articulo.mercadolibre.com.co/MCO-1305534697-consola-play-station-2-ps2-con-juegos-en-memoria-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,360000,1,True,2043-06-09T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,37141607,HENAOSH,36,10000.0,0,COP,Sony
MCO1288253576,Consola Psp Go Playstation Sony Portable Piano Negro +juegos,used,MCO6454410,gold_special,https://articulo.mercadolibre.com.co/MCO-1288253576-consola-psp-go-playstation-sony-portable-piano-negro-juegos-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,699999,1,True,2043-03-02T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,19444.42,0,COP,Sony
MCO1344848185,Psp 3001 Playstation Sony Portable Edicion Ratchet & Clank,used,MCO16176749,gold_special,https://articulo.mercadolibre.com.co/MCO-1344848185-psp-3001-playstation-sony-portable-edicion-ratchet-clank-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,999999,1,True,2043-09-29T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,27777.75,0,COP,Sony
MCO1292015337,Consola Playstation 1 One ( Ps1 Slim ),used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1292015337-consola-playstation-1-one-ps1-slim--_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,150000,1,True,2043-05-01T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,728737438,RETROGAMEBITS.STORE,36,4166.67,0,COP,Sony
MCO1294179235,Consola Nintendo Wii U 32gb + 128gb + Gamepad + 123 Juegos,used,MCO5325904,gold_special,https://articulo.mercadolibre.com.co/MCO-1294179235-consola-nintendo-wii-u-32gb-128gb-gamepad-123-juegos-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,999999,1,True,2043-05-06T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,27777.75,0,COP,Nintendo
MCO2012295106,Consola Nintendo Wii Retrocompatible Edición Especial,used,MCO14797508,gold_special,https://articulo.mercadolibre.com.co/MCO-2012295106-consola-nintendo-wii-retrocompatible-edicion-especial-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,319900,1,True,2043-11-03T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,22523628,DIEMI_2009,36,8886.11,0,COP,Nintendo
MCO2204763906,Nintendo Gameboy Advance Gba Original ,used,MCO5325867,gold_special,https://articulo.mercadolibre.com.co/MCO-2204763906-nintendo-gameboy-advance-gba-original-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,199900,1,True,2044-02-05T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,22523628,DIEMI_2009,36,5552.78,0,COP,Nintendo
MCO865509375,Consola Super Nintendo (snes),used,MCO5325899,gold_special,https://articulo.mercadolibre.com.co/MCO-865509375-consola-super-nintendo-snes-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,170000,1,True,2042-02-25T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,['self_service_in'],,,728737438,RETROGAMEBITS.STORE,36,4722.22,0,COP,Nintendo
MCO2088181186,Consola Ps1 Slim Usado Ps One Playstation 1 Completo,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-2088181186-consola-ps1-slim-usado-ps-one-playstation-1-completo-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,199900,1,True,2043-12-05T20:07:47.248Z,False,[],MCO1144,False,True,xd_drop_off,me2,[],,,802946829,SANDRAMILENAHERRERAGIL,36,5552.78,0,COP,Sony
MCO1368606073,Consola Psp 3000 Playstation Sony Portable Verde+juegos+16gb,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1368606073-consola-psp-3000-playstation-sony-portable-verdejuegos16gb-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,699999,1,True,2043-11-30T04:00:00.000Z,False,[],MCO1144,False,True,xd_drop_off,me2,['self_service_in'],,,53387092,FIXXER STORE,36,19444.42,0,COP,Sony
MCO1978977580,Nintendo Wii Blanco Retro Compatible + 2 Juegos Físicos,used,MCO5325901,gold_special,https://articulo.mercadolibre.com.co/MCO-1978977580-nintendo-wii-blanco-retro-compatible-2-juegos-fisicos-_JM,buy_it_now,MCO,MCO2931,MCO-GAME_CONSOLES,258000,1,True,2043-10-17T04:00:00.000Z,False,[],MCO1144,False,False,xd_drop_off,me2,[],,,55400661,UN-TECHNO,36,7166.67,0,COP,Nintendo
