id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1363986561,"Microdosis, De Enrique Bunbury. Editorial Cántico, Tapa Blanda En Español, 2023",new,MCO22498792,gold_special,https://www.mercadolibre.com.co/microdosis-de-enrique-bunbury-editorial-cantico-tapa-blanda-en-espanol-2023/p/MCO22498792,buy_it_now,MCO,MCO1196,MCO-BOOKS,117640,1,,True,2043-11-18T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3267.78,0,COP,Almuzara
MCO1752174194,Libro Libro Completo De Reiki - Jos&eacute,new,MCO20718565,gold_special,https://www.mercadolibre.com.co/libro-libro-completo-de-reiki-joseacute/p/MCO20718565,buy_it_now,MCO,MCO1196,MCO-BOOKS,148470,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,4124.17,0,COP,Gaia Ediciones
MCO1324151429,"El  Caballero De La Armadura Oxidada, De Robert Fisher. Editorial Obelisco En Español, 2005",new,MCO21684839,gold_special,https://www.mercadolibre.com.co/el-caballero-de-la-armadura-oxidada-de-robert-fisher-editorial-obelisco-en-espanol-2005/p/MCO21684839,buy_it_now,MCO,MCO1196,MCO-BOOKS,49300,200,,True,2043-08-04T04:00:00.000Z,True,[],,MCO3025,False,False,xd_drop_off,me2,[],,,664025950,EDICIONES GAVIOTA,36,1369.44,0,COP,
MCO1320427207,"Maneras De Estar Vivo La Crisis Ecologica Global Y Las Politicas De Lo Salvaje, De Morizot, Baptiste. Editorial Errata Naturae, Tapa Blanda En Español, 2021",new,MCO25173914,gold_special,https://www.mercadolibre.com.co/maneras-de-estar-vivo-la-crisis-ecologica-global-y-las-politicas-de-lo-salvaje-de-morizot-baptiste-editorial-errata-naturae-tapa-blanda-en-espanol-2021/p/MCO25173914,buy_it_now,MCO,MCO1196,MCO-BOOKS,234753,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,6520.92,0,COP,ERRATA NATURAE EDITORES S.L
MCO1380100299,"Zweig Connie, De Encuentro Con La Sombra. Editorial Kairós, Tapa Blanda En Español",new,MCO26862161,gold_special,https://www.mercadolibre.com.co/zweig-connie-de-encuentro-con-la-sombra-editorial-kairos-tapa-blanda-en-espanol/p/MCO26862161,buy_it_now,MCO,MCO1196,MCO-BOOKS,124079,1,,True,2044-01-06T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3446.64,0,COP,Editorial Kairós SA
MCO1339128355,"100 Claves Del Mobbing. Detectar Y Salir De, De Autor. Editorial Eos Editorial En Español",new,MCO26506143,gold_special,https://www.mercadolibre.com.co/100-claves-del-mobbing-detectar-y-salir-de-de-autor-editorial-eos-editorial-en-espanol/p/MCO26506143,buy_it_now,MCO,MCO1196,MCO-BOOKS,224589,1,,True,2043-09-12T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,6238.58,0,COP,GIUNTIEOS Psychometrics SL.
MCO1779859174,"La Mafia Mãâ©dica: Cãâ³mo Salir Con Vida De La Prueba Y Recuperar Salud Y Prosperidad, De Lanctôt, Guylaine. Editorial Vesica Piscis En Español",new,MCO25812128,gold_special,https://www.mercadolibre.com.co/la-mafia-mdica-cmo-salir-con-vida-de-la-prueba-y-recuperar-salud-y-prosperidad-de-lanctt-guylaine-editorial-vesica-piscis-en-espanol/p/MCO25812128,buy_it_now,MCO,MCO1196,MCO-BOOKS,125538,1,,True,2043-08-03T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3487.17,0,COP,VESICA PISCIS
MCO1744297178,"Salvaje, De Strayed, Cheryl. Roca Editorial, Tapa Blanda En Español",new,MCO23590717,gold_special,https://www.mercadolibre.com.co/salvaje-de-strayed-cheryl-roca-editorial-tapa-blanda-en-espanol/p/MCO23590717,buy_it_now,MCO,MCO1196,MCO-BOOKS,125471,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3485.31,0,COP,Roca Editorial
MCO1321646913,"El Acercamiento De La Mujer Cactus Y El Hombre Globo, De Rayden. Editorial Suma,editorial, Tapa Dura En Español",new,MCO22250412,gold_special,https://www.mercadolibre.com.co/el-acercamiento-de-la-mujer-cactus-y-el-hombre-globo-de-rayden-editorial-sumaeditorial-tapa-dura-en-espanol/p/MCO22250412,buy_it_now,MCO,MCO1196,MCO-BOOKS,126083,1,,True,2043-07-28T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3502.31,0,COP,"SUMA,EDITORIAL"
MCO1330835791,"Humano Universal, De Gary Zukav. Editorial Ediciones Obelisco, Tapa Blanda En Español, 2023",new,MCO26322568,gold_special,https://www.mercadolibre.com.co/humano-universal-de-gary-zukav-editorial-ediciones-obelisco-tapa-blanda-en-espanol-2023/p/MCO26322568,buy_it_now,MCO,MCO1196,MCO-BOOKS,218000,1,,True,2043-08-20T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,512146939,ZULUPRINTS SAS,36,6055.56,0,COP,
MCO1744263422,"Quinta Victima,la - J.d. Barker",new,MCO20924354,gold_special,https://www.mercadolibre.com.co/quinta-victimala-jd-barker/p/MCO20924354,buy_it_now,MCO,MCO1196,MCO-BOOKS,125445,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3484.58,0,COP,Ediciones Destino
MCO1355825387,Mitos Nórdicos - Neil Gaiman,new,MCO21370924,gold_special,https://www.mercadolibre.com.co/mitos-nordicos-neil-gaiman/p/MCO21370924,buy_it_now,MCO,MCO1196,MCO-BOOKS,124356,1,,True,2043-10-29T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3454.33,0,COP,Ediciones Destino
MCO1751865786,"Serpiente Cósmica, La, De Jeremy Narby. Editorial Errata Naturae, Edición 1 En Español",new,MCO23927138,gold_special,https://www.mercadolibre.com.co/serpiente-cosmica-la-de-jeremy-narby-editorial-errata-naturae-edicion-1-en-espanol/p/MCO23927138,buy_it_now,MCO,MCO1196,MCO-BOOKS,219444,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,6095.67,0,COP,ERRATA NATURAE EDITORES S.L
MCO1901963842,"Ayuno Consciente Endika  Montiel, Libro Original",new,MCO21498500,gold_special,https://www.mercadolibre.com.co/ayuno-consciente-endika-montiel-libro-original/p/MCO21498500,buy_it_now,MCO,MCO1196,MCO-BOOKS,48000,1,2064.0,True,2043-09-06T04:00:00.000Z,True,[],El Bibliotecologo Libros,MCO3025,False,False,cross_docking,me2,['self_service_in'],,,213566545,ELBIBLIOTECOLOGO,36,1333.33,0,COP,Planeta
MCO1321645515,Arboretum - Kirkham Tony Scott Katie,new,MCO22183171,gold_special,https://www.mercadolibre.com.co/arboretum-kirkham-tony-scott-katie/p/MCO22183171,buy_it_now,MCO,MCO1196,MCO-BOOKS,170095,1,,True,2043-07-28T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,4724.86,0,COP,IMPEDIMENTA EDITORIAL S.L
MCO1749708260,"Emma, De Jane Austen. Editorial Comcosur, Tapa Blanda, Edición 1 En Español, 2022",new,MCO25366111,gold_special,https://www.mercadolibre.com.co/emma-de-jane-austen-editorial-comcosur-tapa-blanda-edicion-1-en-espanol-2022/p/MCO25366111,buy_it_now,MCO,MCO1196,MCO-BOOKS,47500,1,2064.0,True,2043-07-24T04:00:00.000Z,True,[],El Bibliotecologo Libros,MCO3025,False,False,cross_docking,me2,['self_service_in'],,,213566545,ELBIBLIOTECOLOGO,36,1319.44,0,COP,
MCO1320073315,El Imperio Final [ Pasta Dura] Ilustrado Nacidos De La Bruma,new,MCO19988685,gold_special,https://www.mercadolibre.com.co/el-imperio-final-pasta-dura-ilustrado-nacidos-de-la-bruma/p/MCO19988685,buy_it_now,MCO,MCO1196,MCO-BOOKS,164275,1,,True,2043-07-23T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,4563.19,0,COP,Nova
MCO1757145570,Las Matematicas En La Guerra,new,MCO22113167,gold_special,https://www.mercadolibre.com.co/las-matematicas-en-la-guerra/p/MCO22113167,buy_it_now,MCO,MCO1196,MCO-BOOKS,125200,1,,True,2043-07-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3477.78,0,COP,Guadalmazán
MCO1736961972,"Anatomia Para El Artista. La Dinamica De La Forma Humana: Anatomia Para El Artista. La Dinamica De La Forma Humana, De Peter Stanyer. Editorial Molino, Tapa Blanda, Edición 1 En Español, 2008",new,MCO24912998,gold_special,https://www.mercadolibre.com.co/anatomia-para-el-artista-la-dinamica-de-la-forma-humana-anatomia-para-el-artista-la-dinamica-de-la-forma-humana-de-peter-stanyer-editorial-molino-tapa-blanda-edicion-1-en-espanol-2008/p/MCO24912998,buy_it_now,MCO,MCO1196,MCO-BOOKS,44000,1,2064.0,True,2043-07-20T04:00:00.000Z,True,[],El Bibliotecologo Libros,MCO3025,False,False,cross_docking,me2,['self_service_in'],,,213566545,ELBIBLIOTECOLOGO,36,1222.22,0,COP,
MCO1333651427,"La Teoria Del Amor, De Hazelwood, Ali. Editorial Contraluz Editorial, Tapa Blanda En Español",new,MCO24157591,gold_special,https://www.mercadolibre.com.co/la-teoria-del-amor-de-hazelwood-ali-editorial-contraluz-editorial-tapa-blanda-en-espanol/p/MCO24157591,buy_it_now,MCO,MCO1196,MCO-BOOKS,117473,1,,True,2043-08-27T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3263.14,0,COP,Contraluz Editorial
MCO1898936110,"La Ultima Aparicion De La Virgen, De Martín, Santiago. Editorial Edaf, S.l., Tapa Blanda En Español",new,MCO24802087,gold_pro,https://www.mercadolibre.com.co/la-ultima-aparicion-de-la-virgen-de-martin-santiago-editorial-edaf-sl-tapa-blanda-en-espanol/p/MCO24802087,buy_it_now,MCO,MCO1196,MCO-BOOKS,137000,1,,True,2043-09-05T04:00:00.000Z,True,[],,MCO3025,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,438128163,SOLUCIONESONLINE_COLOMBIA_SAS,12,11416.67,0,COP,
MCO1320907579,"El Legado De Los Imperios: Cómo Los Imperios Han Dado Forma Al Mundo, De Puri, Samir. Serie Bo Editorial Almuzara, Tapa Blanda En Español, 2022",new,MCO22904797,gold_special,https://www.mercadolibre.com.co/el-legado-de-los-imperios-como-los-imperios-han-dado-forma-al-mundo-de-puri-samir-serie-bo-editorial-almuzara-tapa-blanda-en-espanol-2022/p/MCO22904797,buy_it_now,MCO,MCO1196,MCO-BOOKS,132661,1,,True,2043-07-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3685.03,0,COP,ALMUZARA EDITORIAL
MCO2093264622,Libro El Bosque De Las Cosas Perdidas /867,new,MCO20539307,gold_special,https://www.mercadolibre.com.co/libro-el-bosque-de-las-cosas-perdidas-867/p/MCO20539307,buy_it_now,MCO,MCO1196,MCO-BOOKS,69000,1,1278.0,True,2043-12-08T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,False,cross_docking,me2,[],,,279263455,HIPERTEXTOSAS,36,1916.67,0,COP,Ediciones Urano
MCO2009658502,"Arte De Planificar En Futbol, El - ",new,MCO22102084,gold_special,https://www.mercadolibre.com.co/arte-de-planificar-en-futbol-el-/p/MCO22102084,buy_it_now,MCO,MCO1196,MCO-BOOKS,125146,1,,True,2043-11-01T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3476.28,0,COP,Editorial Futbol De Libro SL
MCO1897052288,"El Dolor Adolescente, De Luengo, Jose Antonio. Plataforma Editorial, Tapa Blanda En Español",new,MCO26554985,gold_pro,https://www.mercadolibre.com.co/el-dolor-adolescente-de-luengo-jose-antonio-plataforma-editorial-tapa-blanda-en-espanol/p/MCO26554985,buy_it_now,MCO,MCO1196,MCO-BOOKS,125000,1,,True,2043-09-04T04:00:00.000Z,True,[],,MCO3025,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,438128163,SOLUCIONESONLINE_COLOMBIA_SAS,12,10416.67,0,COP,
MCO1269068955,Calatrava - Philip Jodidio,new,MCO22083326,gold_pro,https://www.mercadolibre.com.co/calatrava-philip-jodidio/p/MCO22083326,buy_it_now,MCO,MCO1196,MCO-BOOKS,120000,1,,True,2043-03-04T04:00:00.000Z,True,[],,MCO3025,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,438128163,SOLUCIONESONLINE_COLOMBIA_SAS,12,10000.0,0,COP,
MCO1364521777,"Star Wars. El Peligro De La Reina (novela), De Johnston, E. K.. Editorial Planeta Comic, Tapa Blanda En Español",new,MCO24948441,gold_special,https://www.mercadolibre.com.co/star-wars-el-peligro-de-la-reina-novela-de-johnston-e-k-editorial-planeta-comic-tapa-blanda-en-espanol/p/MCO24948441,buy_it_now,MCO,MCO1196,MCO-BOOKS,125393,1,,True,2043-11-19T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3483.14,0,COP,Planeta Comic
MCO1344332037,"Peanuts Nos Vamos A Tokio Charlie Brown, Schulz, Kraken",new,MCO21225890,gold_pro,https://www.mercadolibre.com.co/peanuts-nos-vamos-a-tokio-charlie-brown-schulz-kraken/p/MCO21225890,buy_it_now,MCO,MCO1196,MCO-BOOKS,124000,50000,,True,2043-09-27T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'self_service_in', 'mandatory_free_shipping']",,,41202381,MERCADOLIBROS2008,12,10333.33,0,COP,Faro
MCO1888214778,"Imposibles X Force  05 Ejecucion Final - Rick Remen, De Rick Remender. Editorial Panini En Español",new,MCO26135781,gold_pro,https://www.mercadolibre.com.co/imposibles-x-force-05-ejecucion-final-rick-remen-de-rick-remender-editorial-panini-en-espanol/p/MCO26135781,buy_it_now,MCO,MCO1196,MCO-BOOKS,123000,1,,True,2043-09-02T04:00:00.000Z,True,[],,MCO3025,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,438128163,SOLUCIONESONLINE_COLOMBIA_SAS,12,10250.0,0,COP,
MCO1321695979,El Cuerpo Astral Y Los Universos Paralelos,new,MCO22126954,gold_special,https://www.mercadolibre.com.co/el-cuerpo-astral-y-los-universos-paralelos/p/MCO22126954,buy_it_now,MCO,MCO1196,MCO-BOOKS,124278,1,,True,2043-07-28T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3452.17,0,COP,
MCO1744234092,"Herejia De Horus 2 Falsos Dioses - Mcneill,graham",new,MCO21224265,gold_special,https://www.mercadolibre.com.co/herejia-de-horus-2-falsos-dioses-mcneillgraham/p/MCO21224265,buy_it_now,MCO,MCO1196,MCO-BOOKS,119587,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3321.86,0,COP,Minotauro
MCO1841198962,"El Monje Que Vendio Su Ferrari (edicion De Lujo), De Sharma, Robin. Editorial Grijalbo, Tapa Dura En Español",new,MCO23584377,gold_special,https://www.mercadolibre.com.co/el-monje-que-vendio-su-ferrari-edicion-de-lujo-de-sharma-robin-editorial-grijalbo-tapa-dura-en-espanol/p/MCO23584377,buy_it_now,MCO,MCO1196,MCO-BOOKS,123679,1,,True,2043-08-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3435.53,0,COP,Grijalbo
MCO2105517026,Los Ojos De Mi Princesa 2 - Carlos Cuauhtémoc Sánchez -,new,MCO21536266,gold_special,https://www.mercadolibre.com.co/los-ojos-de-mi-princesa-2-carlos-cuauhtemoc-sanchez-/p/MCO21536266,buy_it_now,MCO,MCO1196,MCO-BOOKS,122300,1,1278.0,True,2043-12-14T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,3397.22,0,COP,Ediciones Gaviota
MCO1371405717,"Astrología, Karma Y Transformación, De Arroyo, Stephen. Editorial Kier En Español",new,MCO19812428,gold_special,https://www.mercadolibre.com.co/astrologia-karma-y-transformacion-de-arroyo-stephen-editorial-kier-en-espanol/p/MCO19812428,buy_it_now,MCO,MCO1196,MCO-BOOKS,127000,1,1278.0,True,2043-12-09T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,3527.78,0,COP,Ediciones Gaviota
MCO2221496526,"Derecho Civil Nº 3. El Contrato (tapa Rústica), De C. Massimo Bianca. Serie 9587101928, Vol. 1. Editorial U. Externado De Colombia, Tapa Blanda, Edición 2007 En Español, 2007",new,MCO33831469,gold_special,https://www.mercadolibre.com.co/derecho-civil-n-3-el-contrato-tapa-rustica-de-c-massimo-bianca-serie-9587101928-vol-1-editorial-u-externado-de-colombia-tapa-blanda-edicion-2007-en-espanol-2007/p/MCO33831469,buy_it_now,MCO,MCO1196,MCO-BOOKS,124000,1,1278.0,True,2044-02-17T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,3444.44,0,COP,U. Externado de Colombia
MCO1343824565,Fruits Basket Coleccionista 01 - Norma Editorial ,new,MCO21525174,gold_pro,https://www.mercadolibre.com.co/fruits-basket-coleccionista-01-norma-editorial/p/MCO21525174,buy_it_now,MCO,MCO1196,MCO-BOOKS,122000,1,,True,2043-09-25T04:00:00.000Z,True,[],,MCO3025,False,True,cross_docking,me2,"['fs_threshold_mco_change_jul2021', 'self_service_in', 'mandatory_free_shipping']",,,438128163,SOLUCIONESONLINE_COLOMBIA_SAS,12,10166.67,0,COP,Editorial Norma
MCO1751866578,Libro Teoría Del Todo - Edición Ilustrada - Stephen Hawking,new,MCO20864263,gold_special,https://www.mercadolibre.com.co/libro-teoria-del-todo-edicion-ilustrada-stephen-hawking/p/MCO20864263,buy_it_now,MCO,MCO1196,MCO-BOOKS,127948,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3554.11,0,COP,DEBATE
