id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO1390201443,Kia Picanto Emotion  1000cc Mt Aa,used,MCO27943049,gold_premium,https://carro.mercadolibre.com.co/MCO-1390201443-kia-picanto-emotion-1000cc-mt-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,44000000,,1,,False,2024-03-10T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1BUjEwOTgz', 'name': 'Marsella'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6324273, 'longitude': -74.1306025}","{'contact': 'Rodolfo U', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Kia
MCO1390172575,Audi Q3 40 Progressive Tfsi 1.4 4x4 Aut 5p 2022 Kuq902,used,MCO21073049,gold_premium,https://carro.mercadolibre.com.co/MCO-1390172575-audi-q3-40-progressive-tfsi-14-4x4-aut-5p-2022-kuq902-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,157800000,,1,1800.0,False,2024-06-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBMTY1MzE', 'name': 'La Calleja'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Autonal Usados,MCO1743,False,False,,not_specified,[],,,44766228,TUC_CVAUTONALVIRTUAL,Audi
MCO2204087302,Mazda New Cx5 Signature 2.5 4x4 Aut 5p 2020 Jlw685,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2204087302-mazda-new-cx5-signature-25-4x4-aut-5p-2020-jlw685-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,134500000,,1,1800.0,False,2024-06-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBMTY1MzE', 'name': 'La Calleja'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Autonal Usados,MCO1743,False,False,,not_specified,[],,,44766228,TUC_CVAUTONALVIRTUAL,Mazda
MCO2203994924,Ford Escape St Line Select Hibrida 4x4 Jp ,new,MCO27546992,gold_premium,https://carro.mercadolibre.com.co/MCO-2203994924-ford-escape-st-line-select-hibrida-4x4-jp-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,174980000,,1,1779.0,False,2025-02-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkzMzk0', 'name': 'San José de Bavaria'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.76755, 'longitude': -74.063793}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Casa Toro Ford,MCO1743,False,False,,not_specified,[],,,94768062,TUC_CVCASATOROAUTOMOTRIZFORD,Ford
MCO2203994704,Ford F 150,used,MCO17050245,gold_premium,https://carro.mercadolibre.com.co/MCO-2203994704-ford-f-150-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,45000000,,1,,False,2024-03-10T04:00:05.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzE1NzE2', 'name': 'Las Orquídeas'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1676847344,LGERARDO11282,Ford
MCO2204046270,Renault Duster,used,MCO17064276,gold_premium,https://carro.mercadolibre.com.co/MCO-2204046270-renault-duster-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,69900000,,1,,False,2024-03-10T04:00:06.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMzA2NzE', 'name': 'El Toberín'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1101362056,ORLANDMUNEVAR,Renault
MCO2204082180,Chevrolet Beat 1.2 Lt 2019 ,used,MCO23626405,gold_premium,https://carro.mercadolibre.com.co/MCO-2204082180-chevrolet-beat-12-lt-2019-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,36900000,,1,,False,2024-03-10T04:01:17.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ2HDsWF2ZXJhbGVqb1RVTlBRMU5CUWpsa', 'name': 'Cañaveralejo'}, 'city': {'id': 'TUNPQ1NBQjliZjBm', 'name': 'Sabaneta'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1399628, 'longitude': -75.621495}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1142680458,CAMPOELIASCHACONCASTAO,Chevrolet
MCO2204080548,Toyota Prado Tx-l 4.000cc Automática Gasolina 4x4,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2204080548-toyota-prado-tx-l-4000cc-automatica-gasolina-4x4-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,240000000,,1,1874.0,False,2024-06-11T08:33:36.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJPUzI1NTAy', 'name': 'Bosque de Pinos'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7235084, 'longitude': -74.0234023}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Distoyota Usados,MCO1743,False,False,,not_specified,[],,,37418405,TUC_CVTOYOTAMORATO,Toyota
MCO2203997164,Ford Ranger Raptor Modelo 2023 Jp,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2203997164-ford-ranger-raptor-modelo-2023-jp-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,329870000,,1,1779.0,False,2025-02-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkzMzk0', 'name': 'San José de Bavaria'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.76755, 'longitude': -74.063793}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Casa Toro Ford,MCO1743,False,False,,not_specified,[],,,94768062,TUC_CVCASATOROAUTOMOTRIZFORD,Ford
MCO1390026143,Mercedes Benz B180 Blueefficiency 2015,used,MCO17058420,gold_premium,https://carro.mercadolibre.com.co/MCO-1390026143-mercedes-benz-b180-blueefficiency-2015-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,55000000,,1,,False,2024-03-10T04:01:17.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBUzI1MDYzOQ', 'name': 'Castilla'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6395037, 'longitude': -74.1401447}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1117326496,SAL6277500,Mercedes-Benz
MCO2203194490,Mercedes Glc 300e 4matic Coupe Hibrida,used,MCO17059275,gold_premium,https://carro.mercadolibre.com.co/MCO-2203194490-mercedes-glc-300e-4matic-coupe-hibrida-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,244900000,,1,,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Mercedes-Benz
MCO2203270842,Audi A4 Tsfi Ambition 2014 Salvamento,used,MCO17043030,gold_premium,https://carro.mercadolibre.com.co/MCO-2203270842-audi-a4-tsfi-ambition-2014-salvamento-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,48900000,,1,,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Audi
MCO2203152800,Ford Edge Limited 4x4 Automática Sunroof,used,MCO17049949,gold_premium,https://carro.mercadolibre.com.co/MCO-2203152800-ford-edge-limited-4x4-automatica-sunroof-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,79800000,,1,,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlVTQTM3NzQ3', 'name': 'Usaquén'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,689108053,EXPER-AUTO,Ford
MCO1389893721,Chevrolet Tracker Ltz 1.200cc Automática Gasolina 4x2,used,MCO17047336,gold_premium,https://carro.mercadolibre.com.co/MCO-1389893721-chevrolet-tracker-ltz-1200cc-automatica-gasolina-4x2-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,82000000,,1,1874.0,False,2024-06-10T08:34:21.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdPUjE4MTY1', 'name': 'Gorgonzola'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6218501, 'longitude': -74.1041752}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Distoyota Usados,MCO1743,False,False,,not_specified,[],,,37418405,TUC_CVTOYOTAMORATO,Chevrolet
MCO1389866589,Nissan Xtrail 4x4 2.5 Automática 7 Puestos Sunroof ,used,MCO17063096,gold_premium,https://carro.mercadolibre.com.co/MCO-1389866589-nissan-xtrail-4x4-25-automatica-7-puestos-sunroof-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,95800000,,1,,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlVTQTM3NzQ3', 'name': 'Usaquén'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,689108053,EXPER-AUTO,Nissan
MCO1389944125,Mitsubishi Montero Sport Takai 3.000cc Automática Gsl 4x4,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389944125-mitsubishi-montero-sport-takai-3000cc-automatica-gsl-4x4-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,203000000,,1,1874.0,False,2024-06-10T08:31:50.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdPUjE4MTY1', 'name': 'Gorgonzola'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6218501, 'longitude': -74.1041752}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Distoyota Usados,MCO1743,False,False,,not_specified,[],,,37418405,TUC_CVTOYOTAMORATO,Mitsubishi
MCO1389915675,Volvo Xc40 B4 Plus Hibrida Lor367,used,MCO21074701,gold_premium,https://carro.mercadolibre.com.co/MCO-1389915675-volvo-xc40-b4-plus-hibrida-lor367-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,196900000,,1,50484.0,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjk3NDM2', 'name': 'San Ignacio'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6744279, 'longitude': -74.1129847}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Los coches Usados,MCO1743,False,False,,not_specified,[],,,159138388,DISTRIBUIDOSLOSCOCHESLASAB,Volvo
MCO2223112808,Ford Escape St 2.0 At 4x4 Wagon Glm116,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2223112808-ford-escape-st-20-at-4x4-wagon-glm116-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,100000000,,1,50484.0,False,2024-06-22T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjk3NDM2', 'name': 'San Ignacio'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6744279, 'longitude': -74.1129847}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Los coches Usados,MCO1743,False,False,,not_specified,[],,,159138388,DISTRIBUIDOSLOSCOCHESLASAB,Ford
MCO1389875865,Toyota Prado ,used,MCO17067689,gold_premium,https://carro.mercadolibre.com.co/MCO-1389875865-toyota-prado-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,63900000,,1,1214.0,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lUQThkMzc5', 'name': 'Itaguí'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Autolarte Chevrolet,MCO1743,False,False,,not_specified,[],,,134393083,AUTOLARTE CHEVROLET,Toyota
MCO1392186851,Citroen C4 Picasso  2000cc At Aa,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392186851-citroen-c4-picasso-2000cc-at-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,28000000,,1,,False,2024-03-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JQzMxNzY5', 'name': 'Nicolás de Federmán'}, 'city': {'id': 'TUNPQ1RFVTY1OTk1', 'name': 'Teusaquillo'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6491246, 'longitude': -74.0839852}","{'contact': 'Jesus M', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Citroën
MCO2215886348,Suzuki S-presso Mt 1.0 Unico Dueño!!!,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2215886348-suzuki-s-presso-mt-10-unico-dueno-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,34900000,,1,,False,2024-06-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,143639237,TUC_CVTOTALAUTOSSAS,Suzuki
MCO1389911009,Kia New Sportage Lx 2014,used,MCO17055567,gold_premium,https://carro.mercadolibre.com.co/MCO-1389911009-kia-new-sportage-lx-2014-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,67000000,,1,,False,2024-03-09T04:00:07.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkyNDYy', 'name': 'San Antonio Norte'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7599482, 'longitude': -74.0342143}","{'contact': 'ALFONSO BUENAVER ORTIZ', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1673040291,ABUENAVERORTIZ33614,Kia
MCO2203084030,Renault Koleos Dynamique 2.0 Diesel 2013,used,MCO17064389,gold_premium,https://carro.mercadolibre.com.co/MCO-2203084030-renault-koleos-dynamique-20-diesel-2013-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,52000000,,1,,False,2024-03-09T04:01:17.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZFTDE0Njk0OQ', 'name': 'Velódromo'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2537127, 'longitude': -75.595347}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1148697649,ALRO6181893,Renault
MCO2203067958,Bmw X4 Xdrive28i 2.0,used,MCO17044822,gold_premium,https://carro.mercadolibre.com.co/MCO-2203067958-bmw-x4-xdrive28i-20-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,130000000,,1,,False,2024-03-09T04:01:18.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBPTjg5NjYx', 'name': 'Pontevedra'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.570868, 'longitude': -74.297333}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1675127022,JCHAPARRO33421,BMW
MCO2203132132,Volkswagen Voyage Comfortline 1.6 2018 Doy584,used,MCO17069143,gold_premium,https://carro.mercadolibre.com.co/MCO-2203132132-volkswagen-voyage-comfortline-16-2018-doy584-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,43700000,,1,1800.0,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBMTY1MzE', 'name': 'La Calleja'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Autonal Usados,MCO1743,False,False,,not_specified,[],,,44766228,TUC_CVAUTONALVIRTUAL,Volkswagen
MCO2203066820,Chevrolet Joy Basico 1.4 2022 Jwu186,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2203066820-chevrolet-joy-basico-14-2022-jwu186-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,49500000,,1,1800.0,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBMTY1MzE', 'name': 'La Calleja'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Autonal Usados,MCO1743,False,False,,not_specified,[],,,44766228,TUC_CVAUTONALVIRTUAL,Chevrolet
MCO2203078644,Chevrolet Vitara 1.6l,used,MCO17047445,gold_premium,https://carro.mercadolibre.com.co/MCO-2203078644-chevrolet-vitara-16l-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,45500000,,1,,False,2024-03-09T04:01:18.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBUjEzMzM1', 'name': 'Carvajal'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6151426, 'longitude': -74.1379427}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1675081254,PROMERO89674,Chevrolet
MCO1389900933,Chevrolet Grand Vitara 3 Puertas 2011 144663km Original 4x4,used,MCO17046302,gold_premium,https://carro.mercadolibre.com.co/MCO-1389900933-chevrolet-grand-vitara-3-puertas-2011-144663km-original-4x4-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,52000000,,1,,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2034815, 'longitude': -75.5716589}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,462203677,USADOSBROKER,Chevrolet
MCO2203022236,Changan Lumin 100% Electrico 2024,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2203022236-changan-lumin-100-electrico-2024-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,69990000,,1,51245.0,False,2025-02-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjMxNjk2', 'name': 'Santa María del Lago'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
