id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1380443607,Karol G Mañana Sera Bonito / Bichota Season Disco Cd Versión Del Álbum Estándar,new,MCO29549083,gold_pro,https://www.mercadolibre.com.co/karol-g-manana-sera-bonito-bichota-season-disco-cd-version-del-album-estandar/p/MCO29549083,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,75000,1,True,2044-01-07T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6250.0,0,COP,
MCO1321649453,Red Hot Chili Peppers Californication Cd,new,MCO22646778,gold_pro,https://www.mercadolibre.com.co/red-hot-chili-peppers-californication-cd/p/MCO22646778,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2043-07-28T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO1787508396,Little Mix - Between Us / Deluxe - 2 Discos Cd ,new,MCO22854818,gold_pro,https://www.mercadolibre.com.co/little-mix-between-us-deluxe-2-discos-cd/p/MCO22854818,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2043-08-09T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO2044292486,Aerosmith - Greatest Hits - Cd Versión Del Álbum Estándar,new,MCO26976247,gold_pro,https://www.mercadolibre.com.co/aerosmith-greatest-hits-cd-version-del-album-estandar/p/MCO26976247,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2043-11-17T04:00:00.000Z,True,[],MCO1168,False,False,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO1309807579,Guns N' Roses - Chinese Democracy - Cd- Cd 2008,new,MCO22738766,gold_pro,https://www.mercadolibre.com.co/guns-n-roses-chinese-democracy-cd-cd-2008/p/MCO22738766,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2043-06-24T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO943665366,Coleccion Return Of The Living Dead Bluray Full Hd Mkv 1080p,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-943665366-coleccion-return-of-the-living-dead-bluray-full-hd-mkv-1080p-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,34900,1,True,2042-08-09T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,130852877,ANIME CINEMANEKI,36,969.44,0,COP,Blu-Ray
MCO1346557015,Enrique Bunbury Curso De Levitación Intensivo Cd,new,MCO23221092,gold_pro,https://www.mercadolibre.com.co/enrique-bunbury-curso-de-levitacion-intensivo-cd/p/MCO23221092,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2043-10-04T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['fs_threshold_mco_change_jul2021', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,6666.67,0,COP,
MCO1337130767,Coldplay - A Head Of Dreams Cd,new,MCO22664894,gold_pro,https://www.mercadolibre.com.co/coldplay-a-head-of-dreams-cd/p/MCO22664894,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-09-06T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1649165770,Kiss Lick It Up Cd Nuevo Importado En Stock,new,MCO23057618,gold_pro,https://www.mercadolibre.com.co/kiss-lick-it-up-cd-nuevo-importado-en-stock/p/MCO23057618,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-06-08T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1677339752,Cd Coldplay A Rush Of Blood To The Head Y Sellado,new,MCO22492397,gold_pro,https://www.mercadolibre.com.co/cd-coldplay-a-rush-of-blood-to-the-head-y-sellado/p/MCO22492397,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-06-23T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1902199668,Natalia Jimenez - Mexico De Mi Corazon / Vol 2 - Cd + Dvd,new,MCO22825804,gold_pro,https://www.mercadolibre.com.co/natalia-jimenez-mexico-de-mi-corazon-vol-2-cd-dvd/p/MCO22825804,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,75000,1,True,2043-09-06T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,6250.0,0,COP,
MCO1309456151,Red Hot Chili Peppers - Blood Sugar Sex Magik Cd,new,MCO22672166,gold_pro,https://www.mercadolibre.com.co/red-hot-chili-peppers-blood-sugar-sex-magik-cd/p/MCO22672166,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-06-23T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO871046247,Indiana Jones Colección Completa Peliculas  Bluray Mkv 1080p,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-871046247-indiana-jones-coleccion-completa-peliculas-bluray-mkv-1080p-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,19900,1,True,2042-03-11T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,130852877,ANIME CINEMANEKI,36,552.78,0,COP,Blu-Ray MKV
MCO1376605065,Aerosmith - Get A Grip - Cd Sellado Nuevo,new,MCO23474660,gold_pro,https://www.mercadolibre.com.co/aerosmith-get-a-grip-cd-nuevo-original-en-stock/p/MCO23474660,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,50000,1,True,2043-12-25T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,4166.67,0,COP,
MCO1339619075,Fall Out Boy - Greatest Hits,new,MCO22698239,gold_pro,https://www.mercadolibre.com.co/fall-out-boy-greatest-hits/p/MCO22698239,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-09-13T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1902362280,Katy Perry Teenage Dream The Complete Confection Cd,new,MCO21970102,gold_pro,https://www.mercadolibre.com.co/katy-perry-teenage-dream-the-complete-confection-cd/p/MCO21970102,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-09-06T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO2021167848,Stray Kids - 3rd Album 5-stars Limitado,new,MCO23908001,gold_special,https://www.mercadolibre.com.co/stray-kids-3rd-album-5-stars-limitado/p/MCO23908001,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,259887,1,True,2043-11-08T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,263065566,DISRUPTIVOS,36,7219.08,0,COP,
MCO1316032661,Cd Demi Lovato Holy Fvck ( Nacional,new,MCO23498053,gold_pro,https://www.mercadolibre.com.co/cd-demi-lovato-holy-fvck-nacional/p/MCO23498053,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-07-12T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO899302504,Serie Anime Coleccion Arbegas El Rayo Custodio Bluray Mvk Hd,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-899302504-serie-anime-coleccion-arbegas-el-rayo-custodio-bluray-mvk-hd-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,34900,1,True,2042-05-20T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,130852877,ANIME CINEMANEKI,36,969.44,0,COP,Blu-Ray
MCO1917151368,One Direction  Cd  Made In The A M,new,MCO21989433,gold_pro,https://www.mercadolibre.com.co/one-direction-cd-made-in-the-a-m/p/MCO21989433,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,1,True,2043-09-16T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5000.0,0,COP,
MCO1345527139,Ricardo Arjona Circo Soledad En Vivo - Físico - Cd+dvd - 2019 (incluye: Con Pistas Adicionales),new,MCO22870704,gold_pro,https://www.mercadolibre.com.co/ricardo-arjona-circo-soledad-en-vivo-fisico-cddvd-si-2019/p/MCO22870704,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-10-01T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1721212424,Avenged Sevenfold - The Best Of 2005 / 2013,new,MCO22787235,gold_pro,https://www.mercadolibre.com.co/avenged-sevenfold-the-best-of-2005-2013/p/MCO22787235,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-07-12T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1721160478,Madonna Music Cd Original Nuevo En Stock,new,MCO23057024,gold_pro,https://www.mercadolibre.com.co/madonna-music-cd-original-nuevo-en-stock/p/MCO23057024,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-07-12T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1965100206,Conan Gray - Superache (cd) Universal Music,new,MCO22944935,gold_pro,https://www.mercadolibre.com.co/conan-gray-superache-cd-universal-music/p/MCO22944935,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-10-09T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO830840460,Películas Resident Evil,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-830840460-peliculas-resident-evil-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,34900,1,True,2041-11-05T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,130852877,ANIME CINEMANEKI,36,969.44,0,COP,
MCO1309454721,Marilyn Manson The Last Tour On Earth Cd,new,MCO22790967,gold_pro,https://www.mercadolibre.com.co/marilyn-manson-the-last-tour-on-earth-cd/p/MCO22790967,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-06-23T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1649252258,Poison Greatest Hits 1986 - 1996 Cd Nuevo Importado,new,MCO23057274,gold_pro,https://www.mercadolibre.com.co/poison-greatest-hits-1986-1996-cd-nuevo-importado/p/MCO23057274,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-06-08T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1808548136,This Is It Deluxe / Soundtrack - Michael Jackson - 2 Cd 's ,new,MCO22952314,gold_pro,https://www.mercadolibre.com.co/this-is-it-deluxe-soundtrack-michael-jackson-2-cd-s/p/MCO22952314,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,1,True,2043-08-17T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5000.0,0,COP,
MCO1649167186,Beyonce I Am Sasha Fierce Deluxe Cd Importado,new,MCO23045935,gold_pro,https://www.mercadolibre.com.co/beyonce-i-am-sasha-fierce-deluxe-cd-importado/p/MCO23045935,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-06-08T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1312791655,Muse Live At Rome Olympic Stadium Cd + Dvd,new,MCO21994468,gold_pro,https://www.mercadolibre.com.co/muse-live-at-rome-olympic-stadium-cd-dvd/p/MCO21994468,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-07-03T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO944598202,Coleccion: Twilight - Crepusculo  Blu-ray Mkv Full Hd 1080p,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-944598202-coleccion-twilight-crepusculo-blu-ray-mkv-full-hd-1080p-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,19900,1,True,2042-08-11T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,130852877,ANIME CINEMANEKI,36,552.78,0,COP,Blu-Ray
MCO1762131072,Los Panchos La Absoluta Coleccion 3cd + 1dvd Nuevo,new,MCO23480969,gold_pro,https://www.mercadolibre.com.co/los-panchos-la-absoluta-coleccion-3cd-1dvd-nuevo/p/MCO23480969,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-07-28T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1902346894,Cd Ed Sheeran - Equals - Lanzamiento 2021  ,new,MCO23463512,gold_pro,https://www.mercadolibre.com.co/cd-ed-sheeran-equals-lanzamiento-2021/p/MCO23463512,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-09-06T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1888222206,Manuel Medramo - Manuel Medramo - Cd,new,MCO22430617,gold_pro,https://www.mercadolibre.com.co/manuel-medramo-manuel-medramo-cd/p/MCO22430617,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-09-02T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1309456189,Cd El Puerto - Bunbury,new,MCO21990052,gold_pro,https://www.mercadolibre.com.co/cd-el-puerto-bunbury/p/MCO21990052,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-06-23T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1323715423,Cd Coldplay - X&y Y Sellado Obivinilos,new,MCO23463734,gold_pro,https://www.mercadolibre.com.co/cd-coldplay-xy-y-sellado-obivinilos/p/MCO23463734,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-08-03T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1313785553,Alicia Keys Here Cd Nuevo 2016 Original En Stock,new,MCO23088467,gold_pro,https://www.mercadolibre.com.co/alicia-keys-here-cd-nuevo-2016-original-en-stock/p/MCO23088467,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-07-06T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1050058810,Super Colección Películas La Momia Full Hd 1080p Mkv Bluray,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1050058810-super-coleccion-peliculas-la-momia-full-hd-1080p-mkv-bluray-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,19900,1,True,2042-11-04T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,130852877,ANIME CINEMANEKI,36,552.78,0,COP,Blu-Ray
MCO1313783785,Pantera The Great Southern Trendkill Disco Cd / 11 Canciones,new,MCO22854363,gold_pro,https://www.mercadolibre.com.co/pantera-the-great-southern-trendkill-disco-cd-11-canciones/p/MCO22854363,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-07-06T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
MCO1335105743,Cd - En Vivo - (2 Cd + Dvd) - Ha*ash,new,MCO22700453,gold_pro,https://www.mercadolibre.com.co/cd-en-vivo-2-cd-dvd-haash/p/MCO22700453,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2043-08-31T04:00:00.000Z,True,[],MCO1168,False,True,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_out']",,,181939816,HITMUSICAL DISCOTIENDA,12,5833.33,0,COP,
