id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1758214098, Blu-ray 3d + Blu-ray + Dvd Película Star Trek Into Darkness,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1758214098-blu-ray-3d-blu-ray-dvd-pelicula-star-trek-into-darkness-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,84900,,1,,True,2043-07-26T04:00:00.000Z,False,[],,MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36.0,2358.33,0.0,COP,
MCO574137479,El Gran Combo - Aquí Estamos Y... ¡de Verdad! ,new,MCO23669590,gold_pro,https://articulo.mercadolibre.com.co/MCO-574137479-el-gran-combo-aqui-estamos-y-de-verdad-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,40000,,1,,True,2040-07-27T04:00:00.000Z,False,[],,MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,3333.33,0.0,COP,
MCO598482721,Lp Vinilo Fito Paez Giros Edicion Venezuela 1987,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-598482721-lp-vinilo-fito-paez-giros-edicion-venezuela-1987-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,300000,,1,,True,2040-12-10T04:00:00.000Z,False,[],,MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,8333.33,0.0,COP,
MCO598805097,Creedence Clearwater Revival -  Greatest Hits - Cd Original,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-598805097-creedence-clearwater-revival-greatest-hits-cd-original-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,60000,,1,,True,2040-12-12T04:00:00.000Z,False,[],,MCO1168,False,False,xd_drop_off,me2,[],,,499571,DISIDENCIA STORE,36.0,1666.67,0.0,COP,
MCO601277697,Lp Vinilo  The Cure Desintegration Printed Usa 1989,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-601277697-lp-vinilo-the-cure-desintegration-printed-usa-1989-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,650000,,1,,True,2041-01-06T04:00:00.000Z,False,[],,MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,18055.56,0.0,COP,
MCO618725808,Angel Canales - Sabor,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-618725808-angel-canales-sabor-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,135000,,1,,True,2041-04-19T04:00:00.000Z,False,[],,MCO1168,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,181939816,HITMUSICAL DISCOTIENDA,12.0,11250.0,0.0,COP,
MCO2089257620,Set 2 Dvd´s Soda Stereo  Gira Me Veras Volver / Excelente,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-2089257620-set-2-dvds-soda-stereo-gira-me-veras-volver-excelente-_JM,buy_it_now,MCO,MCO1169,MCO-PHYSICAL_MOVIES,249900,,1,,True,2043-12-06T04:00:00.000Z,False,[],,MCO1168,False,True,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36.0,6941.67,0.0,COP,
MCO656218545,Taylor Swift - Red Deluxe Edition ,new,MCO22681434,gold_pro,https://articulo.mercadolibre.com.co/MCO-656218545-taylor-swift-red-deluxe-edition-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,90000,,1,,True,2041-08-09T04:00:00.000Z,False,[],,MCO1168,False,True,xd_drop_off,me2,"['MCO-chg-threshold-Jan-23', 'self_service_out', 'mandatory_free_shipping']",,,181939816,HITMUSICAL DISCOTIENDA,12.0,7500.0,0.0,COP,
MCO852491602,Lp Vinilo Wilfrido Vargas - El Baile - Excelente Estado,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-852491602-lp-vinilo-wilfrido-vargas-el-baile-excelente-estado-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,39900,,1,,True,2042-01-19T04:00:00.000Z,False,[],,MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36.0,1108.33,0.0,COP,
MCO873703999,Juan Carlos Coronel - De Un Coronel A Un Príncipe,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-873703999-juan-carlos-coronel-de-un-coronel-a-un-principe-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,40000,,1,,True,2042-03-18T04:00:00.000Z,False,[],,MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,3333.33,0.0,COP,
