id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1173475293,Etiqueta Paquete Delicado 12 X 21 Cm. Rollo De 500 Stickers,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1173475293-etiqueta-paquete-delicado-12-x-21-cm-rollo-de-500-stickers-_JM,buy_it_now,MCO,MCO388333,MCO-SELF_ADHESIVE_LABELS,149990,,1,,True,2043-07-03T21:15:11.000Z,False,[],,MCO1368,False,True,fulfillment,me2,"['fulfillment', 'self_service_out', 'mandatory_free_shipping']",,,71303241,LATIENDADELUCY,12.0,12499.17,0.0,COP,STICKER PLUS
MCO558897117,Rollo De Papel Termico 80x60 X 6 Unidades,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-558897117-rollo-de-papel-termico-80x60-x-6-unidades-_JM,buy_it_now,MCO,MCO416637,MCO-SCHOOL_AND_OFFICE_PAPERS,34900,,1,,True,2040-05-10T22:40:31.000Z,False,[],,MCO1368,False,False,cross_docking,me2,[],,,261809885,TIENDAMAXPRINTERBUCARAMANGA,12.0,2908.33,0.0,COP,NP
MCO2024544962,Combo X 10 Kit Escolar Económico #23,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-2024544962-combo-x-10-kit-escolar-economico-23-_JM,buy_it_now,MCO,MCO414164,MCO-SCHOOL_KITS,217550,229000.0,1,,True,2043-11-09T04:00:00.000Z,False,[],,MCO1368,False,True,cross_docking,me2,['mandatory_free_shipping'],,,388449772,VENTASEXPRESS-2010,36.0,6043.06,0.0,COP,Be Home
MCO1662084486,Esfero Marcador Para Tela De Costura X2 Unidades,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1662084486-esfero-marcador-para-tela-de-costura-x2-unidades-_JM,buy_it_now,MCO,MCO172631,MCO-MARKERS_AND_HIGHLIGHTERS,12825,13500.0,50,,True,2043-07-06T01:35:09.000Z,False,[],,MCO1368,False,False,xd_drop_off,me2,['self_service_out'],,,658379763,ANALEPAPELERIA13,,,,,Genérica
MCO517632530,Caja Temperas Payasito X 6 Unidades,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-517632530-caja-temperas-payasito-x-6-unidades-_JM,buy_it_now,MCO,MCO412649,MCO-TEMPERAS,6600,,1,,True,2040-01-26T21:28:27.000Z,False,[],,MCO1368,False,False,xd_drop_off,me2,['self_service_in'],,,208883883,MARIAFERNANDARODRIGUEZGARZON,,,,,Payasito
MCO874496950,Costal O Lona Blanca Para 50 Kilos X 3 Unidades,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-874496950-costal-o-lona-blanca-para-50-kilos-x-3-unidades-_JM,buy_it_now,MCO,MCO441185,MCO-SCHOOL_AND_OFFICE_SUPPLIES,10000,,1,,True,2042-03-19T04:00:00.000Z,False,[],,MCO1368,False,False,fulfillment,me2,['fulfillment'],,,116153031,EMPAQUESYCOSTALESBGA,,,,,Empaques y costales bga
MCO1098392426,Perforadora Cortador Troquel Papel Foamy Scrap 2.5cms ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1098392426-perforadora-cortador-troquel-papel-foamy-scrap-25cms-_JM,buy_it_now,MCO,MCO172629,MCO-HOLE_PUNCHES,24000,,1,,True,2042-11-23T04:00:00.000Z,False,[],,MCO1368,False,False,xd_drop_off,me2,['self_service_in'],,,32230556,ATELIER NEKO,36.0,666.67,0.0,COP,Perforadora
MCO621594366,"Marcador Borrable Edding 350, Recargable Color Azul ",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-621594366-marcador-borrable-edding-350-recargable-color-azul-_JM,buy_it_now,MCO,MCO172631,MCO-MARKERS_AND_HIGHLIGHTERS,13600,,1,,True,2041-05-02T04:00:00.000Z,False,[],,MCO1368,False,False,cross_docking,me2,[],,,556463490,BOCETOS_PAPELERIA,,,,,Edding
MCO1289686791,Cinta Adhesiva Doble Cara Transparente Para Cel/tablet 3 Mm,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1289686791-cinta-adhesiva-doble-cara-transparente-para-celtablet-3-mm-_JM,buy_it_now,MCO,MCO180001,MCO-ADHESIVE_TAPES,15000,,1,,True,2043-04-23T04:00:00.000Z,False,[],,MCO1368,False,False,xd_drop_off,me2,['self_service_in'],,,1045894339,HYV STORE,,,,,Genérica
MCO499338787,Cartuchera Escolar  Medidas 22x12 Cms Fabricamos Verde,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-499338787-cartuchera-escolar-medidas-22x12-cms-fabricamos-verde-_JM,buy_it_now,MCO,MCO441855,MCO-PENCIL_CASES,6555,6900.0,50,,True,2042-10-13T23:21:21.000Z,False,[],,MCO1368,False,False,cross_docking,me2,['self_service_in'],,,388449772,VENTASEXPRESS-2010,,,,,Be Home
MCO1871157110,Cordones Negros Planos Para Zapatos,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1871157110-cordones-negros-planos-para-zapatos-_JM,buy_it_now,MCO,MCO441170,MCO-SHOELACES,8950,,1,,True,2043-08-30T04:00:00.000Z,False,[],,MCO1368,False,False,fulfillment,me2,"['fulfillment', 'self_service_out']",,,7924454,DISTRIBUCIONES 55,,,,,Genérica
