id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO2040953378,Autoestereo Sony Con Android Auto Y Carplay | Xav-ax3200,new,MCO27870028,gold_pro,https://www.mercadolibre.com.co/autoestereo-sony-con-android-auto-y-carplay-xav-ax3200/p/MCO27870028,buy_it_now,MCO,MCO409392,MCO-VEHICLE_MULTIMEDIA_SYSTEMS,1076331,1559900.0,1,11.0,Sony,True,2043-11-16T04:00:00.000Z,True,[],MCO1747,False,True,drop_off,me2,['mandatory_free_shipping'],,,168810672,SONY COLOMBIA,12.0,89694.25,0.0,COP,Sony
MCO595317399,"Pijama Para Carro Qp  S, M Y L Semi-impermeable Intemperie",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-595317399-pijama-para-carro-qp-s-m-y-l-semi-impermeable-intemperie-_JM,buy_it_now,MCO,MCO173788,MCO-VEHICLE_COVERS,85405,89900.0,1,,,True,2040-11-14T04:00:00.000Z,False,[],MCO1747,False,False,fulfillment,me2,"['fulfillment', 'fs_threshold_mco_change_apr2021', 'fs_threshold_mco_change_jul2021']",,,216893546,LAVEF SAS,36.0,2372.36,0.0,COP,LAVEF
MCO2140920038,Intercom Sena Parani A10-p01,new,MCO28838357,gold_special,https://www.mercadolibre.com.co/intercom-sena-parani-a10-p01/p/MCO28838357,buy_it_now,MCO,MCO90069,MCO-MOTORCYCLE_INTERCOMMUNICATORS,354000,,1,,,True,2044-01-04T04:00:00.000Z,True,[],MCO1747,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,18744109,ENMOTO.CO,36.0,9833.33,0.0,COP,Sena
MCO1272786321,Bloqueo Automático Antirrobo Con Pedal De Seguridad+candado,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1272786321-bloqueo-automatico-antirrobo-con-pedal-de-seguridadcandado-_JM,buy_it_now,MCO,MCO442227,MCO-VEHICLE_STEERING_WHEEL_LOCKS,90000,,1,,,True,2043-09-04T02:19:55.270Z,False,[],MCO1747,False,True,fulfillment,me2,"['fulfillment', 'self_service_in', 'mandatory_free_shipping']",,,317822366,IMPORTACIONES SINFRONTERAS,36.0,2500.0,0.0,COP,Genérica
MCO1330569379,Rejilla Cromada Logan - Sandero - Duster Desde 2017,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1330569379-rejilla-cromada-logan-sandero-duster-desde-2017-_JM,buy_it_now,MCO,MCO165932,MCO-VEHICLE_AC_DASHBOARD_VENTS,71900,71900.0,1,60094.0,Imcopartes,True,2043-08-19T04:00:00.000Z,False,[],MCO1747,False,False,cross_docking,me2,"['self_service_in', 'fbm_in_process']",,,61887278,IMCOPARTES,36.0,1997.22,0.0,COP,ICP
MCO562384439,Guantes Moto Termicos Con Proteccion En Nudillos Y Tactiles ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-562384439-guantes-moto-termicos-con-proteccion-en-nudillos-y-tactiles-_JM,buy_it_now,MCO,MCO23018,MCO-MOTORCYCLIST_GLOVES,54000,,150,,,True,2040-09-20T03:23:06.000Z,False,[],MCO1747,False,False,cross_docking,me2,['self_service_in'],,,22237343,PROCTERSTORE.COM.CO,36.0,1500.0,0.0,COP,ST09
MCO1248438086,Llanta Trasero Para Moto Michelin Pilot Street 2 De 130/70-17 S 62 X 1 Unidad,new,MCO16263739,gold_special,https://www.mercadolibre.com.co/llanta-trasero-para-moto-michelin-pilot-street-2-de-13070-17-s-62-x-1-unidad/p/MCO16263739,buy_it_now,MCO,MCO167778,MCO-MOTORCYCLE_TIRES,363536,403929.0,50,372.0,Mundimotos,True,2043-02-15T04:00:00.000Z,True,[],MCO1747,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,261382885,MUNDIMOTOSSAS,36.0,10098.22,0.0,COP,Michelin
MCO2006456818,Aditivo Rodando Ando 1 Litro Oferta,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-2006456818-aditivo-rodando-ando-1-litro-oferta-_JM,buy_it_now,MCO,MCO456142,MCO-VEHICLE_ADDITIVES,31999,,250,,,True,2043-10-29T04:00:00.000Z,False,[],MCO1747,False,False,xd_drop_off,me2,['self_service_in'],,,1409062642,RODANDO ANDO2,36.0,888.86,0.0,COP,RODANDO ANDO
MCO2142674254,70mai Dash Cam A800s + Cámara Trasera 70mai Rc06,new,MCO23492060,gold_special,https://www.mercadolibre.com.co/70mai-dash-cam-a800s-camara-trasera-70mai-rc06/p/MCO23492060,buy_it_now,MCO,MCO177991,MCO-VEHICLE_CAMERAS,613707,659900.0,1,,,True,2044-01-05T04:00:00.000Z,True,[],MCO1747,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,44918222,ONECLICK STORE,36.0,17047.42,0.0,COP,70mai
MCO2077796566,Kit De 2 Llantas Compasal Blazer Hp P 185/65r14 86 H,new,MCO27926584,gold_special,https://www.mercadolibre.com.co/kit-de-2-llantas-compasal-blazer-hp-p-18565r14-86-h/p/MCO27926584,buy_it_now,MCO,MCO23030,MCO-AUTOMOTIVE_TIRES,353000,353000.0,1,52744.0,Autoplanet Derco,True,2043-11-29T04:00:00.000Z,True,[],MCO1747,False,True,drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,517297970,AUTOPLANET DERCO,36.0,9805.56,0.0,COP,Compasal
MCO876810603,Botas Lluvia Impermeables Zapatos Protectores Blz01,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-876810603-botas-lluvia-impermeables-zapatos-protectores-blz01-_JM,buy_it_now,MCO,MCO90075,MCO-MOTORCYCLE_RAIN_SUITS,26900,,50,,,True,2042-03-26T04:00:00.000Z,False,[],MCO1747,False,False,cross_docking,me2,['self_service_in'],,,106449348,COMPRALOENCASATIENDA,12.0,2241.67,0.0,COP,Genérica
MCO821495646,Bombillo Led Tipo 158 12v 0.5w (6000k) Cocuyo,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-821495646-bombillo-led-tipo-158-12v-05w-6000k-cocuyo-_JM,buy_it_now,MCO,MCO87926,MCO-VEHICLE_LIGHT_BULBS,39615,41700.0,1,137.0,Osram,True,2041-10-10T04:00:00.000Z,False,[],MCO1747,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,199769978,OPERADOR TO,36.0,1100.42,0.0,COP,Osram
MCO2008220870,Mini Compresor De Aire 12v 150 Psi Metalico Auto Cicla Moto,new,MCO23446100,gold_special,https://www.mercadolibre.com.co/mini-compresor-de-aire-12v-150-psi-metalico-auto-cicla-moto/p/MCO23446100,buy_it_now,MCO,MCO370796,MCO-AIR_COMPRESSORS,54900,,1,,,True,2043-10-31T04:00:00.000Z,True,[],MCO1747,False,False,cross_docking,me2,[],,,1126283177,AVILESLINA20220520145727,36.0,1525.0,0.0,COP,Air Compressor
MCO2213434166,Xiaomi Compresor Eléctrico De Aire Portátil 2 Color Negro Fase Eléctrica Monofásica Frecuencia 60,new,MCO28765691,gold_special,https://www.mercadolibre.com.co/xiaomi-portable-electric-air-compressor-2-inflado-6-modos-color-negro-fase-electrica-monofasica-5v-2a/p/MCO28765691,buy_it_now,MCO,MCO370796,MCO-AIR_COMPRESSORS,216900,,1,,,True,2044-02-13T04:00:00.000Z,True,[],MCO1747,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,178562922,PYN COMPUSTAR,36.0,6025.0,0.0,COP,Xiaomi
MCO1146430629,"Tank Bag, Maleta Tanque, Porta Impermeable  Porta Celular.",new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1146430629-tank-bag-maleta-tanque-porta-impermeable-porta-celular-_JM,buy_it_now,MCO,MCO437375,MCO-MOTORCYCLE_ACCESSORIES,60000,,1,,,True,2043-11-16T19:25:49.243Z,False,[],MCO1747,False,False,xd_drop_off,me2,['self_service_out'],,,296491577,MAJO5455901,12.0,5000.0,0.0,COP,marca de moto
MCO1274926011,Organizador De Vehículo Carro Asiento Con Bolsillos,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1274926011-organizador-de-vehiculo-carro-asiento-con-bolsillos-_JM,buy_it_now,MCO,MCO429491,MCO-VEHICLE_TRASH_BAGS,31179,39900.0,50,,,True,2043-10-27T23:21:32.214Z,False,[],MCO1747,False,False,xd_drop_off,me2,['self_service_in'],,,753430529,INWTRECORDS,12.0,2598.25,0.0,COP,Genérica
MCO1984592214,Maxxis Llanta Rekon Race Oem 29x2.25 Exodarkwall 60tpi,new,MCO27864902,gold_special,https://www.mercadolibre.com.co/maxxis-llanta-rekon-race-oem-29x225-exodarkwall-60tpi/p/MCO27864902,buy_it_now,MCO,MCO158251,MCO-BICYCLE_TIRES,102880,,1,,,True,2043-10-20T04:00:00.000Z,True,[],MCO1747,False,True,cross_docking,me2,['mandatory_free_shipping'],,,240348085,BIKETECH CARTAGO,36.0,2857.78,0.0,COP,Maxxis
MCO610617944,Pomo O Pera Renault Logan / Sandero / Duster 1.6 Plata,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-610617944-pomo-o-pera-renault-logan-sandero-duster-16-plata-_JM,buy_it_now,MCO,MCO373147,MCO-VEHICLE_SHIFT_LEVER_KNOBS,39900,,1,60094.0,Imcopartes,True,2042-03-02T14:09:40.000Z,False,[],MCO1747,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,61887278,IMCOPARTES,36.0,1108.33,0.0,COP,ICP
MCO511281734,Pasamontañas Balaclavas Motociclistas Moto Kart Paintball,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-511281734-pasamontanas-balaclavas-motociclistas-moto-kart-paintball-_JM,buy_it_now,MCO,MCO180743,MCO-NECK_GAITERS_AND_BALACLAVAS,14900,,100,,,True,2039-04-25T04:00:00.000Z,False,[],MCO1747,False,False,cross_docking,me2,['self_service_in'],,,22237343,PROCTERSTORE.COM.CO,,,,,Procter
MCO1656967466,Aspiradora Truper Asp-5x 19l Sólidos Y Líquidos Acero Inox Color Acero Inoxidable/negro 127v,new,MCO19521054,gold_pro,https://www.mercadolibre.com.co/aspiradora-truper-asp-5x-19l-solidos-y-liquidos-acero-inox-color-acero-inoxidablenegro-127v/p/MCO19521054,buy_it_now,MCO,MCO424979,MCO-VACUUM_AND_STEAM_CLEANERS,524043,,1,,,True,2043-06-12T04:00:00.000Z,True,[],MCO1747,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,708353111,SCDI7344113,12.0,43670.25,0.0,COP,Truper
MCO489984774,Sensor De Reversa O Parqueo Combo X4 Tipo Media Luna + Broca,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-489984774-sensor-de-reversa-o-parqueo-combo-x4-tipo-media-luna-broca-_JM,buy_it_now,MCO,MCO173820,MCO-VEHICLE_PARKING_SENSORS,37900,,150,,,True,2038-10-19T04:00:00.000Z,False,[],MCO1747,False,False,cross_docking,me2,['self_service_in'],,,191222360,MEDELLINELECTRONICA,36.0,1052.78,0.0,COP,Medellín Electrónica
