id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO573199941,Littleton Jefferson Nickels 1938-1975 Álbum De Moneda,new,gold_special,https://articulo.mercadolibre.com.co/MCO-573199941-littleton-jefferson-nickels-1938-1975-album-de-moneda-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,176900,,1,True,2040-07-22T04:00:00.000Z,False,[],MCO1367,False,True,cross_docking,me2,['mandatory_free_shipping'],,,221747504,ANICAM-BUSINESS,36.0,4913.89,0.0,COP,
MCO512722549,Colombia Reposición 100 Pesos Oro 12 Agosto 1988,new,gold_special,https://articulo.mercadolibre.com.co/MCO-512722549-colombia-reposicion-100-pesos-oro-12-agosto-1988-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,80000,,1,True,2039-05-05T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,['MCO-chg-threshold-Jan-23'],,,91086457,NIKY6919,36.0,2222.22,0.0,COP,
MCO1333103747,Tazos Pokémon 1ra Generación 160 Piezas,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1333103747-tazos-pokemon-1ra-generacion-160-piezas-_JM,buy_it_now,MCO,MCO413011,MCO-POGS,152545,156000.0,1,True,2043-08-25T04:00:00.000Z,False,[],MCO1367,False,True,drop_off,me2,['mandatory_free_shipping'],,,673985219,DARK LOUD,36.0,4237.36,0.0,COP,Tazos Pokemon
MCO606999443,10 Centavos 1972 Pareja Con Los Reversos Remarcados,used,gold_special,https://articulo.mercadolibre.com.co/MCO-606999443-10-centavos-1972-pareja-con-los-reversos-remarcados-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,125000,,1,True,2041-02-06T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,65616184,WORLD COLLECTIONS200,36.0,3472.22,0.0,COP,
MCO654450161,Afiche Adhesivo Laminado Paisajes Ciudades 41x29cm,new,gold_special,https://articulo.mercadolibre.com.co/MCO-654450161-afiche-adhesivo-laminado-paisajes-ciudades-41x29cm-_JM,buy_it_now,MCO,MCO168946,MCO-POSTERS,15000,,500,True,2041-08-04T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,178460073,PUBLIYA7,,,,,Publiya7
MCO618588850,Colombia 5000 Pesos  2 Enero 1995,used,gold_special,https://articulo.mercadolibre.com.co/MCO-618588850-colombia-5000-pesos-2-enero-1995-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,28000,,1,True,2041-04-18T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,777.78,0.0,COP,
MCO621911742,"Moneda Mexico 1 Peso 1971 Circulada, General Morelos ",used,gold_special,https://articulo.mercadolibre.com.co/MCO-621911742-moneda-mexico-1-peso-1971-circulada-general-morelos-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,5000,,1,True,2041-05-03T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
MCO463601133,Estribo Antiguo Bronce Y Cobre Macizo ,used,gold_pro,https://articulo.mercadolibre.com.co/MCO-463601133-estribo-antiguo-bronce-y-cobre-macizo-_JM,buy_it_now,MCO,MCO439433,MCO-ANTIQUES,80000,,1,True,2041-06-12T16:01:46.000Z,False,[],MCO1367,False,False,custom,custom,[],,,142560917,PULGUEROPERSACALI,12.0,6666.67,0.0,COP,ANTIQUES
MCO595285501,Trofeo De Oro (paquete De 12) - Trofeo Con Forma Estrella,new,gold_special,https://articulo.mercadolibre.com.co/MCO-595285501-trofeo-de-oro-paquete-de-12-trofeo-con-forma-estrella-_JM,buy_it_now,MCO,MCO413508,MCO-TROPHIES,131900,,1,True,2040-11-13T04:00:00.000Z,False,[],MCO1367,False,True,cross_docking,me2,"['fs_threshold_mco_change_apr2021', 'mandatory_free_shipping']",,,221747504,ANICAM-BUSINESS,36.0,3663.89,0.0,COP,
MCO873183468,Moneda De Italia 50 Liras 1978 Usado Circulado,used,gold_special,https://articulo.mercadolibre.com.co/MCO-873183468-moneda-de-italia-50-liras-1978-usado-circulado-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,8000,,1,True,2042-03-17T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,,,,,
