id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2215298226,Apartamento En Venta En Envigado Las Antillas,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2215298226-apartamento-en-venta-en-envigado-las-antillas-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,550000000,1,False,2024-08-17T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTGFzIEFudGlsbGFzVFVOUFEwVk9WalU1W', 'name': 'Las Antillas'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1555043, 'longitude': -75.5895265}","{'contact': 'Inmobiliaria Selecta', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1461658834,INMOBILIARIA SELECTA
MCO2217924466,Se Vende Apartamento En Los Colores,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2217924466-se-vende-apartamento-en-los-colores-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,410000000,1,False,2024-08-18T04:00:00.000Z,"{'address_line': 'Los Colores, Laureles - Estadio, Medellín, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TG9zIENvbG9yZXNUVU5QUTAxRlJHUmpOamM0', 'name': 'Los Colores'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2665446, 'longitude': -75.5924368}","{'contact': '', 'other_info': '1385902406', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,36914077,PODER PROPIEDADES
MCO2215767076,Casa Campestre En Venta En Sector San Antonio A La Ceja,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2215767076-casa-campestre-en-venta-en-sector-san-antonio-a-la-ceja-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,2590000000,1,False,2024-08-17T04:00:00.000Z,"{'address_line': 'Rionegro-El Carmen de Viboral, Rionegro, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VMQzY3MDg2Nw', 'name': 'El Carmen de Viboral'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1228034, 'longitude': -75.3494402}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1098590581,ESTRELLAOCAMPOA
MCO2221694894,Hermosa  Cabaña En San Jerónimo,new,gold_premium,https://casa.mercadolibre.com.co/MCO-2221694894-hermosa-cabana-en-san-jeronimo-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,380000000,1,False,2024-08-20T04:00:00.000Z,"{'address_line': 'Colombia / Antioquia / San Jeronimo', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1NBTjEyMGQ3', 'name': 'San Jerónimo'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.4427154, 'longitude': -75.7279155}","{'contact': 'Grupo inmobiliario Propiedad en venta', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,733910651,GRUPOPROPIEDADVENTA
MCO2221496972,Apartamento En Arriendo San Javier 1177-216,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2221496972-apartamento-en-arriendo-san-javier-1177-216-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,1300000,1,False,2024-05-22T04:00:00.000Z,"{'address_line': 'SAN JAVIER', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjY0MDQ3MQ', 'name': 'San Javier'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2573011, 'longitude': -75.6155644}","{'contact': 'DAIRO DAGUER DAVID', 'other_info': 'calle 9 # 43a - 31 ofc 218', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1688880555,PROPIEDADES_MEDELLIN
MCO1394775883,Venta De Apartamento En Cristales Oeste De Cali 7153.e,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1394775883-venta-de-apartamento-en-cristales-oeste-de-cali-7153e-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,850000000,1,False,2024-08-19T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNSSTQ4OTU2NA', 'name': 'Cristales'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.449643, 'longitude': -76.5419591}","{'contact': 'Geraldine Sifontes Valero', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1281088699,OSPINAPEREZYASOCIADOS1
MCO2217625454,Venta De Apartamento En Santa Monica,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2217625454-venta-de-apartamento-en-santa-monica-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,225000000,1,False,2024-08-18T04:00:00.000Z,"{'address_line': 'Santa Monica', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0RPU2E2OGE1', 'name': 'Dosquebradas'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.825138, 'longitude': -75.6805444}","{'contact': 'INMOBILIARIA TU CASA YA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,229072031,INMOBILIARIA TUCASAYA
MCO2224425952,Precio Negociables. Lote En Venta: Condominio Residencial Merlot - Zona Norte. ,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2224425952-precio-negociables-lote-en-venta-condominio-residencial-merlot-zona-norte-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,360000000,1,False,2024-03-24T04:01:29.000Z,"{'address_line': 'Cartagena de Indias, Provincia de Cartagena, Bolívar, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNSRTk2NjgzOQ', 'name': 'Crespo'}, 'city': {'id': 'TUNPQ0NBUjcwNTYz', 'name': 'Cartagena De Indias'}, 'state': {'id': 'TUNPUEJPTHI1Mzlk', 'name': 'Bolívar'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.3932277, 'longitude': -75.4832311}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1181377290,GARCIALINA20230316173731
MCO2223810038,Se Vende Hermosa Oficina En El Poblado,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2223810038-se-vende-hermosa-oficina-en-el-poblado-_JM,classified,MCO,MCO6401,MCO-INDIVIDUAL_OFFICES_FOR_SALE,250000000,1,False,2025-02-22T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2068194, 'longitude': -75.5710632}","{'contact': 'INMOBILIARIA EN PUNTO', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,707779560,INMOBILIARIA ENPUNTO
MCO1395147565,"Lote En Venta Envigado, Alto De Las Palmas, Vereda Perico",new,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1395147565-lote-en-venta-envigado-alto-de-las-palmas-vereda-perico-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,1000000000,1,False,2025-02-21T04:00:00.000Z,"{'address_line': 'Vereda Perico Santa Elena', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1806506, 'longitude': -75.5032778}","{'contact': 'Óptimos Espacios', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1694770994,ESO20240221190049
