id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1835241860,Hidrolavadora Inalambrica Portatil Recargable Presión Auto,new,MCO28743381,gold_special,https://articulo.mercadolibre.com.co/MCO-1835241860-hidrolavadora-inalambrica-portatil-recargable-presion-auto-_JM,buy_it_now,MCO,MCO166618,MCO-ELECTRIC_PRESSURE_WASHERS,173913,199900.0,1,2100.0,EasyShop,True,2043-08-24T04:00:00.000Z,False,[],MCO441917,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,1160701053,EASYSHOP COLOMBIA,36.0,4830.92,0.0,COP,Express X9
MCO2170757160,Vacuum Pump Vp-125 Bomba De Vacio 1/4 Hp,new,MCO27400548,gold_pro,https://www.mercadolibre.com.co/vacuum-pump-vp-125-bomba-de-vacio-14-hp/p/MCO27400548,buy_it_now,MCO,MCO372061,MCO-VACUUM_PUMPS,480000,,1,,,True,2044-01-18T04:00:00.000Z,True,[],MCO441917,False,False,not_specified,not_specified,[],,,229612999,REPUESTOSICR,12.0,40000.0,0.0,COP,VACUUM PUMP
MCO608319724,Antorcha Mig 250amp Por 5mts Conector Europeo,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-608319724-antorcha-mig-250amp-por-5mts-conector-europeo-_JM,buy_it_now,MCO,MCO167011,MCO-WELDING_MACHINES,250000,,50,,,True,2041-02-14T04:00:00.000Z,False,[],MCO441917,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,166528358,FERRETERIA GERARDOBARRERASAS,36.0,6944.44,0.0,COP,WT WALL QUALITY TOOLS
MCO1142011138,Soldadura Mig Fluxcore  X 1 Kg  ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1142011138-soldadura-mig-fluxcore-x-1-kg-_JM,buy_it_now,MCO,MCO167011,MCO-WELDING_MACHINES,67410,74900.0,1,2067.0,Herkules Ferreteria,True,2042-12-09T04:00:00.000Z,False,[],MCO441917,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,475121185,FERRETERIAHERKULES,36.0,1872.5,0.0,COP,HERKULES
MCO613627874,Voltimetro Amperimetro Digital Ac 50-500v 100a,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-613627874-voltimetro-amperimetro-digital-ac-50-500v-100a-_JM,buy_it_now,MCO,MCO455196,MCO-VOLTMETERS,38000,,1,,,True,2042-10-30T19:56:13.000Z,False,[],MCO441917,False,False,cross_docking,me2,[],,,185735677,MERKATRONIX SAS,36.0,1055.56,0.0,COP,
MCO931873252,Soldador Inversor 110/220v 200 Amperios  3 Tarjetas,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-931873252-soldador-inversor-110220v-200-amperios-3-tarjetas-_JM,buy_it_now,MCO,MCO167011,MCO-WELDING_MACHINES,430000,,1,,,True,2042-07-21T04:00:00.000Z,False,[],MCO441917,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,166528358,FERRETERIA GERARDOBARRERASAS,36.0,11944.44,0.0,COP,WT WALL QUALITY TOOLS
MCO573334593,Rollo Soldadura Mig X 15 Kilos Herkules ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-573334593-rollo-soldadura-mig-x-15-kilos-herkules-_JM,buy_it_now,MCO,MCO167011,MCO-WELDING_MACHINES,139930,199900.0,1,2067.0,Herkules Ferreteria,True,2040-07-23T04:00:00.000Z,False,[],MCO441917,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,475121185,FERRETERIAHERKULES,36.0,3886.94,0.0,COP,HERKULES
MCO855094611,Presurizador  De Agua Automático Electrobomba 110v Inproagro,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-855094611-presurizador-de-agua-automatico-electrobomba-110v-inproagro-_JM,buy_it_now,MCO,MCO372050,MCO-WATER_BOOSTER_PUMPS,685000,,1,,,True,2042-01-28T04:00:00.000Z,False,[],MCO441917,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,158551377,JOSELUIS VARGASSANABRIA,12.0,57083.33,0.0,COP,Altamira
MCO1347207953,Medidor De Humedad Digital Para 16 Tipos De Granos Cafe/maiz,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1347207953-medidor-de-humedad-digital-para-16-tipos-de-granos-cafemaiz-_JM,buy_it_now,MCO,MCO372016,MCO-HYGROMETERS,866912,,1,,,True,2044-01-27T16:22:25.054Z,False,[],MCO441917,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,193563922,SUPLEVITAMINAS,12.0,72242.67,0.0,COP,Amtast
MCO560647550,"Bomba  Hidroflow Hidroneumática Tanque 24 Lt, 1/2 Hp  Pretul",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-560647550-bomba-hidroflow-hidroneumatica-tanque-24-lt-12-hp-pretul-_JM,buy_it_now,MCO,MCO166618,MCO-ELECTRIC_PRESSURE_WASHERS,478900,,1,,,True,2040-04-24T04:00:00.000Z,False,[],MCO441917,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,471793327,HERROBLE.COM,36.0,13302.78,0.0,COP,Pretul
MCO2170562232,Panel Solar De 50 Watt 17.5 Voltios 2.78a Alt:70cm Anc:54cm Color Negro,new,MCO29383220,gold_special,https://www.mercadolibre.com.co/panel-solar-de-50-watt-175-voltios-278a-alt70cm-anc54cm-color-negro/p/MCO29383220,buy_it_now,MCO,MCO177589,MCO-SOLAR_PANELS,165000,,1,,,True,2044-01-18T04:00:00.000Z,True,[],MCO441917,False,True,cross_docking,me2,"['self_service_out', 'mandatory_free_shipping']",,,310122679,BOLDUTIENDA,36.0,4583.33,0.0,COP,Vip
MCO1300581061,Equipos De Soldadura Mini De 250 Amperios ,new,MCO28701259,gold_special,https://articulo.mercadolibre.com.co/MCO-1300581061-equipos-de-soldadura-mini-de-250-amperios-_JM,buy_it_now,MCO,MCO167011,MCO-WELDING_MACHINES,500000,,1,,,True,2043-05-25T04:00:00.000Z,False,[],MCO441917,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,697498022,GUCA4534959,36.0,13888.89,0.0,COP,Lincoln
MCO640871523,Jabón Potásico Con Aceite Neem,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-640871523-jabon-potasico-con-aceite-neem-_JM,buy_it_now,MCO,MCO442409,MCO-INSECTICIDES,27990,,250,,,True,2041-06-24T04:00:00.000Z,False,[],MCO441917,False,False,cross_docking,me2,['self_service_in'],,,109805282,ACHOTE_CO,12.0,2332.5,0.0,COP,Achote S.A
MCO1273019071,Nitrato De Calcio Fertilizante Soluble Para Hidroponía X Kg,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1273019071-nitrato-de-calcio-fertilizante-soluble-para-hidroponia-x-kg-_JM,buy_it_now,MCO,MCO430226,MCO-HYDROPONIC_NUTRIENTS,15500,,1,,,True,2043-03-14T04:00:00.000Z,False,[],MCO441917,False,False,drop_off,me2,[],,,212151740,AGROGARZON,,,,,Cenagro
MCO607496329,"Planta Solar 600 Watt Kit Solar Basico Casa, Camping, Finca",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-607496329-planta-solar-600-watt-kit-solar-basico-casa-camping-finca-_JM,buy_it_now,MCO,MCO177589,MCO-SOLAR_PANELS,2232500,2350000.0,1,,,True,2041-02-09T04:00:00.000Z,False,[],MCO441917,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,383013877,ISAT-ENERGIASLIMPIAS,36.0,62013.89,0.0,COP,ISATCOLOMBIA
MCO1698176516,Hidrolavadora Eléctrica Truper Hila-1800 Naranja/negro ,new,MCO18706965,gold_special,https://articulo.mercadolibre.com.co/MCO-1698176516-hidrolavadora-electrica-truper-hila-1800-naranjanegro-_JM,buy_it_now,MCO,MCO166618,MCO-ELECTRIC_PRESSURE_WASHERS,413000,,1,,,True,2043-10-06T21:27:37.000Z,False,[],MCO441917,False,True,fulfillment,me2,"['fulfillment', 'mandatory_free_shipping']",,,71486471,AGROCOLOMBIA SAS,36.0,11472.22,0.0,COP,Truper
MCO564925725,Kit Panel Solar Con Batería Y 3 Bombillos De 3w Carga Usb 5v,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-564925725-kit-panel-solar-con-bateria-y-3-bombillos-de-3w-carga-usb-5v-_JM,buy_it_now,MCO,MCO177589,MCO-SOLAR_PANELS,104900,,50,,,True,2040-05-28T04:00:00.000Z,False,[],MCO441917,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,61678362,ARTICULOSALTAGAMA,36.0,2913.89,0.0,COP,Gdlite
