id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2206655086,"Se Vende O Se Permuta Hermosa Finca En Villeta, Negociable ¡venta A Puerta Cerrada!",used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2206655086-se-vende-o-se-permuta-hermosa-finca-en-villeta-negociable-venta-a-puerta-cerrada-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,550000000,1,False,2024-03-13T04:00:00.000Z,"{'address_line': 'vereda Payande  tarazona', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1ZJTDVkNDg5', 'name': 'Villeta'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.010728, 'longitude': -74.4760095}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,49661342,STEFA094
MCO1349838745,En Venta Apartamento En Conjunto Residencial Prados De Suba,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1349838745-en-venta-apartamento-en-conjunto-residencial-prados-de-suba-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,174000000,1,False,2024-04-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMNTU2OTI', 'name': 'El Pinar'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7544467, 'longitude': -74.0901393}","{'contact': 'HUS INMOBILIARIA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1461457366,HUSINMOBILIARIA
MCO1632570420,Finca Ganadera En Venta Ubicada En Santander,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1632570420-finca-ganadera-en-venta-ubicada-en-santander-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,950000000,1,False,2024-06-08T03:33:24.791Z,"{'address_line': 'Santander, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1BVRTI5MjBm', 'name': 'Puerto Parra'}, 'state': {'id': 'TUNPUFNBTnJlMjMw', 'name': 'Santander'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.650797, 'longitude': -74.0559339}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1123464266,YADIRBETANCURCANO
MCO1871059238,Apartamento En Venta En Calasanz Medellín Antioquia,new,gold_premium,https://casa.mercadolibre.com.co/MCO-1871059238-apartamento-en-venta-en-calasanz-medellin-antioquia-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,390000000,1,False,2024-03-02T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBTDUxODMwOA', 'name': 'Calasanz'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.270133, 'longitude': -75.5974112}","{'contact': 'Habitar Propiedad Raiz', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1464310489,HABITAR PROPIEDADRAIZ
MCO2204024840,Alquiler Finca Barbosa-porce ,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2204024840-alquiler-finca-barbosa-porce-_JM,classified,MCO,MCO6402,MCO-FARM_HOUSES_FOR_RENT,700000,1,False,2024-03-10T04:00:00.000Z,"{'address_line': 'Barbosa, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0JBUmYzNzU0', 'name': 'Barbosa'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.4379517, 'longitude': -75.3318156}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,not_specified,not_specified,[],,,207621675,MIRYAMMARINCARVAJAL
MCO1381605765,Apartamento Amoblado En Chapinero,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1381605765-apartamento-amoblado-en-chapinero-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,3000000,1,False,2024-04-14T04:00:00.000Z,"{'address_line': 'Calle 54a #5-14, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNIQTEzODg5', 'name': 'Chapinero Central'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6405892, 'longitude': -74.0617387}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1305707780,WYNWOODHOUSE2023
MCO1699850516,"Finca Para Remodelar En Copacabana Excelente Punto, Topografía Y Vista Hermosa, A 5 Minutos De La Autopista Cerca Al Parque ",used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1699850516-finca-para-remodelar-en-copacabana-excelente-punto-topografia-y-vista-hermosa-a-5-minutos-de-la-autopista-cerca-al-parque-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,400000000,1,False,2024-07-21T14:05:58.833Z,"{'address_line': 'Calle 50 Cra 50 a 24, Copacabana parque, Copacabana, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NPUDhkMjM1', 'name': 'Copacabana'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.3462719, 'longitude': -75.5082744}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,200322166,TÚ.CASA.SOÑADA.YOUR.DREAMHAUSE
MCO1390709577,"Proyecto Oasis Hermosos Lotes Desde Los 12.000.000 Millones, ¡no Deje Pasar Esta Oferta!",used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1390709577-proyecto-oasis-hermosos-lotes-desde-los-12000000-millones-no-deje-pasar-esta-oferta-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,13000000,1,False,2024-03-12T04:00:00.000Z,"{'address_line': 'Acacías, Meta, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0FDQTczNWEx', 'name': 'Acacias'}, 'state': {'id': 'TUNPUE1FVGExNzFjNQ', 'name': 'Meta'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.991663, 'longitude': -73.766129}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,not_specified,not_specified,[],,,1334315762,RAMIREZALEJANDRA20230319144912
MCO2196125592,Restaurante Alitas Crocantes,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2196125592-restaurante-alitas-crocantes-_JM,classified,MCO,MCO50530,MCO-RETAIL_SPACE_FOR_SALE,18000000,1,False,2024-03-04T04:00:00.000Z,"{'address_line': 'Carrera 49b #173-51, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDg1NzA5', 'name': 'Villa del Prado'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7550968, 'longitude': -74.0494572}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,158135472,FOMI9202095
MCO2178531206,"Alquiler Apartamento Amoblado Temporal Bogotá Por Días, Semanas, Meses",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2178531206-alquiler-apartamento-amoblado-temporal-bogota-por-dias-semanas-meses-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,50000,1,False,2024-02-25T04:00:00.000Z,"{'address_line': 'Carrera 68G 63C 11', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMTc1NDc', 'name': 'El Chicó'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6702253, 'longitude': -74.0957}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,155044778,PAAN9337331
