id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1326948224,Mujeres Que Compran Flores,new,MCO22245169,gold_special,https://www.mercadolibre.com.co/mujeres-que-compran-flores/p/MCO22245169,buy_it_now,MCO,MCO1196,MCO-BOOKS,50000,,1,2068.0,LIBRERIA EBOOK,True,2043-03-13T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,['self_service_in'],,,515528688,E-BOOK S.A.S,36.0,1388.89,0.0,COP,
MCO1391964698,Poesía Completa Jorge Luis Borges,new,MCO20765561,gold_special,https://www.mercadolibre.com.co/poesia-completa-jorge-luis-borges/p/MCO20765561,buy_it_now,MCO,MCO1196,MCO-BOOKS,44000,,1,,,True,2043-03-26T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,['self_service_in'],,,394380898,MUNDIALDELIBROS,36.0,1222.22,0.0,COP,
MCO1738257352,La Importancia De Morir A Tiempo ( Nuevo Y Original,new,MCO22824001,gold_special,https://www.mercadolibre.com.co/la-importancia-de-morir-a-tiempo-nuevo-y-original/p/MCO22824001,buy_it_now,MCO,MCO1196,MCO-BOOKS,59000,,1,,,True,2043-07-21T04:00:00.000Z,True,[],MCO3025,False,False,xd_drop_off,me2,['self_service_in'],,,582293691,ELMO_2100421,36.0,1638.89,0.0,COP,
MCO1395057031,El Poder Está Dentro De Ti ( Solo Nuevos/ Originales),new,MCO21148697,gold_special,https://www.mercadolibre.com.co/el-poder-esta-dentro-de-ti-solo-nuevos-originales/p/MCO21148697,buy_it_now,MCO,MCO1196,MCO-BOOKS,37000,,1,,,True,2044-02-17T04:00:00.000Z,True,[],MCO3025,False,False,xd_drop_off,me2,[],,,399076820,CUCI2254104,36.0,1027.78,0.0,COP,
MCO1322392719,"Hombre Multiorgásmico, El",new,MCO22019903,gold_special,https://www.mercadolibre.com.co/hombre-multiorgasmico-el/p/MCO22019903,buy_it_now,MCO,MCO1196,MCO-BOOKS,92000,,1,,,True,2043-07-30T04:00:00.000Z,True,[],MCO3025,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,512146939,ZULUPRINTS SAS,36.0,2555.56,0.0,COP,
MCO2096236552,Volver Al Amor,new,MCO20757456,gold_special,https://www.mercadolibre.com.co/volver-al-amor/p/MCO20757456,buy_it_now,MCO,MCO1196,MCO-BOOKS,66000,,1,1278.0,Libreria de la U,True,2043-12-09T04:00:00.000Z,True,[],MCO3025,False,False,cross_docking,me2,[],,,279263455,HIPERTEXTOSAS,36.0,1833.33,0.0,COP,Ediciones Urano
MCO1877379374,Guía Paso A Paso De 200 Puntos De Ganchillo (crochet) ,new,MCO22105418,gold_pro,https://www.mercadolibre.com.co/guia-paso-a-paso-de-200-puntos-de-ganchillo-crochet/p/MCO22105418,buy_it_now,MCO,MCO1196,MCO-BOOKS,107000,,1,,,True,2043-08-31T04:00:00.000Z,True,[],MCO3025,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,438128163,SOLUCIONESONLINE_COLOMBIA_SAS,12.0,8916.67,0.0,COP,
MCO1896996266,Libro Beyond The Story - Crónica De 10años De Bts,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1896996266-libro-beyond-the-story-cronica-de-10anos-de-bts-_JM,buy_it_now,MCO,MCO1196,MCO-BOOKS,114000,,1,,,True,2043-09-04T04:00:00.000Z,False,[],MCO3025,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,394380898,MUNDIALDELIBROS,36.0,3166.67,0.0,COP,
MCO1322373557,Libro Amor Libertad Soledad - Osho,new,MCO19846568,gold_special,https://www.mercadolibre.com.co/libro-amor-libertad-soledad-osho/p/MCO19846568,buy_it_now,MCO,MCO1196,MCO-BOOKS,98000,,1,,,True,2043-07-30T04:00:00.000Z,True,[],MCO3025,False,True,xd_drop_off,me2,"['self_service_in', 'mandatory_free_shipping']",,,512146939,ZULUPRINTS SAS,36.0,2722.22,0.0,COP,
MCO1191987829,Inquebrantables / Daniel Habif,new,MCO20737390,gold_pro,https://www.mercadolibre.com.co/inquebrantables-daniel-habif/p/MCO20737390,buy_it_now,MCO,MCO1196,MCO-BOOKS,90000,,1,,,True,2043-01-08T04:00:00.000Z,True,[],MCO3025,False,True,cross_docking,me2,"['MCO-chg-threshold-Jan-23', 'self_service_in', 'mandatory_free_shipping']",,,438128163,SOLUCIONESONLINE_COLOMBIA_SAS,12.0,7500.0,0.0,COP,
