id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO465190368,Moneda Michael Jordan 23 Chicago Bulls Basketball Nike Nba,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-465190368-moneda-michael-jordan-23-chicago-bulls-basketball-nike-nba-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,50393,79990.0,1,True,2041-03-12T18:30:26.000Z,False,[],MCO1367,False,True,drop_off,me2,[],,,70735165,MAUROSHOPPINGNBA,12.0,4199.42,0.0,COP,J
MCO1280828341,Antartica  Dolar 2011 Pinguinos,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1280828341-antartica-dolar-2011-pinguinos-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,14500,,1,True,2043-04-01T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO864829176,Caja Musical De One Piece,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-864829176-caja-musical-de-one-piece-_JM,buy_it_now,MCO,MCO1885,MCO-ANTIQUES,42400,53000.0,1,True,2042-02-23T11:42:09.000Z,False,[],MCO1367,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,752565072,MEMORIES STORECOL,12.0,3533.33,0.0,COP,Genérica
MCO638143031,"Moneda Mexico Bimetal Conmemorativa 500 Años Veracruz, Unc",new,gold_special,https://articulo.mercadolibre.com.co/MCO-638143031-moneda-mexico-bimetal-conmemorativa-500-anos-veracruz-unc-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,22000,,1,True,2041-06-16T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,285275226,IJGU IJGU,36.0,611.11,0.0,COP,
MCO933602257,Colombia Duo Consecutivos 5 Pesos 1979 Sin Circular Unc,new,gold_special,https://articulo.mercadolibre.com.co/MCO-933602257-colombia-duo-consecutivos-5-pesos-1979-sin-circular-unc-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,19900,,1,True,2043-08-29T15:35:55.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,179783507,LEONZ146,36.0,552.78,0.0,COP,No apica
MCO1228931577,Perfumero Recargable Portátil Atomizador,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1228931577-perfumero-recargable-portatil-atomizador-_JM,buy_it_now,MCO,MCO430308,MCO-DECORATIVE_PERFUME_BOTTLES,13900,,1,True,2043-02-02T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,786459353,CELESTE2428,,,,,Genérica
MCO571772843,Colombia Moneda 50 Centavos 1965 Jorge Eliecer Gaitan,new,gold_special,https://articulo.mercadolibre.com.co/MCO-571772843-colombia-moneda-50-centavos-1965-jorge-eliecer-gaitan-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,28000,,1,True,2040-07-14T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,36.0,777.78,0.0,COP,
MCO1192914456,Colección Dolares De La Suerte - Año Del Conejo 2023 ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1192914456-coleccion-dolares-de-la-suerte-ano-del-conejo-2023-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,163000,,1,True,2043-01-09T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,41508557,GEER WEB-SHOP,36.0,4527.78,0.0,COP,
MCO915330129,Bandera Reino Unido 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-915330129-bandera-reino-unido-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,50,True,2043-11-17T23:09:43.064Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,499836100,FARSSI_LA_BARBA,36.0,1388.61,0.0,COP,
MCO501584515,1 Libra Completa De Trigo Peniques Surtido - 148 Monedas Uns,new,gold_special,https://articulo.mercadolibre.com.co/MCO-501584515-1-libra-completa-de-trigo-peniques-surtido-148-monedas-uns-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,197000,,1,True,2039-01-16T04:00:00.000Z,False,[],MCO1367,False,True,cross_docking,me2,['mandatory_free_shipping'],,,163181195,MAUJA_BUSINESS,36.0,5472.22,0.0,COP,
MCO1092284538,Bandera Colombia Sin Escudo 1.50 X 1.00 M T,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1092284538-bandera-colombia-sin-escudo-150-x-100-m-t-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,17954,18899.0,1,True,2042-11-20T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,1103242719,BARRIOSLAURA20220408162419,,,,,
MCO894313312,Uganda 1000 Shilingi 2017,new,gold_special,https://articulo.mercadolibre.com.co/MCO-894313312-uganda-1000-shilingi-2017-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,13000,,1,True,2042-05-09T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO2007411670,"Estuche De Lujo Para Monedas De Colección, Conmemorativas",new,gold_special,https://articulo.mercadolibre.com.co/MCO-2007411670-estuche-de-lujo-para-monedas-de-coleccion-conmemorativas-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,27000,,1,True,2043-10-30T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_out'],,,78528513,KSYSTEM_CORPORATION,36.0,750.0,0.0,COP,
MCO598634491,Llavero Elegante Luxury Carro Exclusivo Lujo Land Rover,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-598634491-llavero-elegante-luxury-carro-exclusivo-lujo-land-rover-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,14900,,1,True,2042-10-11T02:42:43.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,262782175,GUZMANYULE,,,,,Genérica
MCO1980321664,"Estuche Para Monedas Álbum Transparente Duradero De 31,5 Mm",new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1980321664-estuche-para-monedas-album-transparente-duradero-de-315-mm-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,20000,,50,True,2043-10-18T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,1192175719,ZANAHORISDANIAN20220904173445,12.0,1666.67,0.0,COP,Other
MCO577461281,Rusia 10 Rublos 1997,new,gold_special,https://articulo.mercadolibre.com.co/MCO-577461281-rusia-10-rublos-1997-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,10000,,1,True,2040-08-11T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO652324054,Bandera Colombia Nacional 1mtr X1.5mt Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-652324054-bandera-colombia-nacional-1mtr-x15mt-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,19990,,100,True,2043-11-16T22:56:44.205Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,254808136,VITTORIA FAST,36.0,555.28,0.0,COP,
MCO829074518,Bitcoin Moneda De Colección De Lujo Dorada Blockchain ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-829074518-bitcoin-moneda-de-coleccion-de-lujo-dorada-blockchain-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,14250,15000.0,1,True,2041-10-31T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,63241146,DON GALI,,,,,
MCO871268895,Set De 10 Billetes De Colombia,new,gold_special,https://articulo.mercadolibre.com.co/MCO-871268895-set-de-10-billetes-de-colombia-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,90250,95000.0,1,True,2043-02-03T18:53:20.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,"['self_service_out', 'mandatory_free_shipping']",,,379921863,TODOENCOLECCIONES,36.0,2506.94,0.0,COP,
MCO841107047,Genshin Impact Llavero Vision Anemo Inazuma Métalico Brilla,new,gold_special,https://articulo.mercadolibre.com.co/MCO-841107047-genshin-impact-llavero-vision-anemo-inazuma-metalico-brilla-_JM,buy_it_now,MCO,MCO172914,MCO-KEYCHAINS,32623,32623.0,1,True,2041-12-06T04:00:00.000Z,False,[],MCO1367,False,False,fulfillment,me2,"['fulfillment', 'self_service_in']",,,342366381,ONIANIMESTORE,36.0,906.19,0.0,COP,China
MCO1375445857,"Moneda 20000 Pesos, 100 Años, Conmemorativa 2023",new,gold_special,https://articulo.mercadolibre.com.co/MCO-1375445857-moneda-20000-pesos-100-anos-conmemorativa-2023-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,79900,,1,True,2043-12-22T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,777243455,COYOTEMARKETCOL,36.0,2219.44,0.0,COP,
MCO915939524,Bandera Corea Del Sur 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-915939524-bandera-corea-del-sur-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,1,True,2043-11-15T19:53:57.051Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,193264204,VITTORIA.COM.CO,36.0,1388.61,0.0,COP,
MCO475363029,Bhutan 1 Ngultum 2013 ,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-475363029-bhutan-1-ngultum-2013-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,9000,,1,True,2041-11-07T14:17:25.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO463170490,Alcancia Cerdo Marranito Cerdito Recordatorio Publicidad,new,gold_special,https://articulo.mercadolibre.com.co/MCO-463170490-alcancia-cerdo-marranito-cerdito-recordatorio-publicidad-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,4000,,1,True,2038-01-18T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['MCO-chg-threshold-Jan-23'],,,117759656,GLORIAJJW,,,,,
MCO915366004,Bandera Reino Unido 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-915366004-bandera-reino-unido-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,1,True,2043-11-15T17:58:24.152Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,193264204,VITTORIA.COM.CO,36.0,1388.61,0.0,COP,
MCO474565950,Egipto 10 Piastres 1999 Unc,new,gold_special,https://articulo.mercadolibre.com.co/MCO-474565950-egipto-10-piastres-1999-unc-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,10000,,1,True,2038-06-14T04:00:00.000Z,False,[],MCO1367,False,False,drop_off,me2,[],,,91086457,NIKY6919,,,,,
MCO1201871821,5 Pesos Policarpa Por Años,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1201871821-5-pesos-policarpa-por-anos-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,16000,,1,True,2043-01-19T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,[],,,795900867,MUSEOVANGUARDISTA,,,,,Republica de Colombia
MCO623056281,Perfumeros Portátil Recargable 5ml En Spray,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-623056281-perfumeros-portatil-recargable-5ml-en-spray-_JM,buy_it_now,MCO,MCO430308,MCO-DECORATIVE_PERFUME_BOTTLES,13900,,1,True,2041-05-07T04:00:00.000Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,473847987,SIJU5235520,,,,,Perfumeros
MCO917073187,Bandera Francia 1.50x90cm Exterior Grande,new,gold_special,https://articulo.mercadolibre.com.co/MCO-917073187-bandera-francia-150x90cm-exterior-grande-_JM,buy_it_now,MCO,MCO393901,MCO-FLAGS,49990,,1,True,2043-11-17T23:33:38.147Z,False,[],MCO1367,False,False,cross_docking,me2,['self_service_in'],,,499836100,FARSSI_LA_BARBA,36.0,1388.61,0.0,COP,
MCO874968730,10 Cápsulas Para Monedas 17-40 Con Espuma Y Caja,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-874968730-10-capsulas-para-monedas-17-40-con-espuma-y-caja-_JM,buy_it_now,MCO,MCO9355,MCO-COINS,18000,,1,True,2042-03-20T04:00:00.000Z,False,[],MCO1367,False,False,xd_drop_off,me2,['self_service_in'],,,5417795,NUMISTOOLS,,,,,Numistools
MCO645567273,Billete Venezuela Set Completo 27 Billetes De 2 Fuertes A 1m,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-645567273-billete-venezuela-set-completo-27-billetes-de-2-fuertes-a-1m-_JM,buy_it_now,MCO,MCO9356,MCO-COLLECTIBLE_BILLS,145000,,1,True,2041-07-07T04:00:00.000Z,False,[],MCO1367,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,45465353,CCOLECCIONIS,12.0,12083.33,0.0,COP,
