id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO1392223127,Mercedes Benz Gla 200 Tp 2017,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392223127-mercedes-benz-gla-200-tp-2017-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,99900000,,1,,,False,2024-06-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Mercedes-Benz
MCO1392238157,Mitsubishi L200 Sportero Doblecabina 4x4 2500cc Mt,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392238157-mitsubishi-l200-sportero-doblecabina-4x4-2500cc-mt-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,90000000,,1,,,False,2024-03-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNJVTc2MTU3', 'name': 'Ciudad Tunal'}, 'city': {'id': 'TUNPQ1RVTjE0ODY0', 'name': 'Tunjuelito'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.576485, 'longitude': -74.1364747}","{'contact': 'Luis S', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Mitsubishi
MCO2209082616,Nissan March 1.6 Active 2019,used,MCO17061979,gold_premium,https://carro.mercadolibre.com.co/MCO-2209082616-nissan-march-16-active-2019-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,42500000,,1,,,False,2024-03-16T04:01:17.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2034815, 'longitude': -75.5716589}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1227847962,QUJU3504343,Nissan
MCO2208974942,Nissan March  Modelo 2013 Con 67.000 Km De Placa Ndu327,used,MCO17061955,gold_premium,https://carro.mercadolibre.com.co/MCO-2208974942-nissan-march-modelo-2013-con-67000-km-de-placa-ndu327-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,36000000,,1,1958.0,Sanautos Usados,False,2024-06-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Nissan
MCO2209081510,Ford Fiesta 1.6 Hatchback Mecanica 2012,used,MCO17050560,gold_premium,https://carro.mercadolibre.com.co/MCO-2209081510-ford-fiesta-16-hatchback-mecanica-2012-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,30900000,,1,,,False,2024-03-16T04:00:05.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYU2XDsW9yaWFsVFVOUFEwVk9WalU1WWpZe', 'name': 'Señorial'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1127532114,URJO478980,Ford
MCO2208909816,Renault Stepway Dynamique Mt Gris Comet 2016 Mvm713,used,MCO17064955,gold_premium,https://carro.mercadolibre.com.co/MCO-2208909816-renault-stepway-dynamique-mt-gris-comet-2016-mvm713-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,43500000,,1,1958.0,Sanautos Usados,False,2024-06-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Renault
MCO1392171843,Chevrolet Captiva Sport 4x2 2400cc At Aa,used,MCO17045843,gold_premium,https://carro.mercadolibre.com.co/MCO-1392171843-chevrolet-captiva-sport-4x2-2400cc-at-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,30800000,,1,,,False,2024-03-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBBTDY4MjQz', 'name': 'Paloquemao'}, 'city': {'id': 'TUNPQ01BUjU5NzU1', 'name': 'Martires'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.615283, 'longitude': -74.0894918}","{'contact': 'Carlos C', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Chevrolet
MCO1392106411,Honda Hr-v Exl 1.800cc Automática Gasolina 4x4,used,MCO17800169,gold_premium,https://carro.mercadolibre.com.co/MCO-1392106411-honda-hr-v-exl-1800cc-automatica-gasolina-4x4-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,82000000,,1,1874.0,Distoyota Usados,False,2024-06-15T18:35:08.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJPUzI1NTAy', 'name': 'Bosque de Pinos'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7235084, 'longitude': -74.0234023}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,37418405,TUC_CVTOYOTAMORATO,Honda
MCO1392155429,Mini Cooper Cabrio S 1.6 Aut.sec Fwd 2013 415,used,MCO17059979,gold_premium,https://carro.mercadolibre.com.co/MCO-1392155429-mini-cooper-cabrio-s-16-autsec-fwd-2013-415-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,80000000,,1,1399.0,Automotores Andina,False,2024-06-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYUHJvdmlkZW5jaWFUVU5QUTFCRlVtTXdNa', 'name': 'Providencia'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8039526, 'longitude': -75.6982581}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,155870090,TUC_AUTOMOTORESANDINA,MINI
MCO1392089243,Toyota 4runner Limited 4x4 4000cc At Aa,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392089243-toyota-4runner-limited-4x4-4000cc-at-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,180000000,,1,,,False,2024-03-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdBTDU2NzU1', 'name': 'Galán'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6191535, 'longitude': -74.1225279}","{'contact': 'Edwin P', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Toyota
MCO2208177926,Suzuki Vitara 2wd / Modelo 2019,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2208177926-suzuki-vitara-2wd-modelo-2019-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,67000000,,1,,,False,2024-03-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBSQTEwNDc4Ng', 'name': 'Prados Del Norte'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4767223, 'longitude': -76.5213648}","{'contact': 'JESSICA ECHAVARRIA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1163774595,TUC_ELDIAMANTE,Suzuki
MCO1391920555,Ds4 Performance Line 1.6 Turbo At 2023,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1391920555-ds4-performance-line-16-turbo-at-2023-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,159990000,,1,1680.0,DS Store,False,2025-02-13T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5BVjU0ODQ2', 'name': 'Chicó Navarra'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1673020027,DSSTOREBOGOTA,DS
MCO1391931983,Kia Rio 2014 1.2 5 P Spice Mec,used,MCO17055242,gold_premium,https://carro.mercadolibre.com.co/MCO-1391931983-kia-rio-2014-12-5-p-spice-mec-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,39990000,,1,,,False,2024-06-13T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjU4NjUyNw', 'name': 'Santa Isabel'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4250985, 'longitude': -76.5455718}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,742471924,LOMBANAUTOS.CO,Kia
MCO1391918897,Chevrolet Furgón Nhr 2019,used,MCO26938525,gold_premium,https://carro.mercadolibre.com.co/MCO-1391918897-chevrolet-furgon-nhr-2019-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,89000000,,1,,,False,2024-03-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJPTjYyMjI5', 'name': 'Bonanza'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6907459, 'longitude': -74.090226}","{'contact': 'CARLOS ANDRES ALARCON', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1317682419,CENTROFOTOGRAFIATOBERIN,Chevrolet
MCO1391865993,Subaru Crosstrek 2.0 Sport 2024,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1391865993-subaru-crosstrek-20-sport-2024-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,142900000,,1,1600.0,Derco Center,False,2025-02-13T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNIQTEzODg5', 'name': 'Chapinero Central'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.645837, 'longitude': -74.0630587}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1672341286,SUBARUCOLOMBIA,Subaru
MCO1391929307,Renault Duster Intens 4x2 2022 Único Dueño,used,MCO21073886,gold_premium,https://carro.mercadolibre.com.co/MCO-1391929307-renault-duster-intens-4x2-2022-unico-dueno-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,75900000,,1,,,False,2024-06-13T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Renault
MCO1391878359,Chevrolet Dmax 3.0 Ls Diesel 4x4 2012,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1391878359-chevrolet-dmax-30-ls-diesel-4x4-2012-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,81900000,,1,,,False,2024-03-15T04:01:16.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBVTg0OTAyNg', 'name': 'Laureles'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2515938, 'longitude': -75.5887989}","{'contact': 'Natalia', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1681501179,LVELASQUEZ93718,Chevrolet
MCO1391813709,Renault Sandero Life 2019 Único Dueño,used,MCO27539776,gold_premium,https://carro.mercadolibre.com.co/MCO-1391813709-renault-sandero-life-2019-unico-dueno-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,36900000,,1,,,False,2024-06-13T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Renault
