id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1296276865,Lp Vinilo Disco Acetato Bryan Adams So Far So Good Rock ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1296276865-lp-vinilo-disco-acetato-bryan-adams-so-far-so-good-rock-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,65000,1,True,2043-05-13T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,140794196,CALIROCK,36.0,1805.56,0.0,COP,
MCO1321845835,Inyección Letal [lp][explicit],new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1321845835-inyeccion-letal-lpexplicit-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,228335,50,True,2043-07-29T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12.0,19027.92,0.0,COP,VINYL
MCO1324755127,Vinilo: No Me Sonrías [lp Rojo],new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1324755127-vinilo-no-me-sonrias-lp-rojo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,227604,50,True,2043-08-06T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12.0,18967.0,0.0,COP,Virgin
MCO1325121419,Cd:obacht Musik Aus Bayern: New Pauer/varios,new,MCO26796297,gold_pro,https://articulo.mercadolibre.com.co/MCO-1325121419-cdobacht-musik-aus-bayern-new-pauervarios-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,143963,50,True,2043-08-06T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,817708959,THEBOOKSTORECO,12.0,11996.92,0.0,COP,OEM
MCO1469867154,Fito Páez - Yo Te Amo,new,MCO22727803,gold_pro,https://articulo.mercadolibre.com.co/MCO-1469867154-fito-paez-yo-te-amo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,50000,1,True,2043-04-13T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,4166.67,0.0,COP,
MCO1600833314,Vinyl Vinilo Lps Acetato Pink Floyd Color Disc Supersencillo,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1600833314-vinyl-vinilo-lps-acetato-pink-floyd-color-disc-supersencillo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,120000,1,True,2043-05-15T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36.0,3333.33,0.0,COP,
MCO1631431880,Álbum Blackpink How You Like That Kpop Original Photocards,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1631431880-album-blackpink-how-you-like-that-kpop-original-photocards-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,249968,1,True,2043-05-26T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,263065566,DISRUPTIVOS,36.0,6943.56,0.0,COP,
MCO1675434318,Lp Vinilo 14 Cañonazos Bailables Vol. 6 - Varios Artistas ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1675434318-lp-vinilo-14-canonazos-bailables-vol-6-varios-artistas-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,90900,1,True,2043-06-22T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,639160850,GOODBETMUSIC,36.0,2525.0,0.0,COP,
MCO1722257400,Cd Valen,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1722257400-cd-valen-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,36000,1,True,2043-07-13T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,[],,,1103043220,MUSICA DISCOLASER,12.0,3000.0,0.0,COP,
MCO1759810178,Disco Lp Tangos / Discoteca De Grandes Intérpretes ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1759810178-disco-lp-tangos-discoteca-de-grandes-interpretes-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,39000,1,True,2043-07-27T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,1189846437,RECORD_LANDIA,12.0,3250.0,0.0,COP,
MCO2026630472,Vinyl Vinilo Lp Acetato Aries Luis Miguel,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-2026630472-vinyl-vinilo-lp-acetato-aries-luis-miguel-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,200000,1,True,2043-11-10T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36.0,5555.56,0.0,COP,
MCO2073124926,Lp Vinilo Orquesta  Conspiracion - La Conspiracion,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-2073124926-lp-vinilo-orquesta-conspiracion-la-conspiracion-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,141000,1,True,2043-11-26T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,652232174,SONERO COLOMBIA,36.0,3916.67,0.0,COP,
MCO462655881,"Cds Ricardo Arjona Si El Norte Fuera El Sur, Historias.",used,,gold_special,https://articulo.mercadolibre.com.co/MCO-462655881-cds-ricardo-arjona-si-el-norte-fuera-el-sur-historias-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,30000,1,True,2038-01-07T22:11:58.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,144233416,VINILOSMAOMIX,36.0,833.33,0.0,COP,
MCO468180421,Disco Vinilogeorge Harrison Dame Pa Dame Amor  45 Rpm1973,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-468180421-disco-vinilogeorge-harrison-dame-pa-dame-amor-45-rpm1973-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,70000,1,True,2038-04-04T13:05:11.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,1944.44,0.0,COP,
MCO552160105,Lp Vinilo Disco Debarge Rhythm Of The Night Pop Soul Funk ,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-552160105-lp-vinilo-disco-debarge-rhythm-of-the-night-pop-soul-funk-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,35000,1,True,2040-02-04T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,140794196,CALIROCK,36.0,972.22,0.0,COP,
MCO805327488,Lp Vinilo Disco White Lion Big Game Rock,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-805327488-lp-vinilo-disco-white-lion-big-game-rock-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,65000,1,True,2041-09-02T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,140794196,CALIROCK,36.0,1805.56,0.0,COP,
MCO813247154,Lp Lote Estado 5 De 10 Durcal Mercedes Greta Balada,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-813247154-lp-lote-estado-5-de-10-durcal-mercedes-greta-balada-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,13000,1,True,2041-09-20T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,140794196,CALIROCK,,,,,
MCO852122141,Leonardo Favio Colección De Platino Lp X 2 Sony 1993 Colombi,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-852122141-leonardo-favio-coleccion-de-platino-lp-x-2-sony-1993-colombi-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,130000,1,True,2042-01-16T04:00:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,132184821,VINYL SHOP,36.0,3611.11,0.0,COP,
MCO1173561264,"Caset,casette,tape,poison-greatest Hits ,rock, Metal",used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1173561264-casetcasettetapepoison-greatest-hits-rock-metal-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,120000,1,True,2042-12-29T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,225443644,MECA3833337,36.0,3333.33,0.0,COP,
MCO1338316563,Cd Pink Floyd - The Dark Side Of The Moon / Made In Usa 1994,used,MCO14099887,gold_special,https://articulo.mercadolibre.com.co/MCO-1338316563-cd-pink-floyd-the-dark-side-of-the-moon-made-in-usa-1994-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,69900,1,True,2043-09-09T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,['self_service_in'],,,1170183288,PINKHALLOWEENSTORE.,36.0,1941.67,0.0,COP,
MCO1360849154,Kraken - Kraken I - Colección Original Edición Colombia 1987,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1360849154-kraken-kraken-i-coleccion-original-edicion-colombia-1987-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,700000,1,True,2043-03-29T19:38:54.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,39903159,HDPRESIG,36.0,19444.44,0.0,COP,
MCO1386911467,Cd Yanni- If I Could Tell You  Edicion Colombia  Ljp,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1386911467-cd-yanni-if-i-could-tell-you-edicion-colombia-ljp-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,32000,1,True,2044-01-25T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,104300330,VENTASLEOJP,36.0,888.89,0.0,COP,
MCO1719177380,Dimmu Borgir - Stormblast (century Media Brazil),used,,gold_special,https://articulo.mercadolibre.com.co/MCO-1719177380-dimmu-borgir-stormblast-century-media-brazil-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,80000,1,True,2043-07-11T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,63018654,MASTERTENMON,36.0,2222.22,0.0,COP,
MCO1947307166,Vinilo: Lo Mejor De Silvio Rodriguez: Cuba Classics 1,new,MCO22443620,gold_pro,https://articulo.mercadolibre.com.co/MCO-1947307166-vinilo-lo-mejor-de-silvio-rodriguez-cuba-classics-1-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,223350,1,True,2043-09-29T04:00:00.000Z,False,[],MCO1168,False,True,cross_docking,me2,['mandatory_free_shipping'],,,1003137057,JOSEARGUELLOCO1,12.0,18612.5,0.0,COP,Luaka Bop
MCO2010909602,Funko Pop De Una Pieza - Samurai Brook Chase Fun 111,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-2010909602-funko-pop-de-una-pieza-samurai-brook-chase-fun-111-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,118583,500,True,2043-11-02T04:00:00.000Z,False,[],MCO1168,False,True,drop_off,me2,['mandatory_free_shipping'],,,1094085416,CNHANDLIST-COR,12.0,9881.92,0.0,COP,
MCO2013286484,Photocards Bts Originales,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-2013286484-photocards-bts-originales-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,40000,1,True,2043-11-04T02:49:41.100Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,198061883,MILE069,36.0,1111.11,0.0,COP,
MCO2087028018,Cd The Cure - Galore: The Hit Singles,used,MCO22447537,gold_pro,https://articulo.mercadolibre.com.co/MCO-2087028018-cd-the-cure-galore-the-hit-singles-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,34990,1,True,2043-12-04T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,159107,JMBP,12.0,2915.83,0.0,COP,
MCO2170609128,Masacre - Total Death - Lp Vinilo,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-2170609128-masacre-total-death-lp-vinilo-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,300000,1,True,2044-01-18T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,1759301,PICKMAN DISTRO,36.0,8333.33,0.0,COP,
MCO446668995,Metallica Ride The Lightning Casete Prim Edic Pri Usa 1984,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-446668995-metallica-ride-the-lightning-casete-prim-edic-pri-usa-1984-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,200000,1,True,2037-06-29T22:14:44.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,5555.56,0.0,COP,
MCO446852884,Lp Vinilo Carlos Vives Clasicos De La Provincia 1993,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-446852884-lp-vinilo-carlos-vives-clasicos-de-la-provincia-1993-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,100000,1,True,2037-06-29T22:25:18.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,2777.78,0.0,COP,
MCO450714435,Lp Vinilo Los Prisioneros La Cultura De La Basura 1989,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-450714435-lp-vinilo-los-prisioneros-la-cultura-de-la-basura-1989-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,300000,1,True,2037-06-30T12:48:26.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,8333.33,0.0,COP,
MCO452516274,Lp Vinilo Luis Alberto Posada Te Fuiste Para El Cielo 1995,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-452516274-lp-vinilo-luis-alberto-posada-te-fuiste-para-el-cielo-1995-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,100000,1,True,2037-07-14T10:54:58.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,2777.78,0.0,COP,
MCO459615850,Lp Vinilo Kraken Colección Original Edición Colombia 1987,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-459615850-lp-vinilo-kraken-coleccion-original-edicion-colombia-1987-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,900000,1,True,2037-11-12T19:14:42.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,25000.0,0.0,COP,
MCO472557016,Lp  Chicago 1975 Cbs Rock Vinilo Usa,used,,gold_pro,https://articulo.mercadolibre.com.co/MCO-472557016-lp-chicago-1975-cbs-rock-vinilo-usa-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,14666,1,True,2041-03-17T15:36:09.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,95325698,RONCESVALLES2010,,,,,
MCO476240937,Lp Vinilo 16 Villancicos Tradicionales Varios Interpret 1990,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-476240937-lp-vinilo-16-villancicos-tradicionales-varios-interpret-1990-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,90000,1,True,2038-06-29T23:07:07.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,2500.0,0.0,COP,
MCO503142402,Vinyl Vinilo Lp Acetato Cayito Y La Distinguida Sembrador De,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-503142402-vinyl-vinilo-lp-acetato-cayito-y-la-distinguida-sembrador-de-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,100000,1,True,2039-02-04T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,45548108,NIGERTOOL2011,36.0,2777.78,0.0,COP,
MCO540111002,Lp Vinilo Lisandro Meza Solo Por Ti Colombia 1997,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-540111002-lp-vinilo-lisandro-meza-solo-por-ti-colombia-1997-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,150000,1,True,2039-10-28T04:00:00.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,[],,,43989118,JOTAY2013,36.0,4166.67,0.0,COP,
MCO556464542,Farid Ortiz Y Emilio Oviedo - Grandes Exitos,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-556464542-farid-ortiz-y-emilio-oviedo-grandes-exitos-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,38000,1,True,2040-11-08T15:42:00.000Z,False,[],MCO1168,False,False,drop_off,me2,[],,,45078463,TELOCOMPROUSA,36.0,1055.56,0.0,COP,
MCO565777081,Bandafiesta - De Éxito En Éxito ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-565777081-bandafiesta-de-exito-en-exito-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,25000,1,True,2040-07-27T02:24:45.000Z,False,[],MCO1168,False,True,xd_drop_off,me2,['self_service_out'],,,181939816,HITMUSICAL DISCOTIENDA,12.0,2083.33,0.0,COP,
MCO596938229,Vinilo-hermanos Zuleta- 039....   Ljp,used,,gold_special,https://articulo.mercadolibre.com.co/MCO-596938229-vinilo-hermanos-zuleta-039-ljp-_JM,buy_it_now,MCO,MCO1176,MCO-MUSIC_ALBUMS,28000,1,True,2040-11-28T04:00:00.000Z,False,[],MCO1168,False,False,xd_drop_off,me2,[],,,104300330,VENTASLEOJP,36.0,777.78,0.0,COP,
