id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1270684202,Kit Decoración Globos Roblox Rojo Plateado Cortina Numero,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1270684202-kit-decoracion-globos-roblox-rojo-plateado-cortina-numero-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,39990,,500,True,2043-02-25T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,36.0,1110.83,0.0,COP,Genérica
MCO1970620932,Soldados De Plomo Globos Decoracion Navidad 2 Und,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1970620932-soldados-de-plomo-globos-decoracion-navidad-2-und-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,18000,,1,True,2043-10-13T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,688266578,PROODASTORE,,,,,Globos de Agua
MCO1294705727,Kit Decoracion Princesa Peach Mario Bros X12 Niños + Bombas2,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1294705727-kit-decoracion-princesa-peach-mario-bros-x12-ninos-bombas2-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,36000,,1,True,2043-05-08T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,3000.0,0.0,COP,LA JUGUETERIA
MCO1277249241,Vaso Pitillo Sorpresa X12 Termo Peppa Pig Calidad Superior,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1277249241-vaso-pitillo-sorpresa-x12-termo-peppa-pig-calidad-superior-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,48000,,50,True,2043-03-24T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,12.0,4000.0,0.0,COP,
MCO973461985,Cortinas Metalizadas Para Fiestas Cumpleaños X1 Und Tornasol,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-973461985-cortinas-metalizadas-para-fiestas-cumpleanos-x1-und-tornasol-_JM,buy_it_now,MCO,MCO435356,MCO-PARTY_DECORATION_KITS,9990,,1,True,2042-09-23T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,688266578,PROODASTORE,,,,,de fiesta con lyly
MCO1344033469,Piñata Bluey Fiesta Decoración Pop Fiesta Cumpleaños,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1344033469-pinata-bluey-fiesta-decoracion-pop-fiesta-cumpleanos-_JM,buy_it_now,MCO,MCO118212,MCO-PINATAS,35000,,500,True,2043-09-26T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,207125861,FIESTA ARLEQUIN1,12.0,2916.67,0.0,COP,Fiesta Arlequín Piñatas
MCO1295201487,Globo Decoracion Boda Grado Fin De Año Nuevo 2024 Numero ,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1295201487-globo-decoracion-boda-grado-fin-de-ano-nuevo-2024-numero-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,65900,,500,True,2043-10-10T23:29:43.035Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,36.0,1830.56,0.0,COP,Premium
MCO1326969302,Set Hora Loca Led Neon Glow Fiesta Graduacion Boda 15 Años,new,gold_pro,https://articulo.mercadolibre.com.co/MCO-1326969302-set-hora-loca-led-neon-glow-fiesta-graduacion-boda-15-anos-_JM,buy_it_now,MCO,MCO432047,MCO-PARTY_SUPPLY_KITS,135000,,50,True,2043-05-14T13:15:07.000Z,False,[],MCO118204,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,1196168641,LA JUGUETERIA2022,12.0,11250.0,0.0,COP,GLOW IN THE DARK
MCO1972269650,Recordatorio Suculenta: Baby Bautizo Primera Comunion Boda,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1972269650-recordatorio-suculenta-baby-bautizo-primera-comunion-boda-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,240000,,1,True,2043-10-14T04:00:00.000Z,False,[],MCO118204,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,131139548,SPONKEVENTOS,36.0,6666.67,0.0,COP,
MCO1266084777,Kit Decoracion Globos Naruto Azul Cortina Numero Cumpleaños,new,gold_special,https://articulo.mercadolibre.com.co/MCO-1266084777-kit-decoracion-globos-naruto-azul-cortina-numero-cumpleanos-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,39990,,500,True,2043-02-25T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,36.0,1110.83,0.0,COP,Genérica
