id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1304605717,Arco Globos Fucsia Dorado Rosado + 12 Mariposas,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1304605717-arco-globos-fucsia-dorado-rosado-12-mariposas-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,56900,,50,True,2043-06-05T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1026596468,GLOBOS_Y_PELUCHES_MASMELO,36.0,1580.56,0.0,COP,Genérica
MCO1146467851,Colorante Rojo Escarlata Alimento - g a $110,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1146467851-colorante-rojo-escarlata-alimento-_JM,buy_it_now,MCO,MCO416942,MCO-FOOD_AND_DRINK_COLORINGS,55000,,50,True,2042-12-11T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,443072167,QUIMICOSEINSUMOSBRYMARSAS,12.0,4583.33,0.0,COP,TUSKA
MCO1584852812,Globos Arco Decoracion Safari Selva Jungla Verde Dorado,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1584852812-globos-arco-decoracion-safari-selva-jungla-verde-dorado-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,55400,,150,True,2043-10-10T23:29:31.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1372300779,VARIEDAD_RR,36.0,1538.89,0.0,COP,Premium
MCO1789101048,Regalos Mujeres Cumpleaños  Caja De Regalos De Flores ...,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1789101048-regalos-mujeres-cumpleanos-caja-de-regalos-de-flores--_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,283900,,1,True,2043-08-10T04:00:00.000Z,False,[],MCO118204,False,True,cross_docking,me2,['mandatory_free_shipping'],,,120405736,TODOENCARGO-CO,36.0,7886.11,0.0,COP,llyish
MCO1166991846,Vela Cracker Multicolor 25t X  1 Unidad ,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1166991846-vela-cracker-multicolor-25t-x-1-unidad-_JM,buy_it_now,MCO,MCO441217,MCO-BIRTHDAY_CANDLES_AND_SPARKLERS,11900,,50,True,2042-12-24T04:00:00.000Z,False,[],MCO118204,False,False,not_specified,not_specified,[],,,559409830,ELKINZA2189,,,,,Vaquero
MCO1644893382,Arco Globos Decoracion Among Us Negro Azul Cortina Número,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1644893382-arco-globos-decoracion-among-us-negro-azul-cortina-numero-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,56900,,500,True,2043-06-05T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1026596468,GLOBOS_Y_PELUCHES_MASMELO,36.0,1580.56,0.0,COP,Genérica
MCO1386544111,Velas Pequeñas Sin Aroma 100 Unidades Yummi ,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1386544111-velas-pequenas-sin-aroma-100-unidades-yummi-_JM,buy_it_now,MCO,MCO441217,MCO-BIRTHDAY_CANDLES_AND_SPARKLERS,58900,,1,True,2044-01-24T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,375717384,IMPORHISPALIS SAS,36.0,1636.11,0.0,COP,Yummi
MCO1448622114,Burbujero Infantil Oso Gato Sorpresas Piñatas X 24 Und Niños,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1448622114-burbujero-infantil-oso-gato-sorpresas-pinatas-x-24-und-ninos-_JM,buy_it_now,MCO,MCO118212,MCO-PINATAS,47025,49500.0,1,True,2043-07-22T17:10:19.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,369408676,TESORODENANA,12.0,3918.75,0.0,COP,Bublee colored burbujero
MCO1831521878,"Regalos De Rosas Día De Madre Mamá, Mujeres, Esposa. ...",new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1831521878-regalos-de-rosas-dia-de-madre-mama-mujeres-esposa--_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,224900,,1,True,2043-08-23T04:00:00.000Z,False,[],MCO118204,False,True,cross_docking,me2,['mandatory_free_shipping'],,,120405736,TODOENCARGO-CO,36.0,6247.22,0.0,COP,AHNNER
MCO1584592900,Decoracion Arco Globos Arcoiris Unicornio Rosado Premium,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1584592900-decoracion-arco-globos-arcoiris-unicornio-rosado-premium-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,55400,,150,True,2043-05-10T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,1085789498,LENCERIASEDUCTORA.CO,36.0,1538.89,0.0,COP,Premium
