id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO1389616715,Renault Duster Intens Dakar 2018,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389616715-renault-duster-intens-dakar-2018-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,55800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBOTY0ODM', 'name': 'La Hortua'}, 'city': {'id': 'TUNPQ0FOVDMyNjIx', 'name': 'Antonio Nariño'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Renault
MCO1389694121,Renault Koleos New Zen 2017,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389694121-renault-koleos-new-zen-2017-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,77800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMSDMzNzQ0', 'name': 'Alhambra'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6994048, 'longitude': -74.0601215}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Renault
MCO1389693993,Jeep Compass Sport 2014,used,MCO17054304,gold_premium,https://carro.mercadolibre.com.co/MCO-1389693993-jeep-compass-sport-2014-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,53800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMSDMzNzQ0', 'name': 'Alhambra'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6994048, 'longitude': -74.0601215}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Jeep
MCO1389680713,Mitsubishi Asx 2012,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389680713-mitsubishi-asx-2012-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,52800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMSDMzNzQ0', 'name': 'Alhambra'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6994048, 'longitude': -74.0601215}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Mitsubishi
MCO1389628793,Nissan Versa New Exclusive 2021,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389628793-nissan-versa-new-exclusive-2021-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,76800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMSDMzNzQ0', 'name': 'Alhambra'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6994048, 'longitude': -74.0601215}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Nissan
MCO1389654071,Hyundai Getz Advance 2023,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389654071-hyundai-getz-advance-2023-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,60500000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBOTY0ODM', 'name': 'La Hortua'}, 'city': {'id': 'TUNPQ0FOVDMyNjIx', 'name': 'Antonio Nariño'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Hyundai
MCO1389601921,Ford Fiesta Ses 2013,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389601921-ford-fiesta-ses-2013-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,35800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBOTY0ODM', 'name': 'La Hortua'}, 'city': {'id': 'TUNPQ0FOVDMyNjIx', 'name': 'Antonio Nariño'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Ford
MCO1389627275,Ford Focus Se 2014,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389627275-ford-focus-se-2014-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,40800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBOTY0ODM', 'name': 'La Hortua'}, 'city': {'id': 'TUNPQ0FOVDMyNjIx', 'name': 'Antonio Nariño'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Ford
MCO2202384238,Dodge Journey Se Express 2016,used,MCO17049182,gold_premium,https://carro.mercadolibre.com.co/MCO-2202384238-dodge-journey-se-express-2016-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,50800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBOTY0ODM', 'name': 'La Hortua'}, 'city': {'id': 'TUNPQ0FOVDMyNjIx', 'name': 'Antonio Nariño'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Dodge
MCO2202383096,Chevrolet Sonic Lt 2015,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202383096-chevrolet-sonic-lt-2015-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,37800000,,1,1728.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBOTY0ODM', 'name': 'La Hortua'}, 'city': {'id': 'TUNPQ0FOVDMyNjIx', 'name': 'Antonio Nariño'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],AutoExpo,MCO1743,False,False,,not_specified,[],,,1669576395,AUAU20240206112003,Chevrolet
MCO2202331278,Toyota Corolla Cross 2.0 Gasolina,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202331278-toyota-corolla-cross-20-gasolina-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,128000000,,1,,False,2024-03-08T04:00:05.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMODExOTY', 'name': 'El Recreo de Los Frailes'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': 'LUIS SERNA.', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1671678177,LSERNA19941,Toyota
MCO2202399942,Toyota Rush 1.5 High,used,MCO17067967,gold_premium,https://carro.mercadolibre.com.co/MCO-2202399942-toyota-rush-15-high-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,87000000,,1,,False,2024-03-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1ZJTDljODA2', 'name': 'Villapinzón'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.215209, 'longitude': -73.5946249}","{'contact': 'Sebastian Parra', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1074743086,TUC_CAJICA2,Toyota
MCO2202360514,Changan Cs55 Turbo,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202360514-changan-cs55-turbo-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,139990000,144990000.0,1,51245.0,False,2025-02-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjMxNjk2', 'name': 'Santa María del Lago'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO2202321720,Changan Cs35 Turbo,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202321720-changan-cs35-turbo-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,119990000,124990000.0,1,51245.0,False,2025-02-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjMxNjk2', 'name': 'Santa María del Lago'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO2202360220,Bmw Serie 2 M240i Xdrive,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202360220-bmw-serie-2-m240i-xdrive-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,239990000,,1,,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,235347662,USADOS MEDELLIN,BMW
MCO2202320820,Nissan Sentra Std,used,MCO17062636,gold_premium,https://carro.mercadolibre.com.co/MCO-2202320820-nissan-sentra-std-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,17500000,,1,,False,2024-03-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDEzNDM3', 'name': 'Villa Luz'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': 'NELSON SIERRA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1317682419,CENTROFOTOGRAFIATOBERIN,Nissan
MCO2202372306, Renault Sandero Life+ Mt 1598 Placa Lnq631,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202372306-renault-sandero-life-mt-1598-placa-lnq631-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,59500000,,1,1958.0,False,2024-06-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Renault
MCO2202397964,Lexus Gx 460 4x4 4600cc At Aa,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202397964-lexus-gx-460-4x4-4600cc-at-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,260000000,,1,,False,2024-03-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMQTg0MzE2', 'name': 'Alamos Norte'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7044148, 'longitude': -74.1144529}","{'contact': 'Miguel B', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Lexus
MCO1389533403,Dfsk  Eq6450pf1  1.5  - 9 `pasajeros / Modelo 2.020,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389533403-dfsk-eq6450pf1-15-9-pasajeros-modelo-2020-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,65000000,,1,,False,2024-03-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNPTjQ5MzIwOQ', 'name': 'Conquistadores'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2423547, 'longitude': -75.581523}","{'contact': 'GILBERTO GOMEZ SERNA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1163774595,TUC_ELDIAMANTE,DFM/DFSK
