id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,accepts_mercadopago,stop_time,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1321340301,Recordatorio Baby Shower Teteros X 10 Unidades,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1321340301-recordatorio-baby-shower-teteros-x-10-unidades-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,50000,,1,True,2043-07-27T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,179085534,DANICO IMPORTACIONES,12.0,4166.67,0.0,COP,
MCO811870394,Globo Cursiva Happy Birthday Feliz Cumpleaños Rosado 40cm,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-811870394-globo-cursiva-happy-birthday-feliz-cumpleanos-rosado-40cm-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,13900,,1,True,2041-09-17T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,,,,,Genérica
MCO1608055342,Colorante Prodia Comestible Rosado X 10 - mL a $790,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1608055342-colorante-prodia-comestible-rosado-x-10ml-_JM,buy_it_now,MCO,MCO416942,MCO-FOOD_AND_DRINK_COLORINGS,7900,,1,True,2043-05-18T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,90575067,MANOWAR918,,,,,
MCO1315196727,Servilletas Naturales X 100 Uds. - Unidad a $1,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1315196727-servilletas-naturales-x-100-uds-_JM,buy_it_now,MCO,MCO413649,MCO-PAPER_NAPKINS,7900,,1,True,2043-07-09T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,91398282,BIODEGRADABLES.VIEJOVERDE,,,,,
MCO467651562,Recordatorio Tetero Baby Shower Frasco Invitacion Botella,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-467651562-recordatorio-tetero-baby-shower-frasco-invitacion-botella-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,40000,,1,True,2038-03-26T04:00:00.000Z,False,[],MCO118204,False,True,cross_docking,me2,[],,,117759656,GLORIAJJW,36.0,1111.11,0.0,COP,
MCO868074116,Kit Vasos Platos Cubiertos Servilletas Neón Para 10 Invitado,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-868074116-kit-vasos-platos-cubiertos-servilletas-neon-para-10-invitado-_JM,buy_it_now,MCO,MCO413642,MCO-DISPOSABLE_PARTY_KITS,30000,,500,True,2042-03-04T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,167434573,FIESTAS ARLEQUIN04,12.0,2500.0,0.0,COP,Fiesta Arlequín Desechables
MCO1290950075,Globo Niño Boy Letra Baby Shower Bebe Fiesta Decoraciòn,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1290950075-globo-nino-boy-letra-baby-shower-bebe-fiesta-decoracin-_JM,buy_it_now,MCO,MCO435877,MCO-BALLOONS,13900,,50,True,2043-04-28T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,706673549,TURELOJS,,,,,Genérica
MCO1361929415,Velas Pastel Torta Ponqué Pin Feliz Cumpleaños Plateado,new,,gold_special,https://articulo.mercadolibre.com.co/MCO-1361929415-velas-pastel-torta-ponque-pin-feliz-cumpleanos-plateado-_JM,buy_it_now,MCO,MCO441215,MCO-CAKE_TOPPERS,11500,,50,True,2043-11-13T04:00:00.000Z,False,[],MCO118204,False,False,xd_drop_off,me2,['self_service_in'],,,573609394,PELUCHES MASMELO,,,,,No Brands
MCO1431264018,Vela Frozen Decoración Para Pastel Frozen  Fiesta,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-1431264018-vela-frozen-decoracion-para-pastel-frozen-fiesta-_JM,buy_it_now,MCO,MCO432047,MCO-PARTY_SUPPLY_KITS,12000,,1,True,2043-04-03T04:00:00.000Z,False,[],MCO118204,False,False,cross_docking,me2,['self_service_in'],,,1196168641,LA JUGUETERIA2022,,,,,LA JUGUETERIA
MCO863903083,Recordatorios En Mdf Para Primera Comunión,new,,gold_pro,https://articulo.mercadolibre.com.co/MCO-863903083-recordatorios-en-mdf-para-primera-comunion-_JM,buy_it_now,MCO,MCO8591,MCO-SOUVENIRS,2900,,1,True,2043-11-18T14:29:02.985Z,False,[],MCO118204,False,False,xd_drop_off,me2,[],,,464132744,TIMICOLOMBIA,,,,,
